question_id	category	prompt_template_id	question	expected_answer	answer_kind	required_terms_json	forbidden_terms_json	source_edge_id	supporting_edge_type	raw_scientific_name	accepted_taxon_key	source_group	source_id	source_record_id	provenance_pointer	license	access_date	allowed_evidence_scope	evidence_scope_guardrail	caveats	offline_only	status
t6_region_conditional_ee3c33981d25	region_conditional	track6_offline_region_conditional_v1	A source edge links 'Capsicum annuum' to 'vc:south_mexican' via cultivation_or_domestication. What region/status statement is supported, and what native-range conclusion is not supported?	The supported statement is exactly the source-recorded cultivation_or_domestication relation for vc:south_mexican. It must not be upgraded to a native-range, global distribution, invasive-impact, or absence-elsewhere claim.	scoped_free_text	"[""source-recorded"", ""cultivation_or_domestication"", ""not""]"	"[""native everywhere"", ""absent elsewhere"", ""invasive impact""]"	edge:36cd42955d0f041dded1	cultivation_or_domestication	Capsicum annuum		domestication_sources	curated_breeder_pedigree_literature		substrate/staging/domestication_sources/edges/cultivation_or_domestication.tsv	Mixed (per primary paper); factual extracted rows only	2026-05-17	supports cultivation/domestication status of taxon per cited source; does not support a domestication date unless source provides it	Distribution, cultivation, and Vavilov-center edges are region/status scoped and cannot be collapsed into native-range truth.	"{""primary_citation"": ""Kraft K.H. et al. 2014, PNAS 111:6165-6170""}; canonicalization_status=unresolved; ambiguity_reason=no exact WFO accepted-name or synonym-cluster match"	True	ready_offline_static
t6_region_conditional_f0e64b1a0613	region_conditional	track6_offline_region_conditional_v1	A source edge links 'Brassica carinata' to 'vc:abyssinian' via cultivation_or_domestication. What region/status statement is supported, and what native-range conclusion is not supported?	The supported statement is exactly the source-recorded cultivation_or_domestication relation for vc:abyssinian. It must not be upgraded to a native-range, global distribution, invasive-impact, or absence-elsewhere claim.	scoped_free_text	"[""source-recorded"", ""cultivation_or_domestication"", ""not""]"	"[""native everywhere"", ""absent elsewhere"", ""invasive impact""]"	edge:411e6e787adc8734b1a9	cultivation_or_domestication	Brassica carinata		domestication_sources	curated_breeder_pedigree_literature		substrate/staging/domestication_sources/edges/cultivation_or_domestication.tsv	Mixed (per primary paper); factual extracted rows only	2026-05-17	supports cultivation/domestication status of taxon per cited source; does not support a domestication date unless source provides it	Distribution, cultivation, and Vavilov-center edges are region/status scoped and cannot be collapsed into native-range truth.	"{""primary_citation"": ""U N. 1935, Jap. J. Bot. 7:389-452""}; canonicalization_status=unresolved; ambiguity_reason=no exact WFO accepted-name or synonym-cluster match"	True	ready_offline_static
t6_region_conditional_f6150941ae54	region_conditional	track6_offline_region_conditional_v1	A source edge links 'Avena sativa' to 'vc:near_eastern' via cultivation_or_domestication. What region/status statement is supported, and what native-range conclusion is not supported?	The supported statement is exactly the source-recorded cultivation_or_domestication relation for vc:near_eastern. It must not be upgraded to a native-range, global distribution, invasive-impact, or absence-elsewhere claim.	scoped_free_text	"[""source-recorded"", ""cultivation_or_domestication"", ""not""]"	"[""native everywhere"", ""absent elsewhere"", ""invasive impact""]"	edge:afd2f7d380e0a456725f	cultivation_or_domestication	Avena sativa	wfo:wfo-0000852231-2025-12	domestication_sources	curated_breeder_pedigree_literature		substrate/staging/domestication_sources/edges/cultivation_or_domestication.tsv	Mixed (per primary paper); factual extracted rows only	2026-05-17	supports cultivation/domestication status of taxon per cited source; does not support a domestication date unless source provides it	Distribution, cultivation, and Vavilov-center edges are region/status scoped and cannot be collapsed into native-range truth.	"{""primary_citation"": ""Loskutov I.G. 2008, Genet. Resour. Crop Evol. 55:211-220""}"	True	ready_offline_static
t6_region_conditional_fce313c3969e	region_conditional	track6_offline_region_conditional_v1	A source edge links 'Beta vulgaris landrace 'Detroit Dark Red'' to 'vc:north_american' via cultivation_or_domestication. What region/status statement is supported, and what native-range conclusion is not supported?	The supported statement is exactly the source-recorded cultivation_or_domestication relation for vc:north_american. It must not be upgraded to a native-range, global distribution, invasive-impact, or absence-elsewhere claim.	scoped_free_text	"[""source-recorded"", ""cultivation_or_domestication"", ""not""]"	"[""native everywhere"", ""absent elsewhere"", ""invasive impact""]"	edge:bac8807a8fc7aff824a0	cultivation_or_domestication	Beta vulgaris landrace 'Detroit Dark Red'		domestication_sources	usda_grin		substrate/staging/domestication_sources/edges/cultivation_or_domestication.tsv	Public domain (US gov)	2026-05-17	supports landrace status of named population per cited genebank/country report	Distribution, cultivation, and Vavilov-center edges are region/status scoped and cannot be collapsed into native-range truth.	"{""note"": ""GRIN-Global PI cluster""}; canonicalization_status=unresolved; ambiguity_reason=no exact WFO accepted-name or synonym-cluster match"	True	ready_offline_static
t6_region_conditional_ff72a919e915	region_conditional	track6_offline_region_conditional_v1	A source edge links 'Coffea arabica landrace 'Geisha (Gesha)'' to 'vc:abyssinian' via cultivation_or_domestication. What region/status statement is supported, and what native-range conclusion is not supported?	The supported statement is exactly the source-recorded cultivation_or_domestication relation for vc:abyssinian. It must not be upgraded to a native-range, global distribution, invasive-impact, or absence-elsewhere claim.	scoped_free_text	"[""source-recorded"", ""cultivation_or_domestication"", ""not""]"	"[""native everywhere"", ""absent elsewhere"", ""invasive impact""]"	edge:bb78fd76f5dd358a7202	cultivation_or_domestication	Coffea arabica landrace 'Geisha (Gesha)'		domestication_sources	fao_wiews		substrate/staging/domestication_sources/edges/cultivation_or_domestication.tsv	CC-BY (FAO open data)	2026-05-17	supports landrace status of named population per cited genebank/country report	Distribution, cultivation, and Vavilov-center edges are region/status scoped and cannot be collapsed into native-range truth.	"{""note"": ""FAO country report""}; canonicalization_status=unresolved; ambiguity_reason=no exact WFO accepted-name or synonym-cluster match"	True	ready_offline_static
t6_synonym_confusion_028f26d2d9d5	synonym_confusion	track6_offline_synonym_confusion_v1	The name 'Abarema arborescens' appears in a synonym-cluster edge. What is the source-backed accepted taxon label, and what should NOT be inferred from synonymy alone?	Normalize the name to accepted taxon 'Archidendron arborescens' (wfo:wfo-0000205452-2025-12). This supports name normalization only; it does not support trait, range, phylogeny, reticulation, edibility, or biological novelty claims.	scoped_free_text	"[""archidendron arborescens"", ""name normalization"", ""not support""]"	"[""new species"", ""native"", ""edible"", ""phylogeny proves""]"	edge:synonym_cluster:83ca4800850adb1592ad	synonym_cluster	Abarema arborescens	wfo:wfo-0000205452-2025-12	taxonomy_backbone	wfo-0000206373-2025-12	wfo-0000206373	http://list.worldfloraonline.org/wfo-0000206373-2025-12	WFO Plant List 2025-12; Zenodo DOI 10.5281/zenodo.18007552; see metadata.json/license	2026-05-17	synonym/name normalization only; does not support trait, range, phylogeny, reticulation, or biological novelty claims	Synonym edges normalize names only and cannot be used as biological evidence.	Name normalization only.	True	ready_offline_static
t6_synonym_confusion_056faed17afe	synonym_confusion	track6_offline_synonym_confusion_v1	The name 'Abarema borneensis' appears in a synonym-cluster edge. What is the source-backed accepted taxon label, and what should NOT be inferred from synonymy alone?	Normalize the name to accepted taxon 'Archidendron borneense' (wfo:wfo-0000206391-2025-12). This supports name normalization only; it does not support trait, range, phylogeny, reticulation, edibility, or biological novelty claims.	scoped_free_text	"[""archidendron borneense"", ""name normalization"", ""not support""]"	"[""new species"", ""native"", ""edible"", ""phylogeny proves""]"	edge:synonym_cluster:e7d09decff5bf5cc9028	synonym_cluster	Abarema borneensis	wfo:wfo-0000206391-2025-12	taxonomy_backbone	wfo-0001058161-2025-12	wfo-0001058161	http://list.worldfloraonline.org/wfo-0001058161-2025-12	WFO Plant List 2025-12; Zenodo DOI 10.5281/zenodo.18007552; see metadata.json/license	2026-05-17	synonym/name normalization only; does not support trait, range, phylogeny, reticulation, or biological novelty claims	Synonym edges normalize names only and cannot be used as biological evidence.	Name normalization only.	True	ready_offline_static
t6_synonym_confusion_0891714f219b	synonym_confusion	track6_offline_synonym_confusion_v1	The name 'Abandium' appears in a synonym-cluster edge. What is the source-backed accepted taxon label, and what should NOT be inferred from synonymy alone?	Normalize the name to accepted taxon 'Colchicum' (wfo:wfo-4000008882-2025-12). This supports name normalization only; it does not support trait, range, phylogeny, reticulation, edibility, or biological novelty claims.	scoped_free_text	"[""colchicum"", ""name normalization"", ""not support""]"	"[""new species"", ""native"", ""edible"", ""phylogeny proves""]"	edge:synonym_cluster:cc00d1aad483684a0bcd	synonym_cluster	Abandium	wfo:wfo-4000008882-2025-12	taxonomy_backbone	wfo-4000044225-2025-12	wfo-4000044225	http://list.worldfloraonline.org/wfo-4000044225-2025-12	WFO Plant List 2025-12; Zenodo DOI 10.5281/zenodo.18007552; see metadata.json/license	2026-05-17	synonym/name normalization only; does not support trait, range, phylogeny, reticulation, or biological novelty claims	Synonym edges normalize names only and cannot be used as biological evidence.	Name normalization only.	True	ready_offline_static
t6_synonym_confusion_127a78d25a32	synonym_confusion	track6_offline_synonym_confusion_v1	The name 'Abarema glomeriflora' appears in a synonym-cluster edge. What is the source-backed accepted taxon label, and what should NOT be inferred from synonymy alone?	Normalize the name to accepted taxon 'Archidendron glomeriflorum' (wfo:wfo-0000199803-2025-12). This supports name normalization only; it does not support trait, range, phylogeny, reticulation, edibility, or biological novelty claims.	scoped_free_text	"[""archidendron glomeriflorum"", ""name normalization"", ""not support""]"	"[""new species"", ""native"", ""edible"", ""phylogeny proves""]"	edge:synonym_cluster:6097985ff09c42a0325f	synonym_cluster	Abarema glomeriflora	wfo:wfo-0000199803-2025-12	taxonomy_backbone	wfo-0000199804-2025-12	wfo-0000199804	http://list.worldfloraonline.org/wfo-0000199804-2025-12	WFO Plant List 2025-12; Zenodo DOI 10.5281/zenodo.18007552; see metadata.json/license	2026-05-17	synonym/name normalization only; does not support trait, range, phylogeny, reticulation, or biological novelty claims	Synonym edges normalize names only and cannot be used as biological evidence.	Name normalization only.	True	ready_offline_static
t6_synonym_confusion_13e478d7889e	synonym_confusion	track6_offline_synonym_confusion_v1	The name 'Abarema bigemina' appears in a synonym-cluster edge. What is the source-backed accepted taxon label, and what should NOT be inferred from synonymy alone?	Normalize the name to accepted taxon 'Archidendron bigeminum' (wfo:wfo-0000185962-2025-12). This supports name normalization only; it does not support trait, range, phylogeny, reticulation, edibility, or biological novelty claims.	scoped_free_text	"[""archidendron bigeminum"", ""name normalization"", ""not support""]"	"[""new species"", ""native"", ""edible"", ""phylogeny proves""]"	edge:synonym_cluster:dc04938891c6c929c0f2	synonym_cluster	Abarema bigemina	wfo:wfo-0000185962-2025-12	taxonomy_backbone	wfo-0000204146-2025-12	wfo-0000204146	http://list.worldfloraonline.org/wfo-0000204146-2025-12	WFO Plant List 2025-12; Zenodo DOI 10.5281/zenodo.18007552; see metadata.json/license	2026-05-17	synonym/name normalization only; does not support trait, range, phylogeny, reticulation, or biological novelty claims	Synonym edges normalize names only and cannot be used as biological evidence.	Name normalization only.	True	ready_offline_static
t6_synonym_confusion_172a308a8473	synonym_confusion	track6_offline_synonym_confusion_v1	The name 'Aa lechleri' appears in a synonym-cluster edge. What is the source-backed accepted taxon label, and what should NOT be inferred from synonymy alone?	Normalize the name to accepted taxon 'Aa matthewsii' (wfo:wfo-0000339771-2025-12). This supports name normalization only; it does not support trait, range, phylogeny, reticulation, edibility, or biological novelty claims.	scoped_free_text	"[""aa matthewsii"", ""name normalization"", ""not support""]"	"[""new species"", ""native"", ""edible"", ""phylogeny proves""]"	edge:synonym_cluster:e98f2974b40afc7025ae	synonym_cluster	Aa lechleri	wfo:wfo-0000339771-2025-12	taxonomy_backbone	wfo-0000277411-2025-12	wfo-0000277411	http://list.worldfloraonline.org/wfo-0000277411-2025-12	WFO Plant List 2025-12; Zenodo DOI 10.5281/zenodo.18007552; see metadata.json/license	2026-05-17	synonym/name normalization only; does not support trait, range, phylogeny, reticulation, or biological novelty claims	Synonym edges normalize names only and cannot be used as biological evidence.	Name normalization only.	True	ready_offline_static
t6_synonym_confusion_21ae191025dc	synonym_confusion	track6_offline_synonym_confusion_v1	The name 'Abarema abeywickramae' appears in a synonym-cluster edge. What is the source-backed accepted taxon label, and what should NOT be inferred from synonymy alone?	Normalize the name to accepted taxon 'Archidendron bigeminum' (wfo:wfo-0000185962-2025-12). This supports name normalization only; it does not support trait, range, phylogeny, reticulation, edibility, or biological novelty claims.	scoped_free_text	"[""archidendron bigeminum"", ""name normalization"", ""not support""]"	"[""new species"", ""native"", ""edible"", ""phylogeny proves""]"	edge:synonym_cluster:0d898a857b51b6d5830a	synonym_cluster	Abarema abeywickramae	wfo:wfo-0000185962-2025-12	taxonomy_backbone	wfo-0000204145-2025-12	wfo-0000204145	http://list.worldfloraonline.org/wfo-0000204145-2025-12	WFO Plant List 2025-12; Zenodo DOI 10.5281/zenodo.18007552; see metadata.json/license	2026-05-17	synonym/name normalization only; does not support trait, range, phylogeny, reticulation, or biological novelty claims	Synonym edges normalize names only and cannot be used as biological evidence.	Name normalization only.	True	ready_offline_static
t6_synonym_confusion_551893aec373	synonym_confusion	track6_offline_synonym_confusion_v1	The name 'Abarema globosa' appears in a synonym-cluster edge. What is the source-backed accepted taxon label, and what should NOT be inferred from synonymy alone?	Normalize the name to accepted taxon 'Archidendron globosum' (wfo:wfo-0000204160-2025-12). This supports name normalization only; it does not support trait, range, phylogeny, reticulation, edibility, or biological novelty claims.	scoped_free_text	"[""archidendron globosum"", ""name normalization"", ""not support""]"	"[""new species"", ""native"", ""edible"", ""phylogeny proves""]"	edge:synonym_cluster:2fcbaea1f3a15d2fe515	synonym_cluster	Abarema globosa	wfo:wfo-0000204160-2025-12	taxonomy_backbone	wfo-0000204162-2025-12	wfo-0000204162	http://list.worldfloraonline.org/wfo-0000204162-2025-12	WFO Plant List 2025-12; Zenodo DOI 10.5281/zenodo.18007552; see metadata.json/license	2026-05-17	synonym/name normalization only; does not support trait, range, phylogeny, reticulation, or biological novelty claims	Synonym edges normalize names only and cannot be used as biological evidence.	Name normalization only.	True	ready_offline_static
t6_synonym_confusion_59bf3ba0f8bc	synonym_confusion	track6_offline_synonym_confusion_v1	The name 'Abarema bauchei' appears in a synonym-cluster edge. What is the source-backed accepted taxon label, and what should NOT be inferred from synonymy alone?	Normalize the name to accepted taxon 'Archidendron bauchei' (wfo:wfo-1000002154-2025-12). This supports name normalization only; it does not support trait, range, phylogeny, reticulation, edibility, or biological novelty claims.	scoped_free_text	"[""archidendron bauchei"", ""name normalization"", ""not support""]"	"[""new species"", ""native"", ""edible"", ""phylogeny proves""]"	edge:synonym_cluster:48d723ef08d1ae8adf8a	synonym_cluster	Abarema bauchei	wfo:wfo-1000002154-2025-12	taxonomy_backbone	wfo-1000002015-2025-12	wfo-1000002015	http://list.worldfloraonline.org/wfo-1000002015-2025-12	WFO Plant List 2025-12; Zenodo DOI 10.5281/zenodo.18007552; see metadata.json/license	2026-05-17	synonym/name normalization only; does not support trait, range, phylogeny, reticulation, or biological novelty claims	Synonym edges normalize names only and cannot be used as biological evidence.	Name normalization only.	True	ready_offline_static
t6_synonym_confusion_5d086754cd1e	synonym_confusion	track6_offline_synonym_confusion_v1	The name 'Abarema contorta' appears in a synonym-cluster edge. What is the source-backed accepted taxon label, and what should NOT be inferred from synonymy alone?	Normalize the name to accepted taxon 'Archidendron contortum' (wfo:wfo-0000199792-2025-12). This supports name normalization only; it does not support trait, range, phylogeny, reticulation, edibility, or biological novelty claims.	scoped_free_text	"[""archidendron contortum"", ""name normalization"", ""not support""]"	"[""new species"", ""native"", ""edible"", ""phylogeny proves""]"	edge:synonym_cluster:53a9a0eb1c2275c4f276	synonym_cluster	Abarema contorta	wfo:wfo-0000199792-2025-12	taxonomy_backbone	wfo-0000199793-2025-12	wfo-0000199793	http://list.worldfloraonline.org/wfo-0000199793-2025-12	WFO Plant List 2025-12; Zenodo DOI 10.5281/zenodo.18007552; see metadata.json/license	2026-05-17	synonym/name normalization only; does not support trait, range, phylogeny, reticulation, or biological novelty claims	Synonym edges normalize names only and cannot be used as biological evidence.	Name normalization only.	True	ready_offline_static
t6_synonym_confusion_6ca062719652	synonym_confusion	track6_offline_synonym_confusion_v1	The name 'Abapus' appears in a synonym-cluster edge. What is the source-backed accepted taxon label, and what should NOT be inferred from synonymy alone?	Normalize the name to accepted taxon 'Gethyllis' (wfo:wfo-4000015595-2025-12). This supports name normalization only; it does not support trait, range, phylogeny, reticulation, edibility, or biological novelty claims.	scoped_free_text	"[""gethyllis"", ""name normalization"", ""not support""]"	"[""new species"", ""native"", ""edible"", ""phylogeny proves""]"	edge:synonym_cluster:de4d8507f6a744de833b	synonym_cluster	Abapus	wfo:wfo-4000015595-2025-12	taxonomy_backbone	wfo-4000000012-2025-12	wfo-4000000012	http://list.worldfloraonline.org/wfo-4000000012-2025-12	WFO Plant List 2025-12; Zenodo DOI 10.5281/zenodo.18007552; see metadata.json/license	2026-05-17	synonym/name normalization only; does not support trait, range, phylogeny, reticulation, or biological novelty claims	Synonym edges normalize names only and cannot be used as biological evidence.	Name normalization only.	True	ready_offline_static
t6_synonym_confusion_6dd48a93b253	synonym_confusion	track6_offline_synonym_confusion_v1	The name 'Abarema borneense' appears in a synonym-cluster edge. What is the source-backed accepted taxon label, and what should NOT be inferred from synonymy alone?	Normalize the name to accepted taxon 'Archidendron borneense' (wfo:wfo-0000206391-2025-12). This supports name normalization only; it does not support trait, range, phylogeny, reticulation, edibility, or biological novelty claims.	scoped_free_text	"[""archidendron borneense"", ""name normalization"", ""not support""]"	"[""new species"", ""native"", ""edible"", ""phylogeny proves""]"	edge:synonym_cluster:40456839a3e8a1695781	synonym_cluster	Abarema borneense	wfo:wfo-0000206391-2025-12	taxonomy_backbone	wfo-0000206393-2025-12	wfo-0000206393	http://list.worldfloraonline.org/wfo-0000206393-2025-12	WFO Plant List 2025-12; Zenodo DOI 10.5281/zenodo.18007552; see metadata.json/license	2026-05-17	synonym/name normalization only; does not support trait, range, phylogeny, reticulation, or biological novelty claims	Synonym edges normalize names only and cannot be used as biological evidence.	Name normalization only.	True	ready_offline_static
t6_synonym_confusion_7c4652099f98	synonym_confusion	track6_offline_synonym_confusion_v1	The name 'Abarema baucheri' appears in a synonym-cluster edge. What is the source-backed accepted taxon label, and what should NOT be inferred from synonymy alone?	Normalize the name to accepted taxon 'Archidendron baucheri' (wfo:wfo-0000199765-2025-12). This supports name normalization only; it does not support trait, range, phylogeny, reticulation, edibility, or biological novelty claims.	scoped_free_text	"[""archidendron baucheri"", ""name normalization"", ""not support""]"	"[""new species"", ""native"", ""edible"", ""phylogeny proves""]"	edge:synonym_cluster:699030ac8fd1cb90ae2c	synonym_cluster	Abarema baucheri	wfo:wfo-0000199765-2025-12	taxonomy_backbone	wfo-0000199766-2025-12	wfo-0000199766	http://list.worldfloraonline.org/wfo-0000199766-2025-12	WFO Plant List 2025-12; Zenodo DOI 10.5281/zenodo.18007552; see metadata.json/license	2026-05-17	synonym/name normalization only; does not support trait, range, phylogeny, reticulation, or biological novelty claims	Synonym edges normalize names only and cannot be used as biological evidence.	Name normalization only.	True	ready_offline_static
t6_synonym_confusion_8569676bb89d	synonym_confusion	track6_offline_synonym_confusion_v1	The name 'Abarema cyclosperma' appears in a synonym-cluster edge. What is the source-backed accepted taxon label, and what should NOT be inferred from synonymy alone?	Normalize the name to accepted taxon 'Archidendropsis fulgens' (wfo:wfo-0001263038-2025-12). This supports name normalization only; it does not support trait, range, phylogeny, reticulation, edibility, or biological novelty claims.	scoped_free_text	"[""archidendropsis fulgens"", ""name normalization"", ""not support""]"	"[""new species"", ""native"", ""edible"", ""phylogeny proves""]"	edge:synonym_cluster:70c66182b84bcf8791ff	synonym_cluster	Abarema cyclosperma	wfo:wfo-0001263038-2025-12	taxonomy_backbone	wfo-0001059998-2025-12	wfo-0001059998	http://list.worldfloraonline.org/wfo-0001059998-2025-12	WFO Plant List 2025-12; Zenodo DOI 10.5281/zenodo.18007552; see metadata.json/license	2026-05-17	synonym/name normalization only; does not support trait, range, phylogeny, reticulation, or biological novelty claims	Synonym edges normalize names only and cannot be used as biological evidence.	Name normalization only.	True	ready_offline_static
t6_synonym_confusion_859111d8b16b	synonym_confusion	track6_offline_synonym_confusion_v1	The name 'Abarema elliptica' appears in a synonym-cluster edge. What is the source-backed accepted taxon label, and what should NOT be inferred from synonymy alone?	Normalize the name to accepted taxon 'Archidendron ellipticum' (wfo:wfo-0000199797-2025-12). This supports name normalization only; it does not support trait, range, phylogeny, reticulation, edibility, or biological novelty claims.	scoped_free_text	"[""archidendron ellipticum"", ""name normalization"", ""not support""]"	"[""new species"", ""native"", ""edible"", ""phylogeny proves""]"	edge:synonym_cluster:552ca606e94a3cd80ab6	synonym_cluster	Abarema elliptica	wfo:wfo-0000199797-2025-12	taxonomy_backbone	wfo-0000199798-2025-12	wfo-0000199798	http://list.worldfloraonline.org/wfo-0000199798-2025-12	WFO Plant List 2025-12; Zenodo DOI 10.5281/zenodo.18007552; see metadata.json/license	2026-05-17	synonym/name normalization only; does not support trait, range, phylogeny, reticulation, or biological novelty claims	Synonym edges normalize names only and cannot be used as biological evidence.	Name normalization only.	True	ready_offline_static
t6_synonym_confusion_8c83cce17eb3	synonym_confusion	track6_offline_synonym_confusion_v1	The name 'Abarema dodonaeifolia' appears in a synonym-cluster edge. What is the source-backed accepted taxon label, and what should NOT be inferred from synonymy alone?	Normalize the name to accepted taxon 'Acacia dodonaeifolia' (wfo:wfo-0000202078-2025-12). This supports name normalization only; it does not support trait, range, phylogeny, reticulation, edibility, or biological novelty claims.	scoped_free_text	"[""acacia dodonaeifolia"", ""name normalization"", ""not support""]"	"[""new species"", ""native"", ""edible"", ""phylogeny proves""]"	edge:synonym_cluster:2f024bddbb02c0eb3c4f	synonym_cluster	Abarema dodonaeifolia	wfo:wfo-0000202078-2025-12	taxonomy_backbone	wfo-0001061277-2025-12	wfo-0001061277	http://list.worldfloraonline.org/wfo-0001061277-2025-12	WFO Plant List 2025-12; Zenodo DOI 10.5281/zenodo.18007552; see metadata.json/license	2026-05-17	synonym/name normalization only; does not support trait, range, phylogeny, reticulation, or biological novelty claims	Synonym edges normalize names only and cannot be used as biological evidence.	Name normalization only.	True	ready_offline_static
t6_synonym_confusion_9122d65e24dc	synonym_confusion	track6_offline_synonym_confusion_v1	The name 'Aapaca' appears in a synonym-cluster edge. What is the source-backed accepted taxon label, and what should NOT be inferred from synonymy alone?	Normalize the name to accepted taxon 'Uapaca' (wfo:wfo-4000039691-2025-12). This supports name normalization only; it does not support trait, range, phylogeny, reticulation, edibility, or biological novelty claims.	scoped_free_text	"[""uapaca"", ""name normalization"", ""not support""]"	"[""new species"", ""native"", ""edible"", ""phylogeny proves""]"	edge:synonym_cluster:41a7739177660925b8e4	synonym_cluster	Aapaca	wfo:wfo-4000039691-2025-12	taxonomy_backbone	wfo-4100004048-2025-12	wfo-4100004048	http://list.worldfloraonline.org/wfo-4100004048-2025-12	WFO Plant List 2025-12; Zenodo DOI 10.5281/zenodo.18007552; see metadata.json/license	2026-05-17	synonym/name normalization only; does not support trait, range, phylogeny, reticulation, or biological novelty claims	Synonym edges normalize names only and cannot be used as biological evidence.	Name normalization only.	True	ready_offline_static
t6_synonym_confusion_ad254c3821f7	synonym_confusion	track6_offline_synonym_confusion_v1	The name 'Abarema cordifolia' appears in a synonym-cluster edge. What is the source-backed accepted taxon label, and what should NOT be inferred from synonymy alone?	Normalize the name to accepted taxon 'Archidendron cordifolium' (wfo:wfo-0000199795-2025-12). This supports name normalization only; it does not support trait, range, phylogeny, reticulation, edibility, or biological novelty claims.	scoped_free_text	"[""archidendron cordifolium"", ""name normalization"", ""not support""]"	"[""new species"", ""native"", ""edible"", ""phylogeny proves""]"	edge:synonym_cluster:cfa14ec7b484464baaf7	synonym_cluster	Abarema cordifolia	wfo:wfo-0000199795-2025-12	taxonomy_backbone	wfo-0001034661-2025-12	wfo-0001034661	http://list.worldfloraonline.org/wfo-0001034661-2025-12	WFO Plant List 2025-12; Zenodo DOI 10.5281/zenodo.18007552; see metadata.json/license	2026-05-17	synonym/name normalization only; does not support trait, range, phylogeny, reticulation, or biological novelty claims	Synonym edges normalize names only and cannot be used as biological evidence.	Name normalization only.	True	ready_offline_static
t6_synonym_confusion_aee99e019e49	synonym_confusion	track6_offline_synonym_confusion_v1	The name 'Abarema dalatensis' appears in a synonym-cluster edge. What is the source-backed accepted taxon label, and what should NOT be inferred from synonymy alone?	Normalize the name to accepted taxon 'Archidendron dalatense' (wfo:wfo-0000196863-2025-12). This supports name normalization only; it does not support trait, range, phylogeny, reticulation, edibility, or biological novelty claims.	scoped_free_text	"[""archidendron dalatense"", ""name normalization"", ""not support""]"	"[""new species"", ""native"", ""edible"", ""phylogeny proves""]"	edge:synonym_cluster:91fe09291e7d9b9a9fbf	synonym_cluster	Abarema dalatensis	wfo:wfo-0000196863-2025-12	taxonomy_backbone	wfo-0000196865-2025-12	wfo-0000196865	http://list.worldfloraonline.org/wfo-0000196865-2025-12	WFO Plant List 2025-12; Zenodo DOI 10.5281/zenodo.18007552; see metadata.json/license	2026-05-17	synonym/name normalization only; does not support trait, range, phylogeny, reticulation, or biological novelty claims	Synonym edges normalize names only and cannot be used as biological evidence.	Name normalization only.	True	ready_offline_static
t6_synonym_confusion_b2f01f819d5f	synonym_confusion	track6_offline_synonym_confusion_v1	The name 'Abacosa' appears in a synonym-cluster edge. What is the source-backed accepted taxon label, and what should NOT be inferred from synonymy alone?	Normalize the name to accepted taxon 'Vicia' (wfo:wfo-4000040234-2025-12). This supports name normalization only; it does not support trait, range, phylogeny, reticulation, edibility, or biological novelty claims.	scoped_free_text	"[""vicia"", ""name normalization"", ""not support""]"	"[""new species"", ""native"", ""edible"", ""phylogeny proves""]"	edge:synonym_cluster:ee98a388c5bb6c6a7136	synonym_cluster	Abacosa	wfo:wfo-4000040234-2025-12	taxonomy_backbone	wfo-4000000008-2025-12	wfo-4000000008	http://list.worldfloraonline.org/wfo-4000000008-2025-12	WFO Plant List 2025-12; Zenodo DOI 10.5281/zenodo.18007552; see metadata.json/license	2026-05-17	synonym/name normalization only; does not support trait, range, phylogeny, reticulation, or biological novelty claims	Synonym edges normalize names only and cannot be used as biological evidence.	Name normalization only.	True	ready_offline_static
t6_synonym_confusion_c053f9181d2b	synonym_confusion	track6_offline_synonym_confusion_v1	The name 'Abarema clypearia' appears in a synonym-cluster edge. What is the source-backed accepted taxon label, and what should NOT be inferred from synonymy alone?	Normalize the name to accepted taxon 'Archidendron clypearia' (wfo:wfo-0000185987-2025-12). This supports name normalization only; it does not support trait, range, phylogeny, reticulation, edibility, or biological novelty claims.	scoped_free_text	"[""archidendron clypearia"", ""name normalization"", ""not support""]"	"[""new species"", ""native"", ""edible"", ""phylogeny proves""]"	edge:synonym_cluster:6adb43c1221d2c007900	synonym_cluster	Abarema clypearia	wfo:wfo-0000185987-2025-12	taxonomy_backbone	wfo-0001058162-2025-12	wfo-0001058162	http://list.worldfloraonline.org/wfo-0001058162-2025-12	WFO Plant List 2025-12; Zenodo DOI 10.5281/zenodo.18007552; see metadata.json/license	2026-05-17	synonym/name normalization only; does not support trait, range, phylogeny, reticulation, or biological novelty claims	Synonym edges normalize names only and cannot be used as biological evidence.	Name normalization only.	True	ready_offline_static
