scenario_id,window_index,day,request_count,accepted_fast_path_count,programmable_fallback_count,fail_safe_count,near_threshold_count,stale_policy_count,drift_count,audit_failure_count,utilization,policy_update_in_window
frequent_policy_update_regime,180,7,4212,3363,849,0,338,195,15,7,0.65,False
frequent_policy_update_regime,181,7,4092,3270,822,0,329,187,14,7,0.65,False
frequent_policy_update_regime,182,7,3953,3161,792,0,315,181,14,7,0.65,False
frequent_policy_update_regime,183,7,3877,3099,778,0,309,178,14,7,0.65,False
frequent_policy_update_regime,184,7,5092,4071,1021,0,407,235,17,9,0.65,False
frequent_policy_update_regime,185,7,3398,2715,683,0,272,157,12,6,0.65,False
frequent_policy_update_regime,186,7,4501,3594,907,0,361,208,16,8,0.65,False
frequent_policy_update_regime,187,7,3078,2462,616,0,245,141,11,5,0.65,False
frequent_policy_update_regime,188,7,3292,2632,660,0,263,152,11,6,0.65,False
frequent_policy_update_regime,189,7,3597,2876,721,0,288,166,12,6,0.65,False
frequent_policy_update_regime,190,7,3875,3095,780,0,311,178,14,7,0.65,False
frequent_policy_update_regime,191,7,4682,3740,942,0,376,216,16,8,0.65,False
frequent_policy_update_regime,192,8,4191,3350,841,0,335,193,15,7,0.65,False
frequent_policy_update_regime,193,8,4099,3278,821,0,328,188,14,7,0.65,False
frequent_policy_update_regime,194,8,4491,3588,903,0,359,207,16,8,0.65,False
frequent_policy_update_regime,195,8,3965,3170,795,0,316,182,14,7,0.65,False
frequent_policy_update_regime,196,8,3292,2632,660,0,262,152,11,6,0.65,False
frequent_policy_update_regime,197,8,3099,2476,623,0,248,143,11,6,0.65,False
frequent_policy_update_regime,198,8,3818,3051,767,0,306,175,13,7,0.65,False
frequent_policy_update_regime,199,8,4991,3990,1001,0,399,230,18,8,0.65,False
frequent_policy_update_regime,200,8,3596,2875,721,0,287,166,12,6,0.65,False
frequent_policy_update_regime,201,8,3601,2879,722,0,288,165,12,6,0.65,False
frequent_policy_update_regime,202,8,4432,3543,889,0,355,204,15,8,0.65,False
frequent_policy_update_regime,203,8,4124,3295,829,0,330,189,15,7,0.65,False
frequent_policy_update_regime,204,8,6193,4954,1239,0,494,284,21,11,0.65,False
frequent_policy_update_regime,205,8,4089,3268,821,0,328,188,14,7,0.65,False
frequent_policy_update_regime,206,8,5124,4098,1026,0,409,235,18,9,0.65,False
frequent_policy_update_regime,207,8,3586,2867,719,0,286,166,13,6,0.65,False
frequent_policy_update_regime,208,8,3301,2639,662,0,264,152,12,6,0.65,False
frequent_policy_update_regime,209,8,3078,2460,618,0,245,142,11,5,0.65,False
frequent_policy_update_regime,210,8,3014,2410,604,0,240,138,11,5,0.65,False
frequent_policy_update_regime,211,8,3078,2459,619,0,247,141,11,5,0.65,False
frequent_policy_update_regime,212,8,3667,2931,736,0,293,169,13,6,0.65,False
frequent_policy_update_regime,213,8,3727,2979,748,0,297,171,13,7,0.65,False
frequent_policy_update_regime,214,8,3877,3100,777,0,311,178,13,7,0.65,False
frequent_policy_update_regime,215,8,5037,4026,1011,0,403,232,18,9,0.65,False
frequent_policy_update_regime,216,9,4175,3335,840,0,334,193,15,7,0.65,False
frequent_policy_update_regime,217,9,6141,4906,1235,0,492,282,22,11,0.65,False
frequent_policy_update_regime,218,9,3882,3102,780,0,312,179,13,7,0.65,False
frequent_policy_update_regime,219,9,4488,3587,901,0,358,206,16,8,0.65,False
frequent_policy_update_regime,220,9,3625,2899,726,0,289,166,13,6,0.65,False
frequent_policy_update_regime,221,9,3078,2460,618,0,246,141,11,5,0.65,False
frequent_policy_update_regime,222,9,3494,2794,700,0,279,161,12,6,0.65,False
frequent_policy_update_regime,223,9,3116,2490,626,0,249,144,11,6,0.65,False
frequent_policy_update_regime,224,9,3458,2765,693,0,277,158,12,6,0.65,False
frequent_policy_update_regime,225,9,4034,3224,810,0,322,185,14,7,0.65,False
frequent_policy_update_regime,226,9,3944,3150,794,0,317,182,14,7,0.65,False
frequent_policy_update_regime,227,9,4294,3432,862,0,342,197,15,8,0.65,False
frequent_policy_update_regime,228,9,4167,3330,837,0,333,192,15,7,0.65,False
frequent_policy_update_regime,229,9,4136,3305,831,0,332,190,14,7,0.65,False
frequent_policy_update_regime,230,9,3875,3099,776,0,309,178,14,7,0.65,False
frequent_policy_update_regime,231,9,3584,2867,717,0,286,164,13,6,0.65,False
frequent_policy_update_regime,232,9,3292,2633,659,0,262,151,12,6,0.65,False
frequent_policy_update_regime,233,9,3082,2464,618,0,248,141,11,5,0.65,False
frequent_policy_update_regime,234,9,3000,2398,602,0,240,138,10,5,0.65,False
frequent_policy_update_regime,235,9,3375,2697,678,0,269,156,12,6,0.65,False
frequent_policy_update_regime,236,9,3346,2675,671,0,268,153,12,6,0.65,False
frequent_policy_update_regime,237,9,3584,2866,718,0,286,165,12,6,0.65,False
frequent_policy_update_regime,238,9,3892,3109,783,0,311,180,14,7,0.65,False
frequent_policy_update_regime,239,9,4139,3309,830,0,331,190,14,7,0.65,False
frequent_policy_update_regime,240,10,4168,3332,836,0,333,192,15,7,0.65,False
frequent_policy_update_regime,241,10,4091,3268,823,0,328,189,14,7,0.65,False
frequent_policy_update_regime,242,10,3889,3109,780,0,310,179,14,7,0.65,False
frequent_policy_update_regime,243,10,3711,2965,746,0,298,170,13,7,0.65,False
frequent_policy_update_regime,244,10,3297,2634,663,0,263,152,12,6,0.65,False
frequent_policy_update_regime,245,10,3079,2460,619,0,247,142,11,5,0.65,False
frequent_policy_update_regime,246,10,4837,3865,972,0,388,223,17,8,0.65,False
frequent_policy_update_regime,247,10,3080,2462,618,0,247,141,11,5,0.65,False
frequent_policy_update_regime,248,10,4938,3945,993,0,396,228,17,8,0.65,False
frequent_policy_update_regime,249,10,3632,2906,726,0,289,166,12,6,0.65,False
frequent_policy_update_regime,250,10,4540,3626,914,0,364,210,16,8,0.65,False
frequent_policy_update_regime,251,10,4089,3267,822,0,328,187,15,7,0.65,False
frequent_policy_update_regime,252,10,4169,3331,838,0,334,192,15,7,0.65,False
frequent_policy_update_regime,253,10,4089,3267,822,0,326,189,15,7,0.65,False
frequent_policy_update_regime,254,10,3939,3147,792,0,316,182,14,7,0.65,False
frequent_policy_update_regime,255,10,3583,2863,720,0,286,165,13,6,0.65,False
frequent_policy_update_regime,256,10,3981,3182,799,0,320,182,14,7,0.65,False
frequent_policy_update_regime,257,10,3197,2554,643,0,257,147,11,6,0.65,False
frequent_policy_update_regime,258,10,3010,2408,602,0,240,138,10,5,0.65,False
frequent_policy_update_regime,259,10,3142,2509,633,0,252,145,11,6,0.65,False
frequent_policy_update_regime,260,10,3668,2933,735,0,293,169,13,6,0.65,False
frequent_policy_update_regime,261,10,4207,3363,844,0,336,193,15,7,0.65,False
frequent_policy_update_regime,262,10,4825,3855,970,0,386,223,17,8,0.65,False
frequent_policy_update_regime,263,10,4089,3268,821,0,327,188,14,7,0.65,False
frequent_policy_update_regime,264,11,4264,3408,856,0,343,195,15,7,0.65,False
frequent_policy_update_regime,265,11,4181,3342,839,0,335,193,15,7,0.65,False
frequent_policy_update_regime,266,11,3878,3099,779,0,310,179,14,7,0.65,False
frequent_policy_update_regime,267,11,4223,3375,848,0,339,193,15,7,0.65,False
frequent_policy_update_regime,268,11,3384,2705,679,0,272,155,12,6,0.65,False
frequent_policy_update_regime,269,11,3087,2466,621,0,247,142,11,5,0.65,False
frequent_policy_update_regime,270,11,3001,2400,601,0,240,138,10,5,0.65,False
frequent_policy_update_regime,271,11,3078,2462,616,0,246,141,11,5,0.65,False
frequent_policy_update_regime,272,11,3297,2634,663,0,263,152,12,6,0.65,False
frequent_policy_update_regime,273,11,3754,2999,755,0,301,174,13,6,0.65,False
frequent_policy_update_regime,274,11,3897,3115,782,0,311,179,13,7,0.65,False
frequent_policy_update_regime,275,11,5072,4053,1019,0,407,233,18,9,0.65,False
frequent_policy_update_regime,276,11,5978,4779,1199,0,479,275,21,10,0.65,False
frequent_policy_update_regime,277,11,5842,4669,1173,0,469,267,21,10,0.65,False
frequent_policy_update_regime,278,11,4864,3886,978,0,390,225,17,9,0.65,False
frequent_policy_update_regime,279,11,7593,6070,1523,0,608,350,26,13,0.65,False
frequent_policy_update_regime,280,11,3299,2637,662,0,264,152,11,6,0.65,False
frequent_policy_update_regime,281,11,3279,2621,658,0,262,150,12,6,0.65,False
frequent_policy_update_regime,282,11,4073,3256,817,0,325,188,14,7,0.65,False
frequent_policy_update_regime,283,11,4138,3310,828,0,330,190,14,7,0.65,False
frequent_policy_update_regime,284,11,3866,3090,776,0,309,179,14,7,0.65,False
frequent_policy_update_regime,285,11,5128,4098,1030,0,411,236,18,9,0.65,False
frequent_policy_update_regime,286,11,4612,3687,925,0,369,212,16,8,0.65,False
frequent_policy_update_regime,287,11,4089,3269,820,0,326,188,14,7,0.65,False
frequent_policy_update_regime,288,12,4167,3331,836,0,333,192,15,7,0.65,False
frequent_policy_update_regime,289,12,4112,3288,824,0,328,190,14,7,0.65,False
frequent_policy_update_regime,290,12,5666,4528,1138,0,454,259,20,10,0.65,False
frequent_policy_update_regime,291,12,3612,2886,726,0,290,166,13,6,0.65,False
frequent_policy_update_regime,292,12,3865,3091,774,0,308,178,13,7,0.65,False
frequent_policy_update_regime,293,12,3078,2461,617,0,246,141,11,5,0.65,False
frequent_policy_update_regime,294,12,3002,2399,603,0,241,138,11,5,0.65,False
frequent_policy_update_regime,295,12,3964,3166,798,0,317,183,14,7,0.65,False
frequent_policy_update_regime,296,12,4857,3882,975,0,388,223,17,9,0.65,False
frequent_policy_update_regime,297,12,3584,2862,722,0,287,166,13,6,0.65,False
frequent_policy_update_regime,298,12,3949,3158,791,0,316,181,14,7,0.65,False
frequent_policy_update_regime,299,12,4104,3281,823,0,329,188,14,7,0.65,False
frequent_policy_update_regime,300,12,4167,3329,838,0,334,192,15,7,0.65,False
frequent_policy_update_regime,301,12,4103,3277,826,0,330,190,14,7,0.65,False
frequent_policy_update_regime,302,12,5865,4688,1177,0,468,269,21,10,0.65,False
frequent_policy_update_regime,303,12,4328,3459,869,0,345,200,15,8,0.65,False
frequent_policy_update_regime,304,12,3337,2665,672,0,268,153,12,6,0.65,False
frequent_policy_update_regime,305,12,3078,2460,618,0,246,142,11,5,0.65,False
frequent_policy_update_regime,306,12,3001,2397,604,0,241,139,10,5,0.65,False
frequent_policy_update_regime,307,12,3104,2482,622,0,248,142,11,5,0.65,False
frequent_policy_update_regime,308,12,4458,3561,897,0,358,206,15,8,0.65,False
frequent_policy_update_regime,309,12,3584,2865,719,0,287,165,13,6,0.65,False
frequent_policy_update_regime,310,12,7456,5959,1497,0,596,343,26,13,0.65,False
frequent_policy_update_regime,311,12,4093,3275,818,0,326,187,14,7,0.65,False
frequent_policy_update_regime,312,13,5386,4303,1083,0,432,248,19,9,0.65,False
frequent_policy_update_regime,313,13,4089,3271,818,0,326,187,14,7,0.65,False
frequent_policy_update_regime,314,13,3875,3098,777,0,310,177,13,7,0.65,False
frequent_policy_update_regime,315,13,3669,2935,734,0,292,168,13,6,0.65,False
frequent_policy_update_regime,316,13,3969,3172,797,0,318,182,14,7,0.65,False
frequent_policy_update_regime,317,13,3083,2464,619,0,245,142,11,6,0.65,False
frequent_policy_update_regime,318,13,3013,2409,604,0,240,139,10,5,0.65,False
frequent_policy_update_regime,319,13,3097,2476,621,0,248,142,11,5,0.65,False
frequent_policy_update_regime,320,13,4870,3891,979,0,390,225,17,8,0.65,False
frequent_policy_update_regime,321,13,5470,4369,1101,0,439,253,19,10,0.65,False
frequent_policy_update_regime,322,13,4117,3290,827,0,328,190,15,7,0.65,False
frequent_policy_update_regime,323,13,4114,3289,825,0,329,189,14,7,0.65,False
frequent_policy_update_regime,324,13,4807,3844,963,0,383,220,17,8,0.65,False
frequent_policy_update_regime,325,13,5856,4683,1173,0,467,269,20,10,0.65,False
frequent_policy_update_regime,326,13,3875,3096,779,0,311,178,14,7,0.65,False
frequent_policy_update_regime,327,13,3875,3098,777,0,311,178,13,7,0.65,False
frequent_policy_update_regime,328,13,3618,2890,728,0,290,167,13,6,0.65,False
frequent_policy_update_regime,329,13,3100,2476,624,0,247,143,11,6,0.65,False
frequent_policy_update_regime,330,13,3174,2537,637,0,254,146,11,6,0.65,False
frequent_policy_update_regime,331,13,3274,2616,658,0,263,151,11,6,0.65,False
frequent_policy_update_regime,332,13,3292,2631,661,0,264,152,11,6,0.65,False
frequent_policy_update_regime,333,13,4177,3339,838,0,334,192,15,7,0.65,False
frequent_policy_update_regime,334,13,3912,3125,787,0,313,181,14,7,0.65,False
frequent_policy_update_regime,335,13,4130,3303,827,0,331,189,14,7,0.65,False
audit_heavy_regulated_deployment,0,0,7982,6569,1413,0,639,30,29,145,0.65,True
audit_heavy_regulated_deployment,1,0,7012,5768,1244,0,562,26,26,128,0.65,False
audit_heavy_regulated_deployment,2,0,3875,3192,683,0,309,14,14,70,0.65,False
audit_heavy_regulated_deployment,3,0,3758,3093,665,0,301,14,14,68,0.65,False
audit_heavy_regulated_deployment,4,0,3300,2718,582,0,263,12,12,60,0.65,False
audit_heavy_regulated_deployment,5,0,3078,2533,545,0,247,11,11,56,0.65,False
audit_heavy_regulated_deployment,6,0,3124,2570,554,0,249,12,11,57,0.65,False
audit_heavy_regulated_deployment,7,0,3078,2534,544,0,246,11,11,56,0.65,False
audit_heavy_regulated_deployment,8,0,3650,3002,648,0,293,13,13,67,0.65,False
audit_heavy_regulated_deployment,9,0,4226,3475,751,0,339,16,16,77,0.65,False
audit_heavy_regulated_deployment,10,0,3875,3189,686,0,311,14,14,71,0.65,False
audit_heavy_regulated_deployment,11,0,4089,3366,723,0,326,15,15,74,0.65,False
audit_heavy_regulated_deployment,12,0,4169,3430,739,0,332,15,15,77,0.65,False
audit_heavy_regulated_deployment,13,0,4089,3366,723,0,326,15,15,74,0.65,False
audit_heavy_regulated_deployment,14,0,5853,4816,1037,0,470,22,21,106,0.65,False
audit_heavy_regulated_deployment,15,0,6144,5056,1088,0,492,23,22,112,0.65,False
audit_heavy_regulated_deployment,16,0,3352,2758,594,0,269,13,12,61,0.65,False
audit_heavy_regulated_deployment,17,0,3215,2644,571,0,258,12,12,59,0.65,False
audit_heavy_regulated_deployment,18,0,3008,2475,533,0,241,11,11,55,0.65,False
audit_heavy_regulated_deployment,19,0,4291,3532,759,0,343,16,16,78,0.65,False
audit_heavy_regulated_deployment,20,0,3297,2712,585,0,265,12,12,60,0.65,False
audit_heavy_regulated_deployment,21,0,3656,3006,650,0,293,13,14,67,0.65,False
audit_heavy_regulated_deployment,22,0,3875,3188,687,0,311,14,14,70,0.65,False
audit_heavy_regulated_deployment,23,0,4273,3518,755,0,342,15,15,78,0.65,False
audit_heavy_regulated_deployment,24,1,4271,3513,758,0,343,16,16,78,0.65,False
audit_heavy_regulated_deployment,25,1,4118,3386,732,0,330,15,15,76,0.65,False
audit_heavy_regulated_deployment,26,1,3997,3287,710,0,320,15,15,73,0.65,False
audit_heavy_regulated_deployment,27,1,4882,4017,865,0,390,18,18,90,0.65,False
audit_heavy_regulated_deployment,28,1,5346,4400,946,0,426,20,20,98,0.65,False
audit_heavy_regulated_deployment,29,1,3078,2533,545,0,246,11,11,56,0.65,False
audit_heavy_regulated_deployment,30,1,3612,2973,639,0,290,13,13,66,0.65,False
audit_heavy_regulated_deployment,31,1,4925,4051,874,0,394,18,18,90,0.65,False
audit_heavy_regulated_deployment,32,1,3292,2709,583,0,263,12,12,60,0.65,False
audit_heavy_regulated_deployment,33,1,3641,2997,644,0,292,13,13,67,0.65,False
audit_heavy_regulated_deployment,34,1,3906,3215,691,0,313,14,15,71,0.65,False
audit_heavy_regulated_deployment,35,1,6789,5585,1204,0,543,25,25,124,0.65,False
audit_heavy_regulated_deployment,36,1,4865,4002,863,0,389,18,18,89,0.65,False
audit_heavy_regulated_deployment,37,1,6168,5078,1090,0,492,23,22,112,0.65,False
audit_heavy_regulated_deployment,38,1,5880,4839,1041,0,469,22,22,107,0.65,False
audit_heavy_regulated_deployment,39,1,3590,2956,634,0,287,13,13,65,0.65,False
audit_heavy_regulated_deployment,40,1,3293,2710,583,0,264,12,12,60,0.65,False
audit_heavy_regulated_deployment,41,1,3080,2535,545,0,245,11,11,57,0.65,False
audit_heavy_regulated_deployment,42,1,3000,2468,532,0,240,11,11,55,0.65,False
audit_heavy_regulated_deployment,43,1,5069,4172,897,0,406,18,19,92,0.65,False
audit_heavy_regulated_deployment,44,1,3298,2713,585,0,265,12,12,61,0.65,False
audit_heavy_regulated_deployment,45,1,3587,2951,636,0,287,13,13,65,0.65,False
audit_heavy_regulated_deployment,46,1,4148,3415,733,0,332,15,15,75,0.65,False
audit_heavy_regulated_deployment,47,1,5392,4437,955,0,431,20,20,98,0.65,False
audit_heavy_regulated_deployment,48,2,4977,4095,882,0,398,18,18,91,0.65,False
audit_heavy_regulated_deployment,49,2,4089,3365,724,0,327,15,15,75,0.65,False
audit_heavy_regulated_deployment,50,2,3875,3188,687,0,311,14,14,71,0.65,False
audit_heavy_regulated_deployment,51,2,3585,2950,635,0,288,13,13,65,0.65,False
audit_heavy_regulated_deployment,52,2,4265,3509,756,0,340,16,16,78,0.65,False
audit_heavy_regulated_deployment,53,2,3480,2865,615,0,277,13,13,63,0.65,False
audit_heavy_regulated_deployment,54,2,3042,2505,537,0,243,11,11,55,0.65,False
audit_heavy_regulated_deployment,55,2,4087,3362,725,0,328,15,15,74,0.65,False
audit_heavy_regulated_deployment,56,2,3405,2802,603,0,272,12,13,62,0.65,False
audit_heavy_regulated_deployment,57,2,3583,2949,634,0,287,13,13,65,0.65,False
audit_heavy_regulated_deployment,58,2,3875,3189,686,0,311,14,14,70,0.65,False
audit_heavy_regulated_deployment,59,2,4844,3985,859,0,387,18,18,88,0.65,False
audit_heavy_regulated_deployment,60,2,4168,3430,738,0,334,15,16,76,0.65,False
audit_heavy_regulated_deployment,61,2,4709,3874,835,0,378,17,17,86,0.65,False
audit_heavy_regulated_deployment,62,2,7029,5784,1245,0,561,25,26,128,0.65,False
audit_heavy_regulated_deployment,63,2,4623,3805,818,0,369,17,17,85,0.65,False
audit_heavy_regulated_deployment,64,2,3292,2709,583,0,263,12,12,60,0.65,False
audit_heavy_regulated_deployment,65,2,3080,2536,544,0,246,11,11,56,0.65,False
audit_heavy_regulated_deployment,66,2,4089,3366,723,0,327,15,15,74,0.65,False
audit_heavy_regulated_deployment,67,2,3081,2537,544,0,245,11,11,56,0.65,False
audit_heavy_regulated_deployment,68,2,3296,2713,583,0,264,12,12,60,0.65,False
audit_heavy_regulated_deployment,69,2,3583,2947,636,0,287,13,13,66,0.65,False
audit_heavy_regulated_deployment,70,2,4481,3687,794,0,359,16,17,81,0.65,False
audit_heavy_regulated_deployment,71,2,4378,3603,775,0,351,16,16,80,0.65,False
audit_heavy_regulated_deployment,72,3,5433,4470,963,0,435,20,20,99,0.65,False
audit_heavy_regulated_deployment,73,3,4089,3366,723,0,326,15,15,75,0.65,False
audit_heavy_regulated_deployment,74,3,3960,3258,702,0,316,15,14,73,0.65,False
audit_heavy_regulated_deployment,75,3,3673,3021,652,0,294,14,14,68,0.65,False
audit_heavy_regulated_deployment,76,3,3292,2710,582,0,263,12,12,60,0.65,False
audit_heavy_regulated_deployment,77,3,5147,4237,910,0,410,19,19,94,0.65,False
audit_heavy_regulated_deployment,78,3,3000,2469,531,0,239,11,11,55,0.65,False
audit_heavy_regulated_deployment,79,3,5013,4126,887,0,402,19,18,91,0.65,False
audit_heavy_regulated_deployment,80,3,5419,4460,959,0,433,20,20,98,0.65,False
audit_heavy_regulated_deployment,81,3,4197,3453,744,0,336,16,15,76,0.65,False
audit_heavy_regulated_deployment,82,3,3891,3200,691,0,313,14,14,71,0.65,False
audit_heavy_regulated_deployment,83,3,6701,5516,1185,0,535,25,24,123,0.65,False
audit_heavy_regulated_deployment,84,3,4814,3963,851,0,385,17,18,87,0.65,False
audit_heavy_regulated_deployment,85,3,4089,3364,725,0,328,15,15,74,0.65,False
audit_heavy_regulated_deployment,86,3,3988,3282,706,0,319,15,14,72,0.65,False
audit_heavy_regulated_deployment,87,3,4222,3475,747,0,338,15,15,77,0.65,False
audit_heavy_regulated_deployment,88,3,3799,3128,671,0,303,14,14,69,0.65,False
audit_heavy_regulated_deployment,89,3,3095,2549,546,0,247,12,11,56,0.65,False
audit_heavy_regulated_deployment,90,3,4857,3996,861,0,389,18,18,89,0.65,False
audit_heavy_regulated_deployment,91,3,5044,4149,895,0,405,18,19,92,0.65,False
audit_heavy_regulated_deployment,92,3,3921,3227,694,0,315,14,14,71,0.65,False
audit_heavy_regulated_deployment,93,3,5864,4823,1041,0,469,22,22,107,0.65,False
audit_heavy_regulated_deployment,94,3,4474,3683,791,0,359,16,16,81,0.65,False
audit_heavy_regulated_deployment,95,3,5181,4263,918,0,414,19,19,95,0.65,False
audit_heavy_regulated_deployment,96,4,5407,4450,957,0,431,20,20,98,0.65,False
audit_heavy_regulated_deployment,97,4,4095,3368,727,0,329,15,15,75,0.65,False
audit_heavy_regulated_deployment,98,4,4289,3528,761,0,344,16,16,78,0.65,False
audit_heavy_regulated_deployment,99,4,4558,3750,808,0,365,17,17,83,0.65,False
audit_heavy_regulated_deployment,100,4,3305,2721,584,0,263,12,12,60,0.65,False
audit_heavy_regulated_deployment,101,4,3084,2539,545,0,247,11,11,56,0.65,False
audit_heavy_regulated_deployment,102,4,3002,2470,532,0,241,11,11,55,0.65,False
audit_heavy_regulated_deployment,103,4,3140,2583,557,0,251,11,12,57,0.65,False
audit_heavy_regulated_deployment,104,4,3319,2731,588,0,266,12,12,61,0.65,False
audit_heavy_regulated_deployment,105,4,4289,3531,758,0,342,16,15,78,0.65,False
audit_heavy_regulated_deployment,106,4,3877,3192,685,0,310,14,14,71,0.65,False
audit_heavy_regulated_deployment,107,4,5730,4715,1015,0,458,21,21,105,0.65,False
audit_heavy_regulated_deployment,108,4,4417,3634,783,0,354,16,16,81,0.65,False
audit_heavy_regulated_deployment,109,4,4096,3371,725,0,327,15,15,75,0.65,False
audit_heavy_regulated_deployment,110,4,4019,3306,713,0,322,15,15,73,0.65,False
audit_heavy_regulated_deployment,111,4,3583,2948,635,0,287,13,13,66,0.65,False
audit_heavy_regulated_deployment,112,4,3326,2739,587,0,266,12,12,60,0.65,False
audit_heavy_regulated_deployment,113,4,3271,2692,579,0,261,12,12,60,0.65,False
audit_heavy_regulated_deployment,114,4,3757,3093,664,0,300,14,14,68,0.65,False
audit_heavy_regulated_deployment,115,4,3132,2578,554,0,250,11,11,57,0.65,False
audit_heavy_regulated_deployment,116,4,5328,4386,942,0,426,19,20,97,0.65,False
audit_heavy_regulated_deployment,117,4,3583,2949,634,0,287,13,13,65,0.65,False
audit_heavy_regulated_deployment,118,4,4977,4096,881,0,398,18,18,91,0.65,False
audit_heavy_regulated_deployment,119,4,4226,3475,751,0,339,15,16,77,0.65,False
audit_heavy_regulated_deployment,120,5,4851,3991,860,0,387,18,18,89,0.65,False
audit_heavy_regulated_deployment,121,5,4094,3368,726,0,327,15,15,75,0.65,False
audit_heavy_regulated_deployment,122,5,4926,4053,873,0,395,18,18,91,0.65,False
audit_heavy_regulated_deployment,123,5,4448,3659,789,0,357,16,16,81,0.65,False
audit_heavy_regulated_deployment,124,5,5345,4401,944,0,427,19,20,97,0.65,False
audit_heavy_regulated_deployment,125,5,3243,2667,576,0,260,12,12,60,0.65,False
audit_heavy_regulated_deployment,126,5,3012,2479,533,0,241,11,11,54,0.65,False
audit_heavy_regulated_deployment,127,5,3079,2533,546,0,247,11,11,56,0.65,False
audit_heavy_regulated_deployment,128,5,3408,2805,603,0,274,12,12,62,0.65,False
audit_heavy_regulated_deployment,129,5,3586,2952,634,0,286,13,13,66,0.65,False
audit_heavy_regulated_deployment,130,5,3972,3267,705,0,318,15,15,73,0.65,False
audit_heavy_regulated_deployment,131,5,4109,3382,727,0,329,15,15,75,0.65,False
audit_heavy_regulated_deployment,132,5,6295,5179,1116,0,504,23,23,115,0.65,False
audit_heavy_regulated_deployment,133,5,4345,3573,772,0,349,16,16,79,0.65,False
audit_heavy_regulated_deployment,134,5,3875,3187,688,0,311,14,14,71,0.65,False
audit_heavy_regulated_deployment,135,5,3583,2950,633,0,286,13,13,65,0.65,False
audit_heavy_regulated_deployment,136,5,3292,2710,582,0,264,12,12,60,0.65,False
audit_heavy_regulated_deployment,137,5,3084,2537,547,0,247,11,12,56,0.65,False
audit_heavy_regulated_deployment,138,5,3020,2486,534,0,241,11,11,55,0.65,False
audit_heavy_regulated_deployment,139,5,3260,2683,577,0,261,12,12,59,0.65,False
audit_heavy_regulated_deployment,140,5,3738,3073,665,0,300,14,14,69,0.65,False
audit_heavy_regulated_deployment,141,5,3717,3059,658,0,297,13,13,68,0.65,False
audit_heavy_regulated_deployment,142,5,3933,3236,697,0,315,14,15,71,0.65,False
audit_heavy_regulated_deployment,143,5,5261,4329,932,0,420,20,19,96,0.65,False
audit_heavy_regulated_deployment,144,6,4536,3731,805,0,364,17,17,83,0.65,False
audit_heavy_regulated_deployment,145,6,4605,3787,818,0,370,17,17,84,0.65,False
audit_heavy_regulated_deployment,146,6,3875,3189,686,0,309,14,14,71,0.65,False
audit_heavy_regulated_deployment,147,6,3583,2949,634,0,287,13,13,65,0.65,False
audit_heavy_regulated_deployment,148,6,3292,2708,584,0,265,12,12,60,0.65,False
audit_heavy_regulated_deployment,149,6,3078,2534,544,0,246,11,11,56,0.65,False
audit_heavy_regulated_deployment,150,6,3016,2483,533,0,240,11,11,55,0.65,False
audit_heavy_regulated_deployment,151,6,5071,4171,900,0,407,19,19,92,0.65,False
audit_heavy_regulated_deployment,152,6,3775,3106,669,0,301,14,14,69,0.65,False
audit_heavy_regulated_deployment,153,6,4639,3818,821,0,371,17,17,85,0.65,False
audit_heavy_regulated_deployment,154,6,3881,3196,685,0,309,14,14,71,0.65,False
audit_heavy_regulated_deployment,155,6,6542,5384,1158,0,524,24,24,119,0.65,False
audit_heavy_regulated_deployment,156,6,4215,3469,746,0,337,16,15,77,0.65,False
audit_heavy_regulated_deployment,157,6,4215,3467,748,0,336,16,15,78,0.65,False
audit_heavy_regulated_deployment,158,6,3941,3243,698,0,316,14,14,72,0.65,False
audit_heavy_regulated_deployment,159,6,3583,2948,635,0,286,13,13,66,0.65,False
audit_heavy_regulated_deployment,160,6,4265,3509,756,0,342,16,16,78,0.65,False
audit_heavy_regulated_deployment,161,6,3079,2534,545,0,246,11,11,56,0.65,False
audit_heavy_regulated_deployment,162,6,5096,4192,904,0,409,19,18,93,0.65,False
audit_heavy_regulated_deployment,163,6,3433,2824,609,0,274,13,12,63,0.65,False
audit_heavy_regulated_deployment,164,6,3331,2741,590,0,267,12,12,60,0.65,False
audit_heavy_regulated_deployment,165,6,4805,3953,852,0,386,18,17,88,0.65,False
audit_heavy_regulated_deployment,166,6,4259,3505,754,0,342,16,16,77,0.65,False
audit_heavy_regulated_deployment,167,6,4094,3368,726,0,328,15,15,74,0.65,False
fallback_degraded_outage_regime,0,0,18335,8540,1469,8326,4580,276,269,66,0.7,True
fallback_degraded_outage_regime,1,0,8177,3806,656,3715,2046,123,121,29,0.7,False
fallback_degraded_outage_regime,2,0,7780,3625,623,3532,1946,116,115,28,0.7,False
fallback_degraded_outage_regime,3,0,8723,4060,699,3964,2182,131,128,31,0.7,False
fallback_degraded_outage_regime,4,0,6583,3068,527,2988,1648,98,97,24,0.7,False
fallback_degraded_outage_regime,5,0,11539,5383,923,5233,2880,172,170,42,0.7,False
fallback_degraded_outage_regime,6,0,6328,2953,506,2869,1579,95,93,23,0.7,False
fallback_degraded_outage_regime,7,0,6156,2867,493,2796,1540,92,90,22,0.7,False
fallback_degraded_outage_regime,8,0,6583,3067,527,2989,1645,99,97,24,0.7,False
