mechanism,classification,kappa,eta,A,A_offset,sigma,D,beta,beta_formula,grouped_variance_exponent,denominator_safe_regime,saving_survives_denominator,theorem_ready_spc_kernel,coefficient_variation_equivalent,near_zero_denominator_obstruction
x0_kernel_coefficient_cancellation,range_blocked,8.0,0.02,14.5,1.5,0.0,0.5,-0.47,beta=(2*kappa-A)*eta+sigma-D,1.79,False,False,False,False,True
x0_kernel_coefficient_cancellation,range_blocked,8.0,0.02,14.5,1.5,0.0,1.0,-0.97,beta=(2*kappa-A)*eta+sigma-D,2.29,False,False,False,False,True
x0_kernel_coefficient_cancellation,range_blocked,8.0,0.05,14.5,1.5,0.0,0.0,0.07500000000000001,beta=(2*kappa-A)*eta+sigma-D,1.725,True,True,False,False,False
x0_kernel_coefficient_cancellation,range_blocked,8.0,0.05,14.5,1.5,0.0,0.25,-0.175,beta=(2*kappa-A)*eta+sigma-D,1.975,False,False,False,False,True
x0_kernel_coefficient_cancellation,range_blocked,8.0,0.05,14.5,1.5,0.0,0.5,-0.425,beta=(2*kappa-A)*eta+sigma-D,2.225,False,False,False,False,True
x0_kernel_coefficient_cancellation,range_blocked,8.0,0.05,14.5,1.5,0.0,1.0,-0.925,beta=(2*kappa-A)*eta+sigma-D,2.725,False,False,False,False,True
x0_kernel_coefficient_cancellation,range_blocked,8.0,0.08,14.5,1.5,0.0,0.0,0.12,beta=(2*kappa-A)*eta+sigma-D,2.16,True,True,False,False,False
x0_kernel_coefficient_cancellation,range_blocked,8.0,0.08,14.5,1.5,0.0,0.25,-0.13,beta=(2*kappa-A)*eta+sigma-D,2.41,False,False,False,False,True
x0_kernel_coefficient_cancellation,range_blocked,8.0,0.08,14.5,1.5,0.0,0.5,-0.38,beta=(2*kappa-A)*eta+sigma-D,2.66,False,False,False,False,True
x0_kernel_coefficient_cancellation,range_blocked,8.0,0.08,14.5,1.5,0.0,1.0,-0.88,beta=(2*kappa-A)*eta+sigma-D,3.16,False,False,False,False,True
x0_kernel_coefficient_cancellation,range_blocked,8.0,0.12,14.5,1.5,0.0,0.0,0.18,beta=(2*kappa-A)*eta+sigma-D,2.7399999999999998,True,True,False,False,False
x0_kernel_coefficient_cancellation,range_blocked,8.0,0.12,14.5,1.5,0.0,0.25,-0.07,beta=(2*kappa-A)*eta+sigma-D,2.9899999999999998,False,False,False,False,True
x0_kernel_coefficient_cancellation,range_blocked,8.0,0.12,14.5,1.5,0.0,0.5,-0.32,beta=(2*kappa-A)*eta+sigma-D,3.2399999999999998,False,False,False,False,True
x0_kernel_coefficient_cancellation,range_blocked,8.0,0.12,14.5,1.5,0.0,1.0,-0.8200000000000001,beta=(2*kappa-A)*eta+sigma-D,3.74,False,False,False,False,True
x0_kernel_coefficient_cancellation,range_blocked,8.0,0.18,14.5,1.5,0.0,0.0,0.27,beta=(2*kappa-A)*eta+sigma-D,3.61,True,True,False,False,False
x0_kernel_coefficient_cancellation,range_blocked,8.0,0.18,14.5,1.5,0.0,0.25,0.020000000000000018,beta=(2*kappa-A)*eta+sigma-D,3.86,False,True,False,False,True
x0_kernel_coefficient_cancellation,range_blocked,8.0,0.18,14.5,1.5,0.0,0.5,-0.22999999999999998,beta=(2*kappa-A)*eta+sigma-D,4.109999999999999,False,False,False,False,True
x0_kernel_coefficient_cancellation,range_blocked,8.0,0.18,14.5,1.5,0.0,1.0,-0.73,beta=(2*kappa-A)*eta+sigma-D,4.609999999999999,False,False,False,False,True
denominator_loss_kernel_grouping,denominator_blocked,3.0,0.02,4.75,1.25,0.35,0.0,0.375,beta=(2*kappa-A)*eta+sigma-D,0.7450000000000001,False,True,False,False,True
denominator_loss_kernel_grouping,denominator_blocked,3.0,0.02,4.75,1.25,0.35,0.25,0.125,beta=(2*kappa-A)*eta+sigma-D,0.9950000000000001,False,True,False,False,True
denominator_loss_kernel_grouping,denominator_blocked,3.0,0.02,4.75,1.25,0.35,0.5,-0.125,beta=(2*kappa-A)*eta+sigma-D,1.245,False,False,False,False,True
denominator_loss_kernel_grouping,denominator_blocked,3.0,0.02,4.75,1.25,0.35,1.0,-0.625,beta=(2*kappa-A)*eta+sigma-D,1.745,False,False,False,False,True
denominator_loss_kernel_grouping,denominator_blocked,3.0,0.05,4.75,1.25,0.35,0.0,0.4125,beta=(2*kappa-A)*eta+sigma-D,0.8875000000000001,False,True,False,False,True
denominator_loss_kernel_grouping,denominator_blocked,3.0,0.05,4.75,1.25,0.35,0.25,0.16249999999999998,beta=(2*kappa-A)*eta+sigma-D,1.1375000000000002,False,True,False,False,True
denominator_loss_kernel_grouping,denominator_blocked,3.0,0.05,4.75,1.25,0.35,0.5,-0.08750000000000002,beta=(2*kappa-A)*eta+sigma-D,1.3875000000000002,False,False,False,False,True
denominator_loss_kernel_grouping,denominator_blocked,3.0,0.05,4.75,1.25,0.35,1.0,-0.5875,beta=(2*kappa-A)*eta+sigma-D,1.8875000000000002,False,False,False,False,True
denominator_loss_kernel_grouping,denominator_blocked,3.0,0.08,4.75,1.25,0.35,0.0,0.44999999999999996,beta=(2*kappa-A)*eta+sigma-D,1.03,False,True,False,False,True
denominator_loss_kernel_grouping,denominator_blocked,3.0,0.08,4.75,1.25,0.35,0.25,0.19999999999999996,beta=(2*kappa-A)*eta+sigma-D,1.28,False,True,False,False,True
denominator_loss_kernel_grouping,denominator_blocked,3.0,0.08,4.75,1.25,0.35,0.5,-0.050000000000000044,beta=(2*kappa-A)*eta+sigma-D,1.53,False,False,False,False,True
denominator_loss_kernel_grouping,denominator_blocked,3.0,0.08,4.75,1.25,0.35,1.0,-0.55,beta=(2*kappa-A)*eta+sigma-D,2.0300000000000002,False,False,False,False,True
denominator_loss_kernel_grouping,denominator_blocked,3.0,0.12,4.75,1.25,0.35,0.0,0.5,beta=(2*kappa-A)*eta+sigma-D,1.22,False,True,False,False,True
denominator_loss_kernel_grouping,denominator_blocked,3.0,0.12,4.75,1.25,0.35,0.25,0.25,beta=(2*kappa-A)*eta+sigma-D,1.47,False,True,False,False,True
denominator_loss_kernel_grouping,denominator_blocked,3.0,0.12,4.75,1.25,0.35,0.5,0.0,beta=(2*kappa-A)*eta+sigma-D,1.72,False,False,False,False,True
denominator_loss_kernel_grouping,denominator_blocked,3.0,0.12,4.75,1.25,0.35,1.0,-0.5,beta=(2*kappa-A)*eta+sigma-D,2.2199999999999998,False,False,False,False,True
denominator_loss_kernel_grouping,denominator_blocked,3.0,0.18,4.75,1.25,0.35,0.0,0.575,beta=(2*kappa-A)*eta+sigma-D,1.5050000000000001,False,True,False,False,True
denominator_loss_kernel_grouping,denominator_blocked,3.0,0.18,4.75,1.25,0.35,0.25,0.32499999999999996,beta=(2*kappa-A)*eta+sigma-D,1.7550000000000001,False,True,False,False,True
denominator_loss_kernel_grouping,denominator_blocked,3.0,0.18,4.75,1.25,0.35,0.5,0.07499999999999996,beta=(2*kappa-A)*eta+sigma-D,2.005,False,True,False,False,True
denominator_loss_kernel_grouping,denominator_blocked,3.0,0.18,4.75,1.25,0.35,1.0,-0.42500000000000004,beta=(2*kappa-A)*eta+sigma-D,2.505,False,False,False,False,True
denominator_loss_kernel_grouping,denominator_blocked,5.0,0.02,8.75,1.25,0.35,0.0,0.375,beta=(2*kappa-A)*eta+sigma-D,0.825,False,True,False,False,True
denominator_loss_kernel_grouping,denominator_blocked,5.0,0.02,8.75,1.25,0.35,0.25,0.125,beta=(2*kappa-A)*eta+sigma-D,1.075,False,True,False,False,True
denominator_loss_kernel_grouping,denominator_blocked,5.0,0.02,8.75,1.25,0.35,0.5,-0.125,beta=(2*kappa-A)*eta+sigma-D,1.325,False,False,False,False,True
denominator_loss_kernel_grouping,denominator_blocked,5.0,0.02,8.75,1.25,0.35,1.0,-0.625,beta=(2*kappa-A)*eta+sigma-D,1.825,False,False,False,False,True
denominator_loss_kernel_grouping,denominator_blocked,5.0,0.05,8.75,1.25,0.35,0.0,0.4125,beta=(2*kappa-A)*eta+sigma-D,1.0875,False,True,False,False,True
denominator_loss_kernel_grouping,denominator_blocked,5.0,0.05,8.75,1.25,0.35,0.25,0.16249999999999998,beta=(2*kappa-A)*eta+sigma-D,1.3375,False,True,False,False,True
denominator_loss_kernel_grouping,denominator_blocked,5.0,0.05,8.75,1.25,0.35,0.5,-0.08750000000000002,beta=(2*kappa-A)*eta+sigma-D,1.5875,False,False,False,False,True
denominator_loss_kernel_grouping,denominator_blocked,5.0,0.05,8.75,1.25,0.35,1.0,-0.5875,beta=(2*kappa-A)*eta+sigma-D,2.0875,False,False,False,False,True
denominator_loss_kernel_grouping,denominator_blocked,5.0,0.08,8.75,1.25,0.35,0.0,0.44999999999999996,beta=(2*kappa-A)*eta+sigma-D,1.35,False,True,False,False,True
denominator_loss_kernel_grouping,denominator_blocked,5.0,0.08,8.75,1.25,0.35,0.25,0.19999999999999996,beta=(2*kappa-A)*eta+sigma-D,1.6,False,True,False,False,True
denominator_loss_kernel_grouping,denominator_blocked,5.0,0.08,8.75,1.25,0.35,0.5,-0.050000000000000044,beta=(2*kappa-A)*eta+sigma-D,1.85,False,False,False,False,True
denominator_loss_kernel_grouping,denominator_blocked,5.0,0.08,8.75,1.25,0.35,1.0,-0.55,beta=(2*kappa-A)*eta+sigma-D,2.35,False,False,False,False,True
denominator_loss_kernel_grouping,denominator_blocked,5.0,0.12,8.75,1.25,0.35,0.0,0.5,beta=(2*kappa-A)*eta+sigma-D,1.7000000000000002,False,True,False,False,True
denominator_loss_kernel_grouping,denominator_blocked,5.0,0.12,8.75,1.25,0.35,0.25,0.25,beta=(2*kappa-A)*eta+sigma-D,1.9500000000000002,False,True,False,False,True
denominator_loss_kernel_grouping,denominator_blocked,5.0,0.12,8.75,1.25,0.35,0.5,0.0,beta=(2*kappa-A)*eta+sigma-D,2.2,False,False,False,False,True
denominator_loss_kernel_grouping,denominator_blocked,5.0,0.12,8.75,1.25,0.35,1.0,-0.5,beta=(2*kappa-A)*eta+sigma-D,2.7,False,False,False,False,True
denominator_loss_kernel_grouping,denominator_blocked,5.0,0.18,8.75,1.25,0.35,0.0,0.575,beta=(2*kappa-A)*eta+sigma-D,2.2249999999999996,False,True,False,False,True
denominator_loss_kernel_grouping,denominator_blocked,5.0,0.18,8.75,1.25,0.35,0.25,0.32499999999999996,beta=(2*kappa-A)*eta+sigma-D,2.4749999999999996,False,True,False,False,True
denominator_loss_kernel_grouping,denominator_blocked,5.0,0.18,8.75,1.25,0.35,0.5,0.07499999999999996,beta=(2*kappa-A)*eta+sigma-D,2.7249999999999996,False,True,False,False,True
denominator_loss_kernel_grouping,denominator_blocked,5.0,0.18,8.75,1.25,0.35,1.0,-0.42500000000000004,beta=(2*kappa-A)*eta+sigma-D,3.2249999999999996,False,False,False,False,True
denominator_loss_kernel_grouping,denominator_blocked,8.0,0.02,14.75,1.25,0.35,0.0,0.375,beta=(2*kappa-A)*eta+sigma-D,0.9450000000000001,False,True,False,False,True
denominator_loss_kernel_grouping,denominator_blocked,8.0,0.02,14.75,1.25,0.35,0.25,0.125,beta=(2*kappa-A)*eta+sigma-D,1.195,False,True,False,False,True
denominator_loss_kernel_grouping,denominator_blocked,8.0,0.02,14.75,1.25,0.35,0.5,-0.125,beta=(2*kappa-A)*eta+sigma-D,1.445,False,False,False,False,True
denominator_loss_kernel_grouping,denominator_blocked,8.0,0.02,14.75,1.25,0.35,1.0,-0.625,beta=(2*kappa-A)*eta+sigma-D,1.945,False,False,False,False,True
denominator_loss_kernel_grouping,denominator_blocked,8.0,0.05,14.75,1.25,0.35,0.0,0.4125,beta=(2*kappa-A)*eta+sigma-D,1.3875000000000002,False,True,False,False,True
denominator_loss_kernel_grouping,denominator_blocked,8.0,0.05,14.75,1.25,0.35,0.25,0.16249999999999998,beta=(2*kappa-A)*eta+sigma-D,1.6375000000000002,False,True,False,False,True
denominator_loss_kernel_grouping,denominator_blocked,8.0,0.05,14.75,1.25,0.35,0.5,-0.08750000000000002,beta=(2*kappa-A)*eta+sigma-D,1.8875000000000002,False,False,False,False,True
denominator_loss_kernel_grouping,denominator_blocked,8.0,0.05,14.75,1.25,0.35,1.0,-0.5875,beta=(2*kappa-A)*eta+sigma-D,2.3875,False,False,False,False,True
denominator_loss_kernel_grouping,denominator_blocked,8.0,0.08,14.75,1.25,0.35,0.0,0.44999999999999996,beta=(2*kappa-A)*eta+sigma-D,1.8300000000000003,False,True,False,False,True
denominator_loss_kernel_grouping,denominator_blocked,8.0,0.08,14.75,1.25,0.35,0.25,0.19999999999999996,beta=(2*kappa-A)*eta+sigma-D,2.08,False,True,False,False,True
denominator_loss_kernel_grouping,denominator_blocked,8.0,0.08,14.75,1.25,0.35,0.5,-0.050000000000000044,beta=(2*kappa-A)*eta+sigma-D,2.33,False,False,False,False,True
denominator_loss_kernel_grouping,denominator_blocked,8.0,0.08,14.75,1.25,0.35,1.0,-0.55,beta=(2*kappa-A)*eta+sigma-D,2.83,False,False,False,False,True
denominator_loss_kernel_grouping,denominator_blocked,8.0,0.12,14.75,1.25,0.35,0.0,0.5,beta=(2*kappa-A)*eta+sigma-D,2.42,False,True,False,False,True
denominator_loss_kernel_grouping,denominator_blocked,8.0,0.12,14.75,1.25,0.35,0.25,0.25,beta=(2*kappa-A)*eta+sigma-D,2.67,False,True,False,False,True
denominator_loss_kernel_grouping,denominator_blocked,8.0,0.12,14.75,1.25,0.35,0.5,0.0,beta=(2*kappa-A)*eta+sigma-D,2.92,False,False,False,False,True
denominator_loss_kernel_grouping,denominator_blocked,8.0,0.12,14.75,1.25,0.35,1.0,-0.5,beta=(2*kappa-A)*eta+sigma-D,3.42,False,False,False,False,True
denominator_loss_kernel_grouping,denominator_blocked,8.0,0.18,14.75,1.25,0.35,0.0,0.575,beta=(2*kappa-A)*eta+sigma-D,3.3049999999999997,False,True,False,False,True
denominator_loss_kernel_grouping,denominator_blocked,8.0,0.18,14.75,1.25,0.35,0.25,0.32499999999999996,beta=(2*kappa-A)*eta+sigma-D,3.5549999999999997,False,True,False,False,True
denominator_loss_kernel_grouping,denominator_blocked,8.0,0.18,14.75,1.25,0.35,0.5,0.07499999999999996,beta=(2*kappa-A)*eta+sigma-D,3.8049999999999997,False,True,False,False,True
denominator_loss_kernel_grouping,denominator_blocked,8.0,0.18,14.75,1.25,0.35,1.0,-0.42500000000000004,beta=(2*kappa-A)*eta+sigma-D,4.305,False,False,False,False,True
toy_free_group_kernel_proxy,toy_only,3.0,0.02,5.0,1.0,0.2,0.0,0.22,beta=(2*kappa-A)*eta+sigma-D,0.9000000000000001,False,True,False,False,False
toy_free_group_kernel_proxy,toy_only,3.0,0.02,5.0,1.0,0.2,0.25,-0.03,beta=(2*kappa-A)*eta+sigma-D,1.1500000000000001,False,False,False,False,True
toy_free_group_kernel_proxy,toy_only,3.0,0.02,5.0,1.0,0.2,0.5,-0.28,beta=(2*kappa-A)*eta+sigma-D,1.4000000000000001,False,False,False,False,True
toy_free_group_kernel_proxy,toy_only,3.0,0.02,5.0,1.0,0.2,1.0,-0.78,beta=(2*kappa-A)*eta+sigma-D,1.9000000000000001,False,False,False,False,True
toy_free_group_kernel_proxy,toy_only,3.0,0.05,5.0,1.0,0.2,0.0,0.25,beta=(2*kappa-A)*eta+sigma-D,1.05,False,True,False,False,False
toy_free_group_kernel_proxy,toy_only,3.0,0.05,5.0,1.0,0.2,0.25,0.0,beta=(2*kappa-A)*eta+sigma-D,1.3,False,False,False,False,True
toy_free_group_kernel_proxy,toy_only,3.0,0.05,5.0,1.0,0.2,0.5,-0.25,beta=(2*kappa-A)*eta+sigma-D,1.55,False,False,False,False,True
toy_free_group_kernel_proxy,toy_only,3.0,0.05,5.0,1.0,0.2,1.0,-0.75,beta=(2*kappa-A)*eta+sigma-D,2.05,False,False,False,False,True
toy_free_group_kernel_proxy,toy_only,3.0,0.08,5.0,1.0,0.2,0.0,0.28,beta=(2*kappa-A)*eta+sigma-D,1.2,False,True,False,False,False
toy_free_group_kernel_proxy,toy_only,3.0,0.08,5.0,1.0,0.2,0.25,0.030000000000000027,beta=(2*kappa-A)*eta+sigma-D,1.45,False,True,False,False,True
toy_free_group_kernel_proxy,toy_only,3.0,0.08,5.0,1.0,0.2,0.5,-0.21999999999999997,beta=(2*kappa-A)*eta+sigma-D,1.7,False,False,False,False,True
toy_free_group_kernel_proxy,toy_only,3.0,0.08,5.0,1.0,0.2,1.0,-0.72,beta=(2*kappa-A)*eta+sigma-D,2.2,False,False,False,False,True
toy_free_group_kernel_proxy,toy_only,3.0,0.12,5.0,1.0,0.2,0.0,0.32,beta=(2*kappa-A)*eta+sigma-D,1.4,False,True,False,False,False
toy_free_group_kernel_proxy,toy_only,3.0,0.12,5.0,1.0,0.2,0.25,0.07,beta=(2*kappa-A)*eta+sigma-D,1.65,False,True,False,False,True
toy_free_group_kernel_proxy,toy_only,3.0,0.12,5.0,1.0,0.2,0.5,-0.18,beta=(2*kappa-A)*eta+sigma-D,1.9,False,False,False,False,True
toy_free_group_kernel_proxy,toy_only,3.0,0.12,5.0,1.0,0.2,1.0,-0.6799999999999999,beta=(2*kappa-A)*eta+sigma-D,2.4,False,False,False,False,True
toy_free_group_kernel_proxy,toy_only,3.0,0.18,5.0,1.0,0.2,0.0,0.38,beta=(2*kappa-A)*eta+sigma-D,1.7000000000000002,False,True,False,False,False
toy_free_group_kernel_proxy,toy_only,3.0,0.18,5.0,1.0,0.2,0.25,0.13,beta=(2*kappa-A)*eta+sigma-D,1.9500000000000002,False,True,False,False,True
toy_free_group_kernel_proxy,toy_only,3.0,0.18,5.0,1.0,0.2,0.5,-0.12,beta=(2*kappa-A)*eta+sigma-D,2.2,False,False,False,False,True
toy_free_group_kernel_proxy,toy_only,3.0,0.18,5.0,1.0,0.2,1.0,-0.62,beta=(2*kappa-A)*eta+sigma-D,2.7,False,False,False,False,True
toy_free_group_kernel_proxy,toy_only,5.0,0.02,9.0,1.0,0.2,0.0,0.22,beta=(2*kappa-A)*eta+sigma-D,0.98,False,True,False,False,False
toy_free_group_kernel_proxy,toy_only,5.0,0.02,9.0,1.0,0.2,0.25,-0.03,beta=(2*kappa-A)*eta+sigma-D,1.23,False,False,False,False,True
toy_free_group_kernel_proxy,toy_only,5.0,0.02,9.0,1.0,0.2,0.5,-0.28,beta=(2*kappa-A)*eta+sigma-D,1.48,False,False,False,False,True
toy_free_group_kernel_proxy,toy_only,5.0,0.02,9.0,1.0,0.2,1.0,-0.78,beta=(2*kappa-A)*eta+sigma-D,1.98,False,False,False,False,True
toy_free_group_kernel_proxy,toy_only,5.0,0.05,9.0,1.0,0.2,0.0,0.25,beta=(2*kappa-A)*eta+sigma-D,1.25,False,True,False,False,False
toy_free_group_kernel_proxy,toy_only,5.0,0.05,9.0,1.0,0.2,0.25,0.0,beta=(2*kappa-A)*eta+sigma-D,1.5,False,False,False,False,True
toy_free_group_kernel_proxy,toy_only,5.0,0.05,9.0,1.0,0.2,0.5,-0.25,beta=(2*kappa-A)*eta+sigma-D,1.75,False,False,False,False,True
toy_free_group_kernel_proxy,toy_only,5.0,0.05,9.0,1.0,0.2,1.0,-0.75,beta=(2*kappa-A)*eta+sigma-D,2.25,False,False,False,False,True
toy_free_group_kernel_proxy,toy_only,5.0,0.08,9.0,1.0,0.2,0.0,0.28,beta=(2*kappa-A)*eta+sigma-D,1.52,False,True,False,False,False
toy_free_group_kernel_proxy,toy_only,5.0,0.08,9.0,1.0,0.2,0.25,0.030000000000000027,beta=(2*kappa-A)*eta+sigma-D,1.77,False,True,False,False,True
toy_free_group_kernel_proxy,toy_only,5.0,0.08,9.0,1.0,0.2,0.5,-0.21999999999999997,beta=(2*kappa-A)*eta+sigma-D,2.02,False,False,False,False,True
toy_free_group_kernel_proxy,toy_only,5.0,0.08,9.0,1.0,0.2,1.0,-0.72,beta=(2*kappa-A)*eta+sigma-D,2.52,False,False,False,False,True
toy_free_group_kernel_proxy,toy_only,5.0,0.12,9.0,1.0,0.2,0.0,0.32,beta=(2*kappa-A)*eta+sigma-D,1.8800000000000001,False,True,False,False,False
toy_free_group_kernel_proxy,toy_only,5.0,0.12,9.0,1.0,0.2,0.25,0.07,beta=(2*kappa-A)*eta+sigma-D,2.1300000000000003,False,True,False,False,True
toy_free_group_kernel_proxy,toy_only,5.0,0.12,9.0,1.0,0.2,0.5,-0.18,beta=(2*kappa-A)*eta+sigma-D,2.3800000000000003,False,False,False,False,True
toy_free_group_kernel_proxy,toy_only,5.0,0.12,9.0,1.0,0.2,1.0,-0.6799999999999999,beta=(2*kappa-A)*eta+sigma-D,2.88,False,False,False,False,True
toy_free_group_kernel_proxy,toy_only,5.0,0.18,9.0,1.0,0.2,0.0,0.38,beta=(2*kappa-A)*eta+sigma-D,2.42,False,True,False,False,False
toy_free_group_kernel_proxy,toy_only,5.0,0.18,9.0,1.0,0.2,0.25,0.13,beta=(2*kappa-A)*eta+sigma-D,2.67,False,True,False,False,True
toy_free_group_kernel_proxy,toy_only,5.0,0.18,9.0,1.0,0.2,0.5,-0.12,beta=(2*kappa-A)*eta+sigma-D,2.92,False,False,False,False,True
toy_free_group_kernel_proxy,toy_only,5.0,0.18,9.0,1.0,0.2,1.0,-0.62,beta=(2*kappa-A)*eta+sigma-D,3.42,False,False,False,False,True
toy_free_group_kernel_proxy,toy_only,8.0,0.02,15.0,1.0,0.2,0.0,0.22,beta=(2*kappa-A)*eta+sigma-D,1.1,False,True,False,False,False
toy_free_group_kernel_proxy,toy_only,8.0,0.02,15.0,1.0,0.2,0.25,-0.03,beta=(2*kappa-A)*eta+sigma-D,1.35,False,False,False,False,True
toy_free_group_kernel_proxy,toy_only,8.0,0.02,15.0,1.0,0.2,0.5,-0.28,beta=(2*kappa-A)*eta+sigma-D,1.6,False,False,False,False,True
toy_free_group_kernel_proxy,toy_only,8.0,0.02,15.0,1.0,0.2,1.0,-0.78,beta=(2*kappa-A)*eta+sigma-D,2.1,False,False,False,False,True
toy_free_group_kernel_proxy,toy_only,8.0,0.05,15.0,1.0,0.2,0.0,0.25,beta=(2*kappa-A)*eta+sigma-D,1.55,False,True,False,False,False
toy_free_group_kernel_proxy,toy_only,8.0,0.05,15.0,1.0,0.2,0.25,0.0,beta=(2*kappa-A)*eta+sigma-D,1.8,False,False,False,False,True
toy_free_group_kernel_proxy,toy_only,8.0,0.05,15.0,1.0,0.2,0.5,-0.25,beta=(2*kappa-A)*eta+sigma-D,2.05,False,False,False,False,True
toy_free_group_kernel_proxy,toy_only,8.0,0.05,15.0,1.0,0.2,1.0,-0.75,beta=(2*kappa-A)*eta+sigma-D,2.55,False,False,False,False,True
toy_free_group_kernel_proxy,toy_only,8.0,0.08,15.0,1.0,0.2,0.0,0.28,beta=(2*kappa-A)*eta+sigma-D,2.0,False,True,False,False,False
toy_free_group_kernel_proxy,toy_only,8.0,0.08,15.0,1.0,0.2,0.25,0.030000000000000027,beta=(2*kappa-A)*eta+sigma-D,2.25,False,True,False,False,True
toy_free_group_kernel_proxy,toy_only,8.0,0.08,15.0,1.0,0.2,0.5,-0.21999999999999997,beta=(2*kappa-A)*eta+sigma-D,2.5,False,False,False,False,True
toy_free_group_kernel_proxy,toy_only,8.0,0.08,15.0,1.0,0.2,1.0,-0.72,beta=(2*kappa-A)*eta+sigma-D,3.0,False,False,False,False,True
toy_free_group_kernel_proxy,toy_only,8.0,0.12,15.0,1.0,0.2,0.0,0.32,beta=(2*kappa-A)*eta+sigma-D,2.6,False,True,False,False,False
toy_free_group_kernel_proxy,toy_only,8.0,0.12,15.0,1.0,0.2,0.25,0.07,beta=(2*kappa-A)*eta+sigma-D,2.85,False,True,False,False,True
toy_free_group_kernel_proxy,toy_only,8.0,0.12,15.0,1.0,0.2,0.5,-0.18,beta=(2*kappa-A)*eta+sigma-D,3.1,False,False,False,False,True
toy_free_group_kernel_proxy,toy_only,8.0,0.12,15.0,1.0,0.2,1.0,-0.6799999999999999,beta=(2*kappa-A)*eta+sigma-D,3.5999999999999996,False,False,False,False,True
toy_free_group_kernel_proxy,toy_only,8.0,0.18,15.0,1.0,0.2,0.0,0.38,beta=(2*kappa-A)*eta+sigma-D,3.5,False,True,False,False,False
toy_free_group_kernel_proxy,toy_only,8.0,0.18,15.0,1.0,0.2,0.25,0.13,beta=(2*kappa-A)*eta+sigma-D,3.75,False,True,False,False,True
toy_free_group_kernel_proxy,toy_only,8.0,0.18,15.0,1.0,0.2,0.5,-0.12,beta=(2*kappa-A)*eta+sigma-D,4.0,False,False,False,False,True
toy_free_group_kernel_proxy,toy_only,8.0,0.18,15.0,1.0,0.2,1.0,-0.62,beta=(2*kappa-A)*eta+sigma-D,4.5,False,False,False,False,True
