regime,kappa,alpha_W,Delta_exponent_d,eta,beta_model,beta_model_parameter,endpoint_beating,support_valid,required_beta,hypothetical_beta,variance_exponent_no_beta,mean_exponent,chebyshev_success,local_window_success,theorem_plausibility_class
fixed_bulk_trace,8,0.006,0.08,0.01,constant,0.75,true,false,-0.68,0.75,1.16,0.92,true,false,support_invalid
fixed_bulk_trace,8,0.006,0.08,0.01,constant,1.25,true,false,-0.68,1.25,1.16,0.92,true,false,support_invalid
fixed_bulk_trace,8,0.006,0.08,0.01,linear,4,true,false,-0.68,0.04,1.16,0.92,true,false,support_invalid
fixed_bulk_trace,8,0.006,0.08,0.01,linear,8,true,false,-0.68,0.08,1.16,0.92,true,false,support_invalid
fixed_bulk_trace,8,0.006,0.08,0.01,linear,12,true,false,-0.68,0.12,1.16,0.92,true,false,support_invalid
fixed_bulk_trace,8,0.006,0.08,0.01,saturation,0.5,true,false,-0.68,0.1,1.16,0.92,true,false,support_invalid
fixed_bulk_trace,8,0.006,0.08,0.01,saturation,1,true,false,-0.68,0.1,1.16,0.92,true,false,support_invalid
fixed_bulk_trace,8,0.006,0.08,0.02,no_new_saving,0,true,false,-0.52,0,1.32,0.92,true,false,support_invalid
fixed_bulk_trace,8,0.006,0.08,0.02,constant,0.25,true,false,-0.52,0.25,1.32,0.92,true,false,support_invalid
fixed_bulk_trace,8,0.006,0.08,0.02,constant,0.75,true,false,-0.52,0.75,1.32,0.92,true,false,support_invalid
fixed_bulk_trace,8,0.006,0.08,0.02,constant,1.25,true,false,-0.52,1.25,1.32,0.92,true,false,support_invalid
fixed_bulk_trace,8,0.006,0.08,0.02,linear,4,true,false,-0.52,0.08,1.32,0.92,true,false,support_invalid
fixed_bulk_trace,8,0.006,0.08,0.02,linear,8,true,false,-0.52,0.16,1.32,0.92,true,false,support_invalid
fixed_bulk_trace,8,0.006,0.08,0.02,linear,12,true,false,-0.52,0.24,1.32,0.92,true,false,support_invalid
fixed_bulk_trace,8,0.006,0.08,0.02,saturation,0.5,true,false,-0.52,0.2,1.32,0.92,true,false,support_invalid
fixed_bulk_trace,8,0.006,0.08,0.02,saturation,1,true,false,-0.52,0.2,1.32,0.92,true,false,support_invalid
fixed_bulk_trace,8,0.006,0.08,0.05,no_new_saving,0,true,false,-0.04,0,1.8,0.92,true,false,support_invalid
fixed_bulk_trace,8,0.006,0.08,0.05,constant,0.25,true,false,-0.04,0.25,1.8,0.92,true,false,support_invalid
fixed_bulk_trace,8,0.006,0.08,0.05,constant,0.75,true,false,-0.04,0.75,1.8,0.92,true,false,support_invalid
fixed_bulk_trace,8,0.006,0.08,0.05,constant,1.25,true,false,-0.04,1.25,1.8,0.92,true,false,support_invalid
fixed_bulk_trace,8,0.006,0.08,0.05,linear,4,true,false,-0.04,0.2,1.8,0.92,true,false,support_invalid
fixed_bulk_trace,8,0.006,0.08,0.05,linear,8,true,false,-0.04,0.4,1.8,0.92,true,false,support_invalid
fixed_bulk_trace,8,0.006,0.08,0.05,linear,12,true,false,-0.04,0.6,1.8,0.92,true,false,support_invalid
fixed_bulk_trace,8,0.006,0.08,0.05,saturation,0.5,true,false,-0.04,0.5,1.8,0.92,true,false,support_invalid
fixed_bulk_trace,8,0.006,0.08,0.05,saturation,1,true,false,-0.04,0.5,1.8,0.92,true,false,support_invalid
fixed_bulk_trace,8,0.006,0.08,0.08,no_new_saving,0,true,true,0.44,0,2.28,0.92,false,false,needs_moderate_saving
fixed_bulk_trace,8,0.006,0.08,0.08,constant,0.25,true,true,0.44,0.25,2.28,0.92,false,false,needs_moderate_saving
fixed_bulk_trace,8,0.006,0.08,0.08,constant,0.75,true,true,0.44,0.75,2.28,0.92,true,true,conditional_success
fixed_bulk_trace,8,0.006,0.08,0.08,constant,1.25,true,true,0.44,1.25,2.28,0.92,true,true,conditional_success
fixed_bulk_trace,8,0.006,0.08,0.08,linear,4,true,true,0.44,0.32,2.28,0.92,false,false,needs_moderate_saving
fixed_bulk_trace,8,0.006,0.08,0.08,linear,8,true,true,0.44,0.64,2.28,0.92,true,true,conditional_success
fixed_bulk_trace,8,0.006,0.08,0.08,linear,12,true,true,0.44,0.96,2.28,0.92,true,true,conditional_success
fixed_bulk_trace,8,0.006,0.08,0.08,saturation,0.5,true,true,0.44,0.5,2.28,0.92,true,true,conditional_success
fixed_bulk_trace,8,0.006,0.08,0.08,saturation,1,true,true,0.44,0.8,2.28,0.92,true,true,conditional_success
fixed_bulk_trace,8,0.006,0.08,0.1,no_new_saving,0,true,true,0.76,0,2.6,0.92,false,false,needs_moderate_saving
fixed_bulk_trace,8,0.006,0.08,0.1,constant,0.25,true,true,0.76,0.25,2.6,0.92,false,false,needs_moderate_saving
fixed_bulk_trace,8,0.006,0.08,0.1,constant,0.75,true,true,0.76,0.75,2.6,0.92,false,false,needs_moderate_saving
fixed_bulk_trace,8,0.006,0.08,0.1,constant,1.25,true,true,0.76,1.25,2.6,0.92,true,true,conditional_success
fixed_bulk_trace,8,0.006,0.08,0.1,linear,4,true,true,0.76,0.4,2.6,0.92,false,false,needs_moderate_saving
fixed_bulk_trace,8,0.006,0.08,0.1,linear,8,true,true,0.76,0.8,2.6,0.92,true,true,conditional_success
fixed_bulk_trace,8,0.006,0.08,0.1,linear,12,true,true,0.76,1.2,2.6,0.92,true,true,conditional_success
fixed_bulk_trace,8,0.006,0.08,0.1,saturation,0.5,true,true,0.76,0.5,2.6,0.92,false,false,needs_moderate_saving
fixed_bulk_trace,8,0.006,0.08,0.1,saturation,1,true,true,0.76,1,2.6,0.92,true,true,conditional_success
fixed_bulk_trace,8,0.006,0.08,0.15,no_new_saving,0,true,true,1.56,0,3.4,0.92,false,false,needs_large_saving
fixed_bulk_trace,8,0.006,0.08,0.15,constant,0.25,true,true,1.56,0.25,3.4,0.92,false,false,needs_large_saving
fixed_bulk_trace,8,0.006,0.08,0.15,constant,0.75,true,true,1.56,0.75,3.4,0.92,false,false,needs_large_saving
fixed_bulk_trace,8,0.006,0.08,0.15,constant,1.25,true,true,1.56,1.25,3.4,0.92,false,false,needs_large_saving
fixed_bulk_trace,8,0.006,0.08,0.15,linear,4,true,true,1.56,0.6,3.4,0.92,false,false,needs_large_saving
fixed_bulk_trace,8,0.006,0.08,0.15,linear,8,true,true,1.56,1.2,3.4,0.92,false,false,needs_large_saving
fixed_bulk_trace,8,0.006,0.08,0.15,linear,12,true,true,1.56,1.8,3.4,0.92,true,true,conditional_success
fixed_bulk_trace,8,0.006,0.08,0.15,saturation,0.5,true,true,1.56,0.5,3.4,0.92,false,false,needs_large_saving
fixed_bulk_trace,8,0.006,0.08,0.15,saturation,1,true,true,1.56,1,3.4,0.92,false,false,needs_large_saving
fixed_bulk_trace,8,0.006,0.08,0.25,no_new_saving,0,true,true,3.16,0,5,0.92,false,false,needs_large_saving
fixed_bulk_trace,8,0.006,0.08,0.25,constant,0.25,true,true,3.16,0.25,5,0.92,false,false,needs_large_saving
fixed_bulk_trace,8,0.006,0.08,0.25,constant,0.75,true,true,3.16,0.75,5,0.92,false,false,needs_large_saving
fixed_bulk_trace,8,0.006,0.08,0.25,constant,1.25,true,true,3.16,1.25,5,0.92,false,false,needs_large_saving
fixed_bulk_trace,8,0.006,0.08,0.25,linear,4,true,true,3.16,1,5,0.92,false,false,needs_large_saving
fixed_bulk_trace,8,0.006,0.08,0.25,linear,8,true,true,3.16,2,5,0.92,false,false,needs_large_saving
fixed_bulk_trace,8,0.006,0.08,0.25,linear,12,true,true,3.16,3,5,0.92,false,false,needs_large_saving
fixed_bulk_trace,8,0.006,0.08,0.25,saturation,0.5,true,true,3.16,0.5,5,0.92,false,false,needs_large_saving
fixed_bulk_trace,8,0.006,0.08,0.25,saturation,1,true,true,3.16,1,5,0.92,false,false,needs_large_saving
fixed_bulk_trace,8,0.006,0.1,0,no_new_saving,0,true,false,-0.8,0,1,0.9,true,false,support_invalid
fixed_bulk_trace,8,0.006,0.1,0,constant,0.25,true,false,-0.8,0.25,1,0.9,true,false,support_invalid
fixed_bulk_trace,8,0.006,0.1,0,constant,0.75,true,false,-0.8,0.75,1,0.9,true,false,support_invalid
fixed_bulk_trace,8,0.006,0.1,0,constant,1.25,true,false,-0.8,1.25,1,0.9,true,false,support_invalid
fixed_bulk_trace,8,0.006,0.1,0,linear,4,true,false,-0.8,0,1,0.9,true,false,support_invalid
fixed_bulk_trace,8,0.006,0.1,0,linear,8,true,false,-0.8,0,1,0.9,true,false,support_invalid
fixed_bulk_trace,8,0.006,0.1,0,linear,12,true,false,-0.8,0,1,0.9,true,false,support_invalid
fixed_bulk_trace,8,0.006,0.1,0,saturation,0.5,true,false,-0.8,0,1,0.9,true,false,support_invalid
fixed_bulk_trace,8,0.006,0.1,0,saturation,1,true,false,-0.8,0,1,0.9,true,false,support_invalid
fixed_bulk_trace,8,0.006,0.1,0.002,no_new_saving,0,true,false,-0.768,0,1.032,0.9,true,false,support_invalid
fixed_bulk_trace,8,0.006,0.1,0.002,constant,0.25,true,false,-0.768,0.25,1.032,0.9,true,false,support_invalid
fixed_bulk_trace,8,0.006,0.1,0.002,constant,0.75,true,false,-0.768,0.75,1.032,0.9,true,false,support_invalid
fixed_bulk_trace,8,0.006,0.1,0.002,constant,1.25,true,false,-0.768,1.25,1.032,0.9,true,false,support_invalid
fixed_bulk_trace,8,0.006,0.1,0.002,linear,4,true,false,-0.768,0.008,1.032,0.9,true,false,support_invalid
fixed_bulk_trace,8,0.006,0.1,0.002,linear,8,true,false,-0.768,0.016,1.032,0.9,true,false,support_invalid
fixed_bulk_trace,8,0.006,0.1,0.002,linear,12,true,false,-0.768,0.024,1.032,0.9,true,false,support_invalid
fixed_bulk_trace,8,0.006,0.1,0.002,saturation,0.5,true,false,-0.768,0.02,1.032,0.9,true,false,support_invalid
fixed_bulk_trace,8,0.006,0.1,0.002,saturation,1,true,false,-0.768,0.02,1.032,0.9,true,false,support_invalid
fixed_bulk_trace,8,0.006,0.1,0.004,no_new_saving,0,true,false,-0.736,0,1.064,0.9,true,false,support_invalid
fixed_bulk_trace,8,0.006,0.1,0.004,constant,0.25,true,false,-0.736,0.25,1.064,0.9,true,false,support_invalid
fixed_bulk_trace,8,0.006,0.1,0.004,constant,0.75,true,false,-0.736,0.75,1.064,0.9,true,false,support_invalid
fixed_bulk_trace,8,0.006,0.1,0.004,constant,1.25,true,false,-0.736,1.25,1.064,0.9,true,false,support_invalid
fixed_bulk_trace,8,0.006,0.1,0.004,linear,4,true,false,-0.736,0.016,1.064,0.9,true,false,support_invalid
fixed_bulk_trace,8,0.006,0.1,0.004,linear,8,true,false,-0.736,0.032,1.064,0.9,true,false,support_invalid
fixed_bulk_trace,8,0.006,0.1,0.004,linear,12,true,false,-0.736,0.048,1.064,0.9,true,false,support_invalid
fixed_bulk_trace,8,0.006,0.1,0.004,saturation,0.5,true,false,-0.736,0.04,1.064,0.9,true,false,support_invalid
fixed_bulk_trace,8,0.006,0.1,0.004,saturation,1,true,false,-0.736,0.04,1.064,0.9,true,false,support_invalid
fixed_bulk_trace,8,0.006,0.1,0.006,no_new_saving,0,true,false,-0.704,0,1.096,0.9,true,false,support_invalid
fixed_bulk_trace,8,0.006,0.1,0.006,constant,0.25,true,false,-0.704,0.25,1.096,0.9,true,false,support_invalid
fixed_bulk_trace,8,0.006,0.1,0.006,constant,0.75,true,false,-0.704,0.75,1.096,0.9,true,false,support_invalid
fixed_bulk_trace,8,0.006,0.1,0.006,constant,1.25,true,false,-0.704,1.25,1.096,0.9,true,false,support_invalid
fixed_bulk_trace,8,0.006,0.1,0.006,linear,4,true,false,-0.704,0.024,1.096,0.9,true,false,support_invalid
fixed_bulk_trace,8,0.006,0.1,0.006,linear,8,true,false,-0.704,0.048,1.096,0.9,true,false,support_invalid
fixed_bulk_trace,8,0.006,0.1,0.006,linear,12,true,false,-0.704,0.072,1.096,0.9,true,false,support_invalid
fixed_bulk_trace,8,0.006,0.1,0.006,saturation,0.5,true,false,-0.704,0.06,1.096,0.9,true,false,support_invalid
fixed_bulk_trace,8,0.006,0.1,0.006,saturation,1,true,false,-0.704,0.06,1.096,0.9,true,false,support_invalid
fixed_bulk_trace,8,0.006,0.1,0.008,no_new_saving,0,true,false,-0.672,0,1.128,0.9,true,false,support_invalid
fixed_bulk_trace,8,0.006,0.1,0.008,constant,0.25,true,false,-0.672,0.25,1.128,0.9,true,false,support_invalid
fixed_bulk_trace,8,0.006,0.1,0.008,constant,0.75,true,false,-0.672,0.75,1.128,0.9,true,false,support_invalid
fixed_bulk_trace,8,0.006,0.1,0.008,constant,1.25,true,false,-0.672,1.25,1.128,0.9,true,false,support_invalid
fixed_bulk_trace,8,0.006,0.1,0.008,linear,4,true,false,-0.672,0.032,1.128,0.9,true,false,support_invalid
fixed_bulk_trace,8,0.006,0.1,0.008,linear,8,true,false,-0.672,0.064,1.128,0.9,true,false,support_invalid
fixed_bulk_trace,8,0.006,0.1,0.008,linear,12,true,false,-0.672,0.096,1.128,0.9,true,false,support_invalid
fixed_bulk_trace,8,0.006,0.1,0.008,saturation,0.5,true,false,-0.672,0.08,1.128,0.9,true,false,support_invalid
fixed_bulk_trace,8,0.006,0.1,0.008,saturation,1,true,false,-0.672,0.08,1.128,0.9,true,false,support_invalid
fixed_bulk_trace,8,0.006,0.1,0.01,no_new_saving,0,true,false,-0.64,0,1.16,0.9,true,false,support_invalid
fixed_bulk_trace,8,0.006,0.1,0.01,constant,0.25,true,false,-0.64,0.25,1.16,0.9,true,false,support_invalid
fixed_bulk_trace,8,0.006,0.1,0.01,constant,0.75,true,false,-0.64,0.75,1.16,0.9,true,false,support_invalid
fixed_bulk_trace,8,0.006,0.1,0.01,constant,1.25,true,false,-0.64,1.25,1.16,0.9,true,false,support_invalid
fixed_bulk_trace,8,0.006,0.1,0.01,linear,4,true,false,-0.64,0.04,1.16,0.9,true,false,support_invalid
fixed_bulk_trace,8,0.006,0.1,0.01,linear,8,true,false,-0.64,0.08,1.16,0.9,true,false,support_invalid
fixed_bulk_trace,8,0.006,0.1,0.01,linear,12,true,false,-0.64,0.12,1.16,0.9,true,false,support_invalid
fixed_bulk_trace,8,0.006,0.1,0.01,saturation,0.5,true,false,-0.64,0.1,1.16,0.9,true,false,support_invalid
fixed_bulk_trace,8,0.006,0.1,0.01,saturation,1,true,false,-0.64,0.1,1.16,0.9,true,false,support_invalid
fixed_bulk_trace,8,0.006,0.1,0.02,no_new_saving,0,true,false,-0.48,0,1.32,0.9,true,false,support_invalid
fixed_bulk_trace,8,0.006,0.1,0.02,constant,0.25,true,false,-0.48,0.25,1.32,0.9,true,false,support_invalid
fixed_bulk_trace,8,0.006,0.1,0.02,constant,0.75,true,false,-0.48,0.75,1.32,0.9,true,false,support_invalid
fixed_bulk_trace,8,0.006,0.1,0.02,constant,1.25,true,false,-0.48,1.25,1.32,0.9,true,false,support_invalid
fixed_bulk_trace,8,0.006,0.1,0.02,linear,4,true,false,-0.48,0.08,1.32,0.9,true,false,support_invalid
fixed_bulk_trace,8,0.006,0.1,0.02,linear,8,true,false,-0.48,0.16,1.32,0.9,true,false,support_invalid
fixed_bulk_trace,8,0.006,0.1,0.02,linear,12,true,false,-0.48,0.24,1.32,0.9,true,false,support_invalid
fixed_bulk_trace,8,0.006,0.1,0.02,saturation,0.5,true,false,-0.48,0.2,1.32,0.9,true,false,support_invalid
fixed_bulk_trace,8,0.006,0.1,0.02,saturation,1,true,false,-0.48,0.2,1.32,0.9,true,false,support_invalid
fixed_bulk_trace,8,0.006,0.1,0.05,no_new_saving,0,true,false,0,0,1.8,0.9,false,false,support_invalid
fixed_bulk_trace,8,0.006,0.1,0.05,constant,0.25,true,false,0,0.25,1.8,0.9,true,false,support_invalid
fixed_bulk_trace,8,0.006,0.1,0.05,constant,0.75,true,false,0,0.75,1.8,0.9,true,false,support_invalid
fixed_bulk_trace,8,0.006,0.1,0.05,constant,1.25,true,false,0,1.25,1.8,0.9,true,false,support_invalid
fixed_bulk_trace,8,0.006,0.1,0.05,linear,4,true,false,0,0.2,1.8,0.9,true,false,support_invalid
fixed_bulk_trace,8,0.006,0.1,0.05,linear,8,true,false,0,0.4,1.8,0.9,true,false,support_invalid
fixed_bulk_trace,8,0.006,0.1,0.05,linear,12,true,false,0,0.6,1.8,0.9,true,false,support_invalid
fixed_bulk_trace,8,0.006,0.1,0.05,saturation,0.5,true,false,0,0.5,1.8,0.9,true,false,support_invalid
fixed_bulk_trace,8,0.006,0.1,0.05,saturation,1,true,false,0,0.5,1.8,0.9,true,false,support_invalid
fixed_bulk_trace,8,0.006,0.1,0.08,no_new_saving,0,true,false,0.48,0,2.28,0.9,false,false,support_invalid
fixed_bulk_trace,8,0.006,0.1,0.08,constant,0.25,true,false,0.48,0.25,2.28,0.9,false,false,support_invalid
fixed_bulk_trace,8,0.006,0.1,0.08,constant,0.75,true,false,0.48,0.75,2.28,0.9,true,false,support_invalid
fixed_bulk_trace,8,0.006,0.1,0.08,constant,1.25,true,false,0.48,1.25,2.28,0.9,true,false,support_invalid
fixed_bulk_trace,8,0.006,0.1,0.08,linear,4,true,false,0.48,0.32,2.28,0.9,false,false,support_invalid
fixed_bulk_trace,8,0.006,0.1,0.08,linear,8,true,false,0.48,0.64,2.28,0.9,true,false,support_invalid
fixed_bulk_trace,8,0.006,0.1,0.08,linear,12,true,false,0.48,0.96,2.28,0.9,true,false,support_invalid
fixed_bulk_trace,8,0.006,0.1,0.08,saturation,0.5,true,false,0.48,0.5,2.28,0.9,true,false,support_invalid
fixed_bulk_trace,8,0.006,0.1,0.08,saturation,1,true,false,0.48,0.8,2.28,0.9,true,false,support_invalid
fixed_bulk_trace,8,0.006,0.1,0.1,no_new_saving,0,true,true,0.8,0,2.6,0.9,false,false,needs_moderate_saving
fixed_bulk_trace,8,0.006,0.1,0.1,constant,0.25,true,true,0.8,0.25,2.6,0.9,false,false,needs_moderate_saving
fixed_bulk_trace,8,0.006,0.1,0.1,constant,0.75,true,true,0.8,0.75,2.6,0.9,false,false,needs_moderate_saving
fixed_bulk_trace,8,0.006,0.1,0.1,constant,1.25,true,true,0.8,1.25,2.6,0.9,true,true,conditional_success
fixed_bulk_trace,8,0.006,0.1,0.1,linear,4,true,true,0.8,0.4,2.6,0.9,false,false,needs_moderate_saving
fixed_bulk_trace,8,0.006,0.1,0.1,linear,8,true,true,0.8,0.8,2.6,0.9,false,false,needs_moderate_saving
fixed_bulk_trace,8,0.006,0.1,0.1,linear,12,true,true,0.8,1.2,2.6,0.9,true,true,conditional_success
fixed_bulk_trace,8,0.006,0.1,0.1,saturation,0.5,true,true,0.8,0.5,2.6,0.9,false,false,needs_moderate_saving
fixed_bulk_trace,8,0.006,0.1,0.1,saturation,1,true,true,0.8,1,2.6,0.9,true,true,conditional_success
fixed_bulk_trace,8,0.006,0.1,0.15,no_new_saving,0,true,true,1.6,0,3.4,0.9,false,false,needs_large_saving
fixed_bulk_trace,8,0.006,0.1,0.15,constant,0.25,true,true,1.6,0.25,3.4,0.9,false,false,needs_large_saving
fixed_bulk_trace,8,0.006,0.1,0.15,constant,0.75,true,true,1.6,0.75,3.4,0.9,false,false,needs_large_saving
fixed_bulk_trace,8,0.006,0.1,0.15,constant,1.25,true,true,1.6,1.25,3.4,0.9,false,false,needs_large_saving
fixed_bulk_trace,8,0.006,0.1,0.15,linear,4,true,true,1.6,0.6,3.4,0.9,false,false,needs_large_saving
fixed_bulk_trace,8,0.006,0.1,0.15,linear,8,true,true,1.6,1.2,3.4,0.9,false,false,needs_large_saving
fixed_bulk_trace,8,0.006,0.1,0.15,linear,12,true,true,1.6,1.8,3.4,0.9,true,true,conditional_success
fixed_bulk_trace,8,0.006,0.1,0.15,saturation,0.5,true,true,1.6,0.5,3.4,0.9,false,false,needs_large_saving
fixed_bulk_trace,8,0.006,0.1,0.15,saturation,1,true,true,1.6,1,3.4,0.9,false,false,needs_large_saving
fixed_bulk_trace,8,0.006,0.1,0.25,no_new_saving,0,true,true,3.2,0,5,0.9,false,false,needs_large_saving
fixed_bulk_trace,8,0.006,0.1,0.25,constant,0.25,true,true,3.2,0.25,5,0.9,false,false,needs_large_saving
fixed_bulk_trace,8,0.006,0.1,0.25,constant,0.75,true,true,3.2,0.75,5,0.9,false,false,needs_large_saving
fixed_bulk_trace,8,0.006,0.1,0.25,constant,1.25,true,true,3.2,1.25,5,0.9,false,false,needs_large_saving
fixed_bulk_trace,8,0.006,0.1,0.25,linear,4,true,true,3.2,1,5,0.9,false,false,needs_large_saving
fixed_bulk_trace,8,0.006,0.1,0.25,linear,8,true,true,3.2,2,5,0.9,false,false,needs_large_saving
fixed_bulk_trace,8,0.006,0.1,0.25,linear,12,true,true,3.2,3,5,0.9,false,false,needs_large_saving
fixed_bulk_trace,8,0.006,0.1,0.25,saturation,0.5,true,true,3.2,0.5,5,0.9,false,false,needs_large_saving
fixed_bulk_trace,8,0.006,0.1,0.25,saturation,1,true,true,3.2,1,5,0.9,false,false,needs_large_saving
fixed_bulk_trace,8,0.006,0.15,0,no_new_saving,0,true,false,-0.7,0,1,0.85,true,false,support_invalid
fixed_bulk_trace,8,0.006,0.15,0,constant,0.25,true,false,-0.7,0.25,1,0.85,true,false,support_invalid
fixed_bulk_trace,8,0.006,0.15,0,constant,0.75,true,false,-0.7,0.75,1,0.85,true,false,support_invalid
fixed_bulk_trace,8,0.006,0.15,0,constant,1.25,true,false,-0.7,1.25,1,0.85,true,false,support_invalid
fixed_bulk_trace,8,0.006,0.15,0,linear,4,true,false,-0.7,0,1,0.85,true,false,support_invalid
fixed_bulk_trace,8,0.006,0.15,0,linear,8,true,false,-0.7,0,1,0.85,true,false,support_invalid
fixed_bulk_trace,8,0.006,0.15,0,linear,12,true,false,-0.7,0,1,0.85,true,false,support_invalid
fixed_bulk_trace,8,0.006,0.15,0,saturation,0.5,true,false,-0.7,0,1,0.85,true,false,support_invalid
fixed_bulk_trace,8,0.006,0.15,0,saturation,1,true,false,-0.7,0,1,0.85,true,false,support_invalid
fixed_bulk_trace,8,0.006,0.15,0.002,no_new_saving,0,true,false,-0.668,0,1.032,0.85,true,false,support_invalid
fixed_bulk_trace,8,0.006,0.15,0.002,constant,0.25,true,false,-0.668,0.25,1.032,0.85,true,false,support_invalid
fixed_bulk_trace,8,0.006,0.15,0.002,constant,0.75,true,false,-0.668,0.75,1.032,0.85,true,false,support_invalid
fixed_bulk_trace,8,0.006,0.15,0.002,constant,1.25,true,false,-0.668,1.25,1.032,0.85,true,false,support_invalid
fixed_bulk_trace,8,0.006,0.15,0.002,linear,4,true,false,-0.668,0.008,1.032,0.85,true,false,support_invalid
fixed_bulk_trace,8,0.006,0.15,0.002,linear,8,true,false,-0.668,0.016,1.032,0.85,true,false,support_invalid
fixed_bulk_trace,8,0.006,0.15,0.002,linear,12,true,false,-0.668,0.024,1.032,0.85,true,false,support_invalid
fixed_bulk_trace,8,0.006,0.15,0.002,saturation,0.5,true,false,-0.668,0.02,1.032,0.85,true,false,support_invalid
fixed_bulk_trace,8,0.006,0.15,0.002,saturation,1,true,false,-0.668,0.02,1.032,0.85,true,false,support_invalid
fixed_bulk_trace,8,0.006,0.15,0.004,no_new_saving,0,true,false,-0.636,0,1.064,0.85,true,false,support_invalid
fixed_bulk_trace,8,0.006,0.15,0.004,constant,0.25,true,false,-0.636,0.25,1.064,0.85,true,false,support_invalid
fixed_bulk_trace,8,0.006,0.15,0.004,constant,0.75,true,false,-0.636,0.75,1.064,0.85,true,false,support_invalid
fixed_bulk_trace,8,0.006,0.15,0.004,constant,1.25,true,false,-0.636,1.25,1.064,0.85,true,false,support_invalid
fixed_bulk_trace,8,0.006,0.15,0.004,linear,4,true,false,-0.636,0.016,1.064,0.85,true,false,support_invalid
fixed_bulk_trace,8,0.006,0.15,0.004,linear,8,true,false,-0.636,0.032,1.064,0.85,true,false,support_invalid
fixed_bulk_trace,8,0.006,0.15,0.004,linear,12,true,false,-0.636,0.048,1.064,0.85,true,false,support_invalid
fixed_bulk_trace,8,0.006,0.15,0.004,saturation,0.5,true,false,-0.636,0.04,1.064,0.85,true,false,support_invalid
fixed_bulk_trace,8,0.006,0.15,0.004,saturation,1,true,false,-0.636,0.04,1.064,0.85,true,false,support_invalid
fixed_bulk_trace,8,0.006,0.15,0.006,no_new_saving,0,true,false,-0.604,0,1.096,0.85,true,false,support_invalid
fixed_bulk_trace,8,0.006,0.15,0.006,constant,0.25,true,false,-0.604,0.25,1.096,0.85,true,false,support_invalid
fixed_bulk_trace,8,0.006,0.15,0.006,constant,0.75,true,false,-0.604,0.75,1.096,0.85,true,false,support_invalid
fixed_bulk_trace,8,0.006,0.15,0.006,constant,1.25,true,false,-0.604,1.25,1.096,0.85,true,false,support_invalid
fixed_bulk_trace,8,0.006,0.15,0.006,linear,4,true,false,-0.604,0.024,1.096,0.85,true,false,support_invalid
fixed_bulk_trace,8,0.006,0.15,0.006,linear,8,true,false,-0.604,0.048,1.096,0.85,true,false,support_invalid
fixed_bulk_trace,8,0.006,0.15,0.006,linear,12,true,false,-0.604,0.072,1.096,0.85,true,false,support_invalid
fixed_bulk_trace,8,0.006,0.15,0.006,saturation,0.5,true,false,-0.604,0.06,1.096,0.85,true,false,support_invalid
fixed_bulk_trace,8,0.006,0.15,0.006,saturation,1,true,false,-0.604,0.06,1.096,0.85,true,false,support_invalid
fixed_bulk_trace,8,0.006,0.15,0.008,no_new_saving,0,true,false,-0.572,0,1.128,0.85,true,false,support_invalid
fixed_bulk_trace,8,0.006,0.15,0.008,constant,0.25,true,false,-0.572,0.25,1.128,0.85,true,false,support_invalid
fixed_bulk_trace,8,0.006,0.15,0.008,constant,0.75,true,false,-0.572,0.75,1.128,0.85,true,false,support_invalid
fixed_bulk_trace,8,0.006,0.15,0.008,constant,1.25,true,false,-0.572,1.25,1.128,0.85,true,false,support_invalid
fixed_bulk_trace,8,0.006,0.15,0.008,linear,4,true,false,-0.572,0.032,1.128,0.85,true,false,support_invalid
fixed_bulk_trace,8,0.006,0.15,0.008,linear,8,true,false,-0.572,0.064,1.128,0.85,true,false,support_invalid
fixed_bulk_trace,8,0.006,0.15,0.008,linear,12,true,false,-0.572,0.096,1.128,0.85,true,false,support_invalid
fixed_bulk_trace,8,0.006,0.15,0.008,saturation,0.5,true,false,-0.572,0.08,1.128,0.85,true,false,support_invalid
fixed_bulk_trace,8,0.006,0.15,0.008,saturation,1,true,false,-0.572,0.08,1.128,0.85,true,false,support_invalid
fixed_bulk_trace,8,0.006,0.15,0.01,no_new_saving,0,true,false,-0.54,0,1.16,0.85,true,false,support_invalid
fixed_bulk_trace,8,0.006,0.15,0.01,constant,0.25,true,false,-0.54,0.25,1.16,0.85,true,false,support_invalid
fixed_bulk_trace,8,0.006,0.15,0.01,constant,0.75,true,false,-0.54,0.75,1.16,0.85,true,false,support_invalid
fixed_bulk_trace,8,0.006,0.15,0.01,constant,1.25,true,false,-0.54,1.25,1.16,0.85,true,false,support_invalid
fixed_bulk_trace,8,0.006,0.15,0.01,linear,4,true,false,-0.54,0.04,1.16,0.85,true,false,support_invalid
fixed_bulk_trace,8,0.006,0.15,0.01,linear,8,true,false,-0.54,0.08,1.16,0.85,true,false,support_invalid
fixed_bulk_trace,8,0.006,0.15,0.01,linear,12,true,false,-0.54,0.12,1.16,0.85,true,false,support_invalid
fixed_bulk_trace,8,0.006,0.15,0.01,saturation,0.5,true,false,-0.54,0.1,1.16,0.85,true,false,support_invalid
fixed_bulk_trace,8,0.006,0.15,0.01,saturation,1,true,false,-0.54,0.1,1.16,0.85,true,false,support_invalid
fixed_bulk_trace,8,0.006,0.15,0.02,no_new_saving,0,true,false,-0.38,0,1.32,0.85,true,false,support_invalid
