regime,architecture,Delta_exponent_d,eta,kappa,Lambda0,support_requirement_eta_min,support_requirement_met,q_exponent,loss_exponent,mean_exponent,variance_exponent_beta_zero,required_beta,chebyshev_pass_beta_zero,beats_endpoint,feasibility_class,notes
high_energy,pretrace,0.006,0.1,5,4,0.006,true,0.1,2,0.994,3,1.012,false,false,outside_current_architecture,fixed Lambda0 exponent model: R <= C Lambda0^(-1/2) q implies q_exponent=eta
high_energy,trace,0.006,0.1,5,25,0.006,true,0.1,1,0.994,2,0.012,false,false,outside_current_architecture,fixed Lambda0 exponent model: R <= C Lambda0^(-1/2) q implies q_exponent=eta
high_energy,pretrace,0.006,0.1,5,25,0.006,true,0.1,2,0.994,3,1.012,false,false,outside_current_architecture,fixed Lambda0 exponent model: R <= C Lambda0^(-1/2) q implies q_exponent=eta
high_energy,trace,0.006,0.25,3,1,0.006,true,0.25,1.5,0.994,2.5,0.512,false,false,outside_current_architecture,fixed Lambda0 exponent model: R <= C Lambda0^(-1/2) q implies q_exponent=eta
high_energy,pretrace,0.006,0.25,3,1,0.006,true,0.25,3,0.994,4,2.012,false,false,outside_current_architecture,fixed Lambda0 exponent model: R <= C Lambda0^(-1/2) q implies q_exponent=eta
high_energy,trace,0.006,0.25,3,4,0.006,true,0.25,1.5,0.994,2.5,0.512,false,false,outside_current_architecture,fixed Lambda0 exponent model: R <= C Lambda0^(-1/2) q implies q_exponent=eta
high_energy,pretrace,0.006,0.25,3,4,0.006,true,0.25,3,0.994,4,2.012,false,false,outside_current_architecture,fixed Lambda0 exponent model: R <= C Lambda0^(-1/2) q implies q_exponent=eta
high_energy,trace,0.006,0.25,3,25,0.006,true,0.25,1.5,0.994,2.5,0.512,false,false,outside_current_architecture,fixed Lambda0 exponent model: R <= C Lambda0^(-1/2) q implies q_exponent=eta
high_energy,pretrace,0.006,0.25,3,25,0.006,true,0.25,3,0.994,4,2.012,false,false,outside_current_architecture,fixed Lambda0 exponent model: R <= C Lambda0^(-1/2) q implies q_exponent=eta
high_energy,trace,0.006,0.25,5,1,0.006,true,0.25,2.5,0.994,3.5,1.512,false,false,outside_current_architecture,fixed Lambda0 exponent model: R <= C Lambda0^(-1/2) q implies q_exponent=eta
high_energy,pretrace,0.006,0.25,5,1,0.006,true,0.25,5,0.994,6,4.012,false,false,outside_current_architecture,fixed Lambda0 exponent model: R <= C Lambda0^(-1/2) q implies q_exponent=eta
high_energy,trace,0.006,0.25,5,4,0.006,true,0.25,2.5,0.994,3.5,1.512,false,false,outside_current_architecture,fixed Lambda0 exponent model: R <= C Lambda0^(-1/2) q implies q_exponent=eta
high_energy,pretrace,0.006,0.25,5,4,0.006,true,0.25,5,0.994,6,4.012,false,false,outside_current_architecture,fixed Lambda0 exponent model: R <= C Lambda0^(-1/2) q implies q_exponent=eta
high_energy,trace,0.006,0.25,5,25,0.006,true,0.25,2.5,0.994,3.5,1.512,false,false,outside_current_architecture,fixed Lambda0 exponent model: R <= C Lambda0^(-1/2) q implies q_exponent=eta
high_energy,pretrace,0.006,0.25,5,25,0.006,true,0.25,5,0.994,6,4.012,false,false,outside_current_architecture,fixed Lambda0 exponent model: R <= C Lambda0^(-1/2) q implies q_exponent=eta
high_energy,trace,0.006,0.5,3,1,0.006,true,0.5,3,0.994,4,2.012,false,false,outside_current_architecture,fixed Lambda0 exponent model: R <= C Lambda0^(-1/2) q implies q_exponent=eta
high_energy,pretrace,0.006,0.5,3,1,0.006,true,0.5,6,0.994,7,5.012,false,false,outside_current_architecture,fixed Lambda0 exponent model: R <= C Lambda0^(-1/2) q implies q_exponent=eta
high_energy,trace,0.006,0.5,3,4,0.006,true,0.5,3,0.994,4,2.012,false,false,outside_current_architecture,fixed Lambda0 exponent model: R <= C Lambda0^(-1/2) q implies q_exponent=eta
high_energy,pretrace,0.006,0.5,3,4,0.006,true,0.5,6,0.994,7,5.012,false,false,outside_current_architecture,fixed Lambda0 exponent model: R <= C Lambda0^(-1/2) q implies q_exponent=eta
high_energy,trace,0.006,0.5,3,25,0.006,true,0.5,3,0.994,4,2.012,false,false,outside_current_architecture,fixed Lambda0 exponent model: R <= C Lambda0^(-1/2) q implies q_exponent=eta
high_energy,pretrace,0.006,0.5,3,25,0.006,true,0.5,6,0.994,7,5.012,false,false,outside_current_architecture,fixed Lambda0 exponent model: R <= C Lambda0^(-1/2) q implies q_exponent=eta
high_energy,trace,0.006,0.5,5,1,0.006,true,0.5,5,0.994,6,4.012,false,false,outside_current_architecture,fixed Lambda0 exponent model: R <= C Lambda0^(-1/2) q implies q_exponent=eta
high_energy,pretrace,0.006,0.5,5,1,0.006,true,0.5,10,0.994,11,9.012,false,false,outside_current_architecture,fixed Lambda0 exponent model: R <= C Lambda0^(-1/2) q implies q_exponent=eta
high_energy,trace,0.006,0.5,5,4,0.006,true,0.5,5,0.994,6,4.012,false,false,outside_current_architecture,fixed Lambda0 exponent model: R <= C Lambda0^(-1/2) q implies q_exponent=eta
high_energy,pretrace,0.006,0.5,5,4,0.006,true,0.5,10,0.994,11,9.012,false,false,outside_current_architecture,fixed Lambda0 exponent model: R <= C Lambda0^(-1/2) q implies q_exponent=eta
high_energy,trace,0.006,0.5,5,25,0.006,true,0.5,5,0.994,6,4.012,false,false,outside_current_architecture,fixed Lambda0 exponent model: R <= C Lambda0^(-1/2) q implies q_exponent=eta
high_energy,pretrace,0.006,0.5,5,25,0.006,true,0.5,10,0.994,11,9.012,false,false,outside_current_architecture,fixed Lambda0 exponent model: R <= C Lambda0^(-1/2) q implies q_exponent=eta
high_energy,trace,0.008,0,3,1,0.008,false,0,0,0.992,1,-0.984,true,true,impossible_by_support,fixed Lambda0 exponent model: R <= C Lambda0^(-1/2) q implies q_exponent=eta
high_energy,pretrace,0.008,0,3,1,0.008,false,0,0,0.992,1,-0.984,true,true,impossible_by_support,fixed Lambda0 exponent model: R <= C Lambda0^(-1/2) q implies q_exponent=eta
high_energy,trace,0.008,0,3,4,0.008,false,0,0,0.992,1,-0.984,true,true,impossible_by_support,fixed Lambda0 exponent model: R <= C Lambda0^(-1/2) q implies q_exponent=eta
high_energy,pretrace,0.008,0,3,4,0.008,false,0,0,0.992,1,-0.984,true,true,impossible_by_support,fixed Lambda0 exponent model: R <= C Lambda0^(-1/2) q implies q_exponent=eta
high_energy,trace,0.008,0,3,25,0.008,false,0,0,0.992,1,-0.984,true,true,impossible_by_support,fixed Lambda0 exponent model: R <= C Lambda0^(-1/2) q implies q_exponent=eta
high_energy,pretrace,0.008,0,3,25,0.008,false,0,0,0.992,1,-0.984,true,true,impossible_by_support,fixed Lambda0 exponent model: R <= C Lambda0^(-1/2) q implies q_exponent=eta
high_energy,trace,0.008,0,5,1,0.008,false,0,0,0.992,1,-0.984,true,true,impossible_by_support,fixed Lambda0 exponent model: R <= C Lambda0^(-1/2) q implies q_exponent=eta
high_energy,pretrace,0.008,0,5,1,0.008,false,0,0,0.992,1,-0.984,true,true,impossible_by_support,fixed Lambda0 exponent model: R <= C Lambda0^(-1/2) q implies q_exponent=eta
high_energy,trace,0.008,0,5,4,0.008,false,0,0,0.992,1,-0.984,true,true,impossible_by_support,fixed Lambda0 exponent model: R <= C Lambda0^(-1/2) q implies q_exponent=eta
high_energy,pretrace,0.008,0,5,4,0.008,false,0,0,0.992,1,-0.984,true,true,impossible_by_support,fixed Lambda0 exponent model: R <= C Lambda0^(-1/2) q implies q_exponent=eta
high_energy,trace,0.008,0,5,25,0.008,false,0,0,0.992,1,-0.984,true,true,impossible_by_support,fixed Lambda0 exponent model: R <= C Lambda0^(-1/2) q implies q_exponent=eta
high_energy,pretrace,0.008,0,5,25,0.008,false,0,0,0.992,1,-0.984,true,true,impossible_by_support,fixed Lambda0 exponent model: R <= C Lambda0^(-1/2) q implies q_exponent=eta
high_energy,trace,0.008,0.002,3,1,0.008,false,0.002,0.012,0.992,1.012,-0.972,true,true,impossible_by_support,fixed Lambda0 exponent model: R <= C Lambda0^(-1/2) q implies q_exponent=eta
high_energy,pretrace,0.008,0.002,3,1,0.008,false,0.002,0.024,0.992,1.024,-0.96,true,true,impossible_by_support,fixed Lambda0 exponent model: R <= C Lambda0^(-1/2) q implies q_exponent=eta
high_energy,trace,0.008,0.002,3,4,0.008,false,0.002,0.012,0.992,1.012,-0.972,true,true,impossible_by_support,fixed Lambda0 exponent model: R <= C Lambda0^(-1/2) q implies q_exponent=eta
high_energy,pretrace,0.008,0.002,3,4,0.008,false,0.002,0.024,0.992,1.024,-0.96,true,true,impossible_by_support,fixed Lambda0 exponent model: R <= C Lambda0^(-1/2) q implies q_exponent=eta
high_energy,trace,0.008,0.002,3,25,0.008,false,0.002,0.012,0.992,1.012,-0.972,true,true,impossible_by_support,fixed Lambda0 exponent model: R <= C Lambda0^(-1/2) q implies q_exponent=eta
high_energy,pretrace,0.008,0.002,3,25,0.008,false,0.002,0.024,0.992,1.024,-0.96,true,true,impossible_by_support,fixed Lambda0 exponent model: R <= C Lambda0^(-1/2) q implies q_exponent=eta
high_energy,trace,0.008,0.002,5,1,0.008,false,0.002,0.02,0.992,1.02,-0.964,true,true,impossible_by_support,fixed Lambda0 exponent model: R <= C Lambda0^(-1/2) q implies q_exponent=eta
high_energy,pretrace,0.008,0.002,5,1,0.008,false,0.002,0.04,0.992,1.04,-0.944,true,true,impossible_by_support,fixed Lambda0 exponent model: R <= C Lambda0^(-1/2) q implies q_exponent=eta
high_energy,trace,0.008,0.002,5,4,0.008,false,0.002,0.02,0.992,1.02,-0.964,true,true,impossible_by_support,fixed Lambda0 exponent model: R <= C Lambda0^(-1/2) q implies q_exponent=eta
high_energy,pretrace,0.008,0.002,5,4,0.008,false,0.002,0.04,0.992,1.04,-0.944,true,true,impossible_by_support,fixed Lambda0 exponent model: R <= C Lambda0^(-1/2) q implies q_exponent=eta
high_energy,trace,0.008,0.002,5,25,0.008,false,0.002,0.02,0.992,1.02,-0.964,true,true,impossible_by_support,fixed Lambda0 exponent model: R <= C Lambda0^(-1/2) q implies q_exponent=eta
high_energy,pretrace,0.008,0.002,5,25,0.008,false,0.002,0.04,0.992,1.04,-0.944,true,true,impossible_by_support,fixed Lambda0 exponent model: R <= C Lambda0^(-1/2) q implies q_exponent=eta
high_energy,trace,0.008,0.004,3,1,0.008,false,0.004,0.024,0.992,1.024,-0.96,true,true,impossible_by_support,fixed Lambda0 exponent model: R <= C Lambda0^(-1/2) q implies q_exponent=eta
high_energy,pretrace,0.008,0.004,3,1,0.008,false,0.004,0.048,0.992,1.048,-0.936,true,true,impossible_by_support,fixed Lambda0 exponent model: R <= C Lambda0^(-1/2) q implies q_exponent=eta
high_energy,trace,0.008,0.004,3,4,0.008,false,0.004,0.024,0.992,1.024,-0.96,true,true,impossible_by_support,fixed Lambda0 exponent model: R <= C Lambda0^(-1/2) q implies q_exponent=eta
high_energy,pretrace,0.008,0.004,3,4,0.008,false,0.004,0.048,0.992,1.048,-0.936,true,true,impossible_by_support,fixed Lambda0 exponent model: R <= C Lambda0^(-1/2) q implies q_exponent=eta
high_energy,trace,0.008,0.004,3,25,0.008,false,0.004,0.024,0.992,1.024,-0.96,true,true,impossible_by_support,fixed Lambda0 exponent model: R <= C Lambda0^(-1/2) q implies q_exponent=eta
high_energy,pretrace,0.008,0.004,3,25,0.008,false,0.004,0.048,0.992,1.048,-0.936,true,true,impossible_by_support,fixed Lambda0 exponent model: R <= C Lambda0^(-1/2) q implies q_exponent=eta
high_energy,trace,0.008,0.004,5,1,0.008,false,0.004,0.04,0.992,1.04,-0.944,true,true,impossible_by_support,fixed Lambda0 exponent model: R <= C Lambda0^(-1/2) q implies q_exponent=eta
high_energy,pretrace,0.008,0.004,5,1,0.008,false,0.004,0.08,0.992,1.08,-0.904,true,true,impossible_by_support,fixed Lambda0 exponent model: R <= C Lambda0^(-1/2) q implies q_exponent=eta
high_energy,trace,0.008,0.004,5,4,0.008,false,0.004,0.04,0.992,1.04,-0.944,true,true,impossible_by_support,fixed Lambda0 exponent model: R <= C Lambda0^(-1/2) q implies q_exponent=eta
high_energy,pretrace,0.008,0.004,5,4,0.008,false,0.004,0.08,0.992,1.08,-0.904,true,true,impossible_by_support,fixed Lambda0 exponent model: R <= C Lambda0^(-1/2) q implies q_exponent=eta
high_energy,trace,0.008,0.004,5,25,0.008,false,0.004,0.04,0.992,1.04,-0.944,true,true,impossible_by_support,fixed Lambda0 exponent model: R <= C Lambda0^(-1/2) q implies q_exponent=eta
high_energy,pretrace,0.008,0.004,5,25,0.008,false,0.004,0.08,0.992,1.08,-0.904,true,true,impossible_by_support,fixed Lambda0 exponent model: R <= C Lambda0^(-1/2) q implies q_exponent=eta
high_energy,trace,0.008,0.006,3,1,0.008,false,0.006,0.036,0.992,1.036,-0.948,true,true,impossible_by_support,fixed Lambda0 exponent model: R <= C Lambda0^(-1/2) q implies q_exponent=eta
high_energy,pretrace,0.008,0.006,3,1,0.008,false,0.006,0.072,0.992,1.072,-0.912,true,true,impossible_by_support,fixed Lambda0 exponent model: R <= C Lambda0^(-1/2) q implies q_exponent=eta
high_energy,trace,0.008,0.006,3,4,0.008,false,0.006,0.036,0.992,1.036,-0.948,true,true,impossible_by_support,fixed Lambda0 exponent model: R <= C Lambda0^(-1/2) q implies q_exponent=eta
high_energy,pretrace,0.008,0.006,3,4,0.008,false,0.006,0.072,0.992,1.072,-0.912,true,true,impossible_by_support,fixed Lambda0 exponent model: R <= C Lambda0^(-1/2) q implies q_exponent=eta
high_energy,trace,0.008,0.006,3,25,0.008,false,0.006,0.036,0.992,1.036,-0.948,true,true,impossible_by_support,fixed Lambda0 exponent model: R <= C Lambda0^(-1/2) q implies q_exponent=eta
high_energy,pretrace,0.008,0.006,3,25,0.008,false,0.006,0.072,0.992,1.072,-0.912,true,true,impossible_by_support,fixed Lambda0 exponent model: R <= C Lambda0^(-1/2) q implies q_exponent=eta
high_energy,trace,0.008,0.006,5,1,0.008,false,0.006,0.06,0.992,1.06,-0.924,true,true,impossible_by_support,fixed Lambda0 exponent model: R <= C Lambda0^(-1/2) q implies q_exponent=eta
high_energy,pretrace,0.008,0.006,5,1,0.008,false,0.006,0.12,0.992,1.12,-0.864,true,true,impossible_by_support,fixed Lambda0 exponent model: R <= C Lambda0^(-1/2) q implies q_exponent=eta
high_energy,trace,0.008,0.006,5,4,0.008,false,0.006,0.06,0.992,1.06,-0.924,true,true,impossible_by_support,fixed Lambda0 exponent model: R <= C Lambda0^(-1/2) q implies q_exponent=eta
high_energy,pretrace,0.008,0.006,5,4,0.008,false,0.006,0.12,0.992,1.12,-0.864,true,true,impossible_by_support,fixed Lambda0 exponent model: R <= C Lambda0^(-1/2) q implies q_exponent=eta
high_energy,trace,0.008,0.006,5,25,0.008,false,0.006,0.06,0.992,1.06,-0.924,true,true,impossible_by_support,fixed Lambda0 exponent model: R <= C Lambda0^(-1/2) q implies q_exponent=eta
high_energy,pretrace,0.008,0.006,5,25,0.008,false,0.006,0.12,0.992,1.12,-0.864,true,true,impossible_by_support,fixed Lambda0 exponent model: R <= C Lambda0^(-1/2) q implies q_exponent=eta
high_energy,trace,0.008,0.008,3,1,0.008,true,0.008,0.048,0.992,1.048,-0.936,true,true,requires_no_extra_saving,fixed Lambda0 exponent model: R <= C Lambda0^(-1/2) q implies q_exponent=eta
high_energy,pretrace,0.008,0.008,3,1,0.008,true,0.008,0.096,0.992,1.096,-0.888,true,true,requires_no_extra_saving,fixed Lambda0 exponent model: R <= C Lambda0^(-1/2) q implies q_exponent=eta
high_energy,trace,0.008,0.008,3,4,0.008,true,0.008,0.048,0.992,1.048,-0.936,true,true,requires_no_extra_saving,fixed Lambda0 exponent model: R <= C Lambda0^(-1/2) q implies q_exponent=eta
high_energy,pretrace,0.008,0.008,3,4,0.008,true,0.008,0.096,0.992,1.096,-0.888,true,true,requires_no_extra_saving,fixed Lambda0 exponent model: R <= C Lambda0^(-1/2) q implies q_exponent=eta
high_energy,trace,0.008,0.008,3,25,0.008,true,0.008,0.048,0.992,1.048,-0.936,true,true,requires_no_extra_saving,fixed Lambda0 exponent model: R <= C Lambda0^(-1/2) q implies q_exponent=eta
high_energy,pretrace,0.008,0.008,3,25,0.008,true,0.008,0.096,0.992,1.096,-0.888,true,true,requires_no_extra_saving,fixed Lambda0 exponent model: R <= C Lambda0^(-1/2) q implies q_exponent=eta
high_energy,trace,0.008,0.008,5,1,0.008,true,0.008,0.08,0.992,1.08,-0.904,true,true,requires_no_extra_saving,fixed Lambda0 exponent model: R <= C Lambda0^(-1/2) q implies q_exponent=eta
high_energy,pretrace,0.008,0.008,5,1,0.008,true,0.008,0.16,0.992,1.16,-0.824,true,true,requires_no_extra_saving,fixed Lambda0 exponent model: R <= C Lambda0^(-1/2) q implies q_exponent=eta
high_energy,trace,0.008,0.008,5,4,0.008,true,0.008,0.08,0.992,1.08,-0.904,true,true,requires_no_extra_saving,fixed Lambda0 exponent model: R <= C Lambda0^(-1/2) q implies q_exponent=eta
high_energy,pretrace,0.008,0.008,5,4,0.008,true,0.008,0.16,0.992,1.16,-0.824,true,true,requires_no_extra_saving,fixed Lambda0 exponent model: R <= C Lambda0^(-1/2) q implies q_exponent=eta
high_energy,trace,0.008,0.008,5,25,0.008,true,0.008,0.08,0.992,1.08,-0.904,true,true,requires_no_extra_saving,fixed Lambda0 exponent model: R <= C Lambda0^(-1/2) q implies q_exponent=eta
high_energy,pretrace,0.008,0.008,5,25,0.008,true,0.008,0.16,0.992,1.16,-0.824,true,true,requires_no_extra_saving,fixed Lambda0 exponent model: R <= C Lambda0^(-1/2) q implies q_exponent=eta
high_energy,trace,0.008,0.01,3,1,0.008,true,0.01,0.06,0.992,1.06,-0.924,true,true,requires_no_extra_saving,fixed Lambda0 exponent model: R <= C Lambda0^(-1/2) q implies q_exponent=eta
high_energy,pretrace,0.008,0.01,3,1,0.008,true,0.01,0.12,0.992,1.12,-0.864,true,true,requires_no_extra_saving,fixed Lambda0 exponent model: R <= C Lambda0^(-1/2) q implies q_exponent=eta
high_energy,trace,0.008,0.01,3,4,0.008,true,0.01,0.06,0.992,1.06,-0.924,true,true,requires_no_extra_saving,fixed Lambda0 exponent model: R <= C Lambda0^(-1/2) q implies q_exponent=eta
high_energy,pretrace,0.008,0.01,3,4,0.008,true,0.01,0.12,0.992,1.12,-0.864,true,true,requires_no_extra_saving,fixed Lambda0 exponent model: R <= C Lambda0^(-1/2) q implies q_exponent=eta
high_energy,trace,0.008,0.01,3,25,0.008,true,0.01,0.06,0.992,1.06,-0.924,true,true,requires_no_extra_saving,fixed Lambda0 exponent model: R <= C Lambda0^(-1/2) q implies q_exponent=eta
high_energy,pretrace,0.008,0.01,3,25,0.008,true,0.01,0.12,0.992,1.12,-0.864,true,true,requires_no_extra_saving,fixed Lambda0 exponent model: R <= C Lambda0^(-1/2) q implies q_exponent=eta
high_energy,trace,0.008,0.01,5,1,0.008,true,0.01,0.1,0.992,1.1,-0.884,true,true,requires_no_extra_saving,fixed Lambda0 exponent model: R <= C Lambda0^(-1/2) q implies q_exponent=eta
high_energy,pretrace,0.008,0.01,5,1,0.008,true,0.01,0.2,0.992,1.2,-0.784,true,true,requires_no_extra_saving,fixed Lambda0 exponent model: R <= C Lambda0^(-1/2) q implies q_exponent=eta
high_energy,trace,0.008,0.01,5,4,0.008,true,0.01,0.1,0.992,1.1,-0.884,true,true,requires_no_extra_saving,fixed Lambda0 exponent model: R <= C Lambda0^(-1/2) q implies q_exponent=eta
high_energy,pretrace,0.008,0.01,5,4,0.008,true,0.01,0.2,0.992,1.2,-0.784,true,true,requires_no_extra_saving,fixed Lambda0 exponent model: R <= C Lambda0^(-1/2) q implies q_exponent=eta
high_energy,trace,0.008,0.01,5,25,0.008,true,0.01,0.1,0.992,1.1,-0.884,true,true,requires_no_extra_saving,fixed Lambda0 exponent model: R <= C Lambda0^(-1/2) q implies q_exponent=eta
high_energy,pretrace,0.008,0.01,5,25,0.008,true,0.01,0.2,0.992,1.2,-0.784,true,true,requires_no_extra_saving,fixed Lambda0 exponent model: R <= C Lambda0^(-1/2) q implies q_exponent=eta
high_energy,trace,0.008,0.02,3,1,0.008,true,0.02,0.12,0.992,1.12,-0.864,true,true,requires_no_extra_saving,fixed Lambda0 exponent model: R <= C Lambda0^(-1/2) q implies q_exponent=eta
high_energy,pretrace,0.008,0.02,3,1,0.008,true,0.02,0.24,0.992,1.24,-0.744,true,true,requires_no_extra_saving,fixed Lambda0 exponent model: R <= C Lambda0^(-1/2) q implies q_exponent=eta
high_energy,trace,0.008,0.02,3,4,0.008,true,0.02,0.12,0.992,1.12,-0.864,true,true,requires_no_extra_saving,fixed Lambda0 exponent model: R <= C Lambda0^(-1/2) q implies q_exponent=eta
high_energy,pretrace,0.008,0.02,3,4,0.008,true,0.02,0.24,0.992,1.24,-0.744,true,true,requires_no_extra_saving,fixed Lambda0 exponent model: R <= C Lambda0^(-1/2) q implies q_exponent=eta
high_energy,trace,0.008,0.02,3,25,0.008,true,0.02,0.12,0.992,1.12,-0.864,true,true,requires_no_extra_saving,fixed Lambda0 exponent model: R <= C Lambda0^(-1/2) q implies q_exponent=eta
high_energy,pretrace,0.008,0.02,3,25,0.008,true,0.02,0.24,0.992,1.24,-0.744,true,true,requires_no_extra_saving,fixed Lambda0 exponent model: R <= C Lambda0^(-1/2) q implies q_exponent=eta
high_energy,trace,0.008,0.02,5,1,0.008,true,0.02,0.2,0.992,1.2,-0.784,true,true,requires_no_extra_saving,fixed Lambda0 exponent model: R <= C Lambda0^(-1/2) q implies q_exponent=eta
high_energy,pretrace,0.008,0.02,5,1,0.008,true,0.02,0.4,0.992,1.4,-0.584,true,true,requires_no_extra_saving,fixed Lambda0 exponent model: R <= C Lambda0^(-1/2) q implies q_exponent=eta
high_energy,trace,0.008,0.02,5,4,0.008,true,0.02,0.2,0.992,1.2,-0.784,true,true,requires_no_extra_saving,fixed Lambda0 exponent model: R <= C Lambda0^(-1/2) q implies q_exponent=eta
high_energy,pretrace,0.008,0.02,5,4,0.008,true,0.02,0.4,0.992,1.4,-0.584,true,true,requires_no_extra_saving,fixed Lambda0 exponent model: R <= C Lambda0^(-1/2) q implies q_exponent=eta
high_energy,trace,0.008,0.02,5,25,0.008,true,0.02,0.2,0.992,1.2,-0.784,true,true,requires_no_extra_saving,fixed Lambda0 exponent model: R <= C Lambda0^(-1/2) q implies q_exponent=eta
high_energy,pretrace,0.008,0.02,5,25,0.008,true,0.02,0.4,0.992,1.4,-0.584,true,true,requires_no_extra_saving,fixed Lambda0 exponent model: R <= C Lambda0^(-1/2) q implies q_exponent=eta
high_energy,trace,0.008,0.05,3,1,0.008,true,0.05,0.3,0.992,1.3,-0.684,true,true,requires_no_extra_saving,fixed Lambda0 exponent model: R <= C Lambda0^(-1/2) q implies q_exponent=eta
high_energy,pretrace,0.008,0.05,3,1,0.008,true,0.05,0.6,0.992,1.6,-0.384,true,true,requires_no_extra_saving,fixed Lambda0 exponent model: R <= C Lambda0^(-1/2) q implies q_exponent=eta
high_energy,trace,0.008,0.05,3,4,0.008,true,0.05,0.3,0.992,1.3,-0.684,true,true,requires_no_extra_saving,fixed Lambda0 exponent model: R <= C Lambda0^(-1/2) q implies q_exponent=eta
high_energy,pretrace,0.008,0.05,3,4,0.008,true,0.05,0.6,0.992,1.6,-0.384,true,true,requires_no_extra_saving,fixed Lambda0 exponent model: R <= C Lambda0^(-1/2) q implies q_exponent=eta
high_energy,trace,0.008,0.05,3,25,0.008,true,0.05,0.3,0.992,1.3,-0.684,true,true,requires_no_extra_saving,fixed Lambda0 exponent model: R <= C Lambda0^(-1/2) q implies q_exponent=eta
high_energy,pretrace,0.008,0.05,3,25,0.008,true,0.05,0.6,0.992,1.6,-0.384,true,true,requires_no_extra_saving,fixed Lambda0 exponent model: R <= C Lambda0^(-1/2) q implies q_exponent=eta
high_energy,trace,0.008,0.05,5,1,0.008,true,0.05,0.5,0.992,1.5,-0.484,true,true,requires_no_extra_saving,fixed Lambda0 exponent model: R <= C Lambda0^(-1/2) q implies q_exponent=eta
high_energy,pretrace,0.008,0.05,5,1,0.008,true,0.05,1,0.992,2,0.016,false,true,requires_moderate_new_saving,fixed Lambda0 exponent model: R <= C Lambda0^(-1/2) q implies q_exponent=eta
high_energy,trace,0.008,0.05,5,4,0.008,true,0.05,0.5,0.992,1.5,-0.484,true,true,requires_no_extra_saving,fixed Lambda0 exponent model: R <= C Lambda0^(-1/2) q implies q_exponent=eta
high_energy,pretrace,0.008,0.05,5,4,0.008,true,0.05,1,0.992,2,0.016,false,true,requires_moderate_new_saving,fixed Lambda0 exponent model: R <= C Lambda0^(-1/2) q implies q_exponent=eta
high_energy,trace,0.008,0.05,5,25,0.008,true,0.05,0.5,0.992,1.5,-0.484,true,true,requires_no_extra_saving,fixed Lambda0 exponent model: R <= C Lambda0^(-1/2) q implies q_exponent=eta
high_energy,pretrace,0.008,0.05,5,25,0.008,true,0.05,1,0.992,2,0.016,false,true,requires_moderate_new_saving,fixed Lambda0 exponent model: R <= C Lambda0^(-1/2) q implies q_exponent=eta
high_energy,trace,0.008,0.1,3,1,0.008,true,0.1,0.6,0.992,1.6,-0.384,true,true,requires_no_extra_saving,fixed Lambda0 exponent model: R <= C Lambda0^(-1/2) q implies q_exponent=eta
high_energy,pretrace,0.008,0.1,3,1,0.008,true,0.1,1.2,0.992,2.2,0.216,false,true,requires_moderate_new_saving,fixed Lambda0 exponent model: R <= C Lambda0^(-1/2) q implies q_exponent=eta
high_energy,trace,0.008,0.1,3,4,0.008,true,0.1,0.6,0.992,1.6,-0.384,true,true,requires_no_extra_saving,fixed Lambda0 exponent model: R <= C Lambda0^(-1/2) q implies q_exponent=eta
high_energy,pretrace,0.008,0.1,3,4,0.008,true,0.1,1.2,0.992,2.2,0.216,false,true,requires_moderate_new_saving,fixed Lambda0 exponent model: R <= C Lambda0^(-1/2) q implies q_exponent=eta
high_energy,trace,0.008,0.1,3,25,0.008,true,0.1,0.6,0.992,1.6,-0.384,true,true,requires_no_extra_saving,fixed Lambda0 exponent model: R <= C Lambda0^(-1/2) q implies q_exponent=eta
high_energy,pretrace,0.008,0.1,3,25,0.008,true,0.1,1.2,0.992,2.2,0.216,false,true,requires_moderate_new_saving,fixed Lambda0 exponent model: R <= C Lambda0^(-1/2) q implies q_exponent=eta
high_energy,trace,0.008,0.1,5,1,0.008,true,0.1,1,0.992,2,0.016,false,true,requires_moderate_new_saving,fixed Lambda0 exponent model: R <= C Lambda0^(-1/2) q implies q_exponent=eta
high_energy,pretrace,0.008,0.1,5,1,0.008,true,0.1,2,0.992,3,1.016,false,true,requires_large_new_saving,fixed Lambda0 exponent model: R <= C Lambda0^(-1/2) q implies q_exponent=eta
high_energy,trace,0.008,0.1,5,4,0.008,true,0.1,1,0.992,2,0.016,false,true,requires_moderate_new_saving,fixed Lambda0 exponent model: R <= C Lambda0^(-1/2) q implies q_exponent=eta
high_energy,pretrace,0.008,0.1,5,4,0.008,true,0.1,2,0.992,3,1.016,false,true,requires_large_new_saving,fixed Lambda0 exponent model: R <= C Lambda0^(-1/2) q implies q_exponent=eta
high_energy,trace,0.008,0.1,5,25,0.008,true,0.1,1,0.992,2,0.016,false,true,requires_moderate_new_saving,fixed Lambda0 exponent model: R <= C Lambda0^(-1/2) q implies q_exponent=eta
high_energy,pretrace,0.008,0.1,5,25,0.008,true,0.1,2,0.992,3,1.016,false,true,requires_large_new_saving,fixed Lambda0 exponent model: R <= C Lambda0^(-1/2) q implies q_exponent=eta
high_energy,trace,0.008,0.25,3,1,0.008,true,0.25,1.5,0.992,2.5,0.516,false,true,requires_moderate_new_saving,fixed Lambda0 exponent model: R <= C Lambda0^(-1/2) q implies q_exponent=eta
