n,alpha_label,lambda_model,alpha_kind,alpha,lambda_power,energy_label,lambda_growth_exponent,lambda,p,n_decay_exponent_fixed_lambda,lp_bound_unit_constant,classification
10000000,direct_theorem2_representative,direct_lambda_3_over_2,proved_shape_representative,0.02,1.5,high_growth,0.2,25.118864315095806,4,0.01,9.54992586021436,standard_interpolation
10000000,direct_theorem2_representative,direct_lambda_3_over_2,proved_shape_representative,0.02,1.5,high_growth,0.2,25.118864315095806,6,0.013333333333333336,20.261270126211443,standard_interpolation
10000000,direct_theorem2_representative,direct_lambda_3_over_2,proved_shape_representative,0.02,1.5,high_growth,0.2,25.118864315095806,8,0.015,29.51209226666386,standard_interpolation
10000000,direct_theorem2_representative,direct_lambda_3_over_2,proved_shape_representative,0.02,1.5,high_growth,0.2,25.118864315095806,12,0.016666666666666666,42.98662347082278,standard_interpolation
10000000,direct_theorem2_representative,direct_lambda_3_over_2,proved_shape_representative,0.02,1.5,high_growth,0.2,25.118864315095806,16,0.0175,51.88000389289612,standard_interpolation
10000000,direct_theorem2_representative,direct_lambda_3_over_2,proved_shape_representative,0.02,1.5,high_growth,0.2,25.118864315095806,32,0.01875,68.78599123088077,standard_interpolation
10000000,direct_theorem2_representative,direct_lambda_3_over_2,proved_shape_representative,0.02,1.5,high_growth,0.2,25.118864315095806,infinity,0.02,91.20108393559099,direct_theorem2_corollary
10000000,direct_small_alpha_stress,direct_lambda_3_over_2,proved_shape_representative,0.006,1.5,fixed_low_energy,0.0,1.0,2,0.0,1.0,standard_interpolation
10000000,direct_small_alpha_stress,direct_lambda_3_over_2,proved_shape_representative,0.006,1.5,fixed_low_energy,0.0,1.0,3,0.0020000000000000005,0.9682778562612492,standard_interpolation
10000000,direct_small_alpha_stress,direct_lambda_3_over_2,proved_shape_representative,0.006,1.5,fixed_low_energy,0.0,1.0,4,0.003,0.9527961640236519,standard_interpolation
10000000,direct_small_alpha_stress,direct_lambda_3_over_2,proved_shape_representative,0.006,1.5,fixed_low_energy,0.0,1.0,6,0.004000000000000001,0.9375620069258802,standard_interpolation
10000000,direct_small_alpha_stress,direct_lambda_3_over_2,proved_shape_representative,0.006,1.5,fixed_low_energy,0.0,1.0,8,0.0045000000000000005,0.9300365147539602,standard_interpolation
10000000,direct_small_alpha_stress,direct_lambda_3_over_2,proved_shape_representative,0.006,1.5,fixed_low_energy,0.0,1.0,12,0.005,0.9225714271547631,standard_interpolation
10000000,direct_small_alpha_stress,direct_lambda_3_over_2,proved_shape_representative,0.006,1.5,fixed_low_energy,0.0,1.0,16,0.00525,0.9188613834028571,standard_interpolation
10000000,direct_small_alpha_stress,direct_lambda_3_over_2,proved_shape_representative,0.006,1.5,fixed_low_energy,0.0,1.0,32,0.005625,0.9133242733230311,standard_interpolation
10000000,direct_small_alpha_stress,direct_lambda_3_over_2,proved_shape_representative,0.006,1.5,fixed_low_energy,0.0,1.0,infinity,0.006,0.9078205301781858,direct_theorem2_corollary
10000000,direct_small_alpha_stress,direct_lambda_3_over_2,proved_shape_representative,0.006,1.5,bulk_fixed,0.0,4.0,2,0.0,1.0,standard_interpolation
10000000,direct_small_alpha_stress,direct_lambda_3_over_2,proved_shape_representative,0.006,1.5,bulk_fixed,0.0,4.0,3,0.0020000000000000005,1.9365557125224984,standard_interpolation
10000000,direct_small_alpha_stress,direct_lambda_3_over_2,proved_shape_representative,0.006,1.5,bulk_fixed,0.0,4.0,4,0.003,2.694914514678617,standard_interpolation
10000000,direct_small_alpha_stress,direct_lambda_3_over_2,proved_shape_representative,0.006,1.5,bulk_fixed,0.0,4.0,6,0.004000000000000001,3.7502480277035217,standard_interpolation
10000000,direct_small_alpha_stress,direct_lambda_3_over_2,proved_shape_representative,0.006,1.5,bulk_fixed,0.0,4.0,8,0.0045000000000000005,4.424024162230971,standard_interpolation
10000000,direct_small_alpha_stress,direct_lambda_3_over_2,proved_shape_representative,0.006,1.5,bulk_fixed,0.0,4.0,12,0.005,5.2188520981606725,standard_interpolation
10000000,direct_small_alpha_stress,direct_lambda_3_over_2,proved_shape_representative,0.006,1.5,bulk_fixed,0.0,4.0,16,0.00525,5.66831189013281,standard_interpolation
10000000,direct_small_alpha_stress,direct_lambda_3_over_2,proved_shape_representative,0.006,1.5,bulk_fixed,0.0,4.0,32,0.005625,6.416110912579789,standard_interpolation
10000000,direct_small_alpha_stress,direct_lambda_3_over_2,proved_shape_representative,0.006,1.5,bulk_fixed,0.0,4.0,infinity,0.006,7.262564241425486,direct_theorem2_corollary
10000000,direct_small_alpha_stress,direct_lambda_3_over_2,proved_shape_representative,0.006,1.5,mild_growth,0.05,2.23872113856834,2,0.0,1.0,standard_interpolation
10000000,direct_small_alpha_stress,direct_lambda_3_over_2,proved_shape_representative,0.006,1.5,mild_growth,0.05,2.23872113856834,3,0.0020000000000000005,1.4487718535447618,standard_interpolation
10000000,direct_small_alpha_stress,direct_lambda_3_over_2,proved_shape_representative,0.006,1.5,mild_growth,0.05,2.23872113856834,4,0.003,1.7438133574658383,standard_interpolation
10000000,direct_small_alpha_stress,direct_lambda_3_over_2,proved_shape_representative,0.006,1.5,mild_growth,0.05,2.23872113856834,6,0.004000000000000001,2.0989398836235247,standard_interpolation
10000000,direct_small_alpha_stress,direct_lambda_3_over_2,proved_shape_representative,0.006,1.5,mild_growth,0.05,2.23872113856834,8,0.0045000000000000005,2.3027670151997888,standard_interpolation
10000000,direct_small_alpha_stress,direct_lambda_3_over_2,proved_shape_representative,0.006,1.5,mild_growth,0.05,2.23872113856834,12,0.005,2.5263877101318966,standard_interpolation
10000000,direct_small_alpha_stress,direct_lambda_3_over_2,proved_shape_representative,0.006,1.5,mild_growth,0.05,2.23872113856834,16,0.00525,2.6462142268044553,standard_interpolation
10000000,direct_small_alpha_stress,direct_lambda_3_over_2,proved_shape_representative,0.006,1.5,mild_growth,0.05,2.23872113856834,32,0.005625,2.836694064755874,standard_interpolation
10000000,direct_small_alpha_stress,direct_lambda_3_over_2,proved_shape_representative,0.006,1.5,mild_growth,0.05,2.23872113856834,infinity,0.006,3.0408850256762796,direct_theorem2_corollary
10000000,direct_small_alpha_stress,direct_lambda_3_over_2,proved_shape_representative,0.006,1.5,high_growth,0.2,25.118864315095806,2,0.0,1.0,standard_interpolation
10000000,direct_small_alpha_stress,direct_lambda_3_over_2,proved_shape_representative,0.006,1.5,high_growth,0.2,25.118864315095806,3,0.0020000000000000005,4.852885001621212,standard_interpolation
10000000,direct_small_alpha_stress,direct_lambda_3_over_2,proved_shape_representative,0.006,1.5,high_growth,0.2,25.118864315095806,4,0.003,10.690548792226581,standard_interpolation
10000000,direct_small_alpha_stress,direct_lambda_3_over_2,proved_shape_representative,0.006,1.5,high_growth,0.2,25.118864315095806,6,0.004000000000000001,23.55049283896011,standard_interpolation
10000000,direct_small_alpha_stress,direct_lambda_3_over_2,proved_shape_representative,0.006,1.5,high_growth,0.2,25.118864315095806,8,0.0045000000000000005,34.95425095985998,standard_interpolation
10000000,direct_small_alpha_stress,direct_lambda_3_over_2,proved_shape_representative,0.006,1.5,high_growth,0.2,25.118864315095806,12,0.005,51.880003892896134,standard_interpolation
10000000,direct_small_alpha_stress,direct_lambda_3_over_2,proved_shape_representative,0.006,1.5,high_growth,0.2,25.118864315095806,16,0.00525,63.20479106114391,standard_interpolation
10000000,direct_small_alpha_stress,direct_lambda_3_over_2,proved_shape_representative,0.006,1.5,high_growth,0.2,25.118864315095806,32,0.005625,84.99140330568476,standard_interpolation
10000000,direct_small_alpha_stress,direct_lambda_3_over_2,proved_shape_representative,0.006,1.5,high_growth,0.2,25.118864315095806,infinity,0.006,114.2878334789772,direct_theorem2_corollary
10000000,remark_interpolation_representative,remark_lambda_1_over_4_plus_eps,proved_shape_distinct_alpha,0.012,0.3,fixed_low_energy,0.0,1.0,2,0.0,1.0,standard_interpolation
10000000,remark_interpolation_representative,remark_lambda_1_over_4_plus_eps,proved_shape_distinct_alpha,0.012,0.3,fixed_low_energy,0.0,1.0,3,0.004000000000000001,0.9375620069258802,standard_interpolation
10000000,remark_interpolation_representative,remark_lambda_1_over_4_plus_eps,proved_shape_distinct_alpha,0.012,0.3,fixed_low_energy,0.0,1.0,4,0.006,0.9078205301781858,standard_interpolation
10000000,remark_interpolation_representative,remark_lambda_1_over_4_plus_eps,proved_shape_distinct_alpha,0.012,0.3,fixed_low_energy,0.0,1.0,6,0.008000000000000002,0.8790225168308843,standard_interpolation
10000000,remark_interpolation_representative,remark_lambda_1_over_4_plus_eps,proved_shape_distinct_alpha,0.012,0.3,fixed_low_energy,0.0,1.0,8,0.009000000000000001,0.8649679187756933,standard_interpolation
10000000,remark_interpolation_representative,remark_lambda_1_over_4_plus_eps,proved_shape_distinct_alpha,0.012,0.3,fixed_low_energy,0.0,1.0,12,0.01,0.8511380382023764,standard_interpolation
10000000,remark_interpolation_representative,remark_lambda_1_over_4_plus_eps,proved_shape_distinct_alpha,0.012,0.3,fixed_low_energy,0.0,1.0,16,0.0105,0.8443062419090123,standard_interpolation
10000000,remark_interpolation_representative,remark_lambda_1_over_4_plus_eps,proved_shape_distinct_alpha,0.012,0.3,fixed_low_energy,0.0,1.0,32,0.01125,0.8341612282410429,standard_interpolation
10000000,remark_interpolation_representative,remark_lambda_1_over_4_plus_eps,proved_shape_distinct_alpha,0.012,0.3,fixed_low_energy,0.0,1.0,infinity,0.012,0.8241381150130023,direct_theorem2_corollary
10000000,remark_interpolation_representative,remark_lambda_1_over_4_plus_eps,proved_shape_distinct_alpha,0.012,0.3,bulk_fixed,0.0,4.0,2,0.0,1.0,standard_interpolation
10000000,remark_interpolation_representative,remark_lambda_1_over_4_plus_eps,proved_shape_distinct_alpha,0.012,0.3,bulk_fixed,0.0,4.0,3,0.004000000000000001,1.0769759350634773,standard_interpolation
10000000,remark_interpolation_representative,remark_lambda_1_over_4_plus_eps,proved_shape_distinct_alpha,0.012,0.3,bulk_fixed,0.0,4.0,4,0.006,1.1176581740486933,standard_interpolation
10000000,remark_interpolation_representative,remark_lambda_1_over_4_plus_eps,proved_shape_distinct_alpha,0.012,0.3,bulk_fixed,0.0,4.0,6,0.008000000000000002,1.1598771647058514,standard_interpolation
10000000,remark_interpolation_representative,remark_lambda_1_over_4_plus_eps,proved_shape_distinct_alpha,0.012,0.3,bulk_fixed,0.0,4.0,8,0.009000000000000001,1.181580997848663,standard_interpolation
10000000,remark_interpolation_representative,remark_lambda_1_over_4_plus_eps,proved_shape_distinct_alpha,0.012,0.3,bulk_fixed,0.0,4.0,12,0.01,1.2036909570774303,standard_interpolation
10000000,remark_interpolation_representative,remark_lambda_1_over_4_plus_eps,proved_shape_distinct_alpha,0.012,0.3,bulk_fixed,0.0,4.0,16,0.0105,1.2149006032956164,standard_interpolation
10000000,remark_interpolation_representative,remark_lambda_1_over_4_plus_eps,proved_shape_distinct_alpha,0.012,0.3,bulk_fixed,0.0,4.0,32,0.01125,1.2319111117953785,standard_interpolation
10000000,remark_interpolation_representative,remark_lambda_1_over_4_plus_eps,proved_shape_distinct_alpha,0.012,0.3,bulk_fixed,0.0,4.0,infinity,0.012,1.2491597940178594,direct_theorem2_corollary
10000000,remark_interpolation_representative,remark_lambda_1_over_4_plus_eps,proved_shape_distinct_alpha,0.012,0.3,mild_growth,0.05,2.23872113856834,2,0.0,1.0,standard_interpolation
10000000,remark_interpolation_representative,remark_lambda_1_over_4_plus_eps,proved_shape_distinct_alpha,0.012,0.3,mild_growth,0.05,2.23872113856834,3,0.004000000000000001,1.0162486928706955,standard_interpolation
10000000,remark_interpolation_representative,remark_lambda_1_over_4_plus_eps,proved_shape_distinct_alpha,0.012,0.3,mild_growth,0.05,2.23872113856834,4,0.006,1.0244717803103813,standard_interpolation
10000000,remark_interpolation_representative,remark_lambda_1_over_4_plus_eps,proved_shape_distinct_alpha,0.012,0.3,mild_growth,0.05,2.23872113856834,6,0.008000000000000002,1.0327614057613974,standard_interpolation
10000000,remark_interpolation_representative,remark_lambda_1_over_4_plus_eps,proved_shape_distinct_alpha,0.012,0.3,mild_growth,0.05,2.23872113856834,8,0.009000000000000001,1.0369313383212633,standard_interpolation
10000000,remark_interpolation_representative,remark_lambda_1_over_4_plus_eps,proved_shape_distinct_alpha,0.012,0.3,mild_growth,0.05,2.23872113856834,12,0.01,1.0411181076233396,standard_interpolation
10000000,remark_interpolation_representative,remark_lambda_1_over_4_plus_eps,proved_shape_distinct_alpha,0.012,0.3,mild_growth,0.05,2.23872113856834,16,0.0105,1.0432178272860377,standard_interpolation
10000000,remark_interpolation_representative,remark_lambda_1_over_4_plus_eps,proved_shape_distinct_alpha,0.012,0.3,mild_growth,0.05,2.23872113856834,32,0.01125,1.0463753495104837,standard_interpolation
10000000,remark_interpolation_representative,remark_lambda_1_over_4_plus_eps,proved_shape_distinct_alpha,0.012,0.3,mild_growth,0.05,2.23872113856834,infinity,0.012,1.0495424286523223,direct_theorem2_corollary
10000000,remark_interpolation_representative,remark_lambda_1_over_4_plus_eps,proved_shape_distinct_alpha,0.012,0.3,high_growth,0.2,25.118864315095806,2,0.0,1.0,standard_interpolation
10000000,remark_interpolation_representative,remark_lambda_1_over_4_plus_eps,proved_shape_distinct_alpha,0.012,0.3,high_growth,0.2,25.118864315095806,3,0.004000000000000001,1.2941958414499861,standard_interpolation
10000000,remark_interpolation_representative,remark_lambda_1_over_4_plus_eps,proved_shape_distinct_alpha,0.012,0.3,high_growth,0.2,25.118864315095806,4,0.006,1.472312502432719,standard_interpolation
10000000,remark_interpolation_representative,remark_lambda_1_over_4_plus_eps,proved_shape_distinct_alpha,0.012,0.3,high_growth,0.2,25.118864315095806,6,0.008000000000000002,1.6749428760264378,standard_interpolation
10000000,remark_interpolation_representative,remark_lambda_1_over_4_plus_eps,proved_shape_distinct_alpha,0.012,0.3,high_growth,0.2,25.118864315095806,8,0.009000000000000001,1.786487574852051,standard_interpolation
10000000,remark_interpolation_representative,remark_lambda_1_over_4_plus_eps,proved_shape_distinct_alpha,0.012,0.3,high_growth,0.2,25.118864315095806,12,0.01,1.9054607179632477,standard_interpolation
10000000,remark_interpolation_representative,remark_lambda_1_over_4_plus_eps,proved_shape_distinct_alpha,0.012,0.3,high_growth,0.2,25.118864315095806,16,0.0105,1.9678862897068452,standard_interpolation
10000000,remark_interpolation_representative,remark_lambda_1_over_4_plus_eps,proved_shape_distinct_alpha,0.012,0.3,high_growth,0.2,25.118864315095806,32,0.01125,2.0653801558105296,standard_interpolation
10000000,remark_interpolation_representative,remark_lambda_1_over_4_plus_eps,proved_shape_distinct_alpha,0.012,0.3,high_growth,0.2,25.118864315095806,infinity,0.012,2.167704104819695,direct_theorem2_corollary
100000000,direct_theorem2_representative,direct_lambda_3_over_2,proved_shape_representative,0.02,1.5,fixed_low_energy,0.0,1.0,2,0.0,1.0,standard_interpolation
100000000,direct_theorem2_representative,direct_lambda_3_over_2,proved_shape_representative,0.02,1.5,fixed_low_energy,0.0,1.0,3,0.006666666666666668,0.8844365191385997,standard_interpolation
100000000,direct_theorem2_representative,direct_lambda_3_over_2,proved_shape_representative,0.02,1.5,fixed_low_energy,0.0,1.0,4,0.01,0.8317637711026711,standard_interpolation
100000000,direct_theorem2_representative,direct_lambda_3_over_2,proved_shape_representative,0.02,1.5,fixed_low_energy,0.0,1.0,6,0.013333333333333336,0.7822279563860026,standard_interpolation
100000000,direct_theorem2_representative,direct_lambda_3_over_2,proved_shape_representative,0.02,1.5,fixed_low_energy,0.0,1.0,8,0.015,0.7585775750291838,standard_interpolation
100000000,direct_theorem2_representative,direct_lambda_3_over_2,proved_shape_representative,0.02,1.5,fixed_low_energy,0.0,1.0,12,0.016666666666666666,0.7356422544596414,standard_interpolation
100000000,direct_theorem2_representative,direct_lambda_3_over_2,proved_shape_representative,0.02,1.5,fixed_low_energy,0.0,1.0,16,0.0175,0.7244359600749901,standard_interpolation
100000000,direct_theorem2_representative,direct_lambda_3_over_2,proved_shape_representative,0.02,1.5,fixed_low_energy,0.0,1.0,32,0.01875,0.7079457843841379,standard_interpolation
100000000,direct_theorem2_representative,direct_lambda_3_over_2,proved_shape_representative,0.02,1.5,fixed_low_energy,0.0,1.0,infinity,0.02,0.6918309709189365,direct_theorem2_corollary
100000000,direct_theorem2_representative,direct_lambda_3_over_2,proved_shape_representative,0.02,1.5,bulk_fixed,0.0,4.0,2,0.0,1.0,standard_interpolation
100000000,direct_theorem2_representative,direct_lambda_3_over_2,proved_shape_representative,0.02,1.5,bulk_fixed,0.0,4.0,3,0.006666666666666668,1.7688730382771995,standard_interpolation
100000000,direct_theorem2_representative,direct_lambda_3_over_2,proved_shape_representative,0.02,1.5,bulk_fixed,0.0,4.0,4,0.01,2.352583211567976,standard_interpolation
100000000,direct_theorem2_representative,direct_lambda_3_over_2,proved_shape_representative,0.02,1.5,bulk_fixed,0.0,4.0,6,0.013333333333333336,3.128911825544011,standard_interpolation
100000000,direct_theorem2_representative,direct_lambda_3_over_2,proved_shape_representative,0.02,1.5,bulk_fixed,0.0,4.0,8,0.015,3.6084233980248634,standard_interpolation
100000000,direct_theorem2_representative,direct_lambda_3_over_2,proved_shape_representative,0.02,1.5,bulk_fixed,0.0,4.0,12,0.016666666666666666,4.161421013246177,standard_interpolation
100000000,direct_theorem2_representative,direct_lambda_3_over_2,proved_shape_representative,0.02,1.5,bulk_fixed,0.0,4.0,16,0.0175,4.468931919769778,standard_interpolation
100000000,direct_theorem2_representative,direct_lambda_3_over_2,proved_shape_representative,0.02,1.5,bulk_fixed,0.0,4.0,32,0.01875,4.973325253007249,standard_interpolation
100000000,direct_theorem2_representative,direct_lambda_3_over_2,proved_shape_representative,0.02,1.5,bulk_fixed,0.0,4.0,infinity,0.02,5.534647767351492,direct_theorem2_corollary
100000000,direct_theorem2_representative,direct_lambda_3_over_2,proved_shape_representative,0.02,1.5,mild_growth,0.05,2.51188643150958,2,0.0,1.0,standard_interpolation
100000000,direct_theorem2_representative,direct_lambda_3_over_2,proved_shape_representative,0.02,1.5,mild_growth,0.05,2.51188643150958,3,0.006666666666666668,1.4017374183467701,standard_interpolation
100000000,direct_theorem2_representative,direct_lambda_3_over_2,proved_shape_representative,0.02,1.5,mild_growth,0.05,2.51188643150958,4,0.01,1.6595869074375607,standard_interpolation
100000000,direct_theorem2_representative,direct_lambda_3_over_2,proved_shape_representative,0.02,1.5,mild_growth,0.05,2.51188643150958,6,0.013333333333333336,1.9648677899934677,standard_interpolation
100000000,direct_theorem2_representative,direct_lambda_3_over_2,proved_shape_representative,0.02,1.5,mild_growth,0.05,2.51188643150958,8,0.015,2.137962089502232,standard_interpolation
100000000,direct_theorem2_representative,direct_lambda_3_over_2,proved_shape_representative,0.02,1.5,mild_growth,0.05,2.51188643150958,12,0.016666666666666666,2.3263050671536263,standard_interpolation
100000000,direct_theorem2_representative,direct_lambda_3_over_2,proved_shape_representative,0.02,1.5,mild_growth,0.05,2.51188643150958,16,0.0175,2.426610095082416,standard_interpolation
100000000,direct_theorem2_representative,direct_lambda_3_over_2,proved_shape_representative,0.02,1.5,mild_growth,0.05,2.51188643150958,32,0.01875,2.585234839562191,standard_interpolation
100000000,direct_theorem2_representative,direct_lambda_3_over_2,proved_shape_representative,0.02,1.5,mild_growth,0.05,2.51188643150958,infinity,0.02,2.7542287033381667,direct_theorem2_corollary
100000000,direct_theorem2_representative,direct_lambda_3_over_2,proved_shape_representative,0.02,1.5,high_growth,0.2,39.810717055349734,2,0.0,1.0,standard_interpolation
100000000,direct_theorem2_representative,direct_lambda_3_over_2,proved_shape_representative,0.02,1.5,high_growth,0.2,39.810717055349734,3,0.006666666666666668,5.580417174769966,standard_interpolation
100000000,direct_theorem2_representative,direct_lambda_3_over_2,proved_shape_representative,0.02,1.5,high_growth,0.2,39.810717055349734,4,0.01,13.182567385564074,standard_interpolation
100000000,direct_theorem2_representative,direct_lambda_3_over_2,proved_shape_representative,0.02,1.5,high_growth,0.2,39.810717055349734,6,0.013333333333333336,31.141055844467616,standard_interpolation
100000000,direct_theorem2_representative,direct_lambda_3_over_2,proved_shape_representative,0.02,1.5,high_growth,0.2,39.810717055349734,8,0.015,47.86300923226385,standard_interpolation
100000000,direct_theorem2_representative,direct_lambda_3_over_2,proved_shape_representative,0.02,1.5,high_growth,0.2,39.810717055349734,12,0.016666666666666666,73.56422544596417,standard_interpolation
100000000,direct_theorem2_representative,direct_lambda_3_over_2,proved_shape_representative,0.02,1.5,high_growth,0.2,39.810717055349734,16,0.0175,91.201083935591,standard_interpolation
100000000,direct_theorem2_representative,direct_lambda_3_over_2,proved_shape_representative,0.02,1.5,high_growth,0.2,39.810717055349734,32,0.01875,125.89254117941677,standard_interpolation
100000000,direct_theorem2_representative,direct_lambda_3_over_2,proved_shape_representative,0.02,1.5,high_growth,0.2,39.810717055349734,infinity,0.02,173.78008287493762,direct_theorem2_corollary
100000000,direct_small_alpha_stress,direct_lambda_3_over_2,proved_shape_representative,0.006,1.5,fixed_low_energy,0.0,1.0,2,0.0,1.0,standard_interpolation
100000000,direct_small_alpha_stress,direct_lambda_3_over_2,proved_shape_representative,0.006,1.5,fixed_low_energy,0.0,1.0,3,0.0020000000000000005,0.9638290236239705,standard_interpolation
100000000,direct_small_alpha_stress,direct_lambda_3_over_2,proved_shape_representative,0.006,1.5,fixed_low_energy,0.0,1.0,4,0.003,0.946237161365793,standard_interpolation
100000000,direct_small_alpha_stress,direct_lambda_3_over_2,proved_shape_representative,0.006,1.5,fixed_low_energy,0.0,1.0,6,0.004000000000000001,0.9289663867799363,standard_interpolation
100000000,direct_small_alpha_stress,direct_lambda_3_over_2,proved_shape_representative,0.006,1.5,fixed_low_energy,0.0,1.0,8,0.0045000000000000005,0.9204495717531712,standard_interpolation
100000000,direct_small_alpha_stress,direct_lambda_3_over_2,proved_shape_representative,0.006,1.5,fixed_low_energy,0.0,1.0,12,0.005,0.9120108393559097,standard_interpolation
100000000,direct_small_alpha_stress,direct_lambda_3_over_2,proved_shape_representative,0.006,1.5,fixed_low_energy,0.0,1.0,16,0.00525,0.9078205301781856,standard_interpolation
100000000,direct_small_alpha_stress,direct_lambda_3_over_2,proved_shape_representative,0.006,1.5,fixed_low_energy,0.0,1.0,32,0.005625,0.9015711376059569,standard_interpolation
100000000,direct_small_alpha_stress,direct_lambda_3_over_2,proved_shape_representative,0.006,1.5,fixed_low_energy,0.0,1.0,infinity,0.006,0.8953647655495938,direct_theorem2_corollary
100000000,direct_small_alpha_stress,direct_lambda_3_over_2,proved_shape_representative,0.006,1.5,bulk_fixed,0.0,4.0,2,0.0,1.0,standard_interpolation
100000000,direct_small_alpha_stress,direct_lambda_3_over_2,proved_shape_representative,0.006,1.5,bulk_fixed,0.0,4.0,3,0.0020000000000000005,1.9276580472479412,standard_interpolation
100000000,direct_small_alpha_stress,direct_lambda_3_over_2,proved_shape_representative,0.006,1.5,bulk_fixed,0.0,4.0,4,0.003,2.6763628536498465,standard_interpolation
100000000,direct_small_alpha_stress,direct_lambda_3_over_2,proved_shape_representative,0.006,1.5,bulk_fixed,0.0,4.0,6,0.004000000000000001,3.715865547119746,standard_interpolation
100000000,direct_small_alpha_stress,direct_lambda_3_over_2,proved_shape_representative,0.006,1.5,bulk_fixed,0.0,4.0,8,0.0045000000000000005,4.3784207189203155,standard_interpolation
100000000,direct_small_alpha_stress,direct_lambda_3_over_2,proved_shape_representative,0.006,1.5,bulk_fixed,0.0,4.0,12,0.005,5.159112392193591,standard_interpolation
100000000,direct_small_alpha_stress,direct_lambda_3_over_2,proved_shape_representative,0.006,1.5,bulk_fixed,0.0,4.0,16,0.00525,5.600202596673497,standard_interpolation
100000000,direct_small_alpha_stress,direct_lambda_3_over_2,proved_shape_representative,0.006,1.5,bulk_fixed,0.0,4.0,32,0.005625,6.3335450326027,standard_interpolation
100000000,direct_small_alpha_stress,direct_lambda_3_over_2,proved_shape_representative,0.006,1.5,bulk_fixed,0.0,4.0,infinity,0.006,7.16291812439675,direct_theorem2_corollary
100000000,direct_small_alpha_stress,direct_lambda_3_over_2,proved_shape_representative,0.006,1.5,mild_growth,0.05,2.51188643150958,2,0.0,1.0,standard_interpolation
100000000,direct_small_alpha_stress,direct_lambda_3_over_2,proved_shape_representative,0.006,1.5,mild_growth,0.05,2.51188643150958,3,0.0020000000000000005,1.5275660582380728,standard_interpolation
100000000,direct_small_alpha_stress,direct_lambda_3_over_2,proved_shape_representative,0.006,1.5,mild_growth,0.05,2.51188643150958,4,0.003,1.8879913490962934,standard_interpolation
100000000,direct_small_alpha_stress,direct_lambda_3_over_2,proved_shape_representative,0.006,1.5,mild_growth,0.05,2.51188643150958,6,0.004000000000000001,2.333458062281003,standard_interpolation
100000000,direct_small_alpha_stress,direct_lambda_3_over_2,proved_shape_representative,0.006,1.5,mild_growth,0.05,2.51188643150958,8,0.0045000000000000005,2.594179362118814,standard_interpolation
100000000,direct_small_alpha_stress,direct_lambda_3_over_2,proved_shape_representative,0.006,1.5,mild_growth,0.05,2.51188643150958,12,0.005,2.884031503126606,standard_interpolation
100000000,direct_small_alpha_stress,direct_lambda_3_over_2,proved_shape_representative,0.006,1.5,mild_growth,0.05,2.51188643150958,16,0.00525,3.040885025676279,standard_interpolation
100000000,direct_small_alpha_stress,direct_lambda_3_over_2,proved_shape_representative,0.006,1.5,mild_growth,0.05,2.51188643150958,32,0.005625,3.292304533334065,standard_interpolation
100000000,direct_small_alpha_stress,direct_lambda_3_over_2,proved_shape_representative,0.006,1.5,mild_growth,0.05,2.51188643150958,infinity,0.006,3.564511334262442,direct_theorem2_corollary
100000000,direct_small_alpha_stress,direct_lambda_3_over_2,proved_shape_representative,0.006,1.5,high_growth,0.2,39.810717055349734,2,0.0,1.0,standard_interpolation
100000000,direct_small_alpha_stress,direct_lambda_3_over_2,proved_shape_representative,0.006,1.5,high_growth,0.2,39.810717055349734,3,0.0020000000000000005,6.081350012787181,standard_interpolation
100000000,direct_small_alpha_stress,direct_lambda_3_over_2,proved_shape_representative,0.006,1.5,high_growth,0.2,39.810717055349734,4,0.003,14.996848355023737,standard_interpolation
100000000,direct_small_alpha_stress,direct_lambda_3_over_2,proved_shape_representative,0.006,1.5,high_growth,0.2,39.810717055349734,6,0.004000000000000001,36.982817978026645,standard_interpolation
100000000,direct_small_alpha_stress,direct_lambda_3_over_2,proved_shape_representative,0.006,1.5,high_growth,0.2,39.810717055349734,8,0.0045000000000000005,58.07644175213122,standard_interpolation
100000000,direct_small_alpha_stress,direct_lambda_3_over_2,proved_shape_representative,0.006,1.5,high_growth,0.2,39.810717055349734,12,0.005,91.20108393559102,standard_interpolation
100000000,direct_small_alpha_stress,direct_lambda_3_over_2,proved_shape_representative,0.006,1.5,high_growth,0.2,39.810717055349734,16,0.00525,114.28783347897719,standard_interpolation
100000000,direct_small_alpha_stress,direct_lambda_3_over_2,proved_shape_representative,0.006,1.5,high_growth,0.2,39.810717055349734,32,0.005625,160.32453906900417,standard_interpolation
100000000,direct_small_alpha_stress,direct_lambda_3_over_2,proved_shape_representative,0.006,1.5,high_growth,0.2,39.810717055349734,infinity,0.006,224.90546058357816,direct_theorem2_corollary
100000000,remark_interpolation_representative,remark_lambda_1_over_4_plus_eps,proved_shape_distinct_alpha,0.012,0.3,fixed_low_energy,0.0,1.0,2,0.0,1.0,standard_interpolation
100000000,remark_interpolation_representative,remark_lambda_1_over_4_plus_eps,proved_shape_distinct_alpha,0.012,0.3,fixed_low_energy,0.0,1.0,3,0.004000000000000001,0.9289663867799364,standard_interpolation
100000000,remark_interpolation_representative,remark_lambda_1_over_4_plus_eps,proved_shape_distinct_alpha,0.012,0.3,fixed_low_energy,0.0,1.0,4,0.006,0.8953647655495938,standard_interpolation
