d,eta,q_delta_exponent_eta_minus_d,support_valid_eta_ge_d,endpoint_beating_d_gt_alpha_w,transform_model,compatibility,growth_model,growth_rate_per_t,t_endpoint_n_eta,u_endpoint_t_delta,transform_envelope_endpoint,log10_transform_envelope_endpoint,net_log10_endpoint_after_growth,exponential_damping_exponent_if_any,m22_support_and_endpoint_conditions,success_row,verdict,note
0.08,0.05,-0.03,false,true,compact_support_only,compatible,reduced_word_family,0.72,3.98107170553,0.43651583224,1,0,1.24484938112,0,false,false,fails_support,"eta<d, so the bulk localized window is not resolved"
0.08,0.05,-0.03,false,true,compact_support_only,compatible,quotient_family_proxy,0.95,3.98107170553,0.43651583224,1,0,1.64250960009,0,false,false,fails_support,"eta<d, so the bulk localized window is not resolved"
0.08,0.05,-0.03,false,true,smooth_schwartz_scaled,compatible,geodesic_after_selberg,0.5,3.98107170553,0.43651583224,0.0551463363459,-1.25848333468,-0.394004597789,0,false,false,fails_support,"eta<d, so the bulk localized window is not resolved"
0.08,0.05,-0.03,false,true,smooth_schwartz_scaled,compatible,reduced_word_family,0.72,3.98107170553,0.43651583224,0.0551463363459,-1.25848333468,-0.0136339535581,0,false,false,fails_support,"eta<d, so the bulk localized window is not resolved"
0.08,0.05,-0.03,false,true,smooth_schwartz_scaled,compatible,quotient_family_proxy,0.95,3.98107170553,0.43651583224,0.0551463363459,-1.25848333468,0.38402626541,0,false,false,fails_support,"eta<d, so the bulk localized window is not resolved"
0.08,0.05,-0.03,false,true,vanishing_moment_scaled,conditional_zero_mean_not_count_positive,geodesic_after_selberg,0.5,3.98107170553,0.43651583224,0.00509208719398,-2.29310416835,-1.42862543146,0,false,false,fails_support,"eta<d, so the bulk localized window is not resolved"
0.08,0.05,-0.03,false,true,vanishing_moment_scaled,conditional_zero_mean_not_count_positive,reduced_word_family,0.72,3.98107170553,0.43651583224,0.00509208719398,-2.29310416835,-1.04825478723,0,false,false,fails_support,"eta<d, so the bulk localized window is not resolved"
0.08,0.05,-0.03,false,true,vanishing_moment_scaled,conditional_zero_mean_not_count_positive,quotient_family_proxy,0.95,3.98107170553,0.43651583224,0.00509208719398,-2.29310416835,-0.650594568259,0,false,false,fails_support,"eta<d, so the bulk localized window is not resolved"
0.08,0.05,-0.03,false,true,noncompact_gaussian_t_tail,incompatible_noncompact_geometric_tail,geodesic_after_selberg,0.5,3.98107170553,0.43651583224,0.488413494556,-0.31121234528,0.553266391608,0.05,false,false,fails_support,"eta<d, so the bulk localized window is not resolved"
0.08,0.05,-0.03,false,true,noncompact_gaussian_t_tail,incompatible_noncompact_geometric_tail,reduced_word_family,0.72,3.98107170553,0.43651583224,0.488413494556,-0.31121234528,0.933637035839,0.05,false,false,fails_support,"eta<d, so the bulk localized window is not resolved"
0.08,0.05,-0.03,false,true,noncompact_gaussian_t_tail,incompatible_noncompact_geometric_tail,quotient_family_proxy,0.95,3.98107170553,0.43651583224,0.488413494556,-0.31121234528,1.33129725481,0.05,false,false,fails_support,"eta<d, so the bulk localized window is not resolved"
0.08,0.08,0,true,true,compact_support_only,compatible,geodesic_after_selberg,0.5,9.12010839356,1,1,0,1.98040637484,0,true,false,compact_route_obstructed,"compatible envelope gives at most scaled cutoff/Schwartz decay, not exponential-in-t damping against positive growth"
0.08,0.08,0,true,true,compact_support_only,compatible,reduced_word_family,0.72,9.12010839356,1,1,0,2.85178517977,0,true,false,compact_route_obstructed,"compatible envelope gives at most scaled cutoff/Schwartz decay, not exponential-in-t damping against positive growth"
0.08,0.08,0,true,true,compact_support_only,compatible,quotient_family_proxy,0.95,9.12010839356,1,1,0,3.7627721122,0,true,false,compact_route_obstructed,"compatible envelope gives at most scaled cutoff/Schwartz decay, not exponential-in-t damping against positive growth"
0.08,0.08,0,true,true,smooth_schwartz_scaled,compatible,geodesic_after_selberg,0.5,9.12010839356,1,0.00390625,-2.40823996531,-0.427833590471,0,true,false,compact_route_obstructed,"compatible envelope gives at most scaled cutoff/Schwartz decay, not exponential-in-t damping against positive growth"
0.08,0.08,0,true,true,smooth_schwartz_scaled,compatible,reduced_word_family,0.72,9.12010839356,1,0.00390625,-2.40823996531,0.443545214459,0,true,false,compact_route_obstructed,"compatible envelope gives at most scaled cutoff/Schwartz decay, not exponential-in-t damping against positive growth"
0.08,0.08,0,true,true,smooth_schwartz_scaled,compatible,quotient_family_proxy,0.95,9.12010839356,1,0.00390625,-2.40823996531,1.35453214689,0,true,false,compact_route_obstructed,"compatible envelope gives at most scaled cutoff/Schwartz decay, not exponential-in-t damping against positive growth"
0.08,0.08,0,true,true,vanishing_moment_scaled,conditional_zero_mean_not_count_positive,geodesic_after_selberg,0.5,9.12010839356,1,0.0009765625,-3.01029995664,-1.0298935818,0,true,false,conditional_not_count_positive,moment cancellation gives damping near t=0 but loses positive window-count interpretation
0.08,0.08,0,true,true,vanishing_moment_scaled,conditional_zero_mean_not_count_positive,reduced_word_family,0.72,9.12010839356,1,0.0009765625,-3.01029995664,-0.158514776869,0,true,false,conditional_not_count_positive,moment cancellation gives damping near t=0 but loses positive window-count interpretation
0.08,0.08,0,true,true,vanishing_moment_scaled,conditional_zero_mean_not_count_positive,quotient_family_proxy,0.95,9.12010839356,1,0.0009765625,-3.01029995664,0.752472155558,0,true,false,conditional_not_count_positive,moment cancellation gives damping near t=0 but loses positive window-count interpretation
0.08,0.08,0,true,true,noncompact_gaussian_t_tail,incompatible_noncompact_geometric_tail,geodesic_after_selberg,0.5,9.12010839356,1,0.193666143759,-0.712946294943,1.2674600799,0.08,true,false,contrast_insufficient,this exponential t-tail is outside compact support and is still weaker than the growth proxy
0.08,0.08,0,true,true,noncompact_gaussian_t_tail,incompatible_noncompact_geometric_tail,reduced_word_family,0.72,9.12010839356,1,0.193666143759,-0.712946294943,2.13883888483,0.08,true,false,contrast_insufficient,this exponential t-tail is outside compact support and is still weaker than the growth proxy
0.08,0.08,0,true,true,noncompact_gaussian_t_tail,incompatible_noncompact_geometric_tail,quotient_family_proxy,0.95,9.12010839356,1,0.193666143759,-0.712946294943,3.04982581726,0.08,true,false,contrast_insufficient,this exponential t-tail is outside compact support and is still weaker than the growth proxy
0.08,0.12,0.04,true,true,compact_support_only,compatible,geodesic_after_selberg,0.5,27.5422870334,3.0199517204,1,0,5.9807316388,0,true,false,compact_route_obstructed,"compatible envelope gives at most scaled cutoff/Schwartz decay, not exponential-in-t damping against positive growth"
0.08,0.12,0.04,true,true,compact_support_only,compatible,reduced_word_family,0.72,27.5422870334,3.0199517204,1,0,8.61225355987,0,true,false,compact_route_obstructed,"compatible envelope gives at most scaled cutoff/Schwartz decay, not exponential-in-t damping against positive growth"
0.08,0.12,0.04,true,true,compact_support_only,compatible,quotient_family_proxy,0.95,27.5422870334,3.0199517204,1,0,11.3633901137,0,true,false,compact_route_obstructed,"compatible envelope gives at most scaled cutoff/Schwartz decay, not exponential-in-t damping against positive growth"
0.08,0.12,0.04,true,true,smooth_schwartz_scaled,compatible,geodesic_after_selberg,0.5,27.5422870334,3.0199517204,1.46633534163e-05,-4.83376669793,1.14696494086,0,true,false,compact_route_obstructed,"compatible envelope gives at most scaled cutoff/Schwartz decay, not exponential-in-t damping against positive growth"
0.08,0.12,0.04,true,true,smooth_schwartz_scaled,compatible,reduced_word_family,0.72,27.5422870334,3.0199517204,1.46633534163e-05,-4.83376669793,3.77848686194,0,true,false,compact_route_obstructed,"compatible envelope gives at most scaled cutoff/Schwartz decay, not exponential-in-t damping against positive growth"
0.08,0.12,0.04,true,true,smooth_schwartz_scaled,compatible,quotient_family_proxy,0.95,27.5422870334,3.0199517204,1.46633534163e-05,-4.83376669793,6.52962341578,0,true,false,compact_route_obstructed,"compatible envelope gives at most scaled cutoff/Schwartz decay, not exponential-in-t damping against positive growth"
0.08,0.12,0.04,true,true,vanishing_moment_scaled,conditional_zero_mean_not_count_positive,geodesic_after_selberg,0.5,27.5422870334,3.0199517204,8.27545016306e-06,-5.08220837241,0.898523266382,0,true,false,conditional_not_count_positive,moment cancellation gives damping near t=0 but loses positive window-count interpretation
0.08,0.12,0.04,true,true,vanishing_moment_scaled,conditional_zero_mean_not_count_positive,reduced_word_family,0.72,27.5422870334,3.0199517204,8.27545016306e-06,-5.08220837241,3.53004518745,0,true,false,conditional_not_count_positive,moment cancellation gives damping near t=0 but loses positive window-count interpretation
0.08,0.12,0.04,true,true,vanishing_moment_scaled,conditional_zero_mean_not_count_positive,quotient_family_proxy,0.95,27.5422870334,3.0199517204,8.27545016306e-06,-5.08220837241,6.2811817413,0,true,false,conditional_not_count_positive,moment cancellation gives damping near t=0 but loses positive window-count interpretation
0.08,0.12,0.04,true,true,noncompact_gaussian_t_tail,incompatible_noncompact_geometric_tail,geodesic_after_selberg,0.5,27.5422870334,3.0199517204,0.0070296970638,-2.15306338997,3.82766824883,0.12,true,false,contrast_insufficient,this exponential t-tail is outside compact support and is still weaker than the growth proxy
0.08,0.12,0.04,true,true,noncompact_gaussian_t_tail,incompatible_noncompact_geometric_tail,reduced_word_family,0.72,27.5422870334,3.0199517204,0.0070296970638,-2.15306338997,6.4591901699,0.12,true,false,contrast_insufficient,this exponential t-tail is outside compact support and is still weaker than the growth proxy
0.08,0.12,0.04,true,true,noncompact_gaussian_t_tail,incompatible_noncompact_geometric_tail,quotient_family_proxy,0.95,27.5422870334,3.0199517204,0.0070296970638,-2.15306338997,9.21032672375,0.12,true,false,contrast_insufficient,this exponential t-tail is outside compact support and is still weaker than the growth proxy
0.08,0.16,0.08,true,true,compact_support_only,compatible,geodesic_after_selberg,0.5,83.1763771103,9.12010839356,1,0,18.0615208018,0,true,false,compact_route_obstructed,"compatible envelope gives at most scaled cutoff/Schwartz decay, not exponential-in-t damping against positive growth"
0.08,0.16,0.08,true,true,compact_support_only,compatible,reduced_word_family,0.72,83.1763771103,9.12010839356,1,0,26.0085899547,0,true,false,compact_route_obstructed,"compatible envelope gives at most scaled cutoff/Schwartz decay, not exponential-in-t damping against positive growth"
0.08,0.16,0.08,true,true,compact_support_only,compatible,quotient_family_proxy,0.95,83.1763771103,9.12010839356,1,0,34.3168895235,0,true,false,compact_route_obstructed,"compatible envelope gives at most scaled cutoff/Schwartz decay, not exponential-in-t damping against positive growth"
0.08,0.16,0.08,true,true,smooth_schwartz_scaled,compatible,geodesic_after_selberg,0.5,83.1763771103,9.12010839356,9.08905406868e-09,-8.04148131305,10.0200394888,0,true,false,compact_route_obstructed,"compatible envelope gives at most scaled cutoff/Schwartz decay, not exponential-in-t damping against positive growth"
0.08,0.16,0.08,true,true,smooth_schwartz_scaled,compatible,reduced_word_family,0.72,83.1763771103,9.12010839356,9.08905406868e-09,-8.04148131305,17.9671086416,0,true,false,compact_route_obstructed,"compatible envelope gives at most scaled cutoff/Schwartz decay, not exponential-in-t damping against positive growth"
0.08,0.16,0.08,true,true,smooth_schwartz_scaled,compatible,quotient_family_proxy,0.95,83.1763771103,9.12010839356,9.08905406868e-09,-8.04148131305,26.2754082105,0,true,false,compact_route_obstructed,"compatible envelope gives at most scaled cutoff/Schwartz decay, not exponential-in-t damping against positive growth"
0.08,0.16,0.08,true,true,vanishing_moment_scaled,conditional_zero_mean_not_count_positive,geodesic_after_selberg,0.5,83.1763771103,9.12010839356,7.38156347544e-09,-8.13185164131,9.92966916053,0,true,false,conditional_not_count_positive,moment cancellation gives damping near t=0 but loses positive window-count interpretation
0.08,0.16,0.08,true,true,vanishing_moment_scaled,conditional_zero_mean_not_count_positive,reduced_word_family,0.72,83.1763771103,9.12010839356,7.38156347544e-09,-8.13185164131,17.8767383133,0,true,false,conditional_not_count_positive,moment cancellation gives damping near t=0 but loses positive window-count interpretation
0.08,0.16,0.08,true,true,vanishing_moment_scaled,conditional_zero_mean_not_count_positive,quotient_family_proxy,0.95,83.1763771103,9.12010839356,7.38156347544e-09,-8.13185164131,26.1850378822,0,true,false,conditional_not_count_positive,moment cancellation gives damping near t=0 but loses positive window-count interpretation
0.08,0.16,0.08,true,true,noncompact_gaussian_t_tail,incompatible_noncompact_geometric_tail,geodesic_after_selberg,0.5,83.1763771103,9.12010839356,3.1466795039e-07,-6.50214748866,11.5593733132,0.16,true,false,contrast_insufficient,this exponential t-tail is outside compact support and is still weaker than the growth proxy
0.08,0.16,0.08,true,true,noncompact_gaussian_t_tail,incompatible_noncompact_geometric_tail,reduced_word_family,0.72,83.1763771103,9.12010839356,3.1466795039e-07,-6.50214748866,19.506442466,0.16,true,false,contrast_insufficient,this exponential t-tail is outside compact support and is still weaker than the growth proxy
0.08,0.16,0.08,true,true,noncompact_gaussian_t_tail,incompatible_noncompact_geometric_tail,quotient_family_proxy,0.95,83.1763771103,9.12010839356,3.1466795039e-07,-6.50214748866,27.8147420348,0.16,true,false,contrast_insufficient,this exponential t-tail is outside compact support and is still weaker than the growth proxy
0.08,0.24,0.16,true,true,compact_support_only,compatible,geodesic_after_selberg,0.5,758.577575029,83.1763771103,1,0,164.723027465,0,true,false,compact_route_obstructed,"compatible envelope gives at most scaled cutoff/Schwartz decay, not exponential-in-t damping against positive growth"
0.08,0.24,0.16,true,true,compact_support_only,compatible,reduced_word_family,0.72,758.577575029,83.1763771103,1,0,237.20115955,0,true,false,compact_route_obstructed,"compatible envelope gives at most scaled cutoff/Schwartz decay, not exponential-in-t damping against positive growth"
0.08,0.24,0.16,true,true,compact_support_only,compatible,quotient_family_proxy,0.95,758.577575029,83.1763771103,1,0,312.973752184,0,true,false,compact_route_obstructed,"compatible envelope gives at most scaled cutoff/Schwartz decay, not exponential-in-t damping against positive growth"
0.08,0.24,0.16,true,true,smooth_schwartz_scaled,compatible,geodesic_after_selberg,0.5,758.577575029,83.1763771103,0,-15.4015218408,149.321505625,0,true,false,compact_route_obstructed,"compatible envelope gives at most scaled cutoff/Schwartz decay, not exponential-in-t damping against positive growth"
0.08,0.24,0.16,true,true,smooth_schwartz_scaled,compatible,reduced_word_family,0.72,758.577575029,83.1763771103,0,-15.4015218408,221.799637709,0,true,false,compact_route_obstructed,"compatible envelope gives at most scaled cutoff/Schwartz decay, not exponential-in-t damping against positive growth"
0.08,0.24,0.16,true,true,smooth_schwartz_scaled,compatible,quotient_family_proxy,0.95,758.577575029,83.1763771103,0,-15.4015218408,297.572230343,0,true,false,compact_route_obstructed,"compatible envelope gives at most scaled cutoff/Schwartz decay, not exponential-in-t damping against positive growth"
0.08,0.24,0.16,true,true,vanishing_moment_scaled,conditional_zero_mean_not_count_positive,geodesic_after_selberg,0.5,758.577575029,83.1763771103,0,-15.411902301,149.311125164,0,true,false,conditional_not_count_positive,moment cancellation gives damping near t=0 but loses positive window-count interpretation
0.08,0.24,0.16,true,true,vanishing_moment_scaled,conditional_zero_mean_not_count_positive,reduced_word_family,0.72,758.577575029,83.1763771103,0,-15.411902301,221.789257249,0,true,false,conditional_not_count_positive,moment cancellation gives damping near t=0 but loses positive window-count interpretation
0.08,0.24,0.16,true,true,vanishing_moment_scaled,conditional_zero_mean_not_count_positive,quotient_family_proxy,0.95,758.577575029,83.1763771103,0,-15.411902301,297.561849883,0,true,false,conditional_not_count_positive,moment cancellation gives damping near t=0 but loses positive window-count interpretation
0.08,0.24,0.16,true,true,noncompact_gaussian_t_tail,incompatible_noncompact_geometric_tail,geodesic_after_selberg,0.5,758.577575029,83.1763771103,0,-59.3002898875,105.422737578,0.24,true,false,contrast_insufficient,this exponential t-tail is outside compact support and is still weaker than the growth proxy
0.08,0.24,0.16,true,true,noncompact_gaussian_t_tail,incompatible_noncompact_geometric_tail,reduced_word_family,0.72,758.577575029,83.1763771103,0,-59.3002898875,177.900869663,0.24,true,false,contrast_insufficient,this exponential t-tail is outside compact support and is still weaker than the growth proxy
0.08,0.24,0.16,true,true,noncompact_gaussian_t_tail,incompatible_noncompact_geometric_tail,quotient_family_proxy,0.95,758.577575029,83.1763771103,0,-59.3002898875,253.673462297,0.24,true,false,contrast_insufficient,this exponential t-tail is outside compact support and is still weaker than the growth proxy
0.12,0.004,-0.116,false,true,compact_support_only,compatible,geodesic_after_selberg,0.5,1.11686324778,0.0405508535448,1,0,0.242523772776,0,false,false,fails_support,"eta<d, so the bulk localized window is not resolved"
0.12,0.004,-0.116,false,true,compact_support_only,compatible,reduced_word_family,0.72,1.11686324778,0.0405508535448,1,0,0.349234232797,0,false,false,fails_support,"eta<d, so the bulk localized window is not resolved"
0.12,0.004,-0.116,false,true,compact_support_only,compatible,quotient_family_proxy,0.95,1.11686324778,0.0405508535448,1,0,0.460795168274,0,false,false,fails_support,"eta<d, so the bulk localized window is not resolved"
0.12,0.004,-0.116,false,true,smooth_schwartz_scaled,compatible,geodesic_after_selberg,0.5,1.11686324778,0.0405508535448,0.727601392587,-0.138106478393,0.104417294382,0,false,false,fails_support,"eta<d, so the bulk localized window is not resolved"
0.12,0.004,-0.116,false,true,smooth_schwartz_scaled,compatible,reduced_word_family,0.72,1.11686324778,0.0405508535448,0.727601392587,-0.138106478393,0.211127754404,0,false,false,fails_support,"eta<d, so the bulk localized window is not resolved"
0.12,0.004,-0.116,false,true,smooth_schwartz_scaled,compatible,quotient_family_proxy,0.95,1.11686324778,0.0405508535448,0.727601392587,-0.138106478393,0.322688689881,0,false,false,fails_support,"eta<d, so the bulk localized window is not resolved"
0.12,0.004,-0.116,false,true,vanishing_moment_scaled,conditional_zero_mean_not_count_positive,geodesic_after_selberg,0.5,1.11686324778,0.0405508535448,0.00110501176513,-2.95663309799,-2.71410932522,0,false,false,fails_support,"eta<d, so the bulk localized window is not resolved"
0.12,0.004,-0.116,false,true,vanishing_moment_scaled,conditional_zero_mean_not_count_positive,reduced_word_family,0.72,1.11686324778,0.0405508535448,0.00110501176513,-2.95663309799,-2.60739886519,0,false,false,fails_support,"eta<d, so the bulk localized window is not resolved"
0.12,0.004,-0.116,false,true,vanishing_moment_scaled,conditional_zero_mean_not_count_positive,quotient_family_proxy,0.95,1.11686324778,0.0405508535448,0.00110501176513,-2.95663309799,-2.49583792972,0,false,false,fails_support,"eta<d, so the bulk localized window is not resolved"
0.12,0.004,-0.116,false,true,noncompact_gaussian_t_tail,incompatible_noncompact_geometric_tail,geodesic_after_selberg,0.5,1.11686324778,0.0405508535448,0.817883490561,-0.0873085581993,0.155215214577,0.004,false,false,fails_support,"eta<d, so the bulk localized window is not resolved"
0.12,0.004,-0.116,false,true,noncompact_gaussian_t_tail,incompatible_noncompact_geometric_tail,reduced_word_family,0.72,1.11686324778,0.0405508535448,0.817883490561,-0.0873085581993,0.261925674598,0.004,false,false,fails_support,"eta<d, so the bulk localized window is not resolved"
0.12,0.004,-0.116,false,true,noncompact_gaussian_t_tail,incompatible_noncompact_geometric_tail,quotient_family_proxy,0.95,1.11686324778,0.0405508535448,0.817883490561,-0.0873085581993,0.373486610075,0.004,false,false,fails_support,"eta<d, so the bulk localized window is not resolved"
0.12,0.006,-0.114,false,true,compact_support_only,compatible,geodesic_after_selberg,0.5,1.18032063565,0.0428548520397,1,0,0.25630336947,0,false,false,fails_support,"eta<d, so the bulk localized window is not resolved"
0.12,0.006,-0.114,false,true,compact_support_only,compatible,reduced_word_family,0.72,1.18032063565,0.0428548520397,1,0,0.369076852037,0,false,false,fails_support,"eta<d, so the bulk localized window is not resolved"
0.12,0.006,-0.114,false,true,compact_support_only,compatible,quotient_family_proxy,0.95,1.18032063565,0.0428548520397,1,0,0.486976401993,0,false,false,fails_support,"eta<d, so the bulk localized window is not resolved"
0.12,0.006,-0.114,false,true,smooth_schwartz_scaled,compatible,geodesic_after_selberg,0.5,1.18032063565,0.0428548520397,0.714840370412,-0.145790928813,0.110512440657,0,false,false,fails_support,"eta<d, so the bulk localized window is not resolved"
0.12,0.006,-0.114,false,true,smooth_schwartz_scaled,compatible,reduced_word_family,0.72,1.18032063565,0.0428548520397,0.714840370412,-0.145790928813,0.223285923224,0,false,false,fails_support,"eta<d, so the bulk localized window is not resolved"
0.12,0.006,-0.114,false,true,smooth_schwartz_scaled,compatible,quotient_family_proxy,0.95,1.18032063565,0.0428548520397,0.714840370412,-0.145790928813,0.34118547318,0,false,false,fails_support,"eta<d, so the bulk localized window is not resolved"
0.12,0.006,-0.114,false,true,vanishing_moment_scaled,conditional_zero_mean_not_count_positive,geodesic_after_selberg,0.5,1.18032063565,0.0428548520397,0.0012071502787,-2.91823866102,-2.66193529155,0,false,false,fails_support,"eta<d, so the bulk localized window is not resolved"
0.12,0.006,-0.114,false,true,vanishing_moment_scaled,conditional_zero_mean_not_count_positive,reduced_word_family,0.72,1.18032063565,0.0428548520397,0.0012071502787,-2.91823866102,-2.54916180898,0,false,false,fails_support,"eta<d, so the bulk localized window is not resolved"
0.12,0.006,-0.114,false,true,vanishing_moment_scaled,conditional_zero_mean_not_count_positive,quotient_family_proxy,0.95,1.18032063565,0.0428548520397,0.0012071502787,-2.91823866102,-2.43126225902,0,false,false,fails_support,"eta<d, so the bulk localized window is not resolved"
0.12,0.006,-0.114,false,true,noncompact_gaussian_t_tail,incompatible_noncompact_geometric_tail,geodesic_after_selberg,0.5,1.18032063565,0.0428548520397,0.808594507488,-0.0922692130092,0.164034156461,0.006,false,false,fails_support,"eta<d, so the bulk localized window is not resolved"
0.12,0.006,-0.114,false,true,noncompact_gaussian_t_tail,incompatible_noncompact_geometric_tail,reduced_word_family,0.72,1.18032063565,0.0428548520397,0.808594507488,-0.0922692130092,0.276807639028,0.006,false,false,fails_support,"eta<d, so the bulk localized window is not resolved"
0.12,0.006,-0.114,false,true,noncompact_gaussian_t_tail,incompatible_noncompact_geometric_tail,quotient_family_proxy,0.95,1.18032063565,0.0428548520397,0.808594507488,-0.0922692130092,0.394707188984,0.006,false,false,fails_support,"eta<d, so the bulk localized window is not resolved"
0.12,0.008,-0.112,false,true,compact_support_only,compatible,geodesic_after_selberg,0.5,1.24738351424,0.0452897579904,1,0,0.270865888526,0,false,false,fails_support,"eta<d, so the bulk localized window is not resolved"
0.12,0.008,-0.112,false,true,compact_support_only,compatible,reduced_word_family,0.72,1.24738351424,0.0452897579904,1,0,0.390046879478,0,false,false,fails_support,"eta<d, so the bulk localized window is not resolved"
0.12,0.008,-0.112,false,true,compact_support_only,compatible,quotient_family_proxy,0.95,1.24738351424,0.0452897579904,1,0,0.5146451882,0,false,false,fails_support,"eta<d, so the bulk localized window is not resolved"
0.12,0.008,-0.112,false,true,smooth_schwartz_scaled,compatible,geodesic_after_selberg,0.5,1.24738351424,0.0452897579904,0.701627235997,-0.153893560729,0.116972327798,0,false,false,fails_support,"eta<d, so the bulk localized window is not resolved"
0.12,0.008,-0.112,false,true,smooth_schwartz_scaled,compatible,reduced_word_family,0.72,1.24738351424,0.0452897579904,0.701627235997,-0.153893560729,0.236153318749,0,false,false,fails_support,"eta<d, so the bulk localized window is not resolved"
0.12,0.008,-0.112,false,true,smooth_schwartz_scaled,compatible,quotient_family_proxy,0.95,1.24738351424,0.0452897579904,0.701627235997,-0.153893560729,0.360751627471,0,false,false,fails_support,"eta<d, so the bulk localized window is not resolved"
0.12,0.008,-0.112,false,true,vanishing_moment_scaled,conditional_zero_mean_not_count_positive,geodesic_after_selberg,0.5,1.24738351424,0.0452897579904,0.00131714336681,-2.88036695091,-2.60950106238,0,false,false,fails_support,"eta<d, so the bulk localized window is not resolved"
0.12,0.008,-0.112,false,true,vanishing_moment_scaled,conditional_zero_mean_not_count_positive,reduced_word_family,0.72,1.24738351424,0.0452897579904,0.00131714336681,-2.88036695091,-2.49032007143,0,false,false,fails_support,"eta<d, so the bulk localized window is not resolved"
0.12,0.008,-0.112,false,true,vanishing_moment_scaled,conditional_zero_mean_not_count_positive,quotient_family_proxy,0.95,1.24738351424,0.0452897579904,0.00131714336681,-2.88036695091,-2.36572176271,0,false,false,fails_support,"eta<d, so the bulk localized window is not resolved"
0.12,0.008,-0.112,false,true,noncompact_gaussian_t_tail,incompatible_noncompact_geometric_tail,geodesic_after_selberg,0.5,1.24738351424,0.0452897579904,0.798892382469,-0.0975117198695,0.173354168657,0.008,false,false,fails_support,"eta<d, so the bulk localized window is not resolved"
0.12,0.008,-0.112,false,true,noncompact_gaussian_t_tail,incompatible_noncompact_geometric_tail,reduced_word_family,0.72,1.24738351424,0.0452897579904,0.798892382469,-0.0975117198695,0.292535159609,0.008,false,false,fails_support,"eta<d, so the bulk localized window is not resolved"
0.12,0.008,-0.112,false,true,noncompact_gaussian_t_tail,incompatible_noncompact_geometric_tail,quotient_family_proxy,0.95,1.24738351424,0.0452897579904,0.798892382469,-0.0975117198695,0.417133468331,0.008,false,false,fails_support,"eta<d, so the bulk localized window is not resolved"
0.12,0.01,-0.11,false,true,compact_support_only,compatible,geodesic_after_selberg,0.5,1.31825673856,0.0478630092323,1,0,0.286255813643,0,false,false,fails_support,"eta<d, so the bulk localized window is not resolved"
0.12,0.01,-0.11,false,true,compact_support_only,compatible,reduced_word_family,0.72,1.31825673856,0.0478630092323,1,0,0.412208371647,0,false,false,fails_support,"eta<d, so the bulk localized window is not resolved"
0.12,0.01,-0.11,false,true,compact_support_only,compatible,quotient_family_proxy,0.95,1.31825673856,0.0478630092323,1,0,0.543886045922,0,false,false,fails_support,"eta<d, so the bulk localized window is not resolved"
0.12,0.01,-0.11,false,true,smooth_schwartz_scaled,compatible,geodesic_after_selberg,0.5,1.31825673856,0.0478630092323,0.687961165741,-0.162436076271,0.123819737372,0,false,false,fails_support,"eta<d, so the bulk localized window is not resolved"
0.12,0.01,-0.11,false,true,smooth_schwartz_scaled,compatible,reduced_word_family,0.72,1.31825673856,0.0478630092323,0.687961165741,-0.162436076271,0.249772295375,0,false,false,fails_support,"eta<d, so the bulk localized window is not resolved"
0.12,0.01,-0.11,false,true,smooth_schwartz_scaled,compatible,quotient_family_proxy,0.95,1.31825673856,0.0478630092323,0.687961165741,-0.162436076271,0.381449969651,0,false,false,fails_support,"eta<d, so the bulk localized window is not resolved"
0.12,0.01,-0.11,false,true,vanishing_moment_scaled,conditional_zero_mean_not_count_positive,geodesic_after_selberg,0.5,1.31825673856,0.0478630092323,0.00143534038582,-2.84304509534,-2.5567892817,0,false,false,fails_support,"eta<d, so the bulk localized window is not resolved"
0.12,0.01,-0.11,false,true,vanishing_moment_scaled,conditional_zero_mean_not_count_positive,reduced_word_family,0.72,1.31825673856,0.0478630092323,0.00143534038582,-2.84304509534,-2.43083672369,0,false,false,fails_support,"eta<d, so the bulk localized window is not resolved"
0.12,0.01,-0.11,false,true,vanishing_moment_scaled,conditional_zero_mean_not_count_positive,quotient_family_proxy,0.95,1.31825673856,0.0478630092323,0.00143534038582,-2.84304509534,-2.29915904942,0,false,false,fails_support,"eta<d, so the bulk localized window is not resolved"
0.12,0.01,-0.11,false,true,noncompact_gaussian_t_tail,incompatible_noncompact_geometric_tail,geodesic_after_selberg,0.5,1.31825673856,0.0478630092323,0.788765500814,-0.103052092912,0.183203720732,0.01,false,false,fails_support,"eta<d, so the bulk localized window is not resolved"
0.12,0.01,-0.11,false,true,noncompact_gaussian_t_tail,incompatible_noncompact_geometric_tail,reduced_word_family,0.72,1.31825673856,0.0478630092323,0.788765500814,-0.103052092912,0.309156278735,0.01,false,false,fails_support,"eta<d, so the bulk localized window is not resolved"
0.12,0.01,-0.11,false,true,noncompact_gaussian_t_tail,incompatible_noncompact_geometric_tail,quotient_family_proxy,0.95,1.31825673856,0.0478630092323,0.788765500814,-0.103052092912,0.440833953011,0.01,false,false,fails_support,"eta<d, so the bulk localized window is not resolved"
0.12,0.02,-0.1,false,true,compact_support_only,compatible,geodesic_after_selberg,0.5,1.73780082875,0.063095734448,1,0,0.377358655286,0,false,false,fails_support,"eta<d, so the bulk localized window is not resolved"
0.12,0.02,-0.1,false,true,compact_support_only,compatible,reduced_word_family,0.72,1.73780082875,0.063095734448,1,0,0.543396463612,0,false,false,fails_support,"eta<d, so the bulk localized window is not resolved"
