n,Lambda,regime,Delta_exponent_d,Delta_lambda,delta_r_exact,delta_r_exponent,support_model,support_type,eta,support_R,support_exponent,R_delta_r,R_delta_exponent,asymptotic_R_delta,kernel,leakage_proxy,resolved_flag,small_leakage_flag,classification
1e+12,25,high_energy,0.004,0.89536476555,0.0891880859772,0.004,n_eta,polynomial,0.05,3.98107170553,0.05,0.355064165555,0.046,goes_to_infinity,compact_fejer_transition_proxy,0.644935834445,true,false,small leakage asymptotically
1e+12,25,high_energy,0.004,0.89536476555,0.0891880859772,0.004,n_eta,polynomial,0.1,15.8489319246,0.1,1.41353590314,0.096,goes_to_infinity,gaussian_fourier_tail,0.157498212526,true,false,small leakage asymptotically
1e+12,25,high_energy,0.004,0.89536476555,0.0891880859772,0.004,n_eta,polynomial,0.1,15.8489319246,0.1,1.41353590314,0.096,goes_to_infinity,exponential_tail_proxy,0.243281540569,true,false,small leakage asymptotically
1e+12,25,high_energy,0.004,0.89536476555,0.0891880859772,0.004,n_eta,polynomial,0.1,15.8489319246,0.1,1.41353590314,0.096,goes_to_infinity,compact_fejer_transition_proxy,0,true,true,small leakage asymptotically
1e+12,25,high_energy,0.004,0.89536476555,0.0891880859772,0.004,n_eta,polynomial,0.25,1000,0.25,89.1880859772,0.246,goes_to_infinity,gaussian_fourier_tail,0,true,true,small leakage asymptotically
1e+12,25,high_energy,0.004,0.89536476555,0.0891880859772,0.004,n_eta,polynomial,0.25,1000,0.25,89.1880859772,0.246,goes_to_infinity,exponential_tail_proxy,0,true,true,small leakage asymptotically
1e+12,25,high_energy,0.004,0.89536476555,0.0891880859772,0.004,n_eta,polynomial,0.25,1000,0.25,89.1880859772,0.246,goes_to_infinity,compact_fejer_transition_proxy,0,true,true,small leakage asymptotically
1e+12,25,high_energy,0.004,0.89536476555,0.0891880859772,0.004,n_eta,polynomial,0.5,1000000,0.5,89188.0859772,0.496,goes_to_infinity,gaussian_fourier_tail,0,true,true,small leakage asymptotically
1e+12,25,high_energy,0.004,0.89536476555,0.0891880859772,0.004,n_eta,polynomial,0.5,1000000,0.5,89188.0859772,0.496,goes_to_infinity,exponential_tail_proxy,0,true,true,small leakage asymptotically
1e+12,25,high_energy,0.004,0.89536476555,0.0891880859772,0.004,n_eta,polynomial,0.5,1000000,0.5,89188.0859772,0.496,goes_to_infinity,compact_fejer_transition_proxy,0,true,true,small leakage asymptotically
1e+12,25,high_energy,0.006,0.847227414141,0.0844330731197,0.006,log_n,sub_polynomial,0,27.6310211159,0,2.33297202625,-0.006,goes_to_zero,gaussian_fourier_tail,0.0196496135547,false,false,negative obstruction
1e+12,25,high_energy,0.006,0.847227414141,0.0844330731197,0.006,log_n,sub_polynomial,0,27.6310211159,0,2.33297202625,-0.006,goes_to_zero,exponential_tail_proxy,0.0970070108532,false,false,negative obstruction
1e+12,25,high_energy,0.006,0.847227414141,0.0844330731197,0.006,log_n,sub_polynomial,0,27.6310211159,0,2.33297202625,-0.006,goes_to_zero,compact_fejer_transition_proxy,0,false,true,negative obstruction
1e+12,25,high_energy,0.006,0.847227414141,0.0844330731197,0.006,n_eta,polynomial,0,1,0,0.0844330731197,-0.006,goes_to_zero,gaussian_fourier_tail,0.932712112613,false,false,negative obstruction
1e+12,25,high_energy,0.006,0.847227414141,0.0844330731197,0.006,n_eta,polynomial,0,1,0,0.0844330731197,-0.006,goes_to_zero,exponential_tail_proxy,0.919033161341,false,false,negative obstruction
1e+12,25,high_energy,0.006,0.847227414141,0.0844330731197,0.006,n_eta,polynomial,0,1,0,0.0844330731197,-0.006,goes_to_zero,compact_fejer_transition_proxy,0.91556692688,false,false,negative obstruction
1e+12,25,high_energy,0.006,0.847227414141,0.0844330731197,0.006,n_eta,polynomial,0.002,1.05681750921,0.002,0.0892303500296,-0.004,goes_to_zero,gaussian_fourier_tail,0.928898845739,false,false,negative obstruction
1e+12,25,high_energy,0.006,0.847227414141,0.0844330731197,0.006,n_eta,polynomial,0.002,1.05681750921,0.002,0.0892303500296,-0.004,goes_to_zero,exponential_tail_proxy,0.914634863139,false,false,negative obstruction
1e+12,25,high_energy,0.006,0.847227414141,0.0844330731197,0.006,n_eta,polynomial,0.002,1.05681750921,0.002,0.0892303500296,-0.004,goes_to_zero,compact_fejer_transition_proxy,0.91076964997,false,false,negative obstruction
1e+12,25,high_energy,0.006,0.847227414141,0.0844330731197,0.006,n_eta,polynomial,0.004,1.11686324778,0.004,0.0943001962646,-0.002,goes_to_zero,gaussian_fourier_tail,0.924870694015,false,false,negative obstruction
1e+12,25,high_energy,0.006,0.847227414141,0.0844330731197,0.006,n_eta,polynomial,0.004,1.11686324778,0.004,0.0943001962646,-0.002,goes_to_zero,exponential_tail_proxy,0.910009539768,false,false,negative obstruction
1e+12,25,high_energy,0.006,0.847227414141,0.0844330731197,0.006,n_eta,polynomial,0.004,1.11686324778,0.004,0.0943001962646,-0.002,goes_to_zero,compact_fejer_transition_proxy,0.905699803735,false,false,negative obstruction
1e+12,25,high_energy,0.006,0.847227414141,0.0844330731197,0.006,n_eta,polynomial,0.006,1.18032063565,0.006,0.0996580985347,0,stays_bounded,gaussian_fourier_tail,0.920615767396,true,false,fixed-quality only
1e+12,25,high_energy,0.006,0.847227414141,0.0844330731197,0.006,n_eta,polynomial,0.006,1.18032063565,0.006,0.0996580985347,0,stays_bounded,exponential_tail_proxy,0.905146836167,true,false,fixed-quality only
1e+12,25,high_energy,0.006,0.847227414141,0.0844330731197,0.006,n_eta,polynomial,0.006,1.18032063565,0.006,0.0996580985347,0,stays_bounded,compact_fejer_transition_proxy,0.900341901465,true,false,fixed-quality only
1e+12,25,high_energy,0.006,0.847227414141,0.0844330731197,0.006,n_eta,polynomial,0.008,1.24738351424,0.008,0.105320423466,0.002,goes_to_infinity,gaussian_fourier_tail,0.916121557519,true,false,small leakage asymptotically
1e+12,25,high_energy,0.006,0.847227414141,0.0844330731197,0.006,n_eta,polynomial,0.008,1.24738351424,0.008,0.105320423466,0.002,goes_to_infinity,exponential_tail_proxy,0.900036083696,true,false,small leakage asymptotically
1e+12,25,high_energy,0.006,0.847227414141,0.0844330731197,0.006,n_eta,polynomial,0.008,1.24738351424,0.008,0.105320423466,0.002,goes_to_infinity,compact_fejer_transition_proxy,0.894679576534,true,false,small leakage asymptotically
1e+12,25,high_energy,0.006,0.847227414141,0.0844330731197,0.006,n_eta,polynomial,0.01,1.31825673856,0.01,0.111304467597,0.004,goes_to_infinity,gaussian_fourier_tail,0.911374912791,true,false,small leakage asymptotically
1e+12,25,high_energy,0.006,0.847227414141,0.0844330731197,0.006,n_eta,polynomial,0.01,1.31825673856,0.01,0.111304467597,0.004,goes_to_infinity,exponential_tail_proxy,0.894666310555,true,false,small leakage asymptotically
1e+12,25,high_energy,0.006,0.847227414141,0.0844330731197,0.006,n_eta,polynomial,0.01,1.31825673856,0.01,0.111304467597,0.004,goes_to_infinity,compact_fejer_transition_proxy,0.888695532403,true,false,small leakage asymptotically
1e+12,25,high_energy,0.006,0.847227414141,0.0844330731197,0.006,n_eta,polynomial,0.02,1.73780082875,0.02,0.146727864441,0.014,goes_to_infinity,gaussian_fourier_tail,0.883346823992,true,false,small leakage asymptotically
1e+12,25,high_energy,0.006,0.847227414141,0.0844330731197,0.006,n_eta,polynomial,0.02,1.73780082875,0.02,0.146727864441,0.014,goes_to_infinity,exponential_tail_proxy,0.863528942375,true,false,small leakage asymptotically
1e+12,25,high_energy,0.006,0.847227414141,0.0844330731197,0.006,n_eta,polynomial,0.02,1.73780082875,0.02,0.146727864441,0.014,goes_to_infinity,compact_fejer_transition_proxy,0.853272135559,true,false,small leakage asymptotically
1e+12,25,high_energy,0.006,0.847227414141,0.0844330731197,0.006,n_eta,polynomial,0.05,3.98107170553,0.05,0.336134118408,0.044,goes_to_infinity,gaussian_fourier_tail,0.736769730976,true,false,small leakage asymptotically
1e+12,25,high_energy,0.006,0.847227414141,0.0844330731197,0.006,n_eta,polynomial,0.05,3.98107170553,0.05,0.336134118408,0.044,goes_to_infinity,exponential_tail_proxy,0.71452726813,true,false,small leakage asymptotically
1e+12,25,high_energy,0.006,0.847227414141,0.0844330731197,0.006,n_eta,polynomial,0.05,3.98107170553,0.05,0.336134118408,0.044,goes_to_infinity,compact_fejer_transition_proxy,0.663865881592,true,false,small leakage asymptotically
1e+12,25,high_energy,0.006,0.847227414141,0.0844330731197,0.006,n_eta,polynomial,0.1,15.8489319246,0.1,1.33817402806,0.094,goes_to_infinity,gaussian_fourier_tail,0.180839713392,true,false,small leakage asymptotically
1e+12,25,high_energy,0.006,0.847227414141,0.0844330731197,0.006,n_eta,polynomial,0.1,15.8489319246,0.1,1.33817402806,0.094,goes_to_infinity,exponential_tail_proxy,0.262324228209,true,false,small leakage asymptotically
1e+12,25,high_energy,0.006,0.847227414141,0.0844330731197,0.006,n_eta,polynomial,0.1,15.8489319246,0.1,1.33817402806,0.094,goes_to_infinity,compact_fejer_transition_proxy,0,true,true,small leakage asymptotically
1e+12,25,high_energy,0.006,0.847227414141,0.0844330731197,0.006,n_eta,polynomial,0.25,1000,0.25,84.4330731197,0.244,goes_to_infinity,gaussian_fourier_tail,0,true,true,small leakage asymptotically
1e+12,25,high_energy,0.006,0.847227414141,0.0844330731197,0.006,n_eta,polynomial,0.25,1000,0.25,84.4330731197,0.244,goes_to_infinity,exponential_tail_proxy,0,true,true,small leakage asymptotically
1e+12,25,high_energy,0.006,0.847227414141,0.0844330731197,0.006,n_eta,polynomial,0.25,1000,0.25,84.4330731197,0.244,goes_to_infinity,compact_fejer_transition_proxy,0,true,true,small leakage asymptotically
1e+12,25,high_energy,0.006,0.847227414141,0.0844330731197,0.006,n_eta,polynomial,0.5,1000000,0.5,84433.0731197,0.494,goes_to_infinity,gaussian_fourier_tail,0,true,true,small leakage asymptotically
1e+12,25,high_energy,0.006,0.847227414141,0.0844330731197,0.006,n_eta,polynomial,0.5,1000000,0.5,84433.0731197,0.494,goes_to_infinity,exponential_tail_proxy,0,true,true,small leakage asymptotically
1e+12,25,high_energy,0.006,0.847227414141,0.0844330731197,0.006,n_eta,polynomial,0.5,1000000,0.5,84433.0731197,0.494,goes_to_infinity,compact_fejer_transition_proxy,0,true,true,small leakage asymptotically
1e+12,25,high_energy,0.008,0.801678063388,0.0799295845596,0.008,log_n,sub_polynomial,0,27.6310211159,0,2.20853603875,-0.008,goes_to_zero,gaussian_fourier_tail,0.0272069284522,false,false,negative obstruction
1e+12,25,high_energy,0.008,0.801678063388,0.0799295845596,0.008,log_n,sub_polynomial,0,27.6310211159,0,2.20853603875,-0.008,goes_to_zero,exponential_tail_proxy,0.109861363625,false,false,negative obstruction
1e+12,25,high_energy,0.008,0.801678063388,0.0799295845596,0.008,log_n,sub_polynomial,0,27.6310211159,0,2.20853603875,-0.008,goes_to_zero,compact_fejer_transition_proxy,0,false,true,negative obstruction
1e+12,25,high_energy,0.008,0.801678063388,0.0799295845596,0.008,n_eta,polynomial,0,1,0,0.0799295845596,-0.008,goes_to_zero,gaussian_fourier_tail,0.936293260023,false,false,negative obstruction
1e+12,25,high_energy,0.008,0.801678063388,0.0799295845596,0.008,n_eta,polynomial,0,1,0,0.0799295845596,-0.008,goes_to_zero,exponential_tail_proxy,0.923181350319,false,false,negative obstruction
1e+12,25,high_energy,0.008,0.801678063388,0.0799295845596,0.008,n_eta,polynomial,0,1,0,0.0799295845596,-0.008,goes_to_zero,compact_fejer_transition_proxy,0.92007041544,false,false,negative obstruction
1e+12,25,high_energy,0.008,0.801678063388,0.0799295845596,0.008,n_eta,polynomial,0.002,1.05681750921,0.002,0.0844709844668,-0.006,goes_to_zero,gaussian_fourier_tail,0.932681971412,false,false,negative obstruction
1e+12,25,high_energy,0.008,0.801678063388,0.0799295845596,0.008,n_eta,polynomial,0.002,1.05681750921,0.002,0.0844709844668,-0.006,goes_to_zero,exponential_tail_proxy,0.918998320216,false,false,negative obstruction
1e+12,25,high_energy,0.008,0.801678063388,0.0799295845596,0.008,n_eta,polynomial,0.002,1.05681750921,0.002,0.0844709844668,-0.006,goes_to_zero,compact_fejer_transition_proxy,0.915529015533,false,false,negative obstruction
1e+12,25,high_energy,0.008,0.801678063388,0.0799295845596,0.008,n_eta,polynomial,0.004,1.11686324778,0.004,0.089270415405,-0.004,goes_to_zero,gaussian_fourier_tail,0.928867005262,false,false,negative obstruction
1e+12,25,high_energy,0.008,0.801678063388,0.0799295845596,0.008,n_eta,polynomial,0.004,1.11686324778,0.004,0.089270415405,-0.004,goes_to_zero,exponential_tail_proxy,0.914598218684,false,false,negative obstruction
1e+12,25,high_energy,0.008,0.801678063388,0.0799295845596,0.008,n_eta,polynomial,0.004,1.11686324778,0.004,0.089270415405,-0.004,goes_to_zero,compact_fejer_transition_proxy,0.910729584595,false,false,negative obstruction
1e+12,25,high_energy,0.008,0.801678063388,0.0799295845596,0.008,n_eta,polynomial,0.006,1.18032063565,0.006,0.0943425380548,-0.002,goes_to_zero,gaussian_fourier_tail,0.9248370601,false,false,negative obstruction
1e+12,25,high_energy,0.008,0.801678063388,0.0799295845596,0.008,n_eta,polynomial,0.006,1.18032063565,0.006,0.0943425380548,-0.002,goes_to_zero,exponential_tail_proxy,0.909971009151,false,false,negative obstruction
1e+12,25,high_energy,0.008,0.801678063388,0.0799295845596,0.008,n_eta,polynomial,0.006,1.18032063565,0.006,0.0943425380548,-0.002,goes_to_zero,compact_fejer_transition_proxy,0.905657461945,false,false,negative obstruction
1e+12,25,high_energy,0.008,0.801678063388,0.0799295845596,0.008,n_eta,polynomial,0.008,1.24738351424,0.008,0.09970284608,0,stays_bounded,gaussian_fourier_tail,0.920580240959,true,false,fixed-quality only
1e+12,25,high_energy,0.008,0.801678063388,0.0799295845596,0.008,n_eta,polynomial,0.008,1.24738351424,0.008,0.09970284608,0,stays_bounded,exponential_tail_proxy,0.905106333974,true,false,fixed-quality only
1e+12,25,high_energy,0.008,0.801678063388,0.0799295845596,0.008,n_eta,polynomial,0.008,1.24738351424,0.008,0.09970284608,0,stays_bounded,compact_fejer_transition_proxy,0.90029715392,true,false,fixed-quality only
1e+12,25,high_energy,0.008,0.801678063388,0.0799295845596,0.008,n_eta,polynomial,0.01,1.31825673856,0.01,0.105367713456,0.002,goes_to_infinity,gaussian_fourier_tail,0.916084034349,true,false,small leakage asymptotically
1e+12,25,high_energy,0.008,0.801678063388,0.0799295845596,0.008,n_eta,polynomial,0.01,1.31825673856,0.01,0.105367713456,0.002,goes_to_infinity,exponential_tail_proxy,0.899993522005,true,false,small leakage asymptotically
1e+12,25,high_energy,0.008,0.801678063388,0.0799295845596,0.008,n_eta,polynomial,0.01,1.31825673856,0.01,0.105367713456,0.002,goes_to_infinity,compact_fejer_transition_proxy,0.894632286544,true,false,small leakage asymptotically
1e+12,25,high_energy,0.008,0.801678063388,0.0799295845596,0.008,n_eta,polynomial,0.02,1.73780082875,0.02,0.138901698289,0.012,goes_to_infinity,gaussian_fourier_tail,0.889527828938,true,false,small leakage asymptotically
1e+12,25,high_energy,0.008,0.801678063388,0.0799295845596,0.008,n_eta,polynomial,0.02,1.73780082875,0.02,0.138901698289,0.012,goes_to_infinity,exponential_tail_proxy,0.870313577567,true,false,small leakage asymptotically
1e+12,25,high_energy,0.008,0.801678063388,0.0799295845596,0.008,n_eta,polynomial,0.02,1.73780082875,0.02,0.138901698289,0.012,goes_to_infinity,compact_fejer_transition_proxy,0.861098301711,true,false,small leakage asymptotically
1e+12,25,high_energy,0.008,0.801678063388,0.0799295845596,0.008,n_eta,polynomial,0.05,3.98107170553,0.05,0.318205407525,0.042,goes_to_infinity,gaussian_fourier_tail,0.750329131179,true,false,small leakage asymptotically
1e+12,25,high_energy,0.008,0.801678063388,0.0799295845596,0.008,n_eta,polynomial,0.05,3.98107170553,0.05,0.318205407525,0.042,goes_to_infinity,exponential_tail_proxy,0.727453348675,true,false,small leakage asymptotically
1e+12,25,high_energy,0.008,0.801678063388,0.0799295845596,0.008,n_eta,polynomial,0.05,3.98107170553,0.05,0.318205407525,0.042,goes_to_infinity,compact_fejer_transition_proxy,0.681794592475,true,false,small leakage asymptotically
1e+12,25,high_energy,0.008,0.801678063388,0.0799295845596,0.008,n_eta,polynomial,0.1,15.8489319246,0.1,1.26679854445,0.092,goes_to_infinity,gaussian_fourier_tail,0.205227332702,true,false,small leakage asymptotically
1e+12,25,high_energy,0.008,0.801678063388,0.0799295845596,0.008,n_eta,polynomial,0.1,15.8489319246,0.1,1.26679854445,0.092,goes_to_infinity,exponential_tail_proxy,0.281732132436,true,false,small leakage asymptotically
1e+12,25,high_energy,0.008,0.801678063388,0.0799295845596,0.008,n_eta,polynomial,0.1,15.8489319246,0.1,1.26679854445,0.092,goes_to_infinity,compact_fejer_transition_proxy,0,true,true,small leakage asymptotically
1e+12,25,high_energy,0.008,0.801678063388,0.0799295845596,0.008,n_eta,polynomial,0.25,1000,0.25,79.9295845596,0.242,goes_to_infinity,gaussian_fourier_tail,0,true,true,small leakage asymptotically
1e+12,25,high_energy,0.008,0.801678063388,0.0799295845596,0.008,n_eta,polynomial,0.25,1000,0.25,79.9295845596,0.242,goes_to_infinity,exponential_tail_proxy,0,true,true,small leakage asymptotically
1e+12,25,high_energy,0.008,0.801678063388,0.0799295845596,0.008,n_eta,polynomial,0.25,1000,0.25,79.9295845596,0.242,goes_to_infinity,compact_fejer_transition_proxy,0,true,true,small leakage asymptotically
1e+12,25,high_energy,0.008,0.801678063388,0.0799295845596,0.008,n_eta,polynomial,0.5,1000000,0.5,79929.5845596,0.492,goes_to_infinity,gaussian_fourier_tail,0,true,true,small leakage asymptotically
1e+12,25,high_energy,0.008,0.801678063388,0.0799295845596,0.008,n_eta,polynomial,0.5,1000000,0.5,79929.5845596,0.492,goes_to_infinity,exponential_tail_proxy,0,true,true,small leakage asymptotically
1e+12,25,high_energy,0.008,0.801678063388,0.0799295845596,0.008,n_eta,polynomial,0.5,1000000,0.5,79929.5845596,0.492,goes_to_infinity,compact_fejer_transition_proxy,0,true,true,small leakage asymptotically
1e+12,25,high_energy,0.01,0.758577575029,0.0756645187225,0.01,log_n,sub_polynomial,0,27.6310211159,0,2.09068791455,-0.01,goes_to_zero,gaussian_fourier_tail,0.036556049059,false,false,negative obstruction
1e+12,25,high_energy,0.01,0.758577575029,0.0756645187225,0.01,log_n,sub_polynomial,0,27.6310211159,0,2.09068791455,-0.01,goes_to_zero,exponential_tail_proxy,0.123602078897,false,false,negative obstruction
1e+12,25,high_energy,0.01,0.758577575029,0.0756645187225,0.01,log_n,sub_polynomial,0,27.6310211159,0,2.09068791455,-0.01,goes_to_zero,compact_fejer_transition_proxy,0,false,true,negative obstruction
1e+12,25,high_energy,0.01,0.758577575029,0.0756645187225,0.01,n_eta,polynomial,0,1,0,0.0756645187225,-0.01,goes_to_zero,gaussian_fourier_tail,0.939686004998,false,false,negative obstruction
1e+12,25,high_energy,0.01,0.758577575029,0.0756645187225,0.01,n_eta,polynomial,0,1,0,0.0756645187225,-0.01,goes_to_zero,exponential_tail_proxy,0.927127188206,false,false,negative obstruction
1e+12,25,high_energy,0.01,0.758577575029,0.0756645187225,0.01,n_eta,polynomial,0,1,0,0.0756645187225,-0.01,goes_to_zero,compact_fejer_transition_proxy,0.924335481278,false,false,negative obstruction
1e+12,25,high_energy,0.01,0.758577575029,0.0756645187225,0.01,n_eta,polynomial,0.002,1.05681750921,0.002,0.0799635882121,-0.008,goes_to_zero,gaussian_fourier_tail,0.936266215598,false,false,negative obstruction
1e+12,25,high_energy,0.01,0.758577575029,0.0756645187225,0.01,n_eta,polynomial,0.002,1.05681750921,0.002,0.0799635882121,-0.008,goes_to_zero,exponential_tail_proxy,0.923149959315,false,false,negative obstruction
1e+12,25,high_energy,0.01,0.758577575029,0.0756645187225,0.01,n_eta,polynomial,0.002,1.05681750921,0.002,0.0799635882121,-0.008,goes_to_zero,compact_fejer_transition_proxy,0.920036411788,false,false,negative obstruction
1e+12,25,high_energy,0.01,0.758577575029,0.0756645187225,0.01,n_eta,polynomial,0.004,1.11686324778,0.004,0.0845069201221,-0.006,goes_to_zero,gaussian_fourier_tail,0.932653401063,false,false,negative obstruction
1e+12,25,high_energy,0.01,0.758577575029,0.0756645187225,0.01,n_eta,polynomial,0.004,1.11686324778,0.004,0.0845069201221,-0.006,goes_to_zero,exponential_tail_proxy,0.918965296003,false,false,negative obstruction
1e+12,25,high_energy,0.01,0.758577575029,0.0756645187225,0.01,n_eta,polynomial,0.004,1.11686324778,0.004,0.0845069201221,-0.006,goes_to_zero,compact_fejer_transition_proxy,0.915493079878,false,false,negative obstruction
1e+12,25,high_energy,0.01,0.758577575029,0.0756645187225,0.01,n_eta,polynomial,0.006,1.18032063565,0.006,0.0893083928348,-0.004,goes_to_zero,gaussian_fourier_tail,0.928836824208,false,false,negative obstruction
1e+12,25,high_energy,0.01,0.758577575029,0.0756645187225,0.01,n_eta,polynomial,0.006,1.18032063565,0.006,0.0893083928348,-0.004,goes_to_zero,exponential_tail_proxy,0.914563485254,false,false,negative obstruction
1e+12,25,high_energy,0.01,0.758577575029,0.0756645187225,0.01,n_eta,polynomial,0.006,1.18032063565,0.006,0.0893083928348,-0.004,goes_to_zero,compact_fejer_transition_proxy,0.910691607165,false,false,negative obstruction
1e+12,25,high_energy,0.01,0.758577575029,0.0756645187225,0.01,n_eta,polynomial,0.008,1.24738351424,0.008,0.0943826732675,-0.002,goes_to_zero,gaussian_fourier_tail,0.924805179089,false,false,negative obstruction
1e+12,25,high_energy,0.01,0.758577575029,0.0756645187225,0.01,n_eta,polynomial,0.008,1.24738351424,0.008,0.0943826732675,-0.002,goes_to_zero,exponential_tail_proxy,0.909934488004,false,false,negative obstruction
1e+12,25,high_energy,0.01,0.758577575029,0.0756645187225,0.01,n_eta,polynomial,0.008,1.24738351424,0.008,0.0943826732675,-0.002,goes_to_zero,compact_fejer_transition_proxy,0.905617326732,false,false,negative obstruction
1e+12,25,high_energy,0.01,0.758577575029,0.0756645187225,0.01,n_eta,polynomial,0.01,1.31825673856,0.01,0.0997452616755,0,stays_bounded,gaussian_fourier_tail,0.920546566073,true,false,fixed-quality only
1e+12,25,high_energy,0.01,0.758577575029,0.0756645187225,0.01,n_eta,polynomial,0.01,1.31825673856,0.01,0.0997452616755,0,stays_bounded,exponential_tail_proxy,0.905067944164,true,false,fixed-quality only
1e+12,25,high_energy,0.01,0.758577575029,0.0756645187225,0.01,n_eta,polynomial,0.01,1.31825673856,0.01,0.0997452616755,0,stays_bounded,compact_fejer_transition_proxy,0.900254738324,true,false,fixed-quality only
1e+12,25,high_energy,0.01,0.758577575029,0.0756645187225,0.01,n_eta,polynomial,0.02,1.73780082875,0.02,0.131489863343,0.01,goes_to_infinity,gaussian_fourier_tail,0.895387804835,true,false,small leakage asymptotically
1e+12,25,high_energy,0.01,0.758577575029,0.0756645187225,0.01,n_eta,polynomial,0.02,1.73780082875,0.02,0.131489863343,0.01,goes_to_infinity,exponential_tail_proxy,0.876788162794,true,false,small leakage asymptotically
1e+12,25,high_energy,0.01,0.758577575029,0.0756645187225,0.01,n_eta,polynomial,0.02,1.73780082875,0.02,0.131489863343,0.01,goes_to_infinity,compact_fejer_transition_proxy,0.868510136657,true,false,small leakage asymptotically
1e+12,25,high_energy,0.01,0.758577575029,0.0756645187225,0.01,n_eta,polynomial,0.05,3.98107170553,0.05,0.301225874599,0.04,goes_to_infinity,gaussian_fourier_tail,0.763242260506,true,false,small leakage asymptotically
1e+12,25,high_energy,0.01,0.758577575029,0.0756645187225,0.01,n_eta,polynomial,0.05,3.98107170553,0.05,0.301225874599,0.04,goes_to_infinity,exponential_tail_proxy,0.739910626854,true,false,small leakage asymptotically
1e+12,25,high_energy,0.01,0.758577575029,0.0756645187225,0.01,n_eta,polynomial,0.05,3.98107170553,0.05,0.301225874599,0.04,goes_to_infinity,compact_fejer_transition_proxy,0.698774125401,true,false,small leakage asymptotically
1e+12,25,high_energy,0.01,0.758577575029,0.0756645187225,0.01,n_eta,polynomial,0.1,15.8489319246,0.1,1.19920180634,0.09,goes_to_infinity,gaussian_fourier_tail,0.230449485076,true,false,small leakage asymptotically
1e+12,25,high_energy,0.01,0.758577575029,0.0756645187225,0.01,n_eta,polynomial,0.1,15.8489319246,0.1,1.19920180634,0.09,goes_to_infinity,exponential_tail_proxy,0.301434719195,true,false,small leakage asymptotically
1e+12,25,high_energy,0.01,0.758577575029,0.0756645187225,0.01,n_eta,polynomial,0.1,15.8489319246,0.1,1.19920180634,0.09,goes_to_infinity,compact_fejer_transition_proxy,0,true,true,small leakage asymptotically
1e+12,25,high_energy,0.01,0.758577575029,0.0756645187225,0.01,n_eta,polynomial,0.25,1000,0.25,75.6645187225,0.24,goes_to_infinity,gaussian_fourier_tail,0,true,true,small leakage asymptotically
1e+12,25,high_energy,0.01,0.758577575029,0.0756645187225,0.01,n_eta,polynomial,0.25,1000,0.25,75.6645187225,0.24,goes_to_infinity,exponential_tail_proxy,0,true,true,small leakage asymptotically
1e+12,25,high_energy,0.01,0.758577575029,0.0756645187225,0.01,n_eta,polynomial,0.25,1000,0.25,75.6645187225,0.24,goes_to_infinity,compact_fejer_transition_proxy,0,true,true,small leakage asymptotically
1e+12,25,high_energy,0.01,0.758577575029,0.0756645187225,0.01,n_eta,polynomial,0.5,1000000,0.5,75664.5187225,0.49,goes_to_infinity,gaussian_fourier_tail,0,true,true,small leakage asymptotically
1e+12,25,high_energy,0.01,0.758577575029,0.0756645187225,0.01,n_eta,polynomial,0.5,1000000,0.5,75664.5187225,0.49,goes_to_infinity,exponential_tail_proxy,0,true,true,small leakage asymptotically
1e+12,25,high_energy,0.01,0.758577575029,0.0756645187225,0.01,n_eta,polynomial,0.5,1000000,0.5,75664.5187225,0.49,goes_to_infinity,compact_fejer_transition_proxy,0,true,true,small leakage asymptotically
1e+12,25,high_energy,0.02,0.575439937337,0.0575015808442,0.02,log_n,sub_polynomial,0,27.6310211159,0,1.58882739451,-0.02,goes_to_zero,gaussian_fourier_tail,0.112099366675,false,false,negative obstruction
1e+12,25,high_energy,0.02,0.575439937337,0.0575015808442,0.02,log_n,sub_polynomial,0,27.6310211159,0,1.58882739451,-0.02,goes_to_zero,exponential_tail_proxy,0.204164876281,false,false,negative obstruction
1e+12,25,high_energy,0.02,0.575439937337,0.0575015808442,0.02,log_n,sub_polynomial,0,27.6310211159,0,1.58882739451,-0.02,goes_to_zero,compact_fejer_transition_proxy,0,false,true,negative obstruction
1e+12,25,high_energy,0.02,0.575439937337,0.0575015808442,0.02,n_eta,polynomial,0,1,0,0.0575015808442,-0.02,goes_to_zero,gaussian_fourier_tail,0.954145646863,false,false,negative obstruction
1e+12,25,high_energy,0.02,0.575439937337,0.0575015808442,0.02,n_eta,polynomial,0,1,0,0.0575015808442,-0.02,goes_to_zero,exponential_tail_proxy,0.944120397878,false,false,negative obstruction
1e+12,25,high_energy,0.02,0.575439937337,0.0575015808442,0.02,n_eta,polynomial,0,1,0,0.0575015808442,-0.02,goes_to_zero,compact_fejer_transition_proxy,0.942498419156,false,false,negative obstruction
1e+12,25,high_energy,0.02,0.575439937337,0.0575015808442,0.02,n_eta,polynomial,0.002,1.05681750921,0.002,0.0607686774436,-0.018,goes_to_zero,gaussian_fourier_tail,0.951543435981,false,false,negative obstruction
1e+12,25,high_energy,0.02,0.575439937337,0.0575015808442,0.02,n_eta,polynomial,0.002,1.05681750921,0.002,0.0607686774436,-0.018,goes_to_zero,exponential_tail_proxy,0.941040898587,false,false,negative obstruction
1e+12,25,high_energy,0.02,0.575439937337,0.0575015808442,0.02,n_eta,polynomial,0.002,1.05681750921,0.002,0.0607686774436,-0.018,goes_to_zero,compact_fejer_transition_proxy,0.939231322556,false,false,negative obstruction
