accepted_taxon_key	n_assertions	n_sources	n_compounds	n_papers	dominant_source	dominant_source_share
wfo:wfo-0000548291-2025-12	2	1	0	1	Dr. Duke Phytochemical and Ethnobotanical Databases	1.0
wfo:wfo-0000548321-2025-12	1	1	0	1	Dr. Duke Phytochemical and Ethnobotanical Databases	1.0
wfo:wfo-0000548329-2025-12	36	1	7	1	Dr. Duke Phytochemical and Ethnobotanical Databases	1.0
wfo:wfo-0000548382-2025-12	6	1	0	1	Dr. Duke Phytochemical and Ethnobotanical Databases	1.0
wfo:wfo-0000548404-2025-12	6	1	0	1	Dr. Duke Phytochemical and Ethnobotanical Databases	1.0
wfo:wfo-0000548415-2025-12	7	1	0	1	Dr. Duke Phytochemical and Ethnobotanical Databases	1.0
wfo:wfo-0000548425-2025-12	17	1	0	1	Dr. Duke Phytochemical and Ethnobotanical Databases	1.0
wfo:wfo-0000548463-2025-12	7	1	0	1	Dr. Duke Phytochemical and Ethnobotanical Databases	1.0
wfo:wfo-0000548488-2025-12	1	1	0	1	Dr. Duke Phytochemical and Ethnobotanical Databases	1.0
wfo:wfo-0000548507-2025-12	4	1	0	1	Dr. Duke Phytochemical and Ethnobotanical Databases	1.0
wfo:wfo-0000548765-2025-12	3	1	0	1	Dr. Duke Phytochemical and Ethnobotanical Databases	1.0
wfo:wfo-0000548827-2025-12	3	1	0	1	Dr. Duke Phytochemical and Ethnobotanical Databases	1.0
wfo:wfo-0000549005-2025-12	1	1	0	1	Dr. Duke Phytochemical and Ethnobotanical Databases	1.0
wfo:wfo-0000549445-2025-12	171	1	122	1	Dr. Duke Phytochemical and Ethnobotanical Databases	1.0
wfo:wfo-0000549455-2025-12	5	1	0	1	Dr. Duke Phytochemical and Ethnobotanical Databases	1.0
wfo:wfo-0000549472-2025-12	2	1	0	1	Dr. Duke Phytochemical and Ethnobotanical Databases	1.0
wfo:wfo-0000549518-2025-12	1	1	0	1	Dr. Duke Phytochemical and Ethnobotanical Databases	1.0
wfo:wfo-0000549555-2025-12	1	1	0	1	Dr. Duke Phytochemical and Ethnobotanical Databases	1.0
wfo:wfo-0000549561-2025-12	4	1	0	1	Dr. Duke Phytochemical and Ethnobotanical Databases	1.0
wfo:wfo-0000549630-2025-12	24	1	16	1	Dr. Duke Phytochemical and Ethnobotanical Databases	1.0
wfo:wfo-0000549776-2025-12	1	1	0	1	Dr. Duke Phytochemical and Ethnobotanical Databases	1.0
wfo:wfo-0000549866-2025-12	2	1	0	1	Dr. Duke Phytochemical and Ethnobotanical Databases	1.0
wfo:wfo-0000549895-2025-12	1	1	0	1	Dr. Duke Phytochemical and Ethnobotanical Databases	1.0
wfo:wfo-0000550425-2025-12	123	1	61	1	Dr. Duke Phytochemical and Ethnobotanical Databases	1.0
wfo:wfo-0000550491-2025-12	68	1	42	1	Dr. Duke Phytochemical and Ethnobotanical Databases	1.0
wfo:wfo-0000550504-2025-12	1	1	0	1	Dr. Duke Phytochemical and Ethnobotanical Databases	1.0
wfo:wfo-0000550516-2025-12	3	1	0	1	Dr. Duke Phytochemical and Ethnobotanical Databases	1.0
wfo:wfo-0000550554-2025-12	1	1	0	1	Dr. Duke Phytochemical and Ethnobotanical Databases	1.0
wfo:wfo-0000550763-2025-12	2	1	0	1	Dr. Duke Phytochemical and Ethnobotanical Databases	1.0
wfo:wfo-0000550767-2025-12	3	1	0	1	Dr. Duke Phytochemical and Ethnobotanical Databases	1.0
wfo:wfo-0000550768-2025-12	2	1	0	1	Dr. Duke Phytochemical and Ethnobotanical Databases	1.0
wfo:wfo-0000550772-2025-12	9	1	0	1	Dr. Duke Phytochemical and Ethnobotanical Databases	1.0
wfo:wfo-0000550779-2025-12	35	1	12	1	Dr. Duke Phytochemical and Ethnobotanical Databases	1.0
wfo:wfo-0000550790-2025-12	1	1	0	1	Dr. Duke Phytochemical and Ethnobotanical Databases	1.0
wfo:wfo-0000550816-2025-12	2	1	0	1	Dr. Duke Phytochemical and Ethnobotanical Databases	1.0
wfo:wfo-0000550828-2025-12	14	1	0	1	Dr. Duke Phytochemical and Ethnobotanical Databases	1.0
wfo:wfo-0000550859-2025-12	29	1	19	1	Dr. Duke Phytochemical and Ethnobotanical Databases	1.0
wfo:wfo-0000550923-2025-12	2	1	0	1	Dr. Duke Phytochemical and Ethnobotanical Databases	1.0
wfo:wfo-0000550927-2025-12	2	1	0	1	Dr. Duke Phytochemical and Ethnobotanical Databases	1.0
wfo:wfo-0000550950-2025-12	2	1	0	1	Dr. Duke Phytochemical and Ethnobotanical Databases	1.0
wfo:wfo-0000550956-2025-12	2	1	0	1	Dr. Duke Phytochemical and Ethnobotanical Databases	1.0
wfo:wfo-0000550963-2025-12	32	1	24	1	Dr. Duke Phytochemical and Ethnobotanical Databases	1.0
wfo:wfo-0000551006-2025-12	2	1	0	1	Dr. Duke Phytochemical and Ethnobotanical Databases	1.0
wfo:wfo-0000551081-2025-12	5	1	0	1	Dr. Duke Phytochemical and Ethnobotanical Databases	1.0
wfo:wfo-0000551096-2025-12	1	1	0	1	Dr. Duke Phytochemical and Ethnobotanical Databases	1.0
wfo:wfo-0000551133-2025-12	2	1	0	1	Dr. Duke Phytochemical and Ethnobotanical Databases	1.0
wfo:wfo-0000551246-2025-12	63	1	0	1	Dr. Duke Phytochemical and Ethnobotanical Databases	1.0
wfo:wfo-0000551271-2025-12	2	1	0	1	Dr. Duke Phytochemical and Ethnobotanical Databases	1.0
wfo:wfo-0000551301-2025-12	2	1	0	1	Dr. Duke Phytochemical and Ethnobotanical Databases	1.0
wfo:wfo-0000551360-2025-12	1	1	0	1	Dr. Duke Phytochemical and Ethnobotanical Databases	1.0
wfo:wfo-0000551370-2025-12	4	1	0	1	Dr. Duke Phytochemical and Ethnobotanical Databases	1.0
wfo:wfo-0000551398-2025-12	1	1	0	1	Dr. Duke Phytochemical and Ethnobotanical Databases	1.0
wfo:wfo-0000551403-2025-12	15	1	0	1	Dr. Duke Phytochemical and Ethnobotanical Databases	1.0
wfo:wfo-0000551420-2025-12	1	1	0	1	Dr. Duke Phytochemical and Ethnobotanical Databases	1.0
wfo:wfo-0000551449-2025-12	1	1	0	1	Dr. Duke Phytochemical and Ethnobotanical Databases	1.0
wfo:wfo-0000551454-2025-12	1	1	0	1	Dr. Duke Phytochemical and Ethnobotanical Databases	1.0
wfo:wfo-0000551470-2025-12	4	1	0	1	Dr. Duke Phytochemical and Ethnobotanical Databases	1.0
wfo:wfo-0000551566-2025-12	6	1	0	1	Dr. Duke Phytochemical and Ethnobotanical Databases	1.0
wfo:wfo-0000551598-2025-12	1	1	0	1	Dr. Duke Phytochemical and Ethnobotanical Databases	1.0
wfo:wfo-0000551602-2025-12	1	1	0	1	Dr. Duke Phytochemical and Ethnobotanical Databases	1.0
wfo:wfo-0000551772-2025-12	19	1	0	1	Dr. Duke Phytochemical and Ethnobotanical Databases	1.0
wfo:wfo-0000551792-2025-12	9	1	0	1	Dr. Duke Phytochemical and Ethnobotanical Databases	1.0
wfo:wfo-0000551803-2025-12	73	1	30	1	Dr. Duke Phytochemical and Ethnobotanical Databases	1.0
wfo:wfo-0000551830-2025-12	28	1	0	1	Dr. Duke Phytochemical and Ethnobotanical Databases	1.0
wfo:wfo-0000551862-2025-12	3	1	0	1	Dr. Duke Phytochemical and Ethnobotanical Databases	1.0
wfo:wfo-0000551892-2025-12	7	1	0	1	Dr. Duke Phytochemical and Ethnobotanical Databases	1.0
wfo:wfo-0000552017-2025-12	1	1	0	1	Dr. Duke Phytochemical and Ethnobotanical Databases	1.0
wfo:wfo-0000552025-2025-12	127	1	125	1	Dr. Duke Phytochemical and Ethnobotanical Databases	1.0
wfo:wfo-0000552290-2025-12	1	1	0	1	Dr. Duke Phytochemical and Ethnobotanical Databases	1.0
wfo:wfo-0000552291-2025-12	3	1	0	1	Dr. Duke Phytochemical and Ethnobotanical Databases	1.0
wfo:wfo-0000552310-2025-12	1	1	0	1	Dr. Duke Phytochemical and Ethnobotanical Databases	1.0
wfo:wfo-0000552317-2025-12	1	1	0	1	Dr. Duke Phytochemical and Ethnobotanical Databases	1.0
wfo:wfo-0000552321-2025-12	1	1	0	1	Dr. Duke Phytochemical and Ethnobotanical Databases	1.0
wfo:wfo-0000552808-2025-12	1	1	0	1	Dr. Duke Phytochemical and Ethnobotanical Databases	1.0
wfo:wfo-0000552810-2025-12	2	1	0	1	Dr. Duke Phytochemical and Ethnobotanical Databases	1.0
wfo:wfo-0000552839-2025-12	6	1	0	1	Dr. Duke Phytochemical and Ethnobotanical Databases	1.0
wfo:wfo-0000552856-2025-12	2	1	0	1	Dr. Duke Phytochemical and Ethnobotanical Databases	1.0
wfo:wfo-0000554832-2025-12	2	1	0	1	Dr. Duke Phytochemical and Ethnobotanical Databases	1.0
wfo:wfo-0000555197-2025-12	2	1	0	1	Dr. Duke Phytochemical and Ethnobotanical Databases	1.0
wfo:wfo-0000555206-2025-12	2	1	0	1	Dr. Duke Phytochemical and Ethnobotanical Databases	1.0
wfo:wfo-0000555229-2025-12	2	1	0	1	Dr. Duke Phytochemical and Ethnobotanical Databases	1.0
wfo:wfo-0000555325-2025-12	3	1	0	1	Dr. Duke Phytochemical and Ethnobotanical Databases	1.0
wfo:wfo-0000555350-2025-12	1	1	0	1	Dr. Duke Phytochemical and Ethnobotanical Databases	1.0
wfo:wfo-0000555458-2025-12	1	1	0	1	Dr. Duke Phytochemical and Ethnobotanical Databases	1.0
wfo:wfo-0000555500-2025-12	1	1	0	1	Dr. Duke Phytochemical and Ethnobotanical Databases	1.0
wfo:wfo-0000555842-2025-12	1	1	0	1	Dr. Duke Phytochemical and Ethnobotanical Databases	1.0
wfo:wfo-0000555884-2025-12	2	1	0	1	Dr. Duke Phytochemical and Ethnobotanical Databases	1.0
wfo:wfo-0000556137-2025-12	7	1	0	1	Dr. Duke Phytochemical and Ethnobotanical Databases	1.0
wfo:wfo-0000556201-2025-12	1	1	0	1	Dr. Duke Phytochemical and Ethnobotanical Databases	1.0
wfo:wfo-0000556421-2025-12	3	1	0	1	Dr. Duke Phytochemical and Ethnobotanical Databases	1.0
wfo:wfo-0000556540-2025-12	1	1	0	1	Dr. Duke Phytochemical and Ethnobotanical Databases	1.0
wfo:wfo-0000557404-2025-12	34	1	17	1	Dr. Duke Phytochemical and Ethnobotanical Databases	1.0
wfo:wfo-0000557405-2025-12	80	1	62	1	Dr. Duke Phytochemical and Ethnobotanical Databases	1.0
wfo:wfo-0000557668-2025-12	179	1	94	1	Dr. Duke Phytochemical and Ethnobotanical Databases	1.0
wfo:wfo-0000557989-2025-12	15	1	0	1	Dr. Duke Phytochemical and Ethnobotanical Databases	1.0
wfo:wfo-0000558022-2025-12	3	1	0	1	Dr. Duke Phytochemical and Ethnobotanical Databases	1.0
wfo:wfo-0000558051-2025-12	4	1	0	1	Dr. Duke Phytochemical and Ethnobotanical Databases	1.0
wfo:wfo-0000558067-2025-12	1	1	0	1	Dr. Duke Phytochemical and Ethnobotanical Databases	1.0
wfo:wfo-0000558106-2025-12	1	1	0	1	Dr. Duke Phytochemical and Ethnobotanical Databases	1.0
wfo:wfo-0000558159-2025-12	4	1	0	1	Dr. Duke Phytochemical and Ethnobotanical Databases	1.0
wfo:wfo-0000558282-2025-12	53	1	43	1	Dr. Duke Phytochemical and Ethnobotanical Databases	1.0
wfo:wfo-0000558376-2025-12	8	1	8	1	Dr. Duke Phytochemical and Ethnobotanical Databases	1.0
wfo:wfo-0000559408-2025-12	28	1	18	1	Dr. Duke Phytochemical and Ethnobotanical Databases	1.0
wfo:wfo-0000560064-2025-12	6	1	0	1	Dr. Duke Phytochemical and Ethnobotanical Databases	1.0
wfo:wfo-0000560184-2025-12	1	1	0	1	Dr. Duke Phytochemical and Ethnobotanical Databases	1.0
wfo:wfo-0000560208-2025-12	3	1	0	1	Dr. Duke Phytochemical and Ethnobotanical Databases	1.0
wfo:wfo-0000560240-2025-12	2	1	0	1	Dr. Duke Phytochemical and Ethnobotanical Databases	1.0
wfo:wfo-0000560242-2025-12	3	1	0	1	Dr. Duke Phytochemical and Ethnobotanical Databases	1.0
wfo:wfo-0000560366-2025-12	2	1	0	1	Dr. Duke Phytochemical and Ethnobotanical Databases	1.0
wfo:wfo-0000560385-2025-12	3	1	0	1	Dr. Duke Phytochemical and Ethnobotanical Databases	1.0
wfo:wfo-0000560485-2025-12	20	1	0	1	Dr. Duke Phytochemical and Ethnobotanical Databases	1.0
wfo:wfo-0000560590-2025-12	2	1	0	1	Dr. Duke Phytochemical and Ethnobotanical Databases	1.0
wfo:wfo-0000561131-2025-12	1	1	0	1	Dr. Duke Phytochemical and Ethnobotanical Databases	1.0
wfo:wfo-0000561151-2025-12	1	1	0	1	Dr. Duke Phytochemical and Ethnobotanical Databases	1.0
wfo:wfo-0000561206-2025-12	12	1	0	1	Dr. Duke Phytochemical and Ethnobotanical Databases	1.0
wfo:wfo-0000561798-2025-12	1	1	0	1	Dr. Duke Phytochemical and Ethnobotanical Databases	1.0
wfo:wfo-0000561980-2025-12	1	1	0	1	Dr. Duke Phytochemical and Ethnobotanical Databases	1.0
wfo:wfo-0000562558-2025-12	69	1	30	1	Dr. Duke Phytochemical and Ethnobotanical Databases	1.0
wfo:wfo-0000562758-2025-12	3	1	0	1	Dr. Duke Phytochemical and Ethnobotanical Databases	1.0
wfo:wfo-0000562782-2025-12	77	1	30	1	Dr. Duke Phytochemical and Ethnobotanical Databases	1.0
wfo:wfo-0000562794-2025-12	12	1	0	1	Dr. Duke Phytochemical and Ethnobotanical Databases	1.0
wfo:wfo-0000562803-2025-12	14	1	0	1	Dr. Duke Phytochemical and Ethnobotanical Databases	1.0
wfo:wfo-0000562831-2025-12	11	1	1	1	Dr. Duke Phytochemical and Ethnobotanical Databases	1.0
wfo:wfo-0000563161-2025-12	3	1	2	1	Dr. Duke Phytochemical and Ethnobotanical Databases	1.0
wfo:wfo-0000563184-2025-12	2	1	0	1	Dr. Duke Phytochemical and Ethnobotanical Databases	1.0
wfo:wfo-0000563211-2025-12	5	1	5	1	Dr. Duke Phytochemical and Ethnobotanical Databases	1.0
wfo:wfo-0000563361-2025-12	25	1	10	1	Dr. Duke Phytochemical and Ethnobotanical Databases	1.0
wfo:wfo-0000563465-2025-12	1	1	0	1	Dr. Duke Phytochemical and Ethnobotanical Databases	1.0
wfo:wfo-0000563482-2025-12	5	1	0	1	Dr. Duke Phytochemical and Ethnobotanical Databases	1.0
wfo:wfo-0000563585-2025-12	5	1	1	1	Dr. Duke Phytochemical and Ethnobotanical Databases	1.0
wfo:wfo-0000563761-2025-12	40	1	17	1	Dr. Duke Phytochemical and Ethnobotanical Databases	1.0
wfo:wfo-0000563829-2025-12	9	1	3	1	Dr. Duke Phytochemical and Ethnobotanical Databases	1.0
wfo:wfo-0000563924-2025-12	7	1	0	1	Dr. Duke Phytochemical and Ethnobotanical Databases	1.0
wfo:wfo-0000563960-2025-12	2	1	0	1	Dr. Duke Phytochemical and Ethnobotanical Databases	1.0
wfo:wfo-0000564027-2025-12	168	1	88	1	Dr. Duke Phytochemical and Ethnobotanical Databases	1.0
wfo:wfo-0000564158-2025-12	2	1	0	1	Dr. Duke Phytochemical and Ethnobotanical Databases	1.0
wfo:wfo-0000564222-2025-12	3	1	0	1	Dr. Duke Phytochemical and Ethnobotanical Databases	1.0
wfo:wfo-0000564245-2025-12	3	1	0	1	Dr. Duke Phytochemical and Ethnobotanical Databases	1.0
wfo:wfo-0000564246-2025-12	2	1	0	1	Dr. Duke Phytochemical and Ethnobotanical Databases	1.0
wfo:wfo-0000564266-2025-12	169	1	148	1	Dr. Duke Phytochemical and Ethnobotanical Databases	1.0
wfo:wfo-0000564347-2025-12	2	1	0	1	Dr. Duke Phytochemical and Ethnobotanical Databases	1.0
wfo:wfo-0000564438-2025-12	1	1	0	1	Dr. Duke Phytochemical and Ethnobotanical Databases	1.0
wfo:wfo-0000564539-2025-12	2	1	0	1	Dr. Duke Phytochemical and Ethnobotanical Databases	1.0
wfo:wfo-0000564552-2025-12	1	1	0	1	Dr. Duke Phytochemical and Ethnobotanical Databases	1.0
wfo:wfo-0000564998-2025-12	21	1	0	1	Dr. Duke Phytochemical and Ethnobotanical Databases	1.0
wfo:wfo-0000565066-2025-12	1	1	0	1	Dr. Duke Phytochemical and Ethnobotanical Databases	1.0
wfo:wfo-0000565432-2025-12	1	1	0	1	Dr. Duke Phytochemical and Ethnobotanical Databases	1.0
wfo:wfo-0000565522-2025-12	3	1	0	1	Dr. Duke Phytochemical and Ethnobotanical Databases	1.0
wfo:wfo-0000565531-2025-12	26	1	0	1	Dr. Duke Phytochemical and Ethnobotanical Databases	1.0
wfo:wfo-0000565553-2025-12	1	1	0	1	Dr. Duke Phytochemical and Ethnobotanical Databases	1.0
wfo:wfo-0000565636-2025-12	1	1	0	1	Dr. Duke Phytochemical and Ethnobotanical Databases	1.0
wfo:wfo-0000566247-2025-12	1	1	0	1	Dr. Duke Phytochemical and Ethnobotanical Databases	1.0
wfo:wfo-0000566587-2025-12	3	1	0	1	Dr. Duke Phytochemical and Ethnobotanical Databases	1.0
wfo:wfo-0000566615-2025-12	2	1	0	1	Dr. Duke Phytochemical and Ethnobotanical Databases	1.0
wfo:wfo-0000566616-2025-12	1	1	0	1	Dr. Duke Phytochemical and Ethnobotanical Databases	1.0
wfo:wfo-0000566873-2025-12	67	1	22	1	Dr. Duke Phytochemical and Ethnobotanical Databases	1.0
wfo:wfo-0000566874-2025-12	8	1	0	1	Dr. Duke Phytochemical and Ethnobotanical Databases	1.0
wfo:wfo-0000566886-2025-12	6	1	0	1	Dr. Duke Phytochemical and Ethnobotanical Databases	1.0
wfo:wfo-0000566890-2025-12	1	1	0	1	Dr. Duke Phytochemical and Ethnobotanical Databases	1.0
wfo:wfo-0000567121-2025-12	19	1	6	1	Dr. Duke Phytochemical and Ethnobotanical Databases	1.0
wfo:wfo-0000567124-2025-12	52	1	5	1	Dr. Duke Phytochemical and Ethnobotanical Databases	1.0
wfo:wfo-0000567151-2025-12	1	1	0	1	Dr. Duke Phytochemical and Ethnobotanical Databases	1.0
wfo:wfo-0000567499-2025-12	1	1	1	1	Dr. Duke Phytochemical and Ethnobotanical Databases	1.0
wfo:wfo-0000567808-2025-12	2	1	0	1	Dr. Duke Phytochemical and Ethnobotanical Databases	1.0
wfo:wfo-0000567842-2025-12	1	1	0	1	Dr. Duke Phytochemical and Ethnobotanical Databases	1.0
wfo:wfo-0000567916-2025-12	1	1	0	1	Dr. Duke Phytochemical and Ethnobotanical Databases	1.0
wfo:wfo-0000568087-2025-12	6	1	0	1	Dr. Duke Phytochemical and Ethnobotanical Databases	1.0
wfo:wfo-0000568230-2025-12	1	1	0	1	Dr. Duke Phytochemical and Ethnobotanical Databases	1.0
wfo:wfo-0000568369-2025-12	64	1	0	1	Dr. Duke Phytochemical and Ethnobotanical Databases	1.0
wfo:wfo-0000568662-2025-12	1	1	0	1	Dr. Duke Phytochemical and Ethnobotanical Databases	1.0
wfo:wfo-0000568667-2025-12	2	1	0	1	Dr. Duke Phytochemical and Ethnobotanical Databases	1.0
wfo:wfo-0000568672-2025-12	2	1	0	1	Dr. Duke Phytochemical and Ethnobotanical Databases	1.0
wfo:wfo-0000568698-2025-12	6	1	0	1	Dr. Duke Phytochemical and Ethnobotanical Databases	1.0
wfo:wfo-0000568705-2025-12	4	1	0	1	Dr. Duke Phytochemical and Ethnobotanical Databases	1.0
wfo:wfo-0000568722-2025-12	1	1	0	1	Dr. Duke Phytochemical and Ethnobotanical Databases	1.0
wfo:wfo-0000568785-2025-12	2	1	1	1	Dr. Duke Phytochemical and Ethnobotanical Databases	1.0
wfo:wfo-0000568829-2025-12	11	1	0	1	Dr. Duke Phytochemical and Ethnobotanical Databases	1.0
wfo:wfo-0000568964-2025-12	132	1	80	1	Dr. Duke Phytochemical and Ethnobotanical Databases	1.0
wfo:wfo-0000569228-2025-12	16	1	16	1	Dr. Duke Phytochemical and Ethnobotanical Databases	1.0
wfo:wfo-0000607914-2025-12	2	1	2	1	Dr. Duke Phytochemical and Ethnobotanical Databases	1.0
wfo:wfo-0000631214-2025-12	6	1	0	1	Dr. Duke Phytochemical and Ethnobotanical Databases	1.0
wfo:wfo-0000631275-2025-12	3	1	0	1	Dr. Duke Phytochemical and Ethnobotanical Databases	1.0
wfo:wfo-0000631590-2025-12	1	1	0	1	Dr. Duke Phytochemical and Ethnobotanical Databases	1.0
wfo:wfo-0000631919-2025-12	34	1	17	1	Dr. Duke Phytochemical and Ethnobotanical Databases	1.0
wfo:wfo-0000632511-2025-12	2	1	0	1	Dr. Duke Phytochemical and Ethnobotanical Databases	1.0
wfo:wfo-0000632971-2025-12	3	1	0	1	Dr. Duke Phytochemical and Ethnobotanical Databases	1.0
wfo:wfo-0000633720-2025-12	2	1	0	1	Dr. Duke Phytochemical and Ethnobotanical Databases	1.0
wfo:wfo-0000634022-2025-12	191	1	122	1	Dr. Duke Phytochemical and Ethnobotanical Databases	1.0
wfo:wfo-0000634415-2025-12	26	1	0	1	Dr. Duke Phytochemical and Ethnobotanical Databases	1.0
wfo:wfo-0000634425-2025-12	1	1	0	1	Dr. Duke Phytochemical and Ethnobotanical Databases	1.0
wfo:wfo-0000634538-2025-12	1	1	0	1	Dr. Duke Phytochemical and Ethnobotanical Databases	1.0
wfo:wfo-0000634742-2025-12	2	1	0	1	Dr. Duke Phytochemical and Ethnobotanical Databases	1.0
wfo:wfo-0000635404-2025-12	1	1	0	1	Dr. Duke Phytochemical and Ethnobotanical Databases	1.0
wfo:wfo-0000635866-2025-12	1	1	0	1	Dr. Duke Phytochemical and Ethnobotanical Databases	1.0
wfo:wfo-0000636320-2025-12	1	1	0	1	Dr. Duke Phytochemical and Ethnobotanical Databases	1.0
wfo:wfo-0000636824-2025-12	4	1	0	1	Dr. Duke Phytochemical and Ethnobotanical Databases	1.0
wfo:wfo-0000637103-2025-12	3	1	0	1	Dr. Duke Phytochemical and Ethnobotanical Databases	1.0
wfo:wfo-0000637157-2025-12	1	1	0	1	Dr. Duke Phytochemical and Ethnobotanical Databases	1.0
wfo:wfo-0000637192-2025-12	7	1	0	1	Dr. Duke Phytochemical and Ethnobotanical Databases	1.0
wfo:wfo-0000656763-2025-12	4	1	0	1	Dr. Duke Phytochemical and Ethnobotanical Databases	1.0
wfo:wfo-0000747726-2025-12	4	1	4	1	Dr. Duke Phytochemical and Ethnobotanical Databases	1.0
wfo:wfo-0000748408-2025-12	2	1	0	1	Dr. Duke Phytochemical and Ethnobotanical Databases	1.0
wfo:wfo-0000748474-2025-12	1	1	0	1	Dr. Duke Phytochemical and Ethnobotanical Databases	1.0
wfo:wfo-0000754060-2025-12	3	1	0	1	Dr. Duke Phytochemical and Ethnobotanical Databases	1.0
wfo:wfo-0000754119-2025-12	47	1	25	1	Dr. Duke Phytochemical and Ethnobotanical Databases	1.0
wfo:wfo-0000754201-2025-12	4	1	0	1	Dr. Duke Phytochemical and Ethnobotanical Databases	1.0
wfo:wfo-0000754206-2025-12	1	1	0	1	Dr. Duke Phytochemical and Ethnobotanical Databases	1.0
wfo:wfo-0000754209-2025-12	4	1	0	1	Dr. Duke Phytochemical and Ethnobotanical Databases	1.0
wfo:wfo-0000754256-2025-12	2	1	0	1	Dr. Duke Phytochemical and Ethnobotanical Databases	1.0
wfo:wfo-0000754430-2025-12	1	1	0	1	Dr. Duke Phytochemical and Ethnobotanical Databases	1.0
wfo:wfo-0000754475-2025-12	2	1	0	1	Dr. Duke Phytochemical and Ethnobotanical Databases	1.0
wfo:wfo-0000754513-2025-12	1	1	0	1	Dr. Duke Phytochemical and Ethnobotanical Databases	1.0
wfo:wfo-0000754548-2025-12	5	1	0	1	Dr. Duke Phytochemical and Ethnobotanical Databases	1.0
wfo:wfo-0000754557-2025-12	2	1	0	1	Dr. Duke Phytochemical and Ethnobotanical Databases	1.0
wfo:wfo-0000754774-2025-12	1	1	0	1	Dr. Duke Phytochemical and Ethnobotanical Databases	1.0
wfo:wfo-0000754789-2025-12	1	1	0	1	Dr. Duke Phytochemical and Ethnobotanical Databases	1.0
wfo:wfo-0000754817-2025-12	1	1	0	1	Dr. Duke Phytochemical and Ethnobotanical Databases	1.0
wfo:wfo-0000754831-2025-12	1	1	0	1	Dr. Duke Phytochemical and Ethnobotanical Databases	1.0
wfo:wfo-0000754855-2025-12	4	1	0	1	Dr. Duke Phytochemical and Ethnobotanical Databases	1.0
wfo:wfo-0000754910-2025-12	2	1	0	1	Dr. Duke Phytochemical and Ethnobotanical Databases	1.0
wfo:wfo-0000754931-2025-12	10	1	0	1	Dr. Duke Phytochemical and Ethnobotanical Databases	1.0
wfo:wfo-0000754957-2025-12	2	1	0	1	Dr. Duke Phytochemical and Ethnobotanical Databases	1.0
wfo:wfo-0000755252-2025-12	1	1	0	1	Dr. Duke Phytochemical and Ethnobotanical Databases	1.0
wfo:wfo-0000755253-2025-12	1	1	0	1	Dr. Duke Phytochemical and Ethnobotanical Databases	1.0
wfo:wfo-0000755311-2025-12	25	1	3	1	Dr. Duke Phytochemical and Ethnobotanical Databases	1.0
wfo:wfo-0000755359-2025-12	7	1	0	1	Dr. Duke Phytochemical and Ethnobotanical Databases	1.0
wfo:wfo-0000755418-2025-12	6	1	0	1	Dr. Duke Phytochemical and Ethnobotanical Databases	1.0
wfo:wfo-0000755470-2025-12	75	1	55	1	Dr. Duke Phytochemical and Ethnobotanical Databases	1.0
wfo:wfo-0000755607-2025-12	174	1	129	1	Dr. Duke Phytochemical and Ethnobotanical Databases	1.0
wfo:wfo-0000755648-2025-12	13	1	0	1	Dr. Duke Phytochemical and Ethnobotanical Databases	1.0
wfo:wfo-0000755919-2025-12	550	1	353	1	Dr. Duke Phytochemical and Ethnobotanical Databases	1.0
wfo:wfo-0000755924-2025-12	7	1	0	1	Dr. Duke Phytochemical and Ethnobotanical Databases	1.0
wfo:wfo-0000755945-2025-12	3	1	0	1	Dr. Duke Phytochemical and Ethnobotanical Databases	1.0
wfo:wfo-0000756246-2025-12	4	1	0	1	Dr. Duke Phytochemical and Ethnobotanical Databases	1.0
wfo:wfo-0000756330-2025-12	22	1	0	1	Dr. Duke Phytochemical and Ethnobotanical Databases	1.0
wfo:wfo-0000756666-2025-12	6	1	0	1	Dr. Duke Phytochemical and Ethnobotanical Databases	1.0
wfo:wfo-0000756825-2025-12	1	1	0	1	Dr. Duke Phytochemical and Ethnobotanical Databases	1.0
wfo:wfo-0000756848-2025-12	22	1	0	1	Dr. Duke Phytochemical and Ethnobotanical Databases	1.0
wfo:wfo-0000756866-2025-12	1	1	0	1	Dr. Duke Phytochemical and Ethnobotanical Databases	1.0
wfo:wfo-0000757224-2025-12	2	1	0	1	Dr. Duke Phytochemical and Ethnobotanical Databases	1.0
wfo:wfo-0000757248-2025-12	776	1	447	1	Dr. Duke Phytochemical and Ethnobotanical Databases	1.0
wfo:wfo-0000757278-2025-12	137	1	119	1	Dr. Duke Phytochemical and Ethnobotanical Databases	1.0
wfo:wfo-0000757306-2025-12	4	1	0	1	Dr. Duke Phytochemical and Ethnobotanical Databases	1.0
wfo:wfo-0000757456-2025-12	1	1	0	1	Dr. Duke Phytochemical and Ethnobotanical Databases	1.0
wfo:wfo-0000757618-2025-12	1	1	0	1	Dr. Duke Phytochemical and Ethnobotanical Databases	1.0
wfo:wfo-0000757641-2025-12	9	1	0	1	Dr. Duke Phytochemical and Ethnobotanical Databases	1.0
wfo:wfo-0000757676-2025-12	11	1	0	1	Dr. Duke Phytochemical and Ethnobotanical Databases	1.0
wfo:wfo-0000757703-2025-12	4	1	0	1	Dr. Duke Phytochemical and Ethnobotanical Databases	1.0
wfo:wfo-0000757711-2025-12	1	1	0	1	Dr. Duke Phytochemical and Ethnobotanical Databases	1.0
