node_id	node_type	raw_label	canonical_taxon	attributes_json	source_id	source_provenance_json	allowed_evidence_scope	caveats_json
cultivar:Prunus_simonii_vincent_2013_cwr_accession_cluster	cultivar	Prunus simonii — vincent_2013_cwr accession cluster	Prunus simonii	"{""genebank_role"": ""accession_cluster"", ""stage_mode"": ""representative_cluster"", ""downstream_at_barrier_1"": ""expand to per-accession nodes via genebank DOI list""}"	vincent_2013_cwr	"{""source_id"": ""vincent_2013_cwr"", ""source_name"": ""Vincent et al. 2013 Global CWR Checklist"", ""source_version_or_release"": ""extracted 2026-05-17"", ""access_date"": ""2026-05-17"", ""license"": ""Article copyright Elsevier; factual taxon list extracted"", ""attribution"": ""Vincent H. et al. 2013, Biological Conservation 167:265-275"", ""source_reliability"": 0.93, ""note"": ""Vincent et al. 2013 CWR checklist record""}"	supports 'genebank X holds accessions for taxon Y'; does not support individual accession identity, breeder pedigree, or performance	"{""stage_mode"": ""representative_cluster""}"
cultivar:Prunus_angustifolia_genesys_accession_cluster	cultivar	Prunus angustifolia — genesys accession cluster	Prunus angustifolia	"{""genebank_role"": ""accession_cluster"", ""stage_mode"": ""representative_cluster"", ""downstream_at_barrier_1"": ""expand to per-accession nodes via genebank DOI list""}"	genesys	"{""source_id"": ""genesys"", ""source_name"": ""Genesys germplasm"", ""source_version_or_release"": ""API/DUMP accessed 2026-05-17"", ""access_date"": ""2026-05-17"", ""license"": ""CC-BY (DOI per accession)"", ""attribution"": ""Genesys PGR, Crop Trust + partners; accession DOIs"", ""source_reliability"": 0.88, ""note"": ""Genesys global accession cluster (DOI per accession)""}"	supports 'genebank X holds accessions for taxon Y'; does not support individual accession identity, breeder pedigree, or performance	"{""stage_mode"": ""representative_cluster""}"
cultivar:Prunus_angustifolia_usda_grin_accession_cluster	cultivar	Prunus angustifolia — usda_grin accession cluster	Prunus angustifolia	"{""genebank_role"": ""accession_cluster"", ""stage_mode"": ""representative_cluster"", ""downstream_at_barrier_1"": ""expand to per-accession nodes via genebank DOI list""}"	usda_grin	"{""source_id"": ""usda_grin"", ""source_name"": ""USDA GRIN-Global"", ""source_version_or_release"": ""site probed 2026-05-17"", ""access_date"": ""2026-05-17"", ""license"": ""Public domain (US gov)"", ""attribution"": ""USDA-ARS National Plant Germplasm System (NPGS) GRIN-Global"", ""source_reliability"": 0.92, ""note"": ""USDA GRIN-Global PI accession cluster""}"	supports 'genebank X holds accessions for taxon Y'; does not support individual accession identity, breeder pedigree, or performance	"{""stage_mode"": ""representative_cluster""}"
cultivar:Prunus_angustifolia_fao_wiews_accession_cluster	cultivar	Prunus angustifolia — fao_wiews accession cluster	Prunus angustifolia	"{""genebank_role"": ""accession_cluster"", ""stage_mode"": ""representative_cluster"", ""downstream_at_barrier_1"": ""expand to per-accession nodes via genebank DOI list""}"	fao_wiews	"{""source_id"": ""fao_wiews"", ""source_name"": ""FAO WIEWS / Plant Treaty"", ""source_version_or_release"": ""site probed 2026-05-17"", ""access_date"": ""2026-05-17"", ""license"": ""CC-BY (FAO open data)"", ""attribution"": ""FAO World Information and Early Warning System on Plant Genetic Resources"", ""source_reliability"": 0.85, ""note"": ""FAO WIEWS country-reporting record""}"	supports 'genebank X holds accessions for taxon Y'; does not support individual accession identity, breeder pedigree, or performance	"{""stage_mode"": ""representative_cluster""}"
cultivar:Prunus_angustifolia_vincent_2013_cwr_accession_cluster	cultivar	Prunus angustifolia — vincent_2013_cwr accession cluster	Prunus angustifolia	"{""genebank_role"": ""accession_cluster"", ""stage_mode"": ""representative_cluster"", ""downstream_at_barrier_1"": ""expand to per-accession nodes via genebank DOI list""}"	vincent_2013_cwr	"{""source_id"": ""vincent_2013_cwr"", ""source_name"": ""Vincent et al. 2013 Global CWR Checklist"", ""source_version_or_release"": ""extracted 2026-05-17"", ""access_date"": ""2026-05-17"", ""license"": ""Article copyright Elsevier; factual taxon list extracted"", ""attribution"": ""Vincent H. et al. 2013, Biological Conservation 167:265-275"", ""source_reliability"": 0.93, ""note"": ""Vincent et al. 2013 CWR checklist record""}"	supports 'genebank X holds accessions for taxon Y'; does not support individual accession identity, breeder pedigree, or performance	"{""stage_mode"": ""representative_cluster""}"
cultivar:Fragaria_chiloensis_genesys_accession_cluster	cultivar	Fragaria chiloensis — genesys accession cluster	Fragaria chiloensis	"{""genebank_role"": ""accession_cluster"", ""stage_mode"": ""representative_cluster"", ""downstream_at_barrier_1"": ""expand to per-accession nodes via genebank DOI list""}"	genesys	"{""source_id"": ""genesys"", ""source_name"": ""Genesys germplasm"", ""source_version_or_release"": ""API/DUMP accessed 2026-05-17"", ""access_date"": ""2026-05-17"", ""license"": ""CC-BY (DOI per accession)"", ""attribution"": ""Genesys PGR, Crop Trust + partners; accession DOIs"", ""source_reliability"": 0.88, ""note"": ""Genesys global accession cluster (DOI per accession)""}"	supports 'genebank X holds accessions for taxon Y'; does not support individual accession identity, breeder pedigree, or performance	"{""stage_mode"": ""representative_cluster""}"
cultivar:Fragaria_chiloensis_usda_grin_accession_cluster	cultivar	Fragaria chiloensis — usda_grin accession cluster	Fragaria chiloensis	"{""genebank_role"": ""accession_cluster"", ""stage_mode"": ""representative_cluster"", ""downstream_at_barrier_1"": ""expand to per-accession nodes via genebank DOI list""}"	usda_grin	"{""source_id"": ""usda_grin"", ""source_name"": ""USDA GRIN-Global"", ""source_version_or_release"": ""site probed 2026-05-17"", ""access_date"": ""2026-05-17"", ""license"": ""Public domain (US gov)"", ""attribution"": ""USDA-ARS National Plant Germplasm System (NPGS) GRIN-Global"", ""source_reliability"": 0.92, ""note"": ""USDA GRIN-Global PI accession cluster""}"	supports 'genebank X holds accessions for taxon Y'; does not support individual accession identity, breeder pedigree, or performance	"{""stage_mode"": ""representative_cluster""}"
cultivar:Fragaria_chiloensis_fao_wiews_accession_cluster	cultivar	Fragaria chiloensis — fao_wiews accession cluster	Fragaria chiloensis	"{""genebank_role"": ""accession_cluster"", ""stage_mode"": ""representative_cluster"", ""downstream_at_barrier_1"": ""expand to per-accession nodes via genebank DOI list""}"	fao_wiews	"{""source_id"": ""fao_wiews"", ""source_name"": ""FAO WIEWS / Plant Treaty"", ""source_version_or_release"": ""site probed 2026-05-17"", ""access_date"": ""2026-05-17"", ""license"": ""CC-BY (FAO open data)"", ""attribution"": ""FAO World Information and Early Warning System on Plant Genetic Resources"", ""source_reliability"": 0.85, ""note"": ""FAO WIEWS country-reporting record""}"	supports 'genebank X holds accessions for taxon Y'; does not support individual accession identity, breeder pedigree, or performance	"{""stage_mode"": ""representative_cluster""}"
cultivar:Fragaria_chiloensis_vincent_2013_cwr_accession_cluster	cultivar	Fragaria chiloensis — vincent_2013_cwr accession cluster	Fragaria chiloensis	"{""genebank_role"": ""accession_cluster"", ""stage_mode"": ""representative_cluster"", ""downstream_at_barrier_1"": ""expand to per-accession nodes via genebank DOI list""}"	vincent_2013_cwr	"{""source_id"": ""vincent_2013_cwr"", ""source_name"": ""Vincent et al. 2013 Global CWR Checklist"", ""source_version_or_release"": ""extracted 2026-05-17"", ""access_date"": ""2026-05-17"", ""license"": ""Article copyright Elsevier; factual taxon list extracted"", ""attribution"": ""Vincent H. et al. 2013, Biological Conservation 167:265-275"", ""source_reliability"": 0.93, ""note"": ""Vincent et al. 2013 CWR checklist record""}"	supports 'genebank X holds accessions for taxon Y'; does not support individual accession identity, breeder pedigree, or performance	"{""stage_mode"": ""representative_cluster""}"
cultivar:Fragaria_virginiana_genesys_accession_cluster	cultivar	Fragaria virginiana — genesys accession cluster	Fragaria virginiana	"{""genebank_role"": ""accession_cluster"", ""stage_mode"": ""representative_cluster"", ""downstream_at_barrier_1"": ""expand to per-accession nodes via genebank DOI list""}"	genesys	"{""source_id"": ""genesys"", ""source_name"": ""Genesys germplasm"", ""source_version_or_release"": ""API/DUMP accessed 2026-05-17"", ""access_date"": ""2026-05-17"", ""license"": ""CC-BY (DOI per accession)"", ""attribution"": ""Genesys PGR, Crop Trust + partners; accession DOIs"", ""source_reliability"": 0.88, ""note"": ""Genesys global accession cluster (DOI per accession)""}"	supports 'genebank X holds accessions for taxon Y'; does not support individual accession identity, breeder pedigree, or performance	"{""stage_mode"": ""representative_cluster""}"
cultivar:Fragaria_virginiana_usda_grin_accession_cluster	cultivar	Fragaria virginiana — usda_grin accession cluster	Fragaria virginiana	"{""genebank_role"": ""accession_cluster"", ""stage_mode"": ""representative_cluster"", ""downstream_at_barrier_1"": ""expand to per-accession nodes via genebank DOI list""}"	usda_grin	"{""source_id"": ""usda_grin"", ""source_name"": ""USDA GRIN-Global"", ""source_version_or_release"": ""site probed 2026-05-17"", ""access_date"": ""2026-05-17"", ""license"": ""Public domain (US gov)"", ""attribution"": ""USDA-ARS National Plant Germplasm System (NPGS) GRIN-Global"", ""source_reliability"": 0.92, ""note"": ""USDA GRIN-Global PI accession cluster""}"	supports 'genebank X holds accessions for taxon Y'; does not support individual accession identity, breeder pedigree, or performance	"{""stage_mode"": ""representative_cluster""}"
cultivar:Fragaria_virginiana_fao_wiews_accession_cluster	cultivar	Fragaria virginiana — fao_wiews accession cluster	Fragaria virginiana	"{""genebank_role"": ""accession_cluster"", ""stage_mode"": ""representative_cluster"", ""downstream_at_barrier_1"": ""expand to per-accession nodes via genebank DOI list""}"	fao_wiews	"{""source_id"": ""fao_wiews"", ""source_name"": ""FAO WIEWS / Plant Treaty"", ""source_version_or_release"": ""site probed 2026-05-17"", ""access_date"": ""2026-05-17"", ""license"": ""CC-BY (FAO open data)"", ""attribution"": ""FAO World Information and Early Warning System on Plant Genetic Resources"", ""source_reliability"": 0.85, ""note"": ""FAO WIEWS country-reporting record""}"	supports 'genebank X holds accessions for taxon Y'; does not support individual accession identity, breeder pedigree, or performance	"{""stage_mode"": ""representative_cluster""}"
cultivar:Fragaria_virginiana_vincent_2013_cwr_accession_cluster	cultivar	Fragaria virginiana — vincent_2013_cwr accession cluster	Fragaria virginiana	"{""genebank_role"": ""accession_cluster"", ""stage_mode"": ""representative_cluster"", ""downstream_at_barrier_1"": ""expand to per-accession nodes via genebank DOI list""}"	vincent_2013_cwr	"{""source_id"": ""vincent_2013_cwr"", ""source_name"": ""Vincent et al. 2013 Global CWR Checklist"", ""source_version_or_release"": ""extracted 2026-05-17"", ""access_date"": ""2026-05-17"", ""license"": ""Article copyright Elsevier; factual taxon list extracted"", ""attribution"": ""Vincent H. et al. 2013, Biological Conservation 167:265-275"", ""source_reliability"": 0.93, ""note"": ""Vincent et al. 2013 CWR checklist record""}"	supports 'genebank X holds accessions for taxon Y'; does not support individual accession identity, breeder pedigree, or performance	"{""stage_mode"": ""representative_cluster""}"
cultivar:Fragaria_iinumae_genesys_accession_cluster	cultivar	Fragaria iinumae — genesys accession cluster	Fragaria iinumae	"{""genebank_role"": ""accession_cluster"", ""stage_mode"": ""representative_cluster"", ""downstream_at_barrier_1"": ""expand to per-accession nodes via genebank DOI list""}"	genesys	"{""source_id"": ""genesys"", ""source_name"": ""Genesys germplasm"", ""source_version_or_release"": ""API/DUMP accessed 2026-05-17"", ""access_date"": ""2026-05-17"", ""license"": ""CC-BY (DOI per accession)"", ""attribution"": ""Genesys PGR, Crop Trust + partners; accession DOIs"", ""source_reliability"": 0.88, ""note"": ""Genesys global accession cluster (DOI per accession)""}"	supports 'genebank X holds accessions for taxon Y'; does not support individual accession identity, breeder pedigree, or performance	"{""stage_mode"": ""representative_cluster""}"
cultivar:Fragaria_iinumae_usda_grin_accession_cluster	cultivar	Fragaria iinumae — usda_grin accession cluster	Fragaria iinumae	"{""genebank_role"": ""accession_cluster"", ""stage_mode"": ""representative_cluster"", ""downstream_at_barrier_1"": ""expand to per-accession nodes via genebank DOI list""}"	usda_grin	"{""source_id"": ""usda_grin"", ""source_name"": ""USDA GRIN-Global"", ""source_version_or_release"": ""site probed 2026-05-17"", ""access_date"": ""2026-05-17"", ""license"": ""Public domain (US gov)"", ""attribution"": ""USDA-ARS National Plant Germplasm System (NPGS) GRIN-Global"", ""source_reliability"": 0.92, ""note"": ""USDA GRIN-Global PI accession cluster""}"	supports 'genebank X holds accessions for taxon Y'; does not support individual accession identity, breeder pedigree, or performance	"{""stage_mode"": ""representative_cluster""}"
cultivar:Fragaria_iinumae_fao_wiews_accession_cluster	cultivar	Fragaria iinumae — fao_wiews accession cluster	Fragaria iinumae	"{""genebank_role"": ""accession_cluster"", ""stage_mode"": ""representative_cluster"", ""downstream_at_barrier_1"": ""expand to per-accession nodes via genebank DOI list""}"	fao_wiews	"{""source_id"": ""fao_wiews"", ""source_name"": ""FAO WIEWS / Plant Treaty"", ""source_version_or_release"": ""site probed 2026-05-17"", ""access_date"": ""2026-05-17"", ""license"": ""CC-BY (FAO open data)"", ""attribution"": ""FAO World Information and Early Warning System on Plant Genetic Resources"", ""source_reliability"": 0.85, ""note"": ""FAO WIEWS country-reporting record""}"	supports 'genebank X holds accessions for taxon Y'; does not support individual accession identity, breeder pedigree, or performance	"{""stage_mode"": ""representative_cluster""}"
cultivar:Fragaria_iinumae_vincent_2013_cwr_accession_cluster	cultivar	Fragaria iinumae — vincent_2013_cwr accession cluster	Fragaria iinumae	"{""genebank_role"": ""accession_cluster"", ""stage_mode"": ""representative_cluster"", ""downstream_at_barrier_1"": ""expand to per-accession nodes via genebank DOI list""}"	vincent_2013_cwr	"{""source_id"": ""vincent_2013_cwr"", ""source_name"": ""Vincent et al. 2013 Global CWR Checklist"", ""source_version_or_release"": ""extracted 2026-05-17"", ""access_date"": ""2026-05-17"", ""license"": ""Article copyright Elsevier; factual taxon list extracted"", ""attribution"": ""Vincent H. et al. 2013, Biological Conservation 167:265-275"", ""source_reliability"": 0.93, ""note"": ""Vincent et al. 2013 CWR checklist record""}"	supports 'genebank X holds accessions for taxon Y'; does not support individual accession identity, breeder pedigree, or performance	"{""stage_mode"": ""representative_cluster""}"
cultivar:Fragaria_vesca_genesys_accession_cluster	cultivar	Fragaria vesca — genesys accession cluster	Fragaria vesca	"{""genebank_role"": ""accession_cluster"", ""stage_mode"": ""representative_cluster"", ""downstream_at_barrier_1"": ""expand to per-accession nodes via genebank DOI list""}"	genesys	"{""source_id"": ""genesys"", ""source_name"": ""Genesys germplasm"", ""source_version_or_release"": ""API/DUMP accessed 2026-05-17"", ""access_date"": ""2026-05-17"", ""license"": ""CC-BY (DOI per accession)"", ""attribution"": ""Genesys PGR, Crop Trust + partners; accession DOIs"", ""source_reliability"": 0.88, ""note"": ""Genesys global accession cluster (DOI per accession)""}"	supports 'genebank X holds accessions for taxon Y'; does not support individual accession identity, breeder pedigree, or performance	"{""stage_mode"": ""representative_cluster""}"
cultivar:Fragaria_vesca_usda_grin_accession_cluster	cultivar	Fragaria vesca — usda_grin accession cluster	Fragaria vesca	"{""genebank_role"": ""accession_cluster"", ""stage_mode"": ""representative_cluster"", ""downstream_at_barrier_1"": ""expand to per-accession nodes via genebank DOI list""}"	usda_grin	"{""source_id"": ""usda_grin"", ""source_name"": ""USDA GRIN-Global"", ""source_version_or_release"": ""site probed 2026-05-17"", ""access_date"": ""2026-05-17"", ""license"": ""Public domain (US gov)"", ""attribution"": ""USDA-ARS National Plant Germplasm System (NPGS) GRIN-Global"", ""source_reliability"": 0.92, ""note"": ""USDA GRIN-Global PI accession cluster""}"	supports 'genebank X holds accessions for taxon Y'; does not support individual accession identity, breeder pedigree, or performance	"{""stage_mode"": ""representative_cluster""}"
cultivar:Fragaria_vesca_fao_wiews_accession_cluster	cultivar	Fragaria vesca — fao_wiews accession cluster	Fragaria vesca	"{""genebank_role"": ""accession_cluster"", ""stage_mode"": ""representative_cluster"", ""downstream_at_barrier_1"": ""expand to per-accession nodes via genebank DOI list""}"	fao_wiews	"{""source_id"": ""fao_wiews"", ""source_name"": ""FAO WIEWS / Plant Treaty"", ""source_version_or_release"": ""site probed 2026-05-17"", ""access_date"": ""2026-05-17"", ""license"": ""CC-BY (FAO open data)"", ""attribution"": ""FAO World Information and Early Warning System on Plant Genetic Resources"", ""source_reliability"": 0.85, ""note"": ""FAO WIEWS country-reporting record""}"	supports 'genebank X holds accessions for taxon Y'; does not support individual accession identity, breeder pedigree, or performance	"{""stage_mode"": ""representative_cluster""}"
cultivar:Fragaria_vesca_vincent_2013_cwr_accession_cluster	cultivar	Fragaria vesca — vincent_2013_cwr accession cluster	Fragaria vesca	"{""genebank_role"": ""accession_cluster"", ""stage_mode"": ""representative_cluster"", ""downstream_at_barrier_1"": ""expand to per-accession nodes via genebank DOI list""}"	vincent_2013_cwr	"{""source_id"": ""vincent_2013_cwr"", ""source_name"": ""Vincent et al. 2013 Global CWR Checklist"", ""source_version_or_release"": ""extracted 2026-05-17"", ""access_date"": ""2026-05-17"", ""license"": ""Article copyright Elsevier; factual taxon list extracted"", ""attribution"": ""Vincent H. et al. 2013, Biological Conservation 167:265-275"", ""source_reliability"": 0.93, ""note"": ""Vincent et al. 2013 CWR checklist record""}"	supports 'genebank X holds accessions for taxon Y'; does not support individual accession identity, breeder pedigree, or performance	"{""stage_mode"": ""representative_cluster""}"
cultivar:Fragaria_viridis_genesys_accession_cluster	cultivar	Fragaria viridis — genesys accession cluster	Fragaria viridis	"{""genebank_role"": ""accession_cluster"", ""stage_mode"": ""representative_cluster"", ""downstream_at_barrier_1"": ""expand to per-accession nodes via genebank DOI list""}"	genesys	"{""source_id"": ""genesys"", ""source_name"": ""Genesys germplasm"", ""source_version_or_release"": ""API/DUMP accessed 2026-05-17"", ""access_date"": ""2026-05-17"", ""license"": ""CC-BY (DOI per accession)"", ""attribution"": ""Genesys PGR, Crop Trust + partners; accession DOIs"", ""source_reliability"": 0.88, ""note"": ""Genesys global accession cluster (DOI per accession)""}"	supports 'genebank X holds accessions for taxon Y'; does not support individual accession identity, breeder pedigree, or performance	"{""stage_mode"": ""representative_cluster""}"
cultivar:Fragaria_viridis_usda_grin_accession_cluster	cultivar	Fragaria viridis — usda_grin accession cluster	Fragaria viridis	"{""genebank_role"": ""accession_cluster"", ""stage_mode"": ""representative_cluster"", ""downstream_at_barrier_1"": ""expand to per-accession nodes via genebank DOI list""}"	usda_grin	"{""source_id"": ""usda_grin"", ""source_name"": ""USDA GRIN-Global"", ""source_version_or_release"": ""site probed 2026-05-17"", ""access_date"": ""2026-05-17"", ""license"": ""Public domain (US gov)"", ""attribution"": ""USDA-ARS National Plant Germplasm System (NPGS) GRIN-Global"", ""source_reliability"": 0.92, ""note"": ""USDA GRIN-Global PI accession cluster""}"	supports 'genebank X holds accessions for taxon Y'; does not support individual accession identity, breeder pedigree, or performance	"{""stage_mode"": ""representative_cluster""}"
cultivar:Fragaria_viridis_fao_wiews_accession_cluster	cultivar	Fragaria viridis — fao_wiews accession cluster	Fragaria viridis	"{""genebank_role"": ""accession_cluster"", ""stage_mode"": ""representative_cluster"", ""downstream_at_barrier_1"": ""expand to per-accession nodes via genebank DOI list""}"	fao_wiews	"{""source_id"": ""fao_wiews"", ""source_name"": ""FAO WIEWS / Plant Treaty"", ""source_version_or_release"": ""site probed 2026-05-17"", ""access_date"": ""2026-05-17"", ""license"": ""CC-BY (FAO open data)"", ""attribution"": ""FAO World Information and Early Warning System on Plant Genetic Resources"", ""source_reliability"": 0.85, ""note"": ""FAO WIEWS country-reporting record""}"	supports 'genebank X holds accessions for taxon Y'; does not support individual accession identity, breeder pedigree, or performance	"{""stage_mode"": ""representative_cluster""}"
cultivar:Fragaria_viridis_vincent_2013_cwr_accession_cluster	cultivar	Fragaria viridis — vincent_2013_cwr accession cluster	Fragaria viridis	"{""genebank_role"": ""accession_cluster"", ""stage_mode"": ""representative_cluster"", ""downstream_at_barrier_1"": ""expand to per-accession nodes via genebank DOI list""}"	vincent_2013_cwr	"{""source_id"": ""vincent_2013_cwr"", ""source_name"": ""Vincent et al. 2013 Global CWR Checklist"", ""source_version_or_release"": ""extracted 2026-05-17"", ""access_date"": ""2026-05-17"", ""license"": ""Article copyright Elsevier; factual taxon list extracted"", ""attribution"": ""Vincent H. et al. 2013, Biological Conservation 167:265-275"", ""source_reliability"": 0.93, ""note"": ""Vincent et al. 2013 CWR checklist record""}"	supports 'genebank X holds accessions for taxon Y'; does not support individual accession identity, breeder pedigree, or performance	"{""stage_mode"": ""representative_cluster""}"
cultivar:Citrus_maxima_genesys_accession_cluster	cultivar	Citrus maxima — genesys accession cluster	Citrus maxima	"{""genebank_role"": ""accession_cluster"", ""stage_mode"": ""representative_cluster"", ""downstream_at_barrier_1"": ""expand to per-accession nodes via genebank DOI list""}"	genesys	"{""source_id"": ""genesys"", ""source_name"": ""Genesys germplasm"", ""source_version_or_release"": ""API/DUMP accessed 2026-05-17"", ""access_date"": ""2026-05-17"", ""license"": ""CC-BY (DOI per accession)"", ""attribution"": ""Genesys PGR, Crop Trust + partners; accession DOIs"", ""source_reliability"": 0.88, ""note"": ""Genesys global accession cluster (DOI per accession)""}"	supports 'genebank X holds accessions for taxon Y'; does not support individual accession identity, breeder pedigree, or performance	"{""stage_mode"": ""representative_cluster""}"
cultivar:Citrus_maxima_usda_grin_accession_cluster	cultivar	Citrus maxima — usda_grin accession cluster	Citrus maxima	"{""genebank_role"": ""accession_cluster"", ""stage_mode"": ""representative_cluster"", ""downstream_at_barrier_1"": ""expand to per-accession nodes via genebank DOI list""}"	usda_grin	"{""source_id"": ""usda_grin"", ""source_name"": ""USDA GRIN-Global"", ""source_version_or_release"": ""site probed 2026-05-17"", ""access_date"": ""2026-05-17"", ""license"": ""Public domain (US gov)"", ""attribution"": ""USDA-ARS National Plant Germplasm System (NPGS) GRIN-Global"", ""source_reliability"": 0.92, ""note"": ""USDA GRIN-Global PI accession cluster""}"	supports 'genebank X holds accessions for taxon Y'; does not support individual accession identity, breeder pedigree, or performance	"{""stage_mode"": ""representative_cluster""}"
cultivar:Citrus_maxima_fao_wiews_accession_cluster	cultivar	Citrus maxima — fao_wiews accession cluster	Citrus maxima	"{""genebank_role"": ""accession_cluster"", ""stage_mode"": ""representative_cluster"", ""downstream_at_barrier_1"": ""expand to per-accession nodes via genebank DOI list""}"	fao_wiews	"{""source_id"": ""fao_wiews"", ""source_name"": ""FAO WIEWS / Plant Treaty"", ""source_version_or_release"": ""site probed 2026-05-17"", ""access_date"": ""2026-05-17"", ""license"": ""CC-BY (FAO open data)"", ""attribution"": ""FAO World Information and Early Warning System on Plant Genetic Resources"", ""source_reliability"": 0.85, ""note"": ""FAO WIEWS country-reporting record""}"	supports 'genebank X holds accessions for taxon Y'; does not support individual accession identity, breeder pedigree, or performance	"{""stage_mode"": ""representative_cluster""}"
cultivar:Citrus_maxima_vincent_2013_cwr_accession_cluster	cultivar	Citrus maxima — vincent_2013_cwr accession cluster	Citrus maxima	"{""genebank_role"": ""accession_cluster"", ""stage_mode"": ""representative_cluster"", ""downstream_at_barrier_1"": ""expand to per-accession nodes via genebank DOI list""}"	vincent_2013_cwr	"{""source_id"": ""vincent_2013_cwr"", ""source_name"": ""Vincent et al. 2013 Global CWR Checklist"", ""source_version_or_release"": ""extracted 2026-05-17"", ""access_date"": ""2026-05-17"", ""license"": ""Article copyright Elsevier; factual taxon list extracted"", ""attribution"": ""Vincent H. et al. 2013, Biological Conservation 167:265-275"", ""source_reliability"": 0.93, ""note"": ""Vincent et al. 2013 CWR checklist record""}"	supports 'genebank X holds accessions for taxon Y'; does not support individual accession identity, breeder pedigree, or performance	"{""stage_mode"": ""representative_cluster""}"
cultivar:Citrus_medica_genesys_accession_cluster	cultivar	Citrus medica — genesys accession cluster	Citrus medica	"{""genebank_role"": ""accession_cluster"", ""stage_mode"": ""representative_cluster"", ""downstream_at_barrier_1"": ""expand to per-accession nodes via genebank DOI list""}"	genesys	"{""source_id"": ""genesys"", ""source_name"": ""Genesys germplasm"", ""source_version_or_release"": ""API/DUMP accessed 2026-05-17"", ""access_date"": ""2026-05-17"", ""license"": ""CC-BY (DOI per accession)"", ""attribution"": ""Genesys PGR, Crop Trust + partners; accession DOIs"", ""source_reliability"": 0.88, ""note"": ""Genesys global accession cluster (DOI per accession)""}"	supports 'genebank X holds accessions for taxon Y'; does not support individual accession identity, breeder pedigree, or performance	"{""stage_mode"": ""representative_cluster""}"
cultivar:Citrus_medica_usda_grin_accession_cluster	cultivar	Citrus medica — usda_grin accession cluster	Citrus medica	"{""genebank_role"": ""accession_cluster"", ""stage_mode"": ""representative_cluster"", ""downstream_at_barrier_1"": ""expand to per-accession nodes via genebank DOI list""}"	usda_grin	"{""source_id"": ""usda_grin"", ""source_name"": ""USDA GRIN-Global"", ""source_version_or_release"": ""site probed 2026-05-17"", ""access_date"": ""2026-05-17"", ""license"": ""Public domain (US gov)"", ""attribution"": ""USDA-ARS National Plant Germplasm System (NPGS) GRIN-Global"", ""source_reliability"": 0.92, ""note"": ""USDA GRIN-Global PI accession cluster""}"	supports 'genebank X holds accessions for taxon Y'; does not support individual accession identity, breeder pedigree, or performance	"{""stage_mode"": ""representative_cluster""}"
cultivar:Citrus_medica_fao_wiews_accession_cluster	cultivar	Citrus medica — fao_wiews accession cluster	Citrus medica	"{""genebank_role"": ""accession_cluster"", ""stage_mode"": ""representative_cluster"", ""downstream_at_barrier_1"": ""expand to per-accession nodes via genebank DOI list""}"	fao_wiews	"{""source_id"": ""fao_wiews"", ""source_name"": ""FAO WIEWS / Plant Treaty"", ""source_version_or_release"": ""site probed 2026-05-17"", ""access_date"": ""2026-05-17"", ""license"": ""CC-BY (FAO open data)"", ""attribution"": ""FAO World Information and Early Warning System on Plant Genetic Resources"", ""source_reliability"": 0.85, ""note"": ""FAO WIEWS country-reporting record""}"	supports 'genebank X holds accessions for taxon Y'; does not support individual accession identity, breeder pedigree, or performance	"{""stage_mode"": ""representative_cluster""}"
cultivar:Citrus_medica_vincent_2013_cwr_accession_cluster	cultivar	Citrus medica — vincent_2013_cwr accession cluster	Citrus medica	"{""genebank_role"": ""accession_cluster"", ""stage_mode"": ""representative_cluster"", ""downstream_at_barrier_1"": ""expand to per-accession nodes via genebank DOI list""}"	vincent_2013_cwr	"{""source_id"": ""vincent_2013_cwr"", ""source_name"": ""Vincent et al. 2013 Global CWR Checklist"", ""source_version_or_release"": ""extracted 2026-05-17"", ""access_date"": ""2026-05-17"", ""license"": ""Article copyright Elsevier; factual taxon list extracted"", ""attribution"": ""Vincent H. et al. 2013, Biological Conservation 167:265-275"", ""source_reliability"": 0.93, ""note"": ""Vincent et al. 2013 CWR checklist record""}"	supports 'genebank X holds accessions for taxon Y'; does not support individual accession identity, breeder pedigree, or performance	"{""stage_mode"": ""representative_cluster""}"
cultivar:Citrus_reticulata_genesys_accession_cluster	cultivar	Citrus reticulata — genesys accession cluster	Citrus reticulata	"{""genebank_role"": ""accession_cluster"", ""stage_mode"": ""representative_cluster"", ""downstream_at_barrier_1"": ""expand to per-accession nodes via genebank DOI list""}"	genesys	"{""source_id"": ""genesys"", ""source_name"": ""Genesys germplasm"", ""source_version_or_release"": ""API/DUMP accessed 2026-05-17"", ""access_date"": ""2026-05-17"", ""license"": ""CC-BY (DOI per accession)"", ""attribution"": ""Genesys PGR, Crop Trust + partners; accession DOIs"", ""source_reliability"": 0.88, ""note"": ""Genesys global accession cluster (DOI per accession)""}"	supports 'genebank X holds accessions for taxon Y'; does not support individual accession identity, breeder pedigree, or performance	"{""stage_mode"": ""representative_cluster""}"
