accepted_key	label	genus_key	genus_label	family_key	family_label	tci	tci_observed	tci_structural	n_evidence_edges	n_ploidy_states	n_chrom_counts	chrom_count_cv	synonym_cluster_size	n_taxonomic_conflicts	confidence	tci_provenance
wfo:wfo-4000031199-2025-12	Proboscidea	wfo:wfo-4000031199-2025-12	Proboscidea	wfo:wfo-7000000366-2025-12	Martyniaceae	1.0	1.0	1.0	0	0	0		1	0	data_limited	data_limited_unknown
wfo:wfo-4000031204-2025-12	Prockia	wfo:wfo-4000031204-2025-12	Prockia	wfo:wfo-7000000540-2025-12	Salicaceae	0.975	1.0	0.95	0	0	0		2	0	data_limited	structural_only
wfo:wfo-4000031205-2025-12	Prockiopsis	wfo:wfo-4000031205-2025-12	Prockiopsis	wfo:wfo-7000000002-2025-12	Achariaceae	1.0	1.0	1.0	0	0	0		1	0	data_limited	data_limited_unknown
wfo:wfo-4000031211-2025-12	Procris	wfo:wfo-4000031211-2025-12	Procris	wfo:wfo-7000000631-2025-12	Urticaceae	0.975	1.0	0.95	0	0	0		2	0	data_limited	structural_only
wfo:wfo-4000031214-2025-12	Proiphys	wfo:wfo-4000031214-2025-12	Proiphys	wfo:wfo-7000000018-2025-12	Amaryllidaceae	0.975	1.0	0.95	0	0	0		2	0	data_limited	structural_only
wfo:wfo-4000031215-2025-12	Prolobus	wfo:wfo-4000031215-2025-12	Prolobus			1.0	1.0	1.0	0	0	0		1	0	data_limited	data_limited_unknown
wfo:wfo-4000031217-2025-12	Promenaea	wfo:wfo-4000031217-2025-12	Promenaea			1.0	1.0	1.0	0	0	0		1	0	data_limited	data_limited_unknown
wfo:wfo-4000031218-2025-12	Prometheum	wfo:wfo-4000031218-2025-12	Prometheum	wfo:wfo-7000000156-2025-12	Crassulaceae	0.975	1.0	0.95	0	0	0		2	0	data_limited	structural_only
wfo:wfo-4000031227-2025-12	Prosartes	wfo:wfo-4000031227-2025-12	Prosartes	wfo:wfo-7000000336-2025-12	Liliaceae	0.975	1.0	0.95	0	0	0		2	0	data_limited	structural_only
wfo:wfo-4000031231-2025-12	Proserpinaca	wfo:wfo-4000031231-2025-12	Proserpinaca	wfo:wfo-7000000268-2025-12	Haloragaceae	1.0	1.0	1.0	0	0	0		1	0	data_limited	data_limited_unknown
wfo:wfo-4000031233-2025-12	Prosopanche	wfo:wfo-4000031233-2025-12	Prosopanche			1.0	1.0	1.0	0	0	0		1	0	data_limited	data_limited_unknown
wfo:wfo-4000031234-2025-12	Prosopidastrum	wfo:wfo-4000031234-2025-12	Prosopidastrum			1.0	1.0	1.0	0	0	0		1	0	data_limited	data_limited_unknown
wfo:wfo-4000031235-2025-12	Prosopis	wfo:wfo-4000031235-2025-12	Prosopis			0.975	1.0	0.95	0	0	0		2	0	data_limited	structural_only
wfo:wfo-4000031238-2025-12	Prospero	wfo:wfo-4000031238-2025-12	Prospero			1.0	1.0	1.0	0	0	0		1	0	data_limited	data_limited_unknown
wfo:wfo-4000031240-2025-12	Prosphytochloa	wfo:wfo-4000031240-2025-12	Prosphytochloa	wfo:wfo-7000000483-2025-12	Poaceae	1.0	1.0	1.0	0	0	0		1	0	data_limited	data_limited_unknown
wfo:wfo-4000031241-2025-12	Prostanthera	wfo:wfo-4000031241-2025-12	Prostanthera	wfo:wfo-7000000318-2025-12	Lamiaceae	0.975	1.0	0.95	0	0	0		2	0	data_limited	structural_only
wfo:wfo-4000031243-2025-12	Prosthechea	wfo:wfo-4000031243-2025-12	Prosthechea			0.975	1.0	0.95	0	0	0		2	0	data_limited	structural_only
wfo:wfo-4000031247-2025-12	Protarum	wfo:wfo-4000031247-2025-12	Protarum	wfo:wfo-7000000042-2025-12	Araceae	1.0	1.0	1.0	0	0	0		1	0	data_limited	data_limited_unknown
wfo:wfo-4000031249-2025-12	Protea	wfo:wfo-4000031249-2025-12	Protea	wfo:wfo-7000000499-2025-12	Proteaceae	0.975	1.0	0.95	0	0	0		2	0	data_limited	structural_only
wfo:wfo-4000031252-2025-12	Proteopsis	wfo:wfo-4000031252-2025-12	Proteopsis			1.0	1.0	1.0	0	0	0		1	0	data_limited	data_limited_unknown
wfo:wfo-4000031258-2025-12	Protium	wfo:wfo-4000031258-2025-12	Protium	wfo:wfo-7000000092-2025-12	Burseraceae	0.958333	1.0	0.916667	0	0	0		3	0	data_limited	structural_only
wfo:wfo-4000031268-2025-12	Protomegabaria	wfo:wfo-4000031268-2025-12	Protomegabaria	wfo:wfo-7000000461-2025-12	Phyllanthaceae	1.0	1.0	1.0	0	0	0		1	0	data_limited	data_limited_unknown
wfo:wfo-4000031269-2025-12	Protorhus	wfo:wfo-4000031269-2025-12	Protorhus	wfo:wfo-7000000022-2025-12	Anacardiaceae	1.0	1.0	1.0	0	0	0		1	0	data_limited	data_limited_unknown
wfo:wfo-4000031270-2025-12	Protoschwenkia	wfo:wfo-4000031270-2025-12	Protoschwenkia			0.975	1.0	0.95	0	0	0		2	0	data_limited	structural_only
wfo:wfo-4000031274-2025-12	Proustia	wfo:wfo-4000031274-2025-12	Proustia			1.0	1.0	1.0	0	0	0		1	0	data_limited	data_limited_unknown
wfo:wfo-4000031279-2025-12	Prunella	wfo:wfo-4000031279-2025-12	Prunella	wfo:wfo-7000000318-2025-12	Lamiaceae	0.975	1.0	0.95	0	0	0		2	0	data_limited	structural_only
wfo:wfo-4000031284-2025-12	Prunus	wfo:wfo-4000031284-2025-12	Prunus	wfo:wfo-7000000532-2025-12	Rosaceae	0.958333	1.0	0.916667	0	0	0		3	0	data_limited	structural_only
wfo:wfo-4000031287-2025-12	Przewalskia	wfo:wfo-4000031287-2025-12	Przewalskia			1.0	1.0	1.0	0	0	0		1	0	data_limited	data_limited_unknown
wfo:wfo-4000031290-2025-12	Psacaliopsis	wfo:wfo-4000031290-2025-12	Psacaliopsis			1.0	1.0	1.0	0	0	0		1	0	data_limited	data_limited_unknown
wfo:wfo-4000031291-2025-12	Psacalium	wfo:wfo-4000031291-2025-12	Psacalium			0.975	1.0	0.95	0	0	0		2	0	data_limited	structural_only
wfo:wfo-4000031298-2025-12	Psammisia	wfo:wfo-4000031298-2025-12	Psammisia			1.0	1.0	1.0	0	0	0		1	0	data_limited	data_limited_unknown
wfo:wfo-4000031299-2025-12	Psammochloa	wfo:wfo-4000031299-2025-12	Psammochloa	wfo:wfo-7000000483-2025-12	Poaceae	1.0	1.0	1.0	0	0	0		1	0	data_limited	data_limited_unknown
wfo:wfo-4000031300-2025-12	Psammogeton	wfo:wfo-4000031300-2025-12	Psammogeton	wfo:wfo-7000000036-2025-12	Apiaceae	1.0	1.0	1.0	0	0	0		1	0	data_limited	data_limited_unknown
wfo:wfo-4000031302-2025-12	Psammomoya	wfo:wfo-4000031302-2025-12	Psammomoya	wfo:wfo-7000000121-2025-12	Celastraceae	1.0	1.0	1.0	0	0	0		1	0	data_limited	data_limited_unknown
wfo:wfo-4000031305-2025-12	Psammophiliella	wfo:wfo-4000031305-2025-12	Psammophiliella			1.0	1.0	1.0	0	0	0		1	0	data_limited	data_limited_unknown
wfo:wfo-4000031306-2025-12	Psammophora	wfo:wfo-4000031306-2025-12	Psammophora			1.0	1.0	1.0	0	0	0		1	0	data_limited	data_limited_unknown
wfo:wfo-4000031309-2025-12	Psammosilene	wfo:wfo-4000031309-2025-12	Psammosilene			1.0	1.0	1.0	0	0	0		1	0	data_limited	data_limited_unknown
wfo:wfo-4000031311-2025-12	Psammotropha	wfo:wfo-4000031311-2025-12	Psammotropha	wfo:wfo-7000000388-2025-12	Molluginaceae	1.0	1.0	1.0	0	0	0		1	0	data_limited	data_limited_unknown
wfo:wfo-4000031317-2025-12	Psathyrostachys	wfo:wfo-4000031317-2025-12	Psathyrostachys	wfo:wfo-7000000483-2025-12	Poaceae	1.0	1.0	1.0	0	0	0		1	0	data_limited	data_limited_unknown
wfo:wfo-4000031318-2025-12	Psathyrotes	wfo:wfo-4000031318-2025-12	Psathyrotes			0.975	1.0	0.95	0	0	0		2	0	data_limited	structural_only
wfo:wfo-4000031319-2025-12	Psathyrotopsis	wfo:wfo-4000031319-2025-12	Psathyrotopsis			1.0	1.0	1.0	0	0	0		1	0	data_limited	data_limited_unknown
wfo:wfo-4000031322-2025-12	Psednotrichia	wfo:wfo-4000031322-2025-12	Psednotrichia			1.0	1.0	1.0	0	0	0		1	0	data_limited	data_limited_unknown
wfo:wfo-4000031324-2025-12	Psephellus	wfo:wfo-4000031324-2025-12	Psephellus			0.975	1.0	0.95	0	0	0		2	0	data_limited	structural_only
wfo:wfo-4000031325-2025-12	Pseudabutilon	wfo:wfo-4000031325-2025-12	Pseudabutilon	wfo:wfo-7000000360-2025-12	Malvaceae	1.0	1.0	1.0	0	0	0		1	0	data_limited	data_limited_unknown
wfo:wfo-4000031327-2025-12	Pseudacanthopale	wfo:wfo-4000031327-2025-12	Pseudacanthopale	wfo:wfo-7000000001-2025-12	Acanthaceae	1.0	1.0	1.0	0	0	0		1	0	data_limited	data_limited_unknown
wfo:wfo-4000031330-2025-12	Pseudadenia	wfo:wfo-4000031330-2025-12	Pseudadenia	wfo:wfo-7000000429-2025-12	Orchidaceae	0.975	1.0	0.95	0	0	0		2	0	data_limited	structural_only
wfo:wfo-4000031335-2025-12	Pseudagrostistachys	wfo:wfo-4000031335-2025-12	Pseudagrostistachys	wfo:wfo-7000000224-2025-12	Euphorbiaceae	1.0	1.0	1.0	0	0	0		1	0	data_limited	data_limited_unknown
wfo:wfo-4000031336-2025-12	Pseudaidia	wfo:wfo-4000031336-2025-12	Pseudaidia	wfo:wfo-7000000534-2025-12	Rubiaceae	1.0	1.0	1.0	0	0	0		1	0	data_limited	data_limited_unknown
wfo:wfo-4000031339-2025-12	Pseudalbizzia	wfo:wfo-4000031339-2025-12	Pseudalbizzia			0.975	1.0	0.95	0	0	0		2	0	data_limited	structural_only
wfo:wfo-4000031351-2025-12	Pseudanthistiria	wfo:wfo-4000031351-2025-12	Pseudanthistiria	wfo:wfo-7000000483-2025-12	Poaceae	1.0	1.0	1.0	0	0	0		1	0	data_limited	data_limited_unknown
wfo:wfo-4000031353-2025-12	Pseudanthus	wfo:wfo-4000031353-2025-12	Pseudanthus	wfo:wfo-7000000468-2025-12	Picrodendraceae	0.975	1.0	0.95	0	0	0		2	0	data_limited	structural_only
wfo:wfo-4000031356-2025-12	Pseudartabotrys	wfo:wfo-4000031356-2025-12	Pseudartabotrys			1.0	1.0	1.0	0	0	0		1	0	data_limited	data_limited_unknown
wfo:wfo-4000031357-2025-12	Pseudarthria	wfo:wfo-4000031357-2025-12	Pseudarthria			0.975	1.0	0.95	0	0	0		2	0	data_limited	structural_only
wfo:wfo-4000031361-2025-12	Pseudechinolaena	wfo:wfo-4000031361-2025-12	Pseudechinolaena	wfo:wfo-7000000483-2025-12	Poaceae	0.975	1.0	0.95	0	0	0		2	0	data_limited	structural_only
wfo:wfo-4000031363-2025-12	Pseudelephantopus	wfo:wfo-4000031363-2025-12	Pseudelephantopus			1.0	1.0	1.0	0	0	0		1	0	data_limited	data_limited_unknown
wfo:wfo-4000031367-2025-12	Pseudeminia	wfo:wfo-4000031367-2025-12	Pseudeminia			0.975	1.0	0.95	0	0	0		2	0	data_limited	structural_only
wfo:wfo-4000031369-2025-12	Pseudephedranthus	wfo:wfo-4000031369-2025-12	Pseudephedranthus			1.0	1.0	1.0	0	0	0		1	0	data_limited	data_limited_unknown
wfo:wfo-4000031372-2025-12	Pseuderanthemum	wfo:wfo-4000031372-2025-12	Pseuderanthemum	wfo:wfo-7000000001-2025-12	Acanthaceae	0.975	1.0	0.95	0	0	0		2	0	data_limited	structural_only
wfo:wfo-4000031374-2025-12	Pseuderia	wfo:wfo-4000031374-2025-12	Pseuderia			1.0	1.0	1.0	0	0	0		1	0	data_limited	data_limited_unknown
wfo:wfo-4000031376-2025-12	Pseuderucaria	wfo:wfo-4000031376-2025-12	Pseuderucaria			1.0	1.0	1.0	0	0	0		1	0	data_limited	data_limited_unknown
wfo:wfo-4000031380-2025-12	Pseudima	wfo:wfo-4000031380-2025-12	Pseudima			1.0	1.0	1.0	0	0	0		1	0	data_limited	data_limited_unknown
wfo:wfo-4000031381-2025-12	Pseudinium	wfo:wfo-4000031381-2025-12	Pseudinium	wfo:wfo-7000000429-2025-12	Orchidaceae	1.0	1.0	1.0	0	0	0		1	0	data_limited	data_limited_unknown
wfo:wfo-4000031382-2025-12	Pseudiosma	wfo:wfo-4000031382-2025-12	Pseudiosma	wfo:wfo-7000000536-2025-12	Rutaceae	1.0	1.0	1.0	0	0	0		1	0	data_limited	data_limited_unknown
wfo:wfo-4000031395-2025-12	Pseudoarabidopsis	wfo:wfo-4000031395-2025-12	Pseudoarabidopsis	wfo:wfo-7000000082-2025-12	Brassicaceae	1.0	1.0	1.0	0	0	0		1	0	data_limited	data_limited_unknown
wfo:wfo-4000031398-2025-12	Pseudobahia	wfo:wfo-4000031398-2025-12	Pseudobahia			0.975	1.0	0.95	0	0	0		2	0	data_limited	structural_only
wfo:wfo-4000031399-2025-12	Pseudobambusa	wfo:wfo-4000031399-2025-12	Pseudobambusa	wfo:wfo-7000000483-2025-12	Poaceae	1.0	1.0	1.0	0	0	0		1	0	data_limited	data_limited_unknown
wfo:wfo-4000031403-2025-12	Pseudobartsia	wfo:wfo-4000031403-2025-12	Pseudobartsia	wfo:wfo-7000000430-2025-12	Orobanchaceae	1.0	1.0	1.0	0	0	0		1	0	data_limited	data_limited_unknown
wfo:wfo-4000031406-2025-12	Pseudobersama	wfo:wfo-4000031406-2025-12	Pseudobersama	wfo:wfo-7000000373-2025-12	Meliaceae	1.0	1.0	1.0	0	0	0		1	0	data_limited	data_limited_unknown
wfo:wfo-4000031410-2025-12	Pseudoblepharispermum	wfo:wfo-4000031410-2025-12	Pseudoblepharispermum			1.0	1.0	1.0	0	0	0		1	0	data_limited	data_limited_unknown
wfo:wfo-4000031412-2025-12	Pseudobombax	wfo:wfo-4000031412-2025-12	Pseudobombax	wfo:wfo-7000000360-2025-12	Malvaceae	1.0	1.0	1.0	0	0	0		1	0	data_limited	data_limited_unknown
wfo:wfo-4000031413-2025-12	Pseudobotrys	wfo:wfo-4000031413-2025-12	Pseudobotrys	wfo:wfo-7000000113-2025-12	Cardiopteridaceae	1.0	1.0	1.0	0	0	0		1	0	data_limited	data_limited_unknown
wfo:wfo-4000031421-2025-12	Pseudobrickellia	wfo:wfo-4000031421-2025-12	Pseudobrickellia			1.0	1.0	1.0	0	0	0		1	0	data_limited	data_limited_unknown
wfo:wfo-4000031422-2025-12	Pseudobromus	wfo:wfo-4000031422-2025-12	Pseudobromus	wfo:wfo-7000000483-2025-12	Poaceae	1.0	1.0	1.0	0	0	0		1	0	data_limited	data_limited_unknown
wfo:wfo-4000031429-2025-12	Pseudocalyx	wfo:wfo-4000031429-2025-12	Pseudocalyx	wfo:wfo-7000000001-2025-12	Acanthaceae	1.0	1.0	1.0	0	0	0		1	0	data_limited	data_limited_unknown
wfo:wfo-4000031430-2025-12	Pseudocamelina	wfo:wfo-4000031430-2025-12	Pseudocamelina			1.0	1.0	1.0	0	0	0		1	0	data_limited	data_limited_unknown
wfo:wfo-4000031433-2025-12	Pseudocannaboides	wfo:wfo-4000031433-2025-12	Pseudocannaboides	wfo:wfo-7000000036-2025-12	Apiaceae	1.0	1.0	1.0	0	0	0		1	0	data_limited	data_limited_unknown
wfo:wfo-4000031435-2025-12	Pseudocarapa	wfo:wfo-4000031435-2025-12	Pseudocarapa	wfo:wfo-7000000373-2025-12	Meliaceae	1.0	1.0	1.0	0	0	0		1	0	data_limited	data_limited_unknown
wfo:wfo-4000031437-2025-12	Pseudocarpidium	wfo:wfo-4000031437-2025-12	Pseudocarpidium	wfo:wfo-7000000318-2025-12	Lamiaceae	1.0	1.0	1.0	0	0	0		1	0	data_limited	data_limited_unknown
wfo:wfo-4000031438-2025-12	Pseudocarum	wfo:wfo-4000031438-2025-12	Pseudocarum	wfo:wfo-7000000036-2025-12	Apiaceae	1.0	1.0	1.0	0	0	0		1	0	data_limited	data_limited_unknown
wfo:wfo-4000031440-2025-12	Pseudocaryopteris	wfo:wfo-4000031440-2025-12	Pseudocaryopteris	wfo:wfo-7000000318-2025-12	Lamiaceae	1.0	1.0	1.0	0	0	0		1	0	data_limited	data_limited_unknown
wfo:wfo-4000031444-2025-12	Pseudocedrela	wfo:wfo-4000031444-2025-12	Pseudocedrela	wfo:wfo-7000000373-2025-12	Meliaceae	1.0	1.0	1.0	0	0	0		1	0	data_limited	data_limited_unknown
wfo:wfo-4000031446-2025-12	Pseudocentrum	wfo:wfo-4000031446-2025-12	Pseudocentrum			1.0	1.0	1.0	0	0	0		1	0	data_limited	data_limited_unknown
wfo:wfo-4000031452-2025-12	Pseudochamaesphacos	wfo:wfo-4000031452-2025-12	Pseudochamaesphacos	wfo:wfo-7000000318-2025-12	Lamiaceae	1.0	1.0	1.0	0	0	0		1	0	data_limited	data_limited_unknown
wfo:wfo-4000031454-2025-12	Pseudochirita	wfo:wfo-4000031454-2025-12	Pseudochirita			1.0	1.0	1.0	0	0	0		1	0	data_limited	data_limited_unknown
wfo:wfo-4000031460-2025-12	Pseudoclappia	wfo:wfo-4000031460-2025-12	Pseudoclappia			1.0	1.0	1.0	0	0	0		1	0	data_limited	data_limited_unknown
wfo:wfo-4000031461-2025-12	Pseudoclausena	wfo:wfo-4000031461-2025-12	Pseudoclausena	wfo:wfo-7000000373-2025-12	Meliaceae	1.0	1.0	1.0	0	0	0		1	0	data_limited	data_limited_unknown
wfo:wfo-4000031466-2025-12	Pseudoconnarus	wfo:wfo-4000031466-2025-12	Pseudoconnarus	wfo:wfo-7000000147-2025-12	Connaraceae	1.0	1.0	1.0	0	0	0		1	0	data_limited	data_limited_unknown
wfo:wfo-4000031469-2025-12	Pseudocorchorus	wfo:wfo-4000031469-2025-12	Pseudocorchorus	wfo:wfo-7000000360-2025-12	Malvaceae	1.0	1.0	1.0	0	0	0		1	0	data_limited	data_limited_unknown
wfo:wfo-4000031482-2025-12	Pseudocydonia	wfo:wfo-4000031482-2025-12	Pseudocydonia	wfo:wfo-7000000532-2025-12	Rosaceae	1.0	1.0	1.0	0	0	0		1	0	data_limited	data_limited_unknown
wfo:wfo-4000031489-2025-12	Pseudodacryodes	wfo:wfo-4000031489-2025-12	Pseudodacryodes	wfo:wfo-7000000092-2025-12	Burseraceae	1.0	1.0	1.0	0	0	0		1	0	data_limited	data_limited_unknown
wfo:wfo-4000031490-2025-12	Pseudodanthonia	wfo:wfo-4000031490-2025-12	Pseudodanthonia	wfo:wfo-7000000483-2025-12	Poaceae	1.0	1.0	1.0	0	0	0		1	0	data_limited	data_limited_unknown
wfo:wfo-4000031493-2025-12	Pseudodichanthium	wfo:wfo-4000031493-2025-12	Pseudodichanthium	wfo:wfo-7000000483-2025-12	Poaceae	1.0	1.0	1.0	0	0	0		1	0	data_limited	data_limited_unknown
wfo:wfo-4000031494-2025-12	Pseudodicliptera	wfo:wfo-4000031494-2025-12	Pseudodicliptera	wfo:wfo-7000000001-2025-12	Acanthaceae	0.975	1.0	0.95	0	0	0		2	0	data_limited	structural_only
wfo:wfo-4000031495-2025-12	Pseudodictamnus	wfo:wfo-4000031495-2025-12	Pseudodictamnus	wfo:wfo-7000000318-2025-12	Lamiaceae	0.975	1.0	0.95	0	0	0		2	0	data_limited	structural_only
wfo:wfo-4000031500-2025-12	Pseudodiplospora	wfo:wfo-4000031500-2025-12	Pseudodiplospora	wfo:wfo-7000000534-2025-12	Rubiaceae	1.0	1.0	1.0	0	0	0		1	0	data_limited	data_limited_unknown
wfo:wfo-4000031501-2025-12	Pseudodissochaeta	wfo:wfo-4000031501-2025-12	Pseudodissochaeta	wfo:wfo-7000000372-2025-12	Melastomataceae	1.0	1.0	1.0	0	0	0		1	0	data_limited	data_limited_unknown
wfo:wfo-4000031504-2025-12	Pseudodraba	wfo:wfo-4000031504-2025-12	Pseudodraba			1.0	1.0	1.0	0	0	0		1	0	data_limited	data_limited_unknown
wfo:wfo-4000031509-2025-12	Pseudoeriosema	wfo:wfo-4000031509-2025-12	Pseudoeriosema			1.0	1.0	1.0	0	0	0		1	0	data_limited	data_limited_unknown
wfo:wfo-4000031510-2025-12	Pseudoernestia	wfo:wfo-4000031510-2025-12	Pseudoernestia	wfo:wfo-7000000372-2025-12	Melastomataceae	1.0	1.0	1.0	0	0	0		1	0	data_limited	data_limited_unknown
wfo:wfo-4000031517-2025-12	Pseudo-fumaria	wfo:wfo-4000031517-2025-12	Pseudo-fumaria			1.0	1.0	1.0	0	0	0		1	0	data_limited	data_limited_unknown
wfo:wfo-4000031520-2025-12	Pseudogaltonia	wfo:wfo-4000031520-2025-12	Pseudogaltonia			0.975	1.0	0.95	0	0	0		2	0	data_limited	structural_only
wfo:wfo-4000031525-2025-12	Pseudoglossanthis	wfo:wfo-4000031525-2025-12	Pseudoglossanthis	wfo:wfo-7000000146-2025-12	Asteraceae	1.0	1.0	1.0	0	0	0		1	0	data_limited	data_limited_unknown
wfo:wfo-4000031527-2025-12	Pseudognaphalium	wfo:wfo-4000031527-2025-12	Pseudognaphalium			0.975	1.0	0.95	0	0	0		2	0	data_limited	structural_only
wfo:wfo-4000031531-2025-12	Pseudogoodyera	wfo:wfo-4000031531-2025-12	Pseudogoodyera			1.0	1.0	1.0	0	0	0		1	0	data_limited	data_limited_unknown
wfo:wfo-4000031533-2025-12	Pseudogynoxys	wfo:wfo-4000031533-2025-12	Pseudogynoxys			0.975	1.0	0.95	0	0	0		2	0	data_limited	structural_only
wfo:wfo-4000031534-2025-12	Pseudohamelia	wfo:wfo-4000031534-2025-12	Pseudohamelia	wfo:wfo-7000000534-2025-12	Rubiaceae	1.0	1.0	1.0	0	0	0		1	0	data_limited	data_limited_unknown
wfo:wfo-4000031535-2025-12	Pseudohandelia	wfo:wfo-4000031535-2025-12	Pseudohandelia			1.0	1.0	1.0	0	0	0		1	0	data_limited	data_limited_unknown
wfo:wfo-4000031539-2025-12	Pseudohydrosme	wfo:wfo-4000031539-2025-12	Pseudohydrosme	wfo:wfo-7000000042-2025-12	Araceae	0.975	1.0	0.95	0	0	0		2	0	data_limited	structural_only
wfo:wfo-4000031544-2025-12	Pseudojacobaea	wfo:wfo-4000031544-2025-12	Pseudojacobaea			0.975	1.0	0.95	0	0	0		2	0	data_limited	structural_only
wfo:wfo-4000031547-2025-12	Pseudolachnostylis	wfo:wfo-4000031547-2025-12	Pseudolachnostylis	wfo:wfo-7000000461-2025-12	Phyllanthaceae	1.0	1.0	1.0	0	0	0		1	0	data_limited	data_limited_unknown
wfo:wfo-4000031548-2025-12	Pseudolaelia	wfo:wfo-4000031548-2025-12	Pseudolaelia			0.975	1.0	0.95	0	0	0		2	0	data_limited	structural_only
wfo:wfo-4000031550-2025-12	Pseudolasiacis	wfo:wfo-4000031550-2025-12	Pseudolasiacis	wfo:wfo-7000000483-2025-12	Poaceae	1.0	1.0	1.0	0	0	0		1	0	data_limited	data_limited_unknown
wfo:wfo-4000031567-2025-12	Pseudolithos	wfo:wfo-4000031567-2025-12	Pseudolithos			0.975	1.0	0.95	0	0	0		2	0	data_limited	structural_only
wfo:wfo-4000031569-2025-12	Pseudolmedia	wfo:wfo-4000031569-2025-12	Pseudolmedia	wfo:wfo-7000000395-2025-12	Moraceae	1.0	1.0	1.0	0	0	0		1	0	data_limited	data_limited_unknown
wfo:wfo-4000031576-2025-12	Pseudolotus	wfo:wfo-4000031576-2025-12	Pseudolotus			1.0	1.0	1.0	0	0	0		1	0	data_limited	data_limited_unknown
wfo:wfo-4000031585-2025-12	Pseudomalmea	wfo:wfo-4000031585-2025-12	Pseudomalmea			1.0	1.0	1.0	0	0	0		1	0	data_limited	data_limited_unknown
wfo:wfo-4000031587-2025-12	Pseudomantalania	wfo:wfo-4000031587-2025-12	Pseudomantalania	wfo:wfo-7000000534-2025-12	Rubiaceae	1.0	1.0	1.0	0	0	0		1	0	data_limited	data_limited_unknown
wfo:wfo-4000031589-2025-12	Pseudomarrubium	wfo:wfo-4000031589-2025-12	Pseudomarrubium	wfo:wfo-7000000318-2025-12	Lamiaceae	0.975	1.0	0.95	0	0	0		2	0	data_limited	structural_only
wfo:wfo-4000031594-2025-12	Pseudomelasma	wfo:wfo-4000031594-2025-12	Pseudomelasma	wfo:wfo-7000000430-2025-12	Orobanchaceae	1.0	1.0	1.0	0	0	0		1	0	data_limited	data_limited_unknown
wfo:wfo-4000031597-2025-12	Pseudomiltemia	wfo:wfo-4000031597-2025-12	Pseudomiltemia	wfo:wfo-7000000534-2025-12	Rubiaceae	1.0	1.0	1.0	0	0	0		1	0	data_limited	data_limited_unknown
wfo:wfo-4000031598-2025-12	Pseudomisopates	wfo:wfo-4000031598-2025-12	Pseudomisopates	wfo:wfo-7000000476-2025-12	Plantaginaceae	1.0	1.0	1.0	0	0	0		1	0	data_limited	data_limited_unknown
wfo:wfo-4000031600-2025-12	Pseudomonotes	wfo:wfo-4000031600-2025-12	Pseudomonotes			1.0	1.0	1.0	0	0	0		1	0	data_limited	data_limited_unknown
wfo:wfo-4000031603-2025-12	Pseudomussaenda	wfo:wfo-4000031603-2025-12	Pseudomussaenda	wfo:wfo-7000000534-2025-12	Rubiaceae	1.0	1.0	1.0	0	0	0		1	0	data_limited	data_limited_unknown
wfo:wfo-4000031605-2025-12	Pseudonemacladus	wfo:wfo-4000031605-2025-12	Pseudonemacladus	wfo:wfo-7000000106-2025-12	Campanulaceae	1.0	1.0	1.0	0	0	0		1	0	data_limited	data_limited_unknown
wfo:wfo-4000031607-2025-12	Pseudonesohedyotis	wfo:wfo-4000031607-2025-12	Pseudonesohedyotis	wfo:wfo-7000000534-2025-12	Rubiaceae	1.0	1.0	1.0	0	0	0		1	0	data_limited	data_limited_unknown
wfo:wfo-4000031610-2025-12	Pseudonoseris	wfo:wfo-4000031610-2025-12	Pseudonoseris			1.0	1.0	1.0	0	0	0		1	0	data_limited	data_limited_unknown
wfo:wfo-4000031613-2025-12	Pseudopanax	wfo:wfo-4000031613-2025-12	Pseudopanax	wfo:wfo-7000000043-2025-12	Araliaceae	1.0	1.0	1.0	0	0	0		1	0	data_limited	data_limited_unknown
wfo:wfo-4000031614-2025-12	Pseudopancovia	wfo:wfo-4000031614-2025-12	Pseudopancovia			1.0	1.0	1.0	0	0	0		1	0	data_limited	data_limited_unknown
wfo:wfo-4000031615-2025-12	Pseudoparis	wfo:wfo-4000031615-2025-12	Pseudoparis			1.0	1.0	1.0	0	0	0		1	0	data_limited	data_limited_unknown
wfo:wfo-4000031618-2025-12	Pseudopentameris	wfo:wfo-4000031618-2025-12	Pseudopentameris	wfo:wfo-7000000483-2025-12	Poaceae	1.0	1.0	1.0	0	0	0		1	0	data_limited	data_limited_unknown
wfo:wfo-4000031625-2025-12	Pseudophleum	wfo:wfo-4000031625-2025-12	Pseudophleum	wfo:wfo-7000000483-2025-12	Poaceae	1.0	1.0	1.0	0	0	0		1	0	data_limited	data_limited_unknown
wfo:wfo-4000031626-2025-12	Pseudophoenix	wfo:wfo-4000031626-2025-12	Pseudophoenix	wfo:wfo-7000000046-2025-12	Arecaceae	0.975	1.0	0.95	0	0	0		2	0	data_limited	structural_only
wfo:wfo-4000031628-2025-12	Pseudophyllanthus	wfo:wfo-4000031628-2025-12	Pseudophyllanthus	wfo:wfo-7000000461-2025-12	Phyllanthaceae	1.0	1.0	1.0	0	0	0		1	0	data_limited	data_limited_unknown
wfo:wfo-4000031635-2025-12	Pseudopiptocarpha	wfo:wfo-4000031635-2025-12	Pseudopiptocarpha			1.0	1.0	1.0	0	0	0		1	0	data_limited	data_limited_unknown
