n,trial,observable,value,seed
400,29,window_neg_mid,0.285,20260515
400,29,window_pos_mid,0.2825,20260515
400,29,window_pos_edge,0.2175,20260515
400,29,trace_moment_2_per_vertex,4.05,20260515
400,29,centered_trace_moment_2,0.04999999999999982,20260515
400,29,trace_moment_4_per_vertex,28.929999999999996,20260515
400,29,centered_trace_moment_4,0.9299999999999962,20260515
400,29,trace_moment_6_per_vertex,246.63,20260515
400,29,centered_trace_moment_6,14.629999999999995,20260515
400,29,trace_moment_8_per_vertex,2315.8500000000013,20260515
400,29,centered_trace_moment_8,223.85000000000127,20260515
400,29,spectral_radius_nontrivial,3.494959134538373,20260515
800,0,top_nontrivial_1,3.4455679930913807,20260515
800,0,top_nontrivial_2,3.442330522661378,20260515
800,0,top_nontrivial_3,3.4240285950701743,20260515
800,0,top_nontrivial_4,3.406648518891244,20260515
800,0,top_nontrivial_5,3.397708731052141,20260515
800,0,window_neg_edge,0.21625,20260515
800,0,window_neg_mid,0.28375,20260515
800,0,window_pos_mid,0.28375,20260515
800,0,window_pos_edge,0.21625,20260515
800,0,trace_moment_2_per_vertex,4.0,20260515
800,0,centered_trace_moment_2,0.0,20260515
800,0,trace_moment_4_per_vertex,28.09,20260515
800,0,centered_trace_moment_4,0.08999999999999986,20260515
800,0,trace_moment_6_per_vertex,234.6175,20260515
800,0,centered_trace_moment_6,2.617500000000007,20260515
800,0,trace_moment_8_per_vertex,2147.67,20260515
800,0,centered_trace_moment_8,55.67000000000007,20260515
800,0,spectral_radius_nontrivial,3.4455679930913807,20260515
800,1,top_nontrivial_1,3.441626704204833,20260515
800,1,top_nontrivial_2,3.4307473445566368,20260515
800,1,top_nontrivial_3,3.4225328274320734,20260515
800,1,top_nontrivial_4,3.408922947510072,20260515
800,1,top_nontrivial_5,3.3905192269511235,20260515
800,1,window_neg_edge,0.215,20260515
800,1,window_neg_mid,0.285,20260515
800,1,window_pos_mid,0.2825,20260515
800,1,window_pos_edge,0.2175,20260515
800,1,trace_moment_2_per_vertex,4.015,20260515
800,1,centered_trace_moment_2,0.01499999999999968,20260515
800,1,trace_moment_4_per_vertex,28.34499999999999,20260515
800,1,centered_trace_moment_4,0.34499999999999176,20260515
800,1,trace_moment_6_per_vertex,237.95499999999984,20260515
800,1,centered_trace_moment_6,5.954999999999842,20260515
800,1,trace_moment_8_per_vertex,2187.2849999999976,20260515
800,1,centered_trace_moment_8,95.28499999999758,20260515
800,1,spectral_radius_nontrivial,3.441626704204833,20260515
800,2,top_nontrivial_1,3.4527765182755656,20260515
800,2,top_nontrivial_2,3.4428139659341523,20260515
800,2,top_nontrivial_3,3.436795792575184,20260515
800,2,top_nontrivial_4,3.411254408662322,20260515
800,2,top_nontrivial_5,3.3998381896442362,20260515
800,2,window_neg_edge,0.21625,20260515
800,2,window_neg_mid,0.28375,20260515
800,2,window_pos_mid,0.28375,20260515
800,2,window_pos_edge,0.21625,20260515
800,2,trace_moment_2_per_vertex,4.010000000000001,20260515
800,2,centered_trace_moment_2,0.010000000000000675,20260515
800,2,trace_moment_4_per_vertex,28.22,20260515
800,2,centered_trace_moment_4,0.21999999999999886,20260515
800,2,trace_moment_6_per_vertex,236.09749999999994,20260515
800,2,centered_trace_moment_6,4.09749999999994,20260515
800,2,trace_moment_8_per_vertex,2163.3999999999987,20260515
800,2,centered_trace_moment_8,71.39999999999873,20260515
800,2,spectral_radius_nontrivial,3.4527765182755656,20260515
800,3,top_nontrivial_1,3.4486356720752758,20260515
800,3,top_nontrivial_2,3.440841786927475,20260515
800,3,top_nontrivial_3,3.4259297008002094,20260515
800,3,top_nontrivial_4,3.4086188727646443,20260515
800,3,top_nontrivial_5,3.3971939506787767,20260515
800,3,window_neg_edge,0.21625,20260515
800,3,window_neg_mid,0.2825,20260515
800,3,window_pos_mid,0.2825,20260515
800,3,window_pos_edge,0.21875,20260515
800,3,trace_moment_2_per_vertex,4.02,20260515
800,3,centered_trace_moment_2,0.019999999999999574,20260515
800,3,trace_moment_4_per_vertex,28.36999999999999,20260515
800,3,centered_trace_moment_4,0.36999999999999034,20260515
800,3,trace_moment_6_per_vertex,237.90749999999986,20260515
800,3,centered_trace_moment_6,5.907499999999857,20260515
800,3,trace_moment_8_per_vertex,2184.0699999999983,20260515
800,3,centered_trace_moment_8,92.06999999999834,20260515
800,3,spectral_radius_nontrivial,3.4486356720752758,20260515
800,4,top_nontrivial_1,3.430010893429339,20260515
800,4,top_nontrivial_2,3.4227227102381477,20260515
800,4,top_nontrivial_3,3.408293635473708,20260515
800,4,top_nontrivial_4,3.396557768810227,20260515
800,4,top_nontrivial_5,3.38267089775466,20260515
800,4,window_neg_edge,0.215,20260515
800,4,window_neg_mid,0.28125,20260515
800,4,window_pos_mid,0.2875,20260515
800,4,window_pos_edge,0.21625,20260515
800,4,trace_moment_2_per_vertex,4.0175,20260515
800,4,centered_trace_moment_2,0.01750000000000007,20260515
800,4,trace_moment_4_per_vertex,28.257499999999997,20260515
800,4,centered_trace_moment_4,0.25749999999999673,20260515
800,4,trace_moment_6_per_vertex,236.20249999999993,20260515
800,4,centered_trace_moment_6,4.2024999999999295,20260515
800,4,trace_moment_8_per_vertex,2161.9774999999995,20260515
800,4,centered_trace_moment_8,69.97749999999951,20260515
800,4,spectral_radius_nontrivial,3.430010893429339,20260515
800,5,top_nontrivial_1,3.4447149407640834,20260515
800,5,top_nontrivial_2,3.4354328736790514,20260515
800,5,top_nontrivial_3,3.4302929778551654,20260515
800,5,top_nontrivial_4,3.405398713994129,20260515
800,5,top_nontrivial_5,3.389943435782688,20260515
800,5,window_neg_edge,0.21625,20260515
800,5,window_neg_mid,0.2825,20260515
800,5,window_pos_mid,0.28375,20260515
800,5,window_pos_edge,0.2175,20260515
800,5,trace_moment_2_per_vertex,4.0175,20260515
800,5,centered_trace_moment_2,0.01750000000000007,20260515
800,5,trace_moment_4_per_vertex,28.337499999999995,20260515
800,5,centered_trace_moment_4,0.337499999999995,20260515
800,5,trace_moment_6_per_vertex,237.46249999999992,20260515
800,5,centered_trace_moment_6,5.46249999999992,20260515
800,5,trace_moment_8_per_vertex,2179.517499999999,20260515
800,5,centered_trace_moment_8,87.51749999999902,20260515
800,5,spectral_radius_nontrivial,3.4447149407640834,20260515
800,6,top_nontrivial_1,3.440949552387603,20260515
800,6,top_nontrivial_2,3.4320955841692773,20260515
800,6,top_nontrivial_3,3.4253453694608424,20260515
800,6,top_nontrivial_4,3.4128213305910426,20260515
800,6,top_nontrivial_5,3.403301453290131,20260515
800,6,window_neg_edge,0.215,20260515
800,6,window_neg_mid,0.285,20260515
800,6,window_pos_mid,0.28125,20260515
800,6,window_pos_edge,0.21875,20260515
800,6,trace_moment_2_per_vertex,4.0175,20260515
800,6,centered_trace_moment_2,0.01750000000000007,20260515
800,6,trace_moment_4_per_vertex,28.3575,20260515
800,6,centered_trace_moment_4,0.3575000000000017,20260515
800,6,trace_moment_6_per_vertex,238.06250000000009,20260515
800,6,centered_trace_moment_6,6.062500000000085,20260515
800,6,trace_moment_8_per_vertex,2189.017500000001,20260515
800,6,centered_trace_moment_8,97.01750000000084,20260515
800,6,spectral_radius_nontrivial,3.440949552387603,20260515
800,7,top_nontrivial_1,3.4576165289834817,20260515
800,7,top_nontrivial_2,3.419157581778541,20260515
800,7,top_nontrivial_3,3.412130261538282,20260515
800,7,top_nontrivial_4,3.4018864531434274,20260515
800,7,top_nontrivial_5,3.377201743986441,20260515
800,7,window_neg_edge,0.21625,20260515
800,7,window_neg_mid,0.28375,20260515
800,7,window_pos_mid,0.285,20260515
800,7,window_pos_edge,0.215,20260515
800,7,trace_moment_2_per_vertex,4.015,20260515
800,7,centered_trace_moment_2,0.01499999999999968,20260515
800,7,trace_moment_4_per_vertex,28.295000000000005,20260515
800,7,centered_trace_moment_4,0.29500000000000526,20260515
800,7,trace_moment_6_per_vertex,236.9275,20260515
800,7,centered_trace_moment_6,4.927500000000009,20260515
800,7,trace_moment_8_per_vertex,2171.7950000000005,20260515
800,7,centered_trace_moment_8,79.79500000000053,20260515
800,7,spectral_radius_nontrivial,3.4576165289834817,20260515
800,8,top_nontrivial_1,3.4384647501259376,20260515
800,8,top_nontrivial_2,3.4324535736657484,20260515
800,8,top_nontrivial_3,3.417398401701555,20260515
800,8,top_nontrivial_4,3.403470209563707,20260515
800,8,top_nontrivial_5,3.396809670883261,20260515
800,8,window_neg_edge,0.215,20260515
800,8,window_neg_mid,0.28625,20260515
800,8,window_pos_mid,0.2825,20260515
800,8,window_pos_edge,0.21625,20260515
800,8,trace_moment_2_per_vertex,4.0075,20260515
800,8,centered_trace_moment_2,0.007500000000000284,20260515
800,8,trace_moment_4_per_vertex,28.2975,20260515
800,8,centered_trace_moment_4,0.29749999999999943,20260515
800,8,trace_moment_6_per_vertex,237.65499999999997,20260515
800,8,centered_trace_moment_6,5.654999999999973,20260515
800,8,trace_moment_8_per_vertex,2186.057499999999,20260515
800,8,centered_trace_moment_8,94.05749999999898,20260515
800,8,spectral_radius_nontrivial,3.4384647501259376,20260515
800,9,top_nontrivial_1,3.4660317619660153,20260515
800,9,top_nontrivial_2,3.4426947208866663,20260515
800,9,top_nontrivial_3,3.4199808813502504,20260515
800,9,top_nontrivial_4,3.404257806659566,20260515
800,9,top_nontrivial_5,3.3875703908548305,20260515
800,9,window_neg_edge,0.215,20260515
800,9,window_neg_mid,0.28375,20260515
800,9,window_pos_mid,0.28375,20260515
800,9,window_pos_edge,0.2175,20260515
800,9,trace_moment_2_per_vertex,4.005000000000001,20260515
800,9,centered_trace_moment_2,0.005000000000000782,20260515
800,9,trace_moment_4_per_vertex,28.20500000000001,20260515
800,9,centered_trace_moment_4,0.20500000000000895,20260515
800,9,trace_moment_6_per_vertex,236.31000000000006,20260515
800,9,centered_trace_moment_6,4.310000000000059,20260515
800,9,trace_moment_8_per_vertex,2169.5650000000005,20260515
800,9,centered_trace_moment_8,77.56500000000051,20260515
800,9,spectral_radius_nontrivial,3.4660317619660153,20260515
800,10,top_nontrivial_1,3.4493705891199324,20260515
800,10,top_nontrivial_2,3.428884872337659,20260515
800,10,top_nontrivial_3,3.415984940745848,20260515
800,10,top_nontrivial_4,3.403673521257779,20260515
800,10,top_nontrivial_5,3.399043812105029,20260515
800,10,window_neg_edge,0.21625,20260515
800,10,window_neg_mid,0.28375,20260515
800,10,window_pos_mid,0.2825,20260515
800,10,window_pos_edge,0.2175,20260515
800,10,trace_moment_2_per_vertex,4.005,20260515
800,10,centered_trace_moment_2,0.004999999999999893,20260515
800,10,trace_moment_4_per_vertex,28.195,20260515
800,10,centered_trace_moment_4,0.19500000000000028,20260515
800,10,trace_moment_6_per_vertex,236.15250000000006,20260515
800,10,centered_trace_moment_6,4.15250000000006,20260515
800,10,trace_moment_8_per_vertex,2167.315000000001,20260515
800,10,centered_trace_moment_8,75.31500000000096,20260515
800,10,spectral_radius_nontrivial,3.4493705891199324,20260515
800,11,top_nontrivial_1,3.4673828911157916,20260515
800,11,top_nontrivial_2,3.4093704105417584,20260515
800,11,top_nontrivial_3,3.404566320488124,20260515
800,11,top_nontrivial_4,3.3926943863850356,20260515
800,11,top_nontrivial_5,3.3891596804243282,20260515
800,11,window_neg_edge,0.21625,20260515
800,11,window_neg_mid,0.28375,20260515
800,11,window_pos_mid,0.28375,20260515
800,11,window_pos_edge,0.21625,20260515
800,11,trace_moment_2_per_vertex,4.01,20260515
800,11,centered_trace_moment_2,0.009999999999999787,20260515
800,11,trace_moment_4_per_vertex,28.18999999999999,20260515
800,11,centered_trace_moment_4,0.18999999999999062,20260515
800,11,trace_moment_6_per_vertex,235.35499999999993,20260515
800,11,centered_trace_moment_6,3.354999999999933,20260515
800,11,trace_moment_8_per_vertex,2150.909999999999,20260515
800,11,centered_trace_moment_8,58.909999999998945,20260515
800,11,spectral_radius_nontrivial,3.4673828911157916,20260515
800,12,top_nontrivial_1,3.4540095285025387,20260515
800,12,top_nontrivial_2,3.4380884143757022,20260515
800,12,top_nontrivial_3,3.422822770898594,20260515
800,12,top_nontrivial_4,3.4162567983182632,20260515
800,12,top_nontrivial_5,3.387765708841845,20260515
800,12,window_neg_edge,0.21625,20260515
800,12,window_neg_mid,0.28375,20260515
800,12,window_pos_mid,0.2825,20260515
800,12,window_pos_edge,0.2175,20260515
800,12,trace_moment_2_per_vertex,4.015,20260515
800,12,centered_trace_moment_2,0.01499999999999968,20260515
800,12,trace_moment_4_per_vertex,28.284999999999986,20260515
800,12,centered_trace_moment_4,0.28499999999998593,20260515
800,12,trace_moment_6_per_vertex,236.90499999999986,20260515
800,12,centered_trace_moment_6,4.904999999999859,20260515
800,12,trace_moment_8_per_vertex,2173.564999999998,20260515
800,12,centered_trace_moment_8,81.56499999999778,20260515
800,12,spectral_radius_nontrivial,3.4540095285025387,20260515
800,13,top_nontrivial_1,3.445841110088599,20260515
800,13,top_nontrivial_2,3.4256359600064465,20260515
800,13,top_nontrivial_3,3.4170775874888424,20260515
800,13,top_nontrivial_4,3.393784845958596,20260515
800,13,top_nontrivial_5,3.389442449161618,20260515
800,13,window_neg_edge,0.2175,20260515
800,13,window_neg_mid,0.28375,20260515
800,13,window_pos_mid,0.2825,20260515
800,13,window_pos_edge,0.21625,20260515
800,13,trace_moment_2_per_vertex,4.015,20260515
800,13,centered_trace_moment_2,0.01499999999999968,20260515
800,13,trace_moment_4_per_vertex,28.34500000000001,20260515
800,13,centered_trace_moment_4,0.3450000000000095,20260515
800,13,trace_moment_6_per_vertex,237.88000000000014,20260515
800,13,centered_trace_moment_6,5.880000000000138,20260515
800,13,trace_moment_8_per_vertex,2185.465000000001,20260515
800,13,centered_trace_moment_8,93.46500000000106,20260515
800,13,spectral_radius_nontrivial,3.445841110088599,20260515
800,14,top_nontrivial_1,3.4446065947832625,20260515
800,14,top_nontrivial_2,3.431514244108064,20260515
800,14,top_nontrivial_3,3.422705859418587,20260515
800,14,top_nontrivial_4,3.410889016768294,20260515
800,14,top_nontrivial_5,3.4056434475299073,20260515
800,14,window_neg_edge,0.21625,20260515
800,14,window_neg_mid,0.28375,20260515
800,14,window_pos_mid,0.2825,20260515
800,14,window_pos_edge,0.2175,20260515
800,14,trace_moment_2_per_vertex,4.01,20260515
800,14,centered_trace_moment_2,0.009999999999999787,20260515
800,14,trace_moment_4_per_vertex,28.22999999999999,20260515
800,14,centered_trace_moment_4,0.22999999999998977,20260515
800,14,trace_moment_6_per_vertex,236.35249999999985,20260515
800,14,centered_trace_moment_6,4.35249999999985,20260515
800,14,trace_moment_8_per_vertex,2168.0499999999984,20260515
800,14,centered_trace_moment_8,76.04999999999836,20260515
800,14,spectral_radius_nontrivial,3.4446065947832625,20260515
800,15,top_nontrivial_1,3.4342313227705317,20260515
800,15,top_nontrivial_2,3.424814361067224,20260515
800,15,top_nontrivial_3,3.419988698537195,20260515
800,15,top_nontrivial_4,3.4000277104246197,20260515
800,15,top_nontrivial_5,3.3968048876078165,20260515
800,15,window_neg_edge,0.2175,20260515
800,15,window_neg_mid,0.2825,20260515
800,15,window_pos_mid,0.28125,20260515
800,15,window_pos_edge,0.21875,20260515
800,15,trace_moment_2_per_vertex,4.0175,20260515
800,15,centered_trace_moment_2,0.01750000000000007,20260515
800,15,trace_moment_4_per_vertex,28.3175,20260515
800,15,centered_trace_moment_4,0.317499999999999,20260515
800,15,trace_moment_6_per_vertex,237.4925,20260515
800,15,centered_trace_moment_6,5.492500000000007,20260515
800,15,trace_moment_8_per_vertex,2182.5175,20260515
800,15,centered_trace_moment_8,90.51749999999993,20260515
800,15,spectral_radius_nontrivial,3.4342313227705317,20260515
800,16,top_nontrivial_1,3.4858503018766824,20260515
800,16,top_nontrivial_2,3.4377379248844897,20260515
800,16,top_nontrivial_3,3.433050959585741,20260515
800,16,top_nontrivial_4,3.407565803067505,20260515
800,16,top_nontrivial_5,3.393580610401171,20260515
800,16,window_neg_edge,0.21625,20260515
800,16,window_neg_mid,0.285,20260515
800,16,window_pos_mid,0.28125,20260515
800,16,window_pos_edge,0.2175,20260515
800,16,trace_moment_2_per_vertex,4.0175,20260515
800,16,centered_trace_moment_2,0.01750000000000007,20260515
800,16,trace_moment_4_per_vertex,28.3375,20260515
800,16,centered_trace_moment_4,0.3374999999999986,20260515
800,16,trace_moment_6_per_vertex,237.93499999999992,20260515
800,16,centered_trace_moment_6,5.934999999999917,20260515
800,16,trace_moment_8_per_vertex,2190.6574999999993,20260515
800,16,centered_trace_moment_8,98.65749999999935,20260515
800,16,spectral_radius_nontrivial,3.4858503018766824,20260515
800,17,top_nontrivial_1,3.469166843295992,20260515
800,17,top_nontrivial_2,3.4474538159789105,20260515
800,17,top_nontrivial_3,3.408225720614658,20260515
800,17,top_nontrivial_4,3.4015266481437467,20260515
800,17,top_nontrivial_5,3.3914034984182533,20260515
800,17,window_neg_edge,0.2175,20260515
800,17,window_neg_mid,0.2825,20260515
800,17,window_pos_mid,0.28375,20260515
800,17,window_pos_edge,0.21625,20260515
800,17,trace_moment_2_per_vertex,4.015,20260515
800,17,centered_trace_moment_2,0.01499999999999968,20260515
800,17,trace_moment_4_per_vertex,28.29500000000001,20260515
800,17,centered_trace_moment_4,0.2950000000000088,20260515
800,17,trace_moment_6_per_vertex,237.01000000000005,20260515
800,17,centered_trace_moment_6,5.010000000000048,20260515
800,17,trace_moment_8_per_vertex,2173.555,20260515
800,17,centered_trace_moment_8,81.55499999999984,20260515
800,17,spectral_radius_nontrivial,3.469166843295992,20260515
800,18,top_nontrivial_1,3.459479464919224,20260515
800,18,top_nontrivial_2,3.4453388080980605,20260515
800,18,top_nontrivial_3,3.428045142367347,20260515
800,18,top_nontrivial_4,3.409309348129657,20260515
800,18,top_nontrivial_5,3.387898645235446,20260515
800,18,window_neg_edge,0.2175,20260515
800,18,window_neg_mid,0.28,20260515
800,18,window_pos_mid,0.285,20260515
800,18,window_pos_edge,0.2175,20260515
800,18,trace_moment_2_per_vertex,4.017500000000001,20260515
800,18,centered_trace_moment_2,0.01750000000000096,20260515
800,18,trace_moment_4_per_vertex,28.367500000000017,20260515
800,18,centered_trace_moment_4,0.3675000000000175,20260515
800,18,trace_moment_6_per_vertex,238.1150000000002,20260515
800,18,centered_trace_moment_6,6.115000000000208,20260515
800,18,trace_moment_8_per_vertex,2189.047500000003,20260515
800,18,centered_trace_moment_8,97.04750000000286,20260515
800,18,spectral_radius_nontrivial,3.459479464919224,20260515
800,19,top_nontrivial_1,3.470299785426509,20260515
800,19,top_nontrivial_2,3.4446295291791262,20260515
800,19,top_nontrivial_3,3.433618464223868,20260515
800,19,top_nontrivial_4,3.4163134016823458,20260515
800,19,top_nontrivial_5,3.400020303241063,20260515
800,19,window_neg_edge,0.21625,20260515
800,19,window_neg_mid,0.28,20260515
800,19,window_pos_mid,0.28625,20260515
800,19,window_pos_edge,0.2175,20260515
800,19,trace_moment_2_per_vertex,4.0375,20260515
800,19,centered_trace_moment_2,0.037499999999999645,20260515
800,19,trace_moment_4_per_vertex,28.6275,20260515
800,19,centered_trace_moment_4,0.6275000000000013,20260515
800,19,trace_moment_6_per_vertex,241.33,20260515
800,19,centered_trace_moment_6,9.330000000000013,20260515
800,19,trace_moment_8_per_vertex,2227.4874999999993,20260515
800,19,centered_trace_moment_8,135.48749999999927,20260515
800,19,spectral_radius_nontrivial,3.470299785426509,20260515
800,20,top_nontrivial_1,3.4549626333861414,20260515
800,20,top_nontrivial_2,3.439592489463596,20260515
800,20,top_nontrivial_3,3.433033409587725,20260515
800,20,top_nontrivial_4,3.4150207796144363,20260515
800,20,top_nontrivial_5,3.3940840281319486,20260515
800,20,window_neg_edge,0.21625,20260515
800,20,window_neg_mid,0.2825,20260515
800,20,window_pos_mid,0.2825,20260515
800,20,window_pos_edge,0.21875,20260515
800,20,trace_moment_2_per_vertex,4.02,20260515
800,20,centered_trace_moment_2,0.019999999999999574,20260515
800,20,trace_moment_4_per_vertex,28.409999999999997,20260515
800,20,centered_trace_moment_4,0.4099999999999966,20260515
800,20,trace_moment_6_per_vertex,238.905,20260515
800,20,centered_trace_moment_6,6.905000000000001,20260515
800,20,trace_moment_8_per_vertex,2200.63,20260515
800,20,centered_trace_moment_8,108.63000000000011,20260515
800,20,spectral_radius_nontrivial,3.4549626333861414,20260515
800,21,top_nontrivial_1,3.433474453185369,20260515
800,21,top_nontrivial_2,3.409859312285075,20260515
800,21,top_nontrivial_3,3.3969463092008,20260515
800,21,top_nontrivial_4,3.383802264986384,20260515
800,21,top_nontrivial_5,3.3828049465956114,20260515
800,21,window_neg_edge,0.215,20260515
800,21,window_neg_mid,0.2825,20260515
800,21,window_pos_mid,0.28625,20260515
800,21,window_pos_edge,0.21625,20260515
800,21,trace_moment_2_per_vertex,4.015,20260515
800,21,centered_trace_moment_2,0.01499999999999968,20260515
800,21,trace_moment_4_per_vertex,28.265,20260515
800,21,centered_trace_moment_4,0.26500000000000057,20260515
800,21,trace_moment_6_per_vertex,236.32,20260515
800,21,centered_trace_moment_6,4.319999999999993,20260515
800,21,trace_moment_8_per_vertex,2162.484999999999,20260515
800,21,centered_trace_moment_8,70.48499999999922,20260515
800,21,spectral_radius_nontrivial,3.433474453185369,20260515
800,22,top_nontrivial_1,3.44545559024483,20260515
800,22,top_nontrivial_2,3.430791706314218,20260515
800,22,top_nontrivial_3,3.422276542779963,20260515
800,22,top_nontrivial_4,3.410440342683336,20260515
800,22,top_nontrivial_5,3.3954044601459015,20260515
800,22,window_neg_edge,0.2175,20260515
800,22,window_neg_mid,0.28125,20260515
800,22,window_pos_mid,0.28375,20260515
800,22,window_pos_edge,0.2175,20260515
800,22,trace_moment_2_per_vertex,4.0275,20260515
800,22,centered_trace_moment_2,0.027499999999999858,20260515
800,22,trace_moment_4_per_vertex,28.40750000000001,20260515
800,22,centered_trace_moment_4,0.4075000000000095,20260515
800,22,trace_moment_6_per_vertex,238.08750000000006,20260515
800,22,centered_trace_moment_6,6.0875000000000625,20260515
800,22,trace_moment_8_per_vertex,2184.867500000001,20260515
800,22,centered_trace_moment_8,92.8675000000012,20260515
800,22,spectral_radius_nontrivial,3.44545559024483,20260515
800,23,top_nontrivial_1,3.4458120064844278,20260515
800,23,top_nontrivial_2,3.4100210482899436,20260515
800,23,top_nontrivial_3,3.3908515289738266,20260515
800,23,top_nontrivial_4,3.3874901927647705,20260515
800,23,top_nontrivial_5,3.3764365559727496,20260515
800,23,window_neg_edge,0.21625,20260515
800,23,window_neg_mid,0.28375,20260515
800,23,window_pos_mid,0.28375,20260515
800,23,window_pos_edge,0.21625,20260515
800,23,trace_moment_2_per_vertex,4.0075,20260515
800,23,centered_trace_moment_2,0.007500000000000284,20260515
800,23,trace_moment_4_per_vertex,28.207500000000003,20260515
800,23,centered_trace_moment_4,0.20750000000000313,20260515
800,23,trace_moment_6_per_vertex,235.8175,20260515
800,23,centered_trace_moment_6,3.8174999999999955,20260515
800,23,trace_moment_8_per_vertex,2157.4875,20260515
800,23,centered_trace_moment_8,65.48750000000018,20260515
800,23,spectral_radius_nontrivial,3.4458120064844278,20260515
800,24,top_nontrivial_1,3.4731346986621663,20260515
800,24,top_nontrivial_2,3.4533644930398957,20260515
800,24,top_nontrivial_3,3.4220005091408763,20260515
800,24,top_nontrivial_4,3.4108846289299657,20260515
800,24,top_nontrivial_5,3.3960470858149616,20260515
800,24,window_neg_edge,0.2175,20260515
800,24,window_neg_mid,0.28,20260515
800,24,window_pos_mid,0.28375,20260515
800,24,window_pos_edge,0.21875,20260515
800,24,trace_moment_2_per_vertex,4.025000000000001,20260515
800,24,centered_trace_moment_2,0.025000000000001243,20260515
800,24,trace_moment_4_per_vertex,28.40500000000002,20260515
800,24,centered_trace_moment_4,0.4050000000000189,20260515
800,24,trace_moment_6_per_vertex,238.19000000000025,20260515
800,24,centered_trace_moment_6,6.1900000000002535,20260515
800,24,trace_moment_8_per_vertex,2187.8050000000035,20260515
800,24,centered_trace_moment_8,95.80500000000347,20260515
800,24,spectral_radius_nontrivial,3.4731346986621663,20260515
800,25,top_nontrivial_1,3.441629374981945,20260515
800,25,top_nontrivial_2,3.4374179873042046,20260515
800,25,top_nontrivial_3,3.421968483619981,20260515
800,25,top_nontrivial_4,3.3983091369330745,20260515
800,25,top_nontrivial_5,3.389941124433354,20260515
800,25,window_neg_edge,0.215,20260515
800,25,window_neg_mid,0.28375,20260515
800,25,window_pos_mid,0.28125,20260515
800,25,window_pos_edge,0.22,20260515
800,25,trace_moment_2_per_vertex,4.0375,20260515
800,25,centered_trace_moment_2,0.037499999999999645,20260515
800,25,trace_moment_4_per_vertex,28.57749999999999,20260515
800,25,centered_trace_moment_4,0.5774999999999899,20260515
800,25,trace_moment_6_per_vertex,240.33249999999987,20260515
800,25,centered_trace_moment_6,8.332499999999868,20260515
800,25,trace_moment_8_per_vertex,2212.7174999999975,20260515
800,25,centered_trace_moment_8,120.71749999999747,20260515
800,25,spectral_radius_nontrivial,3.441629374981945,20260515
800,26,top_nontrivial_1,3.469623614963168,20260515
800,26,top_nontrivial_2,3.445904617133206,20260515
800,26,top_nontrivial_3,3.417583162351887,20260515
800,26,top_nontrivial_4,3.400046099623893,20260515
800,26,top_nontrivial_5,3.384326199350635,20260515
800,26,window_neg_edge,0.2175,20260515
800,26,window_neg_mid,0.2825,20260515
800,26,window_pos_mid,0.2825,20260515
800,26,window_pos_edge,0.2175,20260515
800,26,trace_moment_2_per_vertex,4.0225,20260515
800,26,centered_trace_moment_2,0.022499999999999964,20260515
800,26,trace_moment_4_per_vertex,28.4125,20260515
800,26,centered_trace_moment_4,0.4125000000000014,20260515
800,26,trace_moment_6_per_vertex,238.64500000000004,20260515
800,26,centered_trace_moment_6,6.645000000000039,20260515
800,26,trace_moment_8_per_vertex,2195.632500000001,20260515
800,26,centered_trace_moment_8,103.63250000000107,20260515
800,26,spectral_radius_nontrivial,3.469623614963168,20260515
800,27,top_nontrivial_1,3.4473642226286914,20260515
800,27,top_nontrivial_2,3.4439971070644972,20260515
800,27,top_nontrivial_3,3.419995552036876,20260515
800,27,top_nontrivial_4,3.407974514690409,20260515
800,27,top_nontrivial_5,3.393773450959373,20260515
800,27,window_neg_edge,0.21625,20260515
800,27,window_neg_mid,0.28375,20260515
800,27,window_pos_mid,0.28375,20260515
800,27,window_pos_edge,0.21625,20260515
800,27,trace_moment_2_per_vertex,4.0225,20260515
800,27,centered_trace_moment_2,0.022499999999999964,20260515
800,27,trace_moment_4_per_vertex,28.42250000000001,20260515
800,27,centered_trace_moment_4,0.4225000000000101,20260515
800,27,trace_moment_6_per_vertex,238.89250000000015,20260515
800,27,centered_trace_moment_6,6.892500000000155,20260515
800,27,trace_moment_8_per_vertex,2199.8625000000006,20260515
800,27,centered_trace_moment_8,107.86250000000064,20260515
800,27,spectral_radius_nontrivial,3.4473642226286914,20260515
800,28,top_nontrivial_1,3.4733195417265876,20260515
800,28,top_nontrivial_2,3.448588613951385,20260515
800,28,top_nontrivial_3,3.435393876951402,20260515
800,28,top_nontrivial_4,3.420220671703858,20260515
800,28,top_nontrivial_5,3.396996635587977,20260515
800,28,window_neg_edge,0.2175,20260515
800,28,window_neg_mid,0.2825,20260515
800,28,window_pos_mid,0.28,20260515
800,28,window_pos_edge,0.22,20260515
800,28,trace_moment_2_per_vertex,4.0225,20260515
800,28,centered_trace_moment_2,0.022499999999999964,20260515
800,28,trace_moment_4_per_vertex,28.4625,20260515
800,28,centered_trace_moment_4,0.4624999999999986,20260515
800,28,trace_moment_6_per_vertex,239.5,20260515
800,28,centered_trace_moment_6,7.5,20260515
800,28,trace_moment_8_per_vertex,2208.2225000000003,20260515
800,28,centered_trace_moment_8,116.22250000000031,20260515
800,28,spectral_radius_nontrivial,3.4733195417265876,20260515
800,29,top_nontrivial_1,3.469705483711857,20260515
