n,sample,family,word_count,words,fixed_common,normalized_common,seed
400,1567,duplicate_pair_a_a,2,a a,1,1.0,20260515
400,1567,rank_two_pair_a_b,2,a b,0,0.0,20260515
400,1567,rank_two_pair_ab_aB,2,ab aB,0,0.0,20260515
400,1567,independent_triple_a_b_c,3,a b c,0,0.0,20260515
400,1567,commutator_single,1,abAB,0,0.0,20260515
400,1567,mixed_identity_a,2,1 a,1,1.0,20260515
400,1567,rank_two_four_a_b_ab_aB,4,a b ab aB,0,0.0,20260515
400,1567,independent_four,4,a b c d,0,0.0,20260515
400,1567,cyclic_four,4,a aa aaa aaaa,1,1.0,20260515
400,1567,rank_two_eight,8,a b ab aB ba bA aba abA,0,0.0,20260515
400,1567,independent_eight,8,a b c d e f g h,0,0.0,20260515
400,1567,cyclic_eight,8,a aa aaa aaaa aaaaa aaaaaa aaaaaaa aaaaaaaa,1,1.0,20260515
400,1568,identity_control,1,1,400,400.0,20260515
400,1568,cancel_control,1,aA,400,400.0,20260515
400,1568,single_a,1,a,2,2.0,20260515
400,1568,cyclic_pair_a_a2,2,a aa,2,2.0,20260515
400,1568,cyclic_triple_a_a2_a3,3,a aa aaa,2,2.0,20260515
400,1568,duplicate_pair_a_a,2,a a,2,2.0,20260515
400,1568,rank_two_pair_a_b,2,a b,0,0.0,20260515
400,1568,rank_two_pair_ab_aB,2,ab aB,0,0.0,20260515
400,1568,independent_triple_a_b_c,3,a b c,0,0.0,20260515
400,1568,commutator_single,1,abAB,1,1.0,20260515
400,1568,mixed_identity_a,2,1 a,2,2.0,20260515
400,1568,rank_two_four_a_b_ab_aB,4,a b ab aB,0,0.0,20260515
400,1568,independent_four,4,a b c d,0,0.0,20260515
400,1568,cyclic_four,4,a aa aaa aaaa,2,2.0,20260515
400,1568,rank_two_eight,8,a b ab aB ba bA aba abA,0,0.0,20260515
400,1568,independent_eight,8,a b c d e f g h,0,0.0,20260515
400,1568,cyclic_eight,8,a aa aaa aaaa aaaaa aaaaaa aaaaaaa aaaaaaaa,2,2.0,20260515
400,1569,identity_control,1,1,400,400.0,20260515
400,1569,cancel_control,1,aA,400,400.0,20260515
400,1569,single_a,1,a,2,2.0,20260515
400,1569,cyclic_pair_a_a2,2,a aa,2,2.0,20260515
400,1569,cyclic_triple_a_a2_a3,3,a aa aaa,2,2.0,20260515
400,1569,duplicate_pair_a_a,2,a a,2,2.0,20260515
400,1569,rank_two_pair_a_b,2,a b,0,0.0,20260515
400,1569,rank_two_pair_ab_aB,2,ab aB,0,0.0,20260515
400,1569,independent_triple_a_b_c,3,a b c,0,0.0,20260515
400,1569,commutator_single,1,abAB,3,3.0,20260515
400,1569,mixed_identity_a,2,1 a,2,2.0,20260515
400,1569,rank_two_four_a_b_ab_aB,4,a b ab aB,0,0.0,20260515
400,1569,independent_four,4,a b c d,0,0.0,20260515
400,1569,cyclic_four,4,a aa aaa aaaa,2,2.0,20260515
400,1569,rank_two_eight,8,a b ab aB ba bA aba abA,0,0.0,20260515
400,1569,independent_eight,8,a b c d e f g h,0,0.0,20260515
400,1569,cyclic_eight,8,a aa aaa aaaa aaaaa aaaaaa aaaaaaa aaaaaaaa,2,2.0,20260515
400,1570,identity_control,1,1,400,400.0,20260515
400,1570,cancel_control,1,aA,400,400.0,20260515
400,1570,single_a,1,a,0,0.0,20260515
400,1570,cyclic_pair_a_a2,2,a aa,0,0.0,20260515
400,1570,cyclic_triple_a_a2_a3,3,a aa aaa,0,0.0,20260515
400,1570,duplicate_pair_a_a,2,a a,0,0.0,20260515
400,1570,rank_two_pair_a_b,2,a b,0,0.0,20260515
400,1570,rank_two_pair_ab_aB,2,ab aB,0,0.0,20260515
400,1570,independent_triple_a_b_c,3,a b c,0,0.0,20260515
400,1570,commutator_single,1,abAB,0,0.0,20260515
400,1570,mixed_identity_a,2,1 a,0,0.0,20260515
400,1570,rank_two_four_a_b_ab_aB,4,a b ab aB,0,0.0,20260515
400,1570,independent_four,4,a b c d,0,0.0,20260515
400,1570,cyclic_four,4,a aa aaa aaaa,0,0.0,20260515
400,1570,rank_two_eight,8,a b ab aB ba bA aba abA,0,0.0,20260515
400,1570,independent_eight,8,a b c d e f g h,0,0.0,20260515
400,1570,cyclic_eight,8,a aa aaa aaaa aaaaa aaaaaa aaaaaaa aaaaaaaa,0,0.0,20260515
400,1571,identity_control,1,1,400,400.0,20260515
400,1571,cancel_control,1,aA,400,400.0,20260515
400,1571,single_a,1,a,0,0.0,20260515
400,1571,cyclic_pair_a_a2,2,a aa,0,0.0,20260515
400,1571,cyclic_triple_a_a2_a3,3,a aa aaa,0,0.0,20260515
400,1571,duplicate_pair_a_a,2,a a,0,0.0,20260515
400,1571,rank_two_pair_a_b,2,a b,0,0.0,20260515
400,1571,rank_two_pair_ab_aB,2,ab aB,0,0.0,20260515
400,1571,independent_triple_a_b_c,3,a b c,0,0.0,20260515
400,1571,commutator_single,1,abAB,1,1.0,20260515
400,1571,mixed_identity_a,2,1 a,0,0.0,20260515
400,1571,rank_two_four_a_b_ab_aB,4,a b ab aB,0,0.0,20260515
400,1571,independent_four,4,a b c d,0,0.0,20260515
400,1571,cyclic_four,4,a aa aaa aaaa,0,0.0,20260515
400,1571,rank_two_eight,8,a b ab aB ba bA aba abA,0,0.0,20260515
400,1571,independent_eight,8,a b c d e f g h,0,0.0,20260515
400,1571,cyclic_eight,8,a aa aaa aaaa aaaaa aaaaaa aaaaaaa aaaaaaaa,0,0.0,20260515
400,1572,identity_control,1,1,400,400.0,20260515
400,1572,cancel_control,1,aA,400,400.0,20260515
400,1572,single_a,1,a,0,0.0,20260515
400,1572,cyclic_pair_a_a2,2,a aa,0,0.0,20260515
400,1572,cyclic_triple_a_a2_a3,3,a aa aaa,0,0.0,20260515
400,1572,duplicate_pair_a_a,2,a a,0,0.0,20260515
400,1572,rank_two_pair_a_b,2,a b,0,0.0,20260515
400,1572,rank_two_pair_ab_aB,2,ab aB,0,0.0,20260515
400,1572,independent_triple_a_b_c,3,a b c,0,0.0,20260515
400,1572,commutator_single,1,abAB,0,0.0,20260515
400,1572,mixed_identity_a,2,1 a,0,0.0,20260515
400,1572,rank_two_four_a_b_ab_aB,4,a b ab aB,0,0.0,20260515
400,1572,independent_four,4,a b c d,0,0.0,20260515
400,1572,cyclic_four,4,a aa aaa aaaa,0,0.0,20260515
400,1572,rank_two_eight,8,a b ab aB ba bA aba abA,0,0.0,20260515
400,1572,independent_eight,8,a b c d e f g h,0,0.0,20260515
400,1572,cyclic_eight,8,a aa aaa aaaa aaaaa aaaaaa aaaaaaa aaaaaaaa,0,0.0,20260515
400,1573,identity_control,1,1,400,400.0,20260515
400,1573,cancel_control,1,aA,400,400.0,20260515
400,1573,single_a,1,a,0,0.0,20260515
400,1573,cyclic_pair_a_a2,2,a aa,0,0.0,20260515
400,1573,cyclic_triple_a_a2_a3,3,a aa aaa,0,0.0,20260515
400,1573,duplicate_pair_a_a,2,a a,0,0.0,20260515
400,1573,rank_two_pair_a_b,2,a b,0,0.0,20260515
400,1573,rank_two_pair_ab_aB,2,ab aB,0,0.0,20260515
400,1573,independent_triple_a_b_c,3,a b c,0,0.0,20260515
400,1573,commutator_single,1,abAB,0,0.0,20260515
400,1573,mixed_identity_a,2,1 a,0,0.0,20260515
400,1573,rank_two_four_a_b_ab_aB,4,a b ab aB,0,0.0,20260515
400,1573,independent_four,4,a b c d,0,0.0,20260515
400,1573,cyclic_four,4,a aa aaa aaaa,0,0.0,20260515
400,1573,rank_two_eight,8,a b ab aB ba bA aba abA,0,0.0,20260515
400,1573,independent_eight,8,a b c d e f g h,0,0.0,20260515
400,1573,cyclic_eight,8,a aa aaa aaaa aaaaa aaaaaa aaaaaaa aaaaaaaa,0,0.0,20260515
400,1574,identity_control,1,1,400,400.0,20260515
400,1574,cancel_control,1,aA,400,400.0,20260515
400,1574,single_a,1,a,0,0.0,20260515
400,1574,cyclic_pair_a_a2,2,a aa,0,0.0,20260515
400,1574,cyclic_triple_a_a2_a3,3,a aa aaa,0,0.0,20260515
400,1574,duplicate_pair_a_a,2,a a,0,0.0,20260515
400,1574,rank_two_pair_a_b,2,a b,0,0.0,20260515
400,1574,rank_two_pair_ab_aB,2,ab aB,0,0.0,20260515
400,1574,independent_triple_a_b_c,3,a b c,0,0.0,20260515
400,1574,commutator_single,1,abAB,1,1.0,20260515
400,1574,mixed_identity_a,2,1 a,0,0.0,20260515
400,1574,rank_two_four_a_b_ab_aB,4,a b ab aB,0,0.0,20260515
400,1574,independent_four,4,a b c d,0,0.0,20260515
400,1574,cyclic_four,4,a aa aaa aaaa,0,0.0,20260515
400,1574,rank_two_eight,8,a b ab aB ba bA aba abA,0,0.0,20260515
400,1574,independent_eight,8,a b c d e f g h,0,0.0,20260515
400,1574,cyclic_eight,8,a aa aaa aaaa aaaaa aaaaaa aaaaaaa aaaaaaaa,0,0.0,20260515
400,1575,identity_control,1,1,400,400.0,20260515
400,1575,cancel_control,1,aA,400,400.0,20260515
400,1575,single_a,1,a,1,1.0,20260515
400,1575,cyclic_pair_a_a2,2,a aa,1,1.0,20260515
400,1575,cyclic_triple_a_a2_a3,3,a aa aaa,1,1.0,20260515
400,1575,duplicate_pair_a_a,2,a a,1,1.0,20260515
400,1575,rank_two_pair_a_b,2,a b,0,0.0,20260515
400,1575,rank_two_pair_ab_aB,2,ab aB,0,0.0,20260515
400,1575,independent_triple_a_b_c,3,a b c,0,0.0,20260515
400,1575,commutator_single,1,abAB,3,3.0,20260515
400,1575,mixed_identity_a,2,1 a,1,1.0,20260515
400,1575,rank_two_four_a_b_ab_aB,4,a b ab aB,0,0.0,20260515
400,1575,independent_four,4,a b c d,0,0.0,20260515
400,1575,cyclic_four,4,a aa aaa aaaa,1,1.0,20260515
400,1575,rank_two_eight,8,a b ab aB ba bA aba abA,0,0.0,20260515
400,1575,independent_eight,8,a b c d e f g h,0,0.0,20260515
400,1575,cyclic_eight,8,a aa aaa aaaa aaaaa aaaaaa aaaaaaa aaaaaaaa,1,1.0,20260515
400,1576,identity_control,1,1,400,400.0,20260515
400,1576,cancel_control,1,aA,400,400.0,20260515
400,1576,single_a,1,a,1,1.0,20260515
400,1576,cyclic_pair_a_a2,2,a aa,1,1.0,20260515
400,1576,cyclic_triple_a_a2_a3,3,a aa aaa,1,1.0,20260515
400,1576,duplicate_pair_a_a,2,a a,1,1.0,20260515
400,1576,rank_two_pair_a_b,2,a b,0,0.0,20260515
400,1576,rank_two_pair_ab_aB,2,ab aB,0,0.0,20260515
400,1576,independent_triple_a_b_c,3,a b c,0,0.0,20260515
400,1576,commutator_single,1,abAB,0,0.0,20260515
400,1576,mixed_identity_a,2,1 a,1,1.0,20260515
400,1576,rank_two_four_a_b_ab_aB,4,a b ab aB,0,0.0,20260515
400,1576,independent_four,4,a b c d,0,0.0,20260515
400,1576,cyclic_four,4,a aa aaa aaaa,1,1.0,20260515
400,1576,rank_two_eight,8,a b ab aB ba bA aba abA,0,0.0,20260515
400,1576,independent_eight,8,a b c d e f g h,0,0.0,20260515
400,1576,cyclic_eight,8,a aa aaa aaaa aaaaa aaaaaa aaaaaaa aaaaaaaa,1,1.0,20260515
400,1577,identity_control,1,1,400,400.0,20260515
400,1577,cancel_control,1,aA,400,400.0,20260515
400,1577,single_a,1,a,1,1.0,20260515
400,1577,cyclic_pair_a_a2,2,a aa,1,1.0,20260515
400,1577,cyclic_triple_a_a2_a3,3,a aa aaa,1,1.0,20260515
400,1577,duplicate_pair_a_a,2,a a,1,1.0,20260515
400,1577,rank_two_pair_a_b,2,a b,0,0.0,20260515
400,1577,rank_two_pair_ab_aB,2,ab aB,0,0.0,20260515
400,1577,independent_triple_a_b_c,3,a b c,0,0.0,20260515
400,1577,commutator_single,1,abAB,1,1.0,20260515
400,1577,mixed_identity_a,2,1 a,1,1.0,20260515
400,1577,rank_two_four_a_b_ab_aB,4,a b ab aB,0,0.0,20260515
400,1577,independent_four,4,a b c d,0,0.0,20260515
400,1577,cyclic_four,4,a aa aaa aaaa,1,1.0,20260515
400,1577,rank_two_eight,8,a b ab aB ba bA aba abA,0,0.0,20260515
400,1577,independent_eight,8,a b c d e f g h,0,0.0,20260515
400,1577,cyclic_eight,8,a aa aaa aaaa aaaaa aaaaaa aaaaaaa aaaaaaaa,1,1.0,20260515
400,1578,identity_control,1,1,400,400.0,20260515
400,1578,cancel_control,1,aA,400,400.0,20260515
400,1578,single_a,1,a,0,0.0,20260515
400,1578,cyclic_pair_a_a2,2,a aa,0,0.0,20260515
400,1578,cyclic_triple_a_a2_a3,3,a aa aaa,0,0.0,20260515
400,1578,duplicate_pair_a_a,2,a a,0,0.0,20260515
400,1578,rank_two_pair_a_b,2,a b,0,0.0,20260515
400,1578,rank_two_pair_ab_aB,2,ab aB,0,0.0,20260515
400,1578,independent_triple_a_b_c,3,a b c,0,0.0,20260515
400,1578,commutator_single,1,abAB,1,1.0,20260515
400,1578,mixed_identity_a,2,1 a,0,0.0,20260515
400,1578,rank_two_four_a_b_ab_aB,4,a b ab aB,0,0.0,20260515
400,1578,independent_four,4,a b c d,0,0.0,20260515
400,1578,cyclic_four,4,a aa aaa aaaa,0,0.0,20260515
400,1578,rank_two_eight,8,a b ab aB ba bA aba abA,0,0.0,20260515
400,1578,independent_eight,8,a b c d e f g h,0,0.0,20260515
400,1578,cyclic_eight,8,a aa aaa aaaa aaaaa aaaaaa aaaaaaa aaaaaaaa,0,0.0,20260515
400,1579,identity_control,1,1,400,400.0,20260515
400,1579,cancel_control,1,aA,400,400.0,20260515
400,1579,single_a,1,a,1,1.0,20260515
400,1579,cyclic_pair_a_a2,2,a aa,1,1.0,20260515
400,1579,cyclic_triple_a_a2_a3,3,a aa aaa,1,1.0,20260515
400,1579,duplicate_pair_a_a,2,a a,1,1.0,20260515
400,1579,rank_two_pair_a_b,2,a b,0,0.0,20260515
400,1579,rank_two_pair_ab_aB,2,ab aB,0,0.0,20260515
400,1579,independent_triple_a_b_c,3,a b c,0,0.0,20260515
400,1579,commutator_single,1,abAB,0,0.0,20260515
400,1579,mixed_identity_a,2,1 a,1,1.0,20260515
400,1579,rank_two_four_a_b_ab_aB,4,a b ab aB,0,0.0,20260515
400,1579,independent_four,4,a b c d,0,0.0,20260515
400,1579,cyclic_four,4,a aa aaa aaaa,1,1.0,20260515
400,1579,rank_two_eight,8,a b ab aB ba bA aba abA,0,0.0,20260515
400,1579,independent_eight,8,a b c d e f g h,0,0.0,20260515
400,1579,cyclic_eight,8,a aa aaa aaaa aaaaa aaaaaa aaaaaaa aaaaaaaa,1,1.0,20260515
400,1580,identity_control,1,1,400,400.0,20260515
400,1580,cancel_control,1,aA,400,400.0,20260515
400,1580,single_a,1,a,0,0.0,20260515
400,1580,cyclic_pair_a_a2,2,a aa,0,0.0,20260515
400,1580,cyclic_triple_a_a2_a3,3,a aa aaa,0,0.0,20260515
400,1580,duplicate_pair_a_a,2,a a,0,0.0,20260515
400,1580,rank_two_pair_a_b,2,a b,0,0.0,20260515
400,1580,rank_two_pair_ab_aB,2,ab aB,0,0.0,20260515
400,1580,independent_triple_a_b_c,3,a b c,0,0.0,20260515
400,1580,commutator_single,1,abAB,0,0.0,20260515
400,1580,mixed_identity_a,2,1 a,0,0.0,20260515
400,1580,rank_two_four_a_b_ab_aB,4,a b ab aB,0,0.0,20260515
400,1580,independent_four,4,a b c d,0,0.0,20260515
400,1580,cyclic_four,4,a aa aaa aaaa,0,0.0,20260515
400,1580,rank_two_eight,8,a b ab aB ba bA aba abA,0,0.0,20260515
400,1580,independent_eight,8,a b c d e f g h,0,0.0,20260515
400,1580,cyclic_eight,8,a aa aaa aaaa aaaaa aaaaaa aaaaaaa aaaaaaaa,0,0.0,20260515
400,1581,identity_control,1,1,400,400.0,20260515
400,1581,cancel_control,1,aA,400,400.0,20260515
400,1581,single_a,1,a,1,1.0,20260515
400,1581,cyclic_pair_a_a2,2,a aa,1,1.0,20260515
400,1581,cyclic_triple_a_a2_a3,3,a aa aaa,1,1.0,20260515
400,1581,duplicate_pair_a_a,2,a a,1,1.0,20260515
400,1581,rank_two_pair_a_b,2,a b,0,0.0,20260515
400,1581,rank_two_pair_ab_aB,2,ab aB,0,0.0,20260515
400,1581,independent_triple_a_b_c,3,a b c,0,0.0,20260515
400,1581,commutator_single,1,abAB,1,1.0,20260515
400,1581,mixed_identity_a,2,1 a,1,1.0,20260515
400,1581,rank_two_four_a_b_ab_aB,4,a b ab aB,0,0.0,20260515
400,1581,independent_four,4,a b c d,0,0.0,20260515
400,1581,cyclic_four,4,a aa aaa aaaa,1,1.0,20260515
400,1581,rank_two_eight,8,a b ab aB ba bA aba abA,0,0.0,20260515
400,1581,independent_eight,8,a b c d e f g h,0,0.0,20260515
400,1581,cyclic_eight,8,a aa aaa aaaa aaaaa aaaaaa aaaaaaa aaaaaaaa,1,1.0,20260515
400,1582,identity_control,1,1,400,400.0,20260515
400,1582,cancel_control,1,aA,400,400.0,20260515
400,1582,single_a,1,a,1,1.0,20260515
400,1582,cyclic_pair_a_a2,2,a aa,1,1.0,20260515
400,1582,cyclic_triple_a_a2_a3,3,a aa aaa,1,1.0,20260515
400,1582,duplicate_pair_a_a,2,a a,1,1.0,20260515
400,1582,rank_two_pair_a_b,2,a b,0,0.0,20260515
400,1582,rank_two_pair_ab_aB,2,ab aB,0,0.0,20260515
400,1582,independent_triple_a_b_c,3,a b c,0,0.0,20260515
400,1582,commutator_single,1,abAB,0,0.0,20260515
400,1582,mixed_identity_a,2,1 a,1,1.0,20260515
400,1582,rank_two_four_a_b_ab_aB,4,a b ab aB,0,0.0,20260515
400,1582,independent_four,4,a b c d,0,0.0,20260515
400,1582,cyclic_four,4,a aa aaa aaaa,1,1.0,20260515
400,1582,rank_two_eight,8,a b ab aB ba bA aba abA,0,0.0,20260515
400,1582,independent_eight,8,a b c d e f g h,0,0.0,20260515
400,1582,cyclic_eight,8,a aa aaa aaaa aaaaa aaaaaa aaaaaaa aaaaaaaa,1,1.0,20260515
400,1583,identity_control,1,1,400,400.0,20260515
400,1583,cancel_control,1,aA,400,400.0,20260515
400,1583,single_a,1,a,0,0.0,20260515
400,1583,cyclic_pair_a_a2,2,a aa,0,0.0,20260515
400,1583,cyclic_triple_a_a2_a3,3,a aa aaa,0,0.0,20260515
400,1583,duplicate_pair_a_a,2,a a,0,0.0,20260515
400,1583,rank_two_pair_a_b,2,a b,0,0.0,20260515
400,1583,rank_two_pair_ab_aB,2,ab aB,0,0.0,20260515
400,1583,independent_triple_a_b_c,3,a b c,0,0.0,20260515
400,1583,commutator_single,1,abAB,0,0.0,20260515
400,1583,mixed_identity_a,2,1 a,0,0.0,20260515
400,1583,rank_two_four_a_b_ab_aB,4,a b ab aB,0,0.0,20260515
400,1583,independent_four,4,a b c d,0,0.0,20260515
400,1583,cyclic_four,4,a aa aaa aaaa,0,0.0,20260515
400,1583,rank_two_eight,8,a b ab aB ba bA aba abA,0,0.0,20260515
400,1583,independent_eight,8,a b c d e f g h,0,0.0,20260515
400,1583,cyclic_eight,8,a aa aaa aaaa aaaaa aaaaaa aaaaaaa aaaaaaaa,0,0.0,20260515
400,1584,identity_control,1,1,400,400.0,20260515
400,1584,cancel_control,1,aA,400,400.0,20260515
400,1584,single_a,1,a,0,0.0,20260515
400,1584,cyclic_pair_a_a2,2,a aa,0,0.0,20260515
400,1584,cyclic_triple_a_a2_a3,3,a aa aaa,0,0.0,20260515
400,1584,duplicate_pair_a_a,2,a a,0,0.0,20260515
400,1584,rank_two_pair_a_b,2,a b,0,0.0,20260515
400,1584,rank_two_pair_ab_aB,2,ab aB,0,0.0,20260515
400,1584,independent_triple_a_b_c,3,a b c,0,0.0,20260515
400,1584,commutator_single,1,abAB,0,0.0,20260515
400,1584,mixed_identity_a,2,1 a,0,0.0,20260515
400,1584,rank_two_four_a_b_ab_aB,4,a b ab aB,0,0.0,20260515
400,1584,independent_four,4,a b c d,0,0.0,20260515
400,1584,cyclic_four,4,a aa aaa aaaa,0,0.0,20260515
400,1584,rank_two_eight,8,a b ab aB ba bA aba abA,0,0.0,20260515
400,1584,independent_eight,8,a b c d e f g h,0,0.0,20260515
400,1584,cyclic_eight,8,a aa aaa aaaa aaaaa aaaaaa aaaaaaa aaaaaaaa,0,0.0,20260515
400,1585,identity_control,1,1,400,400.0,20260515
400,1585,cancel_control,1,aA,400,400.0,20260515
400,1585,single_a,1,a,1,1.0,20260515
400,1585,cyclic_pair_a_a2,2,a aa,1,1.0,20260515
400,1585,cyclic_triple_a_a2_a3,3,a aa aaa,1,1.0,20260515
400,1585,duplicate_pair_a_a,2,a a,1,1.0,20260515
400,1585,rank_two_pair_a_b,2,a b,0,0.0,20260515
400,1585,rank_two_pair_ab_aB,2,ab aB,0,0.0,20260515
400,1585,independent_triple_a_b_c,3,a b c,0,0.0,20260515
400,1585,commutator_single,1,abAB,0,0.0,20260515
400,1585,mixed_identity_a,2,1 a,1,1.0,20260515
400,1585,rank_two_four_a_b_ab_aB,4,a b ab aB,0,0.0,20260515
400,1585,independent_four,4,a b c d,0,0.0,20260515
400,1585,cyclic_four,4,a aa aaa aaaa,1,1.0,20260515
400,1585,rank_two_eight,8,a b ab aB ba bA aba abA,0,0.0,20260515
400,1585,independent_eight,8,a b c d e f g h,0,0.0,20260515
400,1585,cyclic_eight,8,a aa aaa aaaa aaaaa aaaaaa aaaaaaa aaaaaaaa,1,1.0,20260515
400,1586,identity_control,1,1,400,400.0,20260515
400,1586,cancel_control,1,aA,400,400.0,20260515
400,1586,single_a,1,a,1,1.0,20260515
400,1586,cyclic_pair_a_a2,2,a aa,1,1.0,20260515
400,1586,cyclic_triple_a_a2_a3,3,a aa aaa,1,1.0,20260515
400,1586,duplicate_pair_a_a,2,a a,1,1.0,20260515
400,1586,rank_two_pair_a_b,2,a b,1,400.0,20260515
400,1586,rank_two_pair_ab_aB,2,ab aB,1,400.0,20260515
400,1586,independent_triple_a_b_c,3,a b c,0,0.0,20260515
400,1586,commutator_single,1,abAB,2,2.0,20260515
400,1586,mixed_identity_a,2,1 a,1,1.0,20260515
400,1586,rank_two_four_a_b_ab_aB,4,a b ab aB,1,400.0,20260515
400,1586,independent_four,4,a b c d,0,0.0,20260515
400,1586,cyclic_four,4,a aa aaa aaaa,1,1.0,20260515
400,1586,rank_two_eight,8,a b ab aB ba bA aba abA,1,400.0,20260515
400,1586,independent_eight,8,a b c d e f g h,0,0.0,20260515
400,1586,cyclic_eight,8,a aa aaa aaaa aaaaa aaaaaa aaaaaaa aaaaaaaa,1,1.0,20260515
400,1587,identity_control,1,1,400,400.0,20260515
400,1587,cancel_control,1,aA,400,400.0,20260515
400,1587,single_a,1,a,1,1.0,20260515
400,1587,cyclic_pair_a_a2,2,a aa,1,1.0,20260515
400,1587,cyclic_triple_a_a2_a3,3,a aa aaa,1,1.0,20260515
400,1587,duplicate_pair_a_a,2,a a,1,1.0,20260515
400,1587,rank_two_pair_a_b,2,a b,0,0.0,20260515
400,1587,rank_two_pair_ab_aB,2,ab aB,0,0.0,20260515
400,1587,independent_triple_a_b_c,3,a b c,0,0.0,20260515
400,1587,commutator_single,1,abAB,3,3.0,20260515
400,1587,mixed_identity_a,2,1 a,1,1.0,20260515
400,1587,rank_two_four_a_b_ab_aB,4,a b ab aB,0,0.0,20260515
400,1587,independent_four,4,a b c d,0,0.0,20260515
400,1587,cyclic_four,4,a aa aaa aaaa,1,1.0,20260515
400,1587,rank_two_eight,8,a b ab aB ba bA aba abA,0,0.0,20260515
400,1587,independent_eight,8,a b c d e f g h,0,0.0,20260515
400,1587,cyclic_eight,8,a aa aaa aaaa aaaaa aaaaaa aaaaaaa aaaaaaaa,1,1.0,20260515
400,1588,identity_control,1,1,400,400.0,20260515
400,1588,cancel_control,1,aA,400,400.0,20260515
400,1588,single_a,1,a,2,2.0,20260515
400,1588,cyclic_pair_a_a2,2,a aa,2,2.0,20260515
400,1588,cyclic_triple_a_a2_a3,3,a aa aaa,2,2.0,20260515
400,1588,duplicate_pair_a_a,2,a a,2,2.0,20260515
400,1588,rank_two_pair_a_b,2,a b,0,0.0,20260515
400,1588,rank_two_pair_ab_aB,2,ab aB,0,0.0,20260515
400,1588,independent_triple_a_b_c,3,a b c,0,0.0,20260515
400,1588,commutator_single,1,abAB,1,1.0,20260515
400,1588,mixed_identity_a,2,1 a,2,2.0,20260515
400,1588,rank_two_four_a_b_ab_aB,4,a b ab aB,0,0.0,20260515
400,1588,independent_four,4,a b c d,0,0.0,20260515
400,1588,cyclic_four,4,a aa aaa aaaa,2,2.0,20260515
400,1588,rank_two_eight,8,a b ab aB ba bA aba abA,0,0.0,20260515
400,1588,independent_eight,8,a b c d e f g h,0,0.0,20260515
400,1588,cyclic_eight,8,a aa aaa aaaa aaaaa aaaaaa aaaaaaa aaaaaaaa,2,2.0,20260515
400,1589,identity_control,1,1,400,400.0,20260515
400,1589,cancel_control,1,aA,400,400.0,20260515
400,1589,single_a,1,a,1,1.0,20260515
400,1589,cyclic_pair_a_a2,2,a aa,1,1.0,20260515
400,1589,cyclic_triple_a_a2_a3,3,a aa aaa,1,1.0,20260515
400,1589,duplicate_pair_a_a,2,a a,1,1.0,20260515
400,1589,rank_two_pair_a_b,2,a b,0,0.0,20260515
400,1589,rank_two_pair_ab_aB,2,ab aB,0,0.0,20260515
400,1589,independent_triple_a_b_c,3,a b c,0,0.0,20260515
400,1589,commutator_single,1,abAB,1,1.0,20260515
400,1589,mixed_identity_a,2,1 a,1,1.0,20260515
400,1589,rank_two_four_a_b_ab_aB,4,a b ab aB,0,0.0,20260515
400,1589,independent_four,4,a b c d,0,0.0,20260515
400,1589,cyclic_four,4,a aa aaa aaaa,1,1.0,20260515
400,1589,rank_two_eight,8,a b ab aB ba bA aba abA,0,0.0,20260515
400,1589,independent_eight,8,a b c d e f g h,0,0.0,20260515
400,1589,cyclic_eight,8,a aa aaa aaaa aaaaa aaaaaa aaaaaaa aaaaaaaa,1,1.0,20260515
400,1590,identity_control,1,1,400,400.0,20260515
400,1590,cancel_control,1,aA,400,400.0,20260515
400,1590,single_a,1,a,2,2.0,20260515
400,1590,cyclic_pair_a_a2,2,a aa,2,2.0,20260515
400,1590,cyclic_triple_a_a2_a3,3,a aa aaa,2,2.0,20260515
400,1590,duplicate_pair_a_a,2,a a,2,2.0,20260515
400,1590,rank_two_pair_a_b,2,a b,0,0.0,20260515
400,1590,rank_two_pair_ab_aB,2,ab aB,0,0.0,20260515
400,1590,independent_triple_a_b_c,3,a b c,0,0.0,20260515
400,1590,commutator_single,1,abAB,3,3.0,20260515
400,1590,mixed_identity_a,2,1 a,2,2.0,20260515
400,1590,rank_two_four_a_b_ab_aB,4,a b ab aB,0,0.0,20260515
400,1590,independent_four,4,a b c d,0,0.0,20260515
400,1590,cyclic_four,4,a aa aaa aaaa,2,2.0,20260515
400,1590,rank_two_eight,8,a b ab aB ba bA aba abA,0,0.0,20260515
400,1590,independent_eight,8,a b c d e f g h,0,0.0,20260515
400,1590,cyclic_eight,8,a aa aaa aaaa aaaaa aaaaaa aaaaaaa aaaaaaaa,2,2.0,20260515
400,1591,identity_control,1,1,400,400.0,20260515
400,1591,cancel_control,1,aA,400,400.0,20260515
400,1591,single_a,1,a,0,0.0,20260515
400,1591,cyclic_pair_a_a2,2,a aa,0,0.0,20260515
400,1591,cyclic_triple_a_a2_a3,3,a aa aaa,0,0.0,20260515
400,1591,duplicate_pair_a_a,2,a a,0,0.0,20260515
400,1591,rank_two_pair_a_b,2,a b,0,0.0,20260515
400,1591,rank_two_pair_ab_aB,2,ab aB,0,0.0,20260515
400,1591,independent_triple_a_b_c,3,a b c,0,0.0,20260515
400,1591,commutator_single,1,abAB,0,0.0,20260515
400,1591,mixed_identity_a,2,1 a,0,0.0,20260515
