source_local_record_id,accepted_taxon_key,source,source_identifier,accepted_name,rank,family,genus,species,infraspecific_epithet,status,match_type,confidence,access_date,license,ingest_clone_id
224730,wfo:wfo-7000000637-2025-12,OpenTree,224730,Violaceae,family,,,,,matched,name_search,1.0,2026-05-17,Open Tree of Life license/citation guidance,fork-e34b5b2c1c6c-clone-0
329895,wfo:wfo-7000000639-2025-12,OpenTree,329895,Vitaceae,family,,,,,matched,name_search,1.0,2026-05-17,Open Tree of Life license/citation guidance,fork-e34b5b2c1c6c-clone-0
217542,wfo:wfo-7000000641-2025-12,OpenTree,217542,Vochysiaceae,family,,,,,matched,name_search,1.0,2026-05-17,Open Tree of Life license/citation guidance,fork-e34b5b2c1c6c-clone-0
5728209,wfo:wfo-4100005776-2025-12,OpenTree,5728209,Wellstediaceae,family,,,,,matched,name_search,1.0,2026-05-17,Open Tree of Life license/citation guidance,fork-e34b5b2c1c6c-clone-0
863060,wfo:wfo-7000000645-2025-12,OpenTree,863060,Winteraceae,family,,,,,matched,name_search,1.0,2026-05-17,Open Tree of Life license/citation guidance,fork-e34b5b2c1c6c-clone-0
228824,wfo:wfo-7000000648-2025-12,OpenTree,228824,Xeronemataceae,family,,,,,matched,name_search,1.0,2026-05-17,Open Tree of Life license/citation guidance,fork-e34b5b2c1c6c-clone-0
857938,wfo:wfo-7000000649-2025-12,OpenTree,857938,Xyridaceae,family,,,,,matched,name_search,1.0,2026-05-17,Open Tree of Life license/citation guidance,fork-e34b5b2c1c6c-clone-0
207467,wfo:wfo-7000000651-2025-12,OpenTree,207467,Zingiberaceae,family,,,,,matched,name_search,1.0,2026-05-17,Open Tree of Life license/citation guidance,fork-e34b5b2c1c6c-clone-0
637476,wfo:wfo-7000000652-2025-12,OpenTree,637476,Zosteraceae,family,,,,,matched,name_search,1.0,2026-05-17,Open Tree of Life license/citation guidance,fork-e34b5b2c1c6c-clone-0
461732,wfo:wfo-7000000653-2025-12,OpenTree,461732,Zygophyllaceae,family,,,,,matched,name_search,1.0,2026-05-17,Open Tree of Life license/citation guidance,fork-e34b5b2c1c6c-clone-0
806757,wfo:wfo-0000550965-2025-12,OpenTree,806757,Asarum sieboldii f. maculatum,forma,,,,,matched,name_search,1.0,2026-05-17,Open Tree of Life license/citation guidance,fork-e34b5b2c1c6c-clone-0
7054907,wfo:wfo-0000824670-2025-12,OpenTree,7054907,Begonia lyallii f. masoalensis,forma,,,,,matched,name_search,1.0,2026-05-17,Open Tree of Life license/citation guidance,fork-e34b5b2c1c6c-clone-0
259066,wfo:wfo-4000033476-2025-12,OpenTree,259066,Rosa,genus,,,,,matched,name_search,1.0,2026-05-17,Open Tree of Life license/citation guidance,fork-e34b5b2c1c6c-clone-0
274405,wfo:wfo-0000192338-2025-12,OpenTree,274405,Acacia dealbata,species,,,,,matched,name_search,1.0,2026-05-17,Open Tree of Life license/citation guidance,fork-e34b5b2c1c6c-clone-0
948916,wfo:wfo-0000515026-2025-12,OpenTree,948916,Acer saccharum,species,,,,,matched,name_search,1.0,2026-05-17,Open Tree of Life license/citation guidance,fork-e34b5b2c1c6c-clone-0
309263,wfo:wfo-0000541830-2025-12,OpenTree,309263,Arabidopsis thaliana,species,,,,,matched,name_search,1.0,2026-05-17,Open Tree of Life license/citation guidance,fork-e34b5b2c1c6c-clone-0
267719,wfo:wfo-0000335449-2025-12,OpenTree,267719,Betula pendula,species,,,,,matched,name_search,1.0,2026-05-17,Open Tree of Life license/citation guidance,fork-e34b5b2c1c6c-clone-0
