accepted_taxon_key,wfo_id,accepted_name,rank,family,genus,species,infraspecific_epithet,major_clade,parent_wfo_id,source,source_identifier,access_date,license,ingest_clone_id,provenance_url
wfo:wfo-7000000001-2025-12,wfo-7000000001-2025-12,Acanthaceae,family,Acanthaceae,,,,Angiosperms,wfo-9000000283-2025-12,WFO,wfo-7000000001-2025-12,2026-05-17,WFO Plant List 2025-12; Zenodo DOI 10.5281/zenodo.18007552; see metadata.json/license,fork-e34b5b2c1c6c-clone-0,https://list.worldfloraonline.org/wfo-7000000001-2025-12
wfo:wfo-1000002170-2025-12,wfo-1000002170-2025-12,Astragalus charadzae,species,Fabaceae,Astragalus,charadzae,,Angiosperms,wfo-4000003460-2025-12,WFO,wfo-1000002170-2025-12,2026-05-17,WFO Plant List 2025-12; Zenodo DOI 10.5281/zenodo.18007552; see metadata.json/license,fork-e34b5b2c1c6c-clone-0,https://list.worldfloraonline.org/wfo-1000002170-2025-12
wfo:wfo-0000189765-2025-12,wfo-0000189765-2025-12,Astragalus chardini,species,Fabaceae,Astragalus,chardini,,Angiosperms,wfo-4000003460-2025-12,WFO,wfo-0000189765-2025-12,2026-05-17,WFO Plant List 2025-12; Zenodo DOI 10.5281/zenodo.18007552; see metadata.json/license,fork-e34b5b2c1c6c-clone-0,https://list.worldfloraonline.org/wfo-0000189765-2025-12
wfo:wfo-0000189538-2025-12,wfo-0000189538-2025-12,Astragalus charguschanus,species,Fabaceae,Astragalus,charguschanus,,Angiosperms,wfo-4000003460-2025-12,WFO,wfo-0000189538-2025-12,2026-05-17,WFO Plant List 2025-12; Zenodo DOI 10.5281/zenodo.18007552; see metadata.json/license,fork-e34b5b2c1c6c-clone-0,https://list.worldfloraonline.org/wfo-0000189538-2025-12
wfo:wfo-0000189367-2025-12,wfo-0000189367-2025-12,Astragalus chartostegius,species,Fabaceae,Astragalus,chartostegius,,Angiosperms,wfo-4000003460-2025-12,WFO,wfo-0000189367-2025-12,2026-05-17,WFO Plant List 2025-12; Zenodo DOI 10.5281/zenodo.18007552; see metadata.json/license,fork-e34b5b2c1c6c-clone-0,https://list.worldfloraonline.org/wfo-0000189367-2025-12
wfo:wfo-0000204838-2025-12,wfo-0000204838-2025-12,Astragalus chateri,species,Fabaceae,Astragalus,chateri,,Angiosperms,wfo-4000003460-2025-12,WFO,wfo-0000204838-2025-12,2026-05-17,WFO Plant List 2025-12; Zenodo DOI 10.5281/zenodo.18007552; see metadata.json/license,fork-e34b5b2c1c6c-clone-0,https://list.worldfloraonline.org/wfo-0000204838-2025-12
wfo:wfo-0000553316-2025-12,wfo-0000553316-2025-12,Astragalus chehreganii,species,Fabaceae,Astragalus,chehreganii,,Angiosperms,wfo-4000003460-2025-12,WFO,wfo-0000553316-2025-12,2026-05-17,WFO Plant List 2025-12; Zenodo DOI 10.5281/zenodo.18007552; see metadata.json/license,fork-e34b5b2c1c6c-clone-0,https://list.worldfloraonline.org/wfo-0000553316-2025-12
wfo:wfo-0001280900-2025-12,wfo-0001280900-2025-12,Astragalus chengkangensis,species,Fabaceae,Astragalus,chengkangensis,,Angiosperms,wfo-4000003460-2025-12,WFO,wfo-0001280900-2025-12,2026-05-17,WFO Plant List 2025-12; Zenodo DOI 10.5281/zenodo.18007552; see metadata.json/license,fork-e34b5b2c1c6c-clone-0,https://list.worldfloraonline.org/wfo-0001280900-2025-12
wfo:wfo-0000553317-2025-12,wfo-0000553317-2025-12,Astragalus chichesticus,species,Fabaceae,Astragalus,chichesticus,,Angiosperms,wfo-4000003460-2025-12,WFO,wfo-0000553317-2025-12,2026-05-17,WFO Plant List 2025-12; Zenodo DOI 10.5281/zenodo.18007552; see metadata.json/license,fork-e34b5b2c1c6c-clone-0,https://list.worldfloraonline.org/wfo-0000553317-2025-12
wfo:wfo-0000198346-2025-12,wfo-0000198346-2025-12,Astragalus chilienshanensis,species,Fabaceae,Astragalus,chilienshanensis,,Angiosperms,wfo-4000003460-2025-12,WFO,wfo-0000198346-2025-12,2026-05-17,WFO Plant List 2025-12; Zenodo DOI 10.5281/zenodo.18007552; see metadata.json/license,fork-e34b5b2c1c6c-clone-0,https://list.worldfloraonline.org/wfo-0000198346-2025-12
wfo:wfo-0000198431-2025-12,wfo-0000198431-2025-12,Astragalus chinensis,species,Fabaceae,Astragalus,chinensis,,Angiosperms,wfo-4000003460-2025-12,WFO,wfo-0000198431-2025-12,2026-05-17,WFO Plant List 2025-12; Zenodo DOI 10.5281/zenodo.18007552; see metadata.json/license,fork-e34b5b2c1c6c-clone-0,https://list.worldfloraonline.org/wfo-0000198431-2025-12
wfo:wfo-0000207703-2025-12,wfo-0000207703-2025-12,Astragalus chingoanus,species,Fabaceae,Astragalus,chingoanus,,Angiosperms,wfo-4000003460-2025-12,WFO,wfo-0000207703-2025-12,2026-05-17,WFO Plant List 2025-12; Zenodo DOI 10.5281/zenodo.18007552; see metadata.json/license,fork-e34b5b2c1c6c-clone-0,https://list.worldfloraonline.org/wfo-0000207703-2025-12
wfo:wfo-0001443537-2025-12,wfo-0001443537-2025-12,Astragalus chinzarticus,species,Fabaceae,Astragalus,chinzarticus,,Angiosperms,wfo-4000003460-2025-12,WFO,wfo-0001443537-2025-12,2026-05-17,WFO Plant List 2025-12; Zenodo DOI 10.5281/zenodo.18007552; see metadata.json/license,fork-e34b5b2c1c6c-clone-0,https://list.worldfloraonline.org/wfo-0001443537-2025-12
wfo:wfo-0000189348-2025-12,wfo-0000189348-2025-12,Astragalus chionobiiformis,species,Fabaceae,Astragalus,chionobiiformis,,Angiosperms,wfo-4000003460-2025-12,WFO,wfo-0000189348-2025-12,2026-05-17,WFO Plant List 2025-12; Zenodo DOI 10.5281/zenodo.18007552; see metadata.json/license,fork-e34b5b2c1c6c-clone-0,https://list.worldfloraonline.org/wfo-0000189348-2025-12
wfo:wfo-0000198473-2025-12,wfo-0000198473-2025-12,Astragalus chiukiangensis,species,Fabaceae,Astragalus,chiukiangensis,,Angiosperms,wfo-4000003460-2025-12,WFO,wfo-0000198473-2025-12,2026-05-17,WFO Plant List 2025-12; Zenodo DOI 10.5281/zenodo.18007552; see metadata.json/license,fork-e34b5b2c1c6c-clone-0,https://list.worldfloraonline.org/wfo-0000198473-2025-12
wfo:wfo-0000207705-2025-12,wfo-0000207705-2025-12,Astragalus chiwensis,species,Fabaceae,Astragalus,chiwensis,,Angiosperms,wfo-4000003460-2025-12,WFO,wfo-0000207705-2025-12,2026-05-17,WFO Plant List 2025-12; Zenodo DOI 10.5281/zenodo.18007552; see metadata.json/license,fork-e34b5b2c1c6c-clone-0,https://list.worldfloraonline.org/wfo-0000207705-2025-12
wfo:wfo-0000168930-2025-12,wfo-0000168930-2025-12,Astragalus chloodes,species,Fabaceae,Astragalus,chloodes,,Angiosperms,wfo-4000003460-2025-12,WFO,wfo-0000168930-2025-12,2026-05-17,WFO Plant List 2025-12; Zenodo DOI 10.5281/zenodo.18007552; see metadata.json/license,fork-e34b5b2c1c6c-clone-0,https://list.worldfloraonline.org/wfo-0000168930-2025-12
wfo:wfo-0000207706-2025-12,wfo-0000207706-2025-12,Astragalus chlorodontus,species,Fabaceae,Astragalus,chlorodontus,,Angiosperms,wfo-4000003460-2025-12,WFO,wfo-0000207706-2025-12,2026-05-17,WFO Plant List 2025-12; Zenodo DOI 10.5281/zenodo.18007552; see metadata.json/license,fork-e34b5b2c1c6c-clone-0,https://list.worldfloraonline.org/wfo-0000207706-2025-12
wfo:wfo-0000189704-2025-12,wfo-0000189704-2025-12,Astragalus chlorostachys,species,Fabaceae,Astragalus,chlorostachys,,Angiosperms,wfo-4000003460-2025-12,WFO,wfo-0000189704-2025-12,2026-05-17,WFO Plant List 2025-12; Zenodo DOI 10.5281/zenodo.18007552; see metadata.json/license,fork-e34b5b2c1c6c-clone-0,https://list.worldfloraonline.org/wfo-0000189704-2025-12
wfo:wfo-0000189839-2025-12,wfo-0000189839-2025-12,Astragalus chlorostegius,species,Fabaceae,Astragalus,chlorostegius,,Angiosperms,wfo-4000003460-2025-12,WFO,wfo-0000189839-2025-12,2026-05-17,WFO Plant List 2025-12; Zenodo DOI 10.5281/zenodo.18007552; see metadata.json/license,fork-e34b5b2c1c6c-clone-0,https://list.worldfloraonline.org/wfo-0000189839-2025-12
wfo:wfo-0000207707-2025-12,wfo-0000207707-2025-12,Astragalus chodshamastonicus,species,Fabaceae,Astragalus,chodshamastonicus,,Angiosperms,wfo-4000003460-2025-12,WFO,wfo-0000207707-2025-12,2026-05-17,WFO Plant List 2025-12; Zenodo DOI 10.5281/zenodo.18007552; see metadata.json/license,fork-e34b5b2c1c6c-clone-0,https://list.worldfloraonline.org/wfo-0000207707-2025-12
wfo:wfo-0000207708-2025-12,wfo-0000207708-2025-12,Astragalus chodshenticus,species,Fabaceae,Astragalus,chodshenticus,,Angiosperms,wfo-4000003460-2025-12,WFO,wfo-0000207708-2025-12,2026-05-17,WFO Plant List 2025-12; Zenodo DOI 10.5281/zenodo.18007552; see metadata.json/license,fork-e34b5b2c1c6c-clone-0,https://list.worldfloraonline.org/wfo-0000207708-2025-12
wfo:wfo-0000207711-2025-12,wfo-0000207711-2025-12,Astragalus chomutowi,species,Fabaceae,Astragalus,chomutowi,,Angiosperms,wfo-4000003460-2025-12,WFO,wfo-0000207711-2025-12,2026-05-17,WFO Plant List 2025-12; Zenodo DOI 10.5281/zenodo.18007552; see metadata.json/license,fork-e34b5b2c1c6c-clone-0,https://list.worldfloraonline.org/wfo-0000207711-2025-12
wfo:wfo-0000207712-2025-12,wfo-0000207712-2025-12,Astragalus chordorrhizus,species,Fabaceae,Astragalus,chordorrhizus,,Angiosperms,wfo-4000003460-2025-12,WFO,wfo-0000207712-2025-12,2026-05-17,WFO Plant List 2025-12; Zenodo DOI 10.5281/zenodo.18007552; see metadata.json/license,fork-e34b5b2c1c6c-clone-0,https://list.worldfloraonline.org/wfo-0000207712-2025-12
wfo:wfo-0000207713-2025-12,wfo-0000207713-2025-12,Astragalus chorgosicus,species,Fabaceae,Astragalus,chorgosicus,,Angiosperms,wfo-4000003460-2025-12,WFO,wfo-0000207713-2025-12,2026-05-17,WFO Plant List 2025-12; Zenodo DOI 10.5281/zenodo.18007552; see metadata.json/license,fork-e34b5b2c1c6c-clone-0,https://list.worldfloraonline.org/wfo-0000207713-2025-12
wfo:wfo-0000207714-2025-12,wfo-0000207714-2025-12,Astragalus chorinensis,species,Fabaceae,Astragalus,chorinensis,,Angiosperms,wfo-4000003460-2025-12,WFO,wfo-0000207714-2025-12,2026-05-17,WFO Plant List 2025-12; Zenodo DOI 10.5281/zenodo.18007552; see metadata.json/license,fork-e34b5b2c1c6c-clone-0,https://list.worldfloraonline.org/wfo-0000207714-2025-12
wfo:wfo-0000189718-2025-12,wfo-0000189718-2025-12,Astragalus chorizanthus,species,Fabaceae,Astragalus,chorizanthus,,Angiosperms,wfo-4000003460-2025-12,WFO,wfo-0000189718-2025-12,2026-05-17,WFO Plant List 2025-12; Zenodo DOI 10.5281/zenodo.18007552; see metadata.json/license,fork-e34b5b2c1c6c-clone-0,https://list.worldfloraonline.org/wfo-0000189718-2025-12
wfo:wfo-0000553326-2025-12,wfo-0000553326-2025-12,Astragalus christianus,species,Fabaceae,Astragalus,christianus,,Angiosperms,wfo-4000003460-2025-12,WFO,wfo-0000553326-2025-12,2026-05-17,WFO Plant List 2025-12; Zenodo DOI 10.5281/zenodo.18007552; see metadata.json/license,fork-e34b5b2c1c6c-clone-0,https://list.worldfloraonline.org/wfo-0000553326-2025-12
wfo:wfo-0001428884-2025-12,wfo-0001428884-2025-12,Astragalus chrysanthus,species,Fabaceae,Astragalus,chrysanthus,,Angiosperms,wfo-4000003460-2025-12,WFO,wfo-0001428884-2025-12,2026-05-17,WFO Plant List 2025-12; Zenodo DOI 10.5281/zenodo.18007552; see metadata.json/license,fork-e34b5b2c1c6c-clone-0,https://list.worldfloraonline.org/wfo-0001428884-2025-12
wfo:wfo-0000553333-2025-12,wfo-0000553333-2025-12,Astragalus chrysochlorus,species,Fabaceae,Astragalus,chrysochlorus,,Angiosperms,wfo-4000003460-2025-12,WFO,wfo-0000553333-2025-12,2026-05-17,WFO Plant List 2025-12; Zenodo DOI 10.5281/zenodo.18007552; see metadata.json/license,fork-e34b5b2c1c6c-clone-0,https://list.worldfloraonline.org/wfo-0000553333-2025-12
wfo:wfo-0000207716-2025-12,wfo-0000207716-2025-12,Astragalus chrysomallus,species,Fabaceae,Astragalus,chrysomallus,,Angiosperms,wfo-4000003460-2025-12,WFO,wfo-0000207716-2025-12,2026-05-17,WFO Plant List 2025-12; Zenodo DOI 10.5281/zenodo.18007552; see metadata.json/license,fork-e34b5b2c1c6c-clone-0,https://list.worldfloraonline.org/wfo-0000207716-2025-12
wfo:wfo-0000186100-2025-12,wfo-0000186100-2025-12,Astragalus chrysopterus,species,Fabaceae,Astragalus,chrysopterus,,Angiosperms,wfo-4000003460-2025-12,WFO,wfo-0000186100-2025-12,2026-05-17,WFO Plant List 2025-12; Zenodo DOI 10.5281/zenodo.18007552; see metadata.json/license,fork-e34b5b2c1c6c-clone-0,https://list.worldfloraonline.org/wfo-0000186100-2025-12
wfo:wfo-0000207717-2025-12,wfo-0000207717-2025-12,Astragalus chrysostachys,species,Fabaceae,Astragalus,chrysostachys,,Angiosperms,wfo-4000003460-2025-12,WFO,wfo-0000207717-2025-12,2026-05-17,WFO Plant List 2025-12; Zenodo DOI 10.5281/zenodo.18007552; see metadata.json/license,fork-e34b5b2c1c6c-clone-0,https://list.worldfloraonline.org/wfo-0000207717-2025-12
wfo:wfo-0000553335-2025-12,wfo-0000553335-2025-12,Astragalus chrysotrichus,species,Fabaceae,Astragalus,chrysotrichus,,Angiosperms,wfo-4000003460-2025-12,WFO,wfo-0000553335-2025-12,2026-05-17,WFO Plant List 2025-12; Zenodo DOI 10.5281/zenodo.18007552; see metadata.json/license,fork-e34b5b2c1c6c-clone-0,https://list.worldfloraonline.org/wfo-0000553335-2025-12
wfo:wfo-0001054226-2025-12,wfo-0001054226-2025-12,Astragalus chtonocephalus,species,Fabaceae,Astragalus,chtonocephalus,,Angiosperms,wfo-4000003460-2025-12,WFO,wfo-0001054226-2025-12,2026-05-17,WFO Plant List 2025-12; Zenodo DOI 10.5281/zenodo.18007552; see metadata.json/license,fork-e34b5b2c1c6c-clone-0,https://list.worldfloraonline.org/wfo-0001054226-2025-12
wfo:wfo-0000207718-2025-12,wfo-0000207718-2025-12,Astragalus chubsugulicus,species,Fabaceae,Astragalus,chubsugulicus,,Angiosperms,wfo-4000003460-2025-12,WFO,wfo-0000207718-2025-12,2026-05-17,WFO Plant List 2025-12; Zenodo DOI 10.5281/zenodo.18007552; see metadata.json/license,fork-e34b5b2c1c6c-clone-0,https://list.worldfloraonline.org/wfo-0000207718-2025-12
wfo:wfo-0000168931-2025-12,wfo-0000168931-2025-12,Astragalus chubutensis,species,Fabaceae,Astragalus,chubutensis,,Angiosperms,wfo-4000003460-2025-12,WFO,wfo-0000168931-2025-12,2026-05-17,WFO Plant List 2025-12; Zenodo DOI 10.5281/zenodo.18007552; see metadata.json/license,fork-e34b5b2c1c6c-clone-0,https://list.worldfloraonline.org/wfo-0000168931-2025-12
wfo:wfo-0000179423-2025-12,wfo-0000179423-2025-12,Astragalus chuskanus,species,Fabaceae,Astragalus,chuskanus,,Angiosperms,wfo-4000003460-2025-12,WFO,wfo-0000179423-2025-12,2026-05-17,WFO Plant List 2025-12; Zenodo DOI 10.5281/zenodo.18007552; see metadata.json/license,fork-e34b5b2c1c6c-clone-0,https://list.worldfloraonline.org/wfo-0000179423-2025-12
wfo:wfo-0000168932-2025-12,wfo-0000168932-2025-12,Astragalus cibarius,species,Fabaceae,Astragalus,cibarius,,Angiosperms,wfo-4000003460-2025-12,WFO,wfo-0000168932-2025-12,2026-05-17,WFO Plant List 2025-12; Zenodo DOI 10.5281/zenodo.18007552; see metadata.json/license,fork-e34b5b2c1c6c-clone-0,https://list.worldfloraonline.org/wfo-0000168932-2025-12
wfo:wfo-0000213547-2025-12,wfo-0000213547-2025-12,Astragalus cicer,species,Fabaceae,Astragalus,cicer,,Angiosperms,wfo-4000003460-2025-12,WFO,wfo-0000213547-2025-12,2026-05-17,WFO Plant List 2025-12; Zenodo DOI 10.5281/zenodo.18007552; see metadata.json/license,fork-e34b5b2c1c6c-clone-0,https://list.worldfloraonline.org/wfo-0000213547-2025-12
wfo:wfo-0000553337-2025-12,wfo-0000553337-2025-12,Astragalus cicerellus,species,Fabaceae,Astragalus,cicerellus,,Angiosperms,wfo-4000003460-2025-12,WFO,wfo-0000553337-2025-12,2026-05-17,WFO Plant List 2025-12; Zenodo DOI 10.5281/zenodo.18007552; see metadata.json/license,fork-e34b5b2c1c6c-clone-0,https://list.worldfloraonline.org/wfo-0000553337-2025-12
wfo:wfo-0000186101-2025-12,wfo-0000186101-2025-12,Astragalus ciceroides,species,Fabaceae,Astragalus,ciceroides,,Angiosperms,wfo-4000003460-2025-12,WFO,wfo-0000186101-2025-12,2026-05-17,WFO Plant List 2025-12; Zenodo DOI 10.5281/zenodo.18007552; see metadata.json/license,fork-e34b5b2c1c6c-clone-0,https://list.worldfloraonline.org/wfo-0000186101-2025-12
wfo:wfo-0000553339-2025-12,wfo-0000553339-2025-12,Astragalus ciceropsis,species,Fabaceae,Astragalus,ciceropsis,,Angiosperms,wfo-4000003460-2025-12,WFO,wfo-0000553339-2025-12,2026-05-17,WFO Plant List 2025-12; Zenodo DOI 10.5281/zenodo.18007552; see metadata.json/license,fork-e34b5b2c1c6c-clone-0,https://list.worldfloraonline.org/wfo-0000553339-2025-12
wfo:wfo-0001054227-2025-12,wfo-0001054227-2025-12,Astragalus cilicius,species,Fabaceae,Astragalus,cilicius,,Angiosperms,wfo-4000003460-2025-12,WFO,wfo-0001054227-2025-12,2026-05-17,WFO Plant List 2025-12; Zenodo DOI 10.5281/zenodo.18007552; see metadata.json/license,fork-e34b5b2c1c6c-clone-0,https://list.worldfloraonline.org/wfo-0001054227-2025-12
wfo:wfo-0000743354-2025-12,wfo-0000743354-2025-12,Astragalus ciloensis,species,Fabaceae,Astragalus,ciloensis,,Angiosperms,wfo-4000003460-2025-12,WFO,wfo-0000743354-2025-12,2026-05-17,WFO Plant List 2025-12; Zenodo DOI 10.5281/zenodo.18007552; see metadata.json/license,fork-e34b5b2c1c6c-clone-0,https://list.worldfloraonline.org/wfo-0000743354-2025-12
wfo:wfo-0000168934-2025-12,wfo-0000168934-2025-12,Astragalus cimae,species,Fabaceae,Astragalus,cimae,,Angiosperms,wfo-4000003460-2025-12,WFO,wfo-0000168934-2025-12,2026-05-17,WFO Plant List 2025-12; Zenodo DOI 10.5281/zenodo.18007552; see metadata.json/license,fork-e34b5b2c1c6c-clone-0,https://list.worldfloraonline.org/wfo-0000168934-2025-12
wfo:wfo-0000189997-2025-12,wfo-0000189997-2025-12,Astragalus cinereus,species,Fabaceae,Astragalus,cinereus,,Angiosperms,wfo-4000003460-2025-12,WFO,wfo-0000189997-2025-12,2026-05-17,WFO Plant List 2025-12; Zenodo DOI 10.5281/zenodo.18007552; see metadata.json/license,fork-e34b5b2c1c6c-clone-0,https://list.worldfloraonline.org/wfo-0000189997-2025-12
wfo:wfo-0000214312-2025-12,wfo-0000214312-2025-12,Astragalus circassicus,species,Fabaceae,Astragalus,circassicus,,Angiosperms,wfo-4000003460-2025-12,WFO,wfo-0000214312-2025-12,2026-05-17,WFO Plant List 2025-12; Zenodo DOI 10.5281/zenodo.18007552; see metadata.json/license,fork-e34b5b2c1c6c-clone-0,https://list.worldfloraonline.org/wfo-0000214312-2025-12
wfo:wfo-0000168935-2025-12,wfo-0000168935-2025-12,Astragalus circumdatus,species,Fabaceae,Astragalus,circumdatus,,Angiosperms,wfo-4000003460-2025-12,WFO,wfo-0000168935-2025-12,2026-05-17,WFO Plant List 2025-12; Zenodo DOI 10.5281/zenodo.18007552; see metadata.json/license,fork-e34b5b2c1c6c-clone-0,https://list.worldfloraonline.org/wfo-0000168935-2025-12
wfo:wfo-0000553342-2025-12,wfo-0000553342-2025-12,Astragalus circumlacustris,species,Fabaceae,Astragalus,circumlacustris,,Angiosperms,wfo-4000003460-2025-12,WFO,wfo-0000553342-2025-12,2026-05-17,WFO Plant List 2025-12; Zenodo DOI 10.5281/zenodo.18007552; see metadata.json/license,fork-e34b5b2c1c6c-clone-0,https://list.worldfloraonline.org/wfo-0000553342-2025-12
wfo:wfo-0000189539-2025-12,wfo-0000189539-2025-12,Astragalus cisoxanus,species,Fabaceae,Astragalus,cisoxanus,,Angiosperms,wfo-4000003460-2025-12,WFO,wfo-0000189539-2025-12,2026-05-17,WFO Plant List 2025-12; Zenodo DOI 10.5281/zenodo.18007552; see metadata.json/license,fork-e34b5b2c1c6c-clone-0,https://list.worldfloraonline.org/wfo-0000189539-2025-12
wfo:wfo-0000207719-2025-12,wfo-0000207719-2025-12,Astragalus citoinflatus,species,Fabaceae,Astragalus,citoinflatus,,Angiosperms,wfo-4000003460-2025-12,WFO,wfo-0000207719-2025-12,2026-05-17,WFO Plant List 2025-12; Zenodo DOI 10.5281/zenodo.18007552; see metadata.json/license,fork-e34b5b2c1c6c-clone-0,https://list.worldfloraonline.org/wfo-0000207719-2025-12
wfo:wfo-0000189540-2025-12,wfo-0000189540-2025-12,Astragalus citrinus,species,Fabaceae,Astragalus,citrinus,,Angiosperms,wfo-4000003460-2025-12,WFO,wfo-0000189540-2025-12,2026-05-17,WFO Plant List 2025-12; Zenodo DOI 10.5281/zenodo.18007552; see metadata.json/license,fork-e34b5b2c1c6c-clone-0,https://list.worldfloraonline.org/wfo-0000189540-2025-12
wfo:wfo-1000002171-2025-12,wfo-1000002171-2025-12,Astragalus claranus,species,Fabaceae,Astragalus,claranus,,Angiosperms,wfo-4000003460-2025-12,WFO,wfo-1000002171-2025-12,2026-05-17,WFO Plant List 2025-12; Zenodo DOI 10.5281/zenodo.18007552; see metadata.json/license,fork-e34b5b2c1c6c-clone-0,https://list.worldfloraonline.org/wfo-1000002171-2025-12
wfo:wfo-0000168936-2025-12,wfo-0000168936-2025-12,Astragalus clarianus,species,Fabaceae,Astragalus,clarianus,,Angiosperms,wfo-4000003460-2025-12,WFO,wfo-0000168936-2025-12,2026-05-17,WFO Plant List 2025-12; Zenodo DOI 10.5281/zenodo.18007552; see metadata.json/license,fork-e34b5b2c1c6c-clone-0,https://list.worldfloraonline.org/wfo-0000168936-2025-12
wfo:wfo-0000204842-2025-12,wfo-0000204842-2025-12,Astragalus clarkeanus,species,Fabaceae,Astragalus,clarkeanus,,Angiosperms,wfo-4000003460-2025-12,WFO,wfo-0000204842-2025-12,2026-05-17,WFO Plant List 2025-12; Zenodo DOI 10.5281/zenodo.18007552; see metadata.json/license,fork-e34b5b2c1c6c-clone-0,https://list.worldfloraonline.org/wfo-0000204842-2025-12
wfo:wfo-0000208405-2025-12,wfo-0000208405-2025-12,Astragalus clausii,species,Fabaceae,Astragalus,clausii,,Angiosperms,wfo-4000003460-2025-12,WFO,wfo-0000208405-2025-12,2026-05-17,WFO Plant List 2025-12; Zenodo DOI 10.5281/zenodo.18007552; see metadata.json/license,fork-e34b5b2c1c6c-clone-0,https://list.worldfloraonline.org/wfo-0000208405-2025-12
wfo:wfo-0000553344-2025-12,wfo-0000553344-2025-12,Astragalus clavatus,species,Fabaceae,Astragalus,clavatus,,Angiosperms,wfo-4000003460-2025-12,WFO,wfo-0000553344-2025-12,2026-05-17,WFO Plant List 2025-12; Zenodo DOI 10.5281/zenodo.18007552; see metadata.json/license,fork-e34b5b2c1c6c-clone-0,https://list.worldfloraonline.org/wfo-0000553344-2025-12
wfo:wfo-0000213548-2025-12,wfo-0000213548-2025-12,Astragalus clerceanus,species,Fabaceae,Astragalus,clerceanus,,Angiosperms,wfo-4000003460-2025-12,WFO,wfo-0000213548-2025-12,2026-05-17,WFO Plant List 2025-12; Zenodo DOI 10.5281/zenodo.18007552; see metadata.json/license,fork-e34b5b2c1c6c-clone-0,https://list.worldfloraonline.org/wfo-0000213548-2025-12
wfo:wfo-0000168937-2025-12,wfo-0000168937-2025-12,Astragalus clevelandii,species,Fabaceae,Astragalus,clevelandii,,Angiosperms,wfo-4000003460-2025-12,WFO,wfo-0000168937-2025-12,2026-05-17,WFO Plant List 2025-12; Zenodo DOI 10.5281/zenodo.18007552; see metadata.json/license,fork-e34b5b2c1c6c-clone-0,https://list.worldfloraonline.org/wfo-0000168937-2025-12
wfo:wfo-0000553347-2025-12,wfo-0000553347-2025-12,Astragalus cliffordii,species,Fabaceae,Astragalus,cliffordii,,Angiosperms,wfo-4000003460-2025-12,WFO,wfo-0000553347-2025-12,2026-05-17,WFO Plant List 2025-12; Zenodo DOI 10.5281/zenodo.18007552; see metadata.json/license,fork-e34b5b2c1c6c-clone-0,https://list.worldfloraonline.org/wfo-0000553347-2025-12
wfo:wfo-0000553348-2025-12,wfo-0000553348-2025-12,Astragalus clivicola,species,Fabaceae,Astragalus,clivicola,,Angiosperms,wfo-4000003460-2025-12,WFO,wfo-0000553348-2025-12,2026-05-17,WFO Plant List 2025-12; Zenodo DOI 10.5281/zenodo.18007552; see metadata.json/license,fork-e34b5b2c1c6c-clone-0,https://list.worldfloraonline.org/wfo-0000553348-2025-12
wfo:wfo-0000553349-2025-12,wfo-0000553349-2025-12,Astragalus clusianus,species,Fabaceae,Astragalus,clusianus,,Angiosperms,wfo-4000003460-2025-12,WFO,wfo-0000553349-2025-12,2026-05-17,WFO Plant List 2025-12; Zenodo DOI 10.5281/zenodo.18007552; see metadata.json/license,fork-e34b5b2c1c6c-clone-0,https://list.worldfloraonline.org/wfo-0000553349-2025-12
wfo:wfo-0000168938-2025-12,wfo-0000168938-2025-12,Astragalus coahuilae,species,Fabaceae,Astragalus,coahuilae,,Angiosperms,wfo-4000003460-2025-12,WFO,wfo-0000168938-2025-12,2026-05-17,WFO Plant List 2025-12; Zenodo DOI 10.5281/zenodo.18007552; see metadata.json/license,fork-e34b5b2c1c6c-clone-0,https://list.worldfloraonline.org/wfo-0000168938-2025-12
wfo:wfo-0000207721-2025-12,wfo-0000207721-2025-12,Astragalus coarctatus,species,Fabaceae,Astragalus,coarctatus,,Angiosperms,wfo-4000003460-2025-12,WFO,wfo-0000207721-2025-12,2026-05-17,WFO Plant List 2025-12; Zenodo DOI 10.5281/zenodo.18007552; see metadata.json/license,fork-e34b5b2c1c6c-clone-0,https://list.worldfloraonline.org/wfo-0000207721-2025-12
wfo:wfo-0000168939-2025-12,wfo-0000168939-2025-12,Astragalus cobrensis,species,Fabaceae,Astragalus,cobrensis,,Angiosperms,wfo-4000003460-2025-12,WFO,wfo-0000168939-2025-12,2026-05-17,WFO Plant List 2025-12; Zenodo DOI 10.5281/zenodo.18007552; see metadata.json/license,fork-e34b5b2c1c6c-clone-0,https://list.worldfloraonline.org/wfo-0000168939-2025-12
wfo:wfo-0000553351-2025-12,wfo-0000553351-2025-12,Astragalus cobresiiphilus,species,Fabaceae,Astragalus,cobresiiphilus,,Angiosperms,wfo-4000003460-2025-12,WFO,wfo-0000553351-2025-12,2026-05-17,WFO Plant List 2025-12; Zenodo DOI 10.5281/zenodo.18007552; see metadata.json/license,fork-e34b5b2c1c6c-clone-0,https://list.worldfloraonline.org/wfo-0000553351-2025-12
wfo:wfo-0000168940-2025-12,wfo-0000168940-2025-12,Astragalus coccineus,species,Fabaceae,Astragalus,coccineus,,Angiosperms,wfo-4000003460-2025-12,WFO,wfo-0000168940-2025-12,2026-05-17,WFO Plant List 2025-12; Zenodo DOI 10.5281/zenodo.18007552; see metadata.json/license,fork-e34b5b2c1c6c-clone-0,https://list.worldfloraonline.org/wfo-0000168940-2025-12
