trait	accepted_taxon_key	family_key	family_label	source_id	source_edge_count_for_taxon_trait	total_track3_edge_count_for_taxon	trait_family_carrier_count	trait_family_share	family_total_track3_taxa	pending_crosswalk_excluded_count_for_trait	accepted_resolution_share_for_trait	row_class_from_wave4	CP_min	controlled_readiness_status
fleshy_fruit	wfo:wfo-0000955499-2025-12	unresolved_family	Unresolved family	austraits_6_0_0	1	5	479	0.6689944134078212	1819	3964	0.16512215669755687	observed_trait_evidence_summary	-5.850457	data_limited_pending_prior
fleshy_fruit	wfo:wfo-0000955761-2025-12	unresolved_family	Unresolved family	austraits_6_0_0	1	8	479	0.6689944134078212	1819	3964	0.16512215669755687	observed_trait_evidence_summary	-5.850457	data_limited_pending_prior
fleshy_fruit	wfo:wfo-0000956222-2025-12	unresolved_family	Unresolved family	austraits_6_0_0	1	11	479	0.6689944134078212	1819	3964	0.16512215669755687	observed_trait_evidence_summary	-5.850457	data_limited_pending_prior
fleshy_fruit	wfo:wfo-0000956505-2025-12	unresolved_family	Unresolved family	austraits_6_0_0	1	15	479	0.6689944134078212	1819	3964	0.16512215669755687	observed_trait_evidence_summary	-5.850457	data_limited_pending_prior
fleshy_fruit	wfo:wfo-0000956516-2025-12	unresolved_family	Unresolved family	austraits_6_0_0	1	6	479	0.6689944134078212	1819	3964	0.16512215669755687	observed_trait_evidence_summary	-5.850457	data_limited_pending_prior
fleshy_fruit	wfo:wfo-0000956528-2025-12	unresolved_family	Unresolved family	austraits_6_0_0	1	9	479	0.6689944134078212	1819	3964	0.16512215669755687	observed_trait_evidence_summary	-5.850457	data_limited_pending_prior
fleshy_fruit	wfo:wfo-0000956680-2025-12	unresolved_family	Unresolved family	austraits_6_0_0	1	5	479	0.6689944134078212	1819	3964	0.16512215669755687	observed_trait_evidence_summary	-5.850457	data_limited_pending_prior
fleshy_fruit	wfo:wfo-0001053987-2025-12	unresolved_family	Unresolved family	austraits_6_0_0	1	12	479	0.6689944134078212	1819	3964	0.16512215669755687	observed_trait_evidence_summary	-5.850457	data_limited_pending_prior
fleshy_fruit	wfo:wfo-0001053990-2025-12	unresolved_family	Unresolved family	austraits_6_0_0	1	15	479	0.6689944134078212	1819	3964	0.16512215669755687	observed_trait_evidence_summary	-5.850457	data_limited_pending_prior
fleshy_fruit	wfo:wfo-0001053991-2025-12	unresolved_family	Unresolved family	austraits_6_0_0	1	21	479	0.6689944134078212	1819	3964	0.16512215669755687	observed_trait_evidence_summary	-5.850457	data_limited_pending_prior
fleshy_fruit	wfo:wfo-0001053999-2025-12	unresolved_family	Unresolved family	austraits_6_0_0	1	10	479	0.6689944134078212	1819	3964	0.16512215669755687	observed_trait_evidence_summary	-5.850457	data_limited_pending_prior
fleshy_fruit	wfo:wfo-0001054003-2025-12	unresolved_family	Unresolved family	austraits_6_0_0	1	9	479	0.6689944134078212	1819	3964	0.16512215669755687	observed_trait_evidence_summary	-5.850457	data_limited_pending_prior
fleshy_fruit	wfo:wfo-0001054006-2025-12	unresolved_family	Unresolved family	austraits_6_0_0	1	9	479	0.6689944134078212	1819	3964	0.16512215669755687	observed_trait_evidence_summary	-5.850457	data_limited_pending_prior
fleshy_fruit	wfo:wfo-0001054009-2025-12	unresolved_family	Unresolved family	austraits_6_0_0	1	9	479	0.6689944134078212	1819	3964	0.16512215669755687	observed_trait_evidence_summary	-5.850457	data_limited_pending_prior
fleshy_fruit	wfo:wfo-0001054010-2025-12	unresolved_family	Unresolved family	austraits_6_0_0	1	9	479	0.6689944134078212	1819	3964	0.16512215669755687	observed_trait_evidence_summary	-5.850457	data_limited_pending_prior
fleshy_fruit	wfo:wfo-0001054033-2025-12	unresolved_family	Unresolved family	austraits_6_0_0	1	10	479	0.6689944134078212	1819	3964	0.16512215669755687	observed_trait_evidence_summary	-5.850457	data_limited_pending_prior
fleshy_fruit	wfo:wfo-0001054035-2025-12	unresolved_family	Unresolved family	austraits_6_0_0	1	9	479	0.6689944134078212	1819	3964	0.16512215669755687	observed_trait_evidence_summary	-5.850457	data_limited_pending_prior
fleshy_fruit	wfo:wfo-0001054043-2025-12	unresolved_family	Unresolved family	austraits_6_0_0	1	9	479	0.6689944134078212	1819	3964	0.16512215669755687	observed_trait_evidence_summary	-5.850457	data_limited_pending_prior
fleshy_fruit	wfo:wfo-0001054048-2025-12	unresolved_family	Unresolved family	austraits_6_0_0	1	9	479	0.6689944134078212	1819	3964	0.16512215669755687	observed_trait_evidence_summary	-5.850457	data_limited_pending_prior
fleshy_fruit	wfo:wfo-0001054050-2025-12	unresolved_family	Unresolved family	austraits_6_0_0	1	9	479	0.6689944134078212	1819	3964	0.16512215669755687	observed_trait_evidence_summary	-5.850457	data_limited_pending_prior
fleshy_fruit	wfo:wfo-0001054051-2025-12	unresolved_family	Unresolved family	austraits_6_0_0	1	12	479	0.6689944134078212	1819	3964	0.16512215669755687	observed_trait_evidence_summary	-5.850457	data_limited_pending_prior
fleshy_fruit	wfo:wfo-0001055539-2025-12	unresolved_family	Unresolved family	austraits_6_0_0	1	9	479	0.6689944134078212	1819	3964	0.16512215669755687	observed_trait_evidence_summary	-5.850457	data_limited_pending_prior
fleshy_fruit	wfo:wfo-0001055544-2025-12	unresolved_family	Unresolved family	austraits_6_0_0	1	11	479	0.6689944134078212	1819	3964	0.16512215669755687	observed_trait_evidence_summary	-5.850457	data_limited_pending_prior
fleshy_fruit	wfo:wfo-0001055553-2025-12	unresolved_family	Unresolved family	austraits_6_0_0	1	10	479	0.6689944134078212	1819	3964	0.16512215669755687	observed_trait_evidence_summary	-5.850457	data_limited_pending_prior
fleshy_fruit	wfo:wfo-0001055558-2025-12	unresolved_family	Unresolved family	austraits_6_0_0	1	15	479	0.6689944134078212	1819	3964	0.16512215669755687	observed_trait_evidence_summary	-5.850457	data_limited_pending_prior
fleshy_fruit	wfo:wfo-0001055982-2025-12	unresolved_family	Unresolved family	austraits_6_0_0	1	8	479	0.6689944134078212	1819	3964	0.16512215669755687	observed_trait_evidence_summary	-5.850457	data_limited_pending_prior
fleshy_fruit	wfo:wfo-0001241520-2025-12	unresolved_family	Unresolved family	austraits_6_0_0	2	8	479	0.6689944134078212	1819	3964	0.16512215669755687	observed_trait_evidence_summary	-5.850457	data_limited_pending_prior
fleshy_fruit	wfo:wfo-0001241522-2025-12	unresolved_family	Unresolved family	austraits_6_0_0	1	7	479	0.6689944134078212	1819	3964	0.16512215669755687	observed_trait_evidence_summary	-5.850457	data_limited_pending_prior
fleshy_fruit	wfo:wfo-0001241524-2025-12	unresolved_family	Unresolved family	austraits_6_0_0	1	7	479	0.6689944134078212	1819	3964	0.16512215669755687	observed_trait_evidence_summary	-5.850457	data_limited_pending_prior
fleshy_fruit	wfo:wfo-0001241526-2025-12	unresolved_family	Unresolved family	austraits_6_0_0	2	8	479	0.6689944134078212	1819	3964	0.16512215669755687	observed_trait_evidence_summary	-5.850457	data_limited_pending_prior
fleshy_fruit	wfo:wfo-0001263573-2025-12	unresolved_family	Unresolved family	austraits_6_0_0	1	9	479	0.6689944134078212	1819	3964	0.16512215669755687	observed_trait_evidence_summary	-5.850457	data_limited_pending_prior
fleshy_fruit	wfo:wfo-0001270641-2025-12	unresolved_family	Unresolved family	austraits_6_0_0	1	10	479	0.6689944134078212	1819	3964	0.16512215669755687	observed_trait_evidence_summary	-5.850457	data_limited_pending_prior
fleshy_fruit	wfo:wfo-0001270822-2025-12	unresolved_family	Unresolved family	austraits_6_0_0	1	15	479	0.6689944134078212	1819	3964	0.16512215669755687	observed_trait_evidence_summary	-5.850457	data_limited_pending_prior
fleshy_fruit	wfo:wfo-0001323420-2025-12	unresolved_family	Unresolved family	austraits_6_0_0	2	12	479	0.6689944134078212	1819	3964	0.16512215669755687	observed_trait_evidence_summary	-5.850457	data_limited_pending_prior
fleshy_fruit	wfo:wfo-0001327289-2025-12	unresolved_family	Unresolved family	austraits_6_0_0	2	16	479	0.6689944134078212	1819	3964	0.16512215669755687	observed_trait_evidence_summary	-5.850457	data_limited_pending_prior
fleshy_fruit	wfo:wfo-0001339846-2025-12	unresolved_family	Unresolved family	austraits_6_0_0	1	14	479	0.6689944134078212	1819	3964	0.16512215669755687	observed_trait_evidence_summary	-5.850457	data_limited_pending_prior
fleshy_fruit	wfo:wfo-0001339851-2025-12	unresolved_family	Unresolved family	austraits_6_0_0	1	11	479	0.6689944134078212	1819	3964	0.16512215669755687	observed_trait_evidence_summary	-5.850457	data_limited_pending_prior
fleshy_fruit	wfo:wfo-0001339853-2025-12	unresolved_family	Unresolved family	austraits_6_0_0	1	11	479	0.6689944134078212	1819	3964	0.16512215669755687	observed_trait_evidence_summary	-5.850457	data_limited_pending_prior
fleshy_fruit	wfo:wfo-0001339855-2025-12	unresolved_family	Unresolved family	austraits_6_0_0	1	10	479	0.6689944134078212	1819	3964	0.16512215669755687	observed_trait_evidence_summary	-5.850457	data_limited_pending_prior
fleshy_fruit	wfo:wfo-0001340984-2025-12	unresolved_family	Unresolved family	austraits_6_0_0	1	10	479	0.6689944134078212	1819	3964	0.16512215669755687	observed_trait_evidence_summary	-5.850457	data_limited_pending_prior
fleshy_fruit	wfo:wfo-0001345607-2025-12	unresolved_family	Unresolved family	austraits_6_0_0	1	9	479	0.6689944134078212	1819	3964	0.16512215669755687	observed_trait_evidence_summary	-5.850457	data_limited_pending_prior
fleshy_fruit	wfo:wfo-1000002020-2025-12	unresolved_family	Unresolved family	austraits_6_0_0	1	15	479	0.6689944134078212	1819	3964	0.16512215669755687	observed_trait_evidence_summary	-5.850457	data_limited_pending_prior
fleshy_fruit	wfo:wfo-1200001737-2025-12	unresolved_family	Unresolved family	austraits_6_0_0	1	13	479	0.6689944134078212	1819	3964	0.16512215669755687	observed_trait_evidence_summary	-5.850457	data_limited_pending_prior
fleshy_fruit	wfo:wfo-4000029503-2025-12	unresolved_family	Unresolved family	austraits_6_0_0	1	7	479	0.6689944134078212	1819	3964	0.16512215669755687	observed_trait_evidence_summary	-5.850457	data_limited_pending_prior
fleshy_fruit	wfo:wfo-1000044974-2025-12	wfo:wfo-7000000631-2025-12	Urticaceae	austraits_6_0_0	1	7	1	0.0013966480446927375	3	3964	0.16512215669755687	observed_trait_evidence_summary	-5.850457	data_limited_pending_prior
fleshy_fruit	wfo:wfo-0000531450-2025-12	wfo:wfo-7000000639-2025-12	Vitaceae	austraits_6_0_0	1	12	8	0.0111731843575419	9	3964	0.16512215669755687	observed_trait_evidence_summary	-5.850457	data_limited_pending_prior
fleshy_fruit	wfo:wfo-0000531459-2025-12	wfo:wfo-7000000639-2025-12	Vitaceae	austraits_6_0_0	1	5	8	0.0111731843575419	9	3964	0.16512215669755687	observed_trait_evidence_summary	-5.850457	data_limited_pending_prior
fleshy_fruit	wfo:wfo-0000531510-2025-12	wfo:wfo-7000000639-2025-12	Vitaceae	austraits_6_0_0	1	9	8	0.0111731843575419	9	3964	0.16512215669755687	observed_trait_evidence_summary	-5.850457	data_limited_pending_prior
fleshy_fruit	wfo:wfo-0000531512-2025-12	wfo:wfo-7000000639-2025-12	Vitaceae	austraits_6_0_0	1	5	8	0.0111731843575419	9	3964	0.16512215669755687	observed_trait_evidence_summary	-5.850457	data_limited_pending_prior
fleshy_fruit	wfo:wfo-1000050696-2025-12	wfo:wfo-7000000639-2025-12	Vitaceae	austraits_6_0_0	1	13	8	0.0111731843575419	9	3964	0.16512215669755687	observed_trait_evidence_summary	-5.850457	data_limited_pending_prior
fleshy_fruit	wfo:wfo-1000050698-2025-12	wfo:wfo-7000000639-2025-12	Vitaceae	austraits_6_0_0	1	15	8	0.0111731843575419	9	3964	0.16512215669755687	observed_trait_evidence_summary	-5.850457	data_limited_pending_prior
fleshy_fruit	wfo:wfo-1000050699-2025-12	wfo:wfo-7000000639-2025-12	Vitaceae	austraits_6_0_0	1	9	8	0.0111731843575419	9	3964	0.16512215669755687	observed_trait_evidence_summary	-5.850457	data_limited_pending_prior
fleshy_fruit	wfo:wfo-1000050700-2025-12	wfo:wfo-7000000639-2025-12	Vitaceae	austraits_6_0_0	1	10	8	0.0111731843575419	9	3964	0.16512215669755687	observed_trait_evidence_summary	-5.850457	data_limited_pending_prior
follicle	wfo:wfo-0000530495-2025-12	wfo:wfo-7000000017-2025-12	Amaranthaceae	austraits_6_0_0	1	7	1	0.003215434083601286	37	1873	0.1423992673992674	observed_trait_evidence_summary	-7.496875	data_limited_pending_prior
follicle	wfo:wfo-0000760927-2025-12	wfo:wfo-7000000040-2025-12	Aponogetonaceae	austraits_6_0_0	1	6	9	0.028938906752411574	11	1873	0.1423992673992674	observed_trait_evidence_summary	-7.496875	data_limited_pending_prior
follicle	wfo:wfo-0000760937-2025-12	wfo:wfo-7000000040-2025-12	Aponogetonaceae	austraits_6_0_0	1	5	9	0.028938906752411574	11	1873	0.1423992673992674	observed_trait_evidence_summary	-7.496875	data_limited_pending_prior
follicle	wfo:wfo-0000760942-2025-12	wfo:wfo-7000000040-2025-12	Aponogetonaceae	austraits_6_0_0	1	6	9	0.028938906752411574	11	1873	0.1423992673992674	observed_trait_evidence_summary	-7.496875	data_limited_pending_prior
follicle	wfo:wfo-0000760946-2025-12	wfo:wfo-7000000040-2025-12	Aponogetonaceae	austraits_6_0_0	1	7	9	0.028938906752411574	11	1873	0.1423992673992674	observed_trait_evidence_summary	-7.496875	data_limited_pending_prior
follicle	wfo:wfo-0000760960-2025-12	wfo:wfo-7000000040-2025-12	Aponogetonaceae	austraits_6_0_0	1	6	9	0.028938906752411574	11	1873	0.1423992673992674	observed_trait_evidence_summary	-7.496875	data_limited_pending_prior
follicle	wfo:wfo-0000760968-2025-12	wfo:wfo-7000000040-2025-12	Aponogetonaceae	austraits_6_0_0	1	6	9	0.028938906752411574	11	1873	0.1423992673992674	observed_trait_evidence_summary	-7.496875	data_limited_pending_prior
follicle	wfo:wfo-0000760972-2025-12	wfo:wfo-7000000040-2025-12	Aponogetonaceae	austraits_6_0_0	1	6	9	0.028938906752411574	11	1873	0.1423992673992674	observed_trait_evidence_summary	-7.496875	data_limited_pending_prior
follicle	wfo:wfo-0000761001-2025-12	wfo:wfo-7000000040-2025-12	Aponogetonaceae	austraits_6_0_0	1	10	9	0.028938906752411574	11	1873	0.1423992673992674	observed_trait_evidence_summary	-7.496875	data_limited_pending_prior
follicle	wfo:wfo-0000761019-2025-12	wfo:wfo-7000000040-2025-12	Aponogetonaceae	austraits_6_0_0	1	8	9	0.028938906752411574	11	1873	0.1423992673992674	observed_trait_evidence_summary	-7.496875	data_limited_pending_prior
follicle	wfo:wfo-0000521607-2025-12	wfo:wfo-7000000156-2025-12	Crassulaceae	austraits_6_0_0	1	4	2	0.006430868167202572	2	1873	0.1423992673992674	observed_trait_evidence_summary	-7.496875	data_limited_pending_prior
follicle	wfo:wfo-0000521658-2025-12	wfo:wfo-7000000156-2025-12	Crassulaceae	austraits_6_0_0	1	5	2	0.006430868167202572	2	1873	0.1423992673992674	observed_trait_evidence_summary	-7.496875	data_limited_pending_prior
follicle	wfo:wfo-0000851484-2025-12	wfo:wfo-7000000483-2025-12	Poaceae	austraits_6_0_0	1	14	3	0.00964630225080386	238	1873	0.1423992673992674	observed_trait_evidence_summary	-7.496875	data_limited_pending_prior
follicle	wfo:wfo-0000851486-2025-12	wfo:wfo-7000000483-2025-12	Poaceae	austraits_6_0_0	1	12	3	0.00964630225080386	238	1873	0.1423992673992674	observed_trait_evidence_summary	-7.496875	data_limited_pending_prior
follicle	wfo:wfo-0000851489-2025-12	wfo:wfo-7000000483-2025-12	Poaceae	austraits_6_0_0	1	16	3	0.00964630225080386	238	1873	0.1423992673992674	observed_trait_evidence_summary	-7.496875	data_limited_pending_prior
follicle	wfo:wfo-0000521489-2025-12	wfo:wfo-7000000497-2025-12	Primulaceae	austraits_6_0_0	1	11	1	0.003215434083601286	10	1873	0.1423992673992674	observed_trait_evidence_summary	-7.496875	data_limited_pending_prior
follicle	wfo:wfo-0000506481-2025-12	wfo:wfo-7000000499-2025-12	Proteaceae	austraits_6_0_0	1	7	182	0.5852090032154341	215	1873	0.1423992673992674	observed_trait_evidence_summary	-7.496875	data_limited_pending_prior
follicle	wfo:wfo-0000506482-2025-12	wfo:wfo-7000000499-2025-12	Proteaceae	austraits_6_0_0	1	7	182	0.5852090032154341	215	1873	0.1423992673992674	observed_trait_evidence_summary	-7.496875	data_limited_pending_prior
follicle	wfo:wfo-0000506483-2025-12	wfo:wfo-7000000499-2025-12	Proteaceae	austraits_6_0_0	1	8	182	0.5852090032154341	215	1873	0.1423992673992674	observed_trait_evidence_summary	-7.496875	data_limited_pending_prior
follicle	wfo:wfo-0000506484-2025-12	wfo:wfo-7000000499-2025-12	Proteaceae	austraits_6_0_0	1	7	182	0.5852090032154341	215	1873	0.1423992673992674	observed_trait_evidence_summary	-7.496875	data_limited_pending_prior
follicle	wfo:wfo-0000506485-2025-12	wfo:wfo-7000000499-2025-12	Proteaceae	austraits_6_0_0	1	8	182	0.5852090032154341	215	1873	0.1423992673992674	observed_trait_evidence_summary	-7.496875	data_limited_pending_prior
follicle	wfo:wfo-0000506486-2025-12	wfo:wfo-7000000499-2025-12	Proteaceae	austraits_6_0_0	1	7	182	0.5852090032154341	215	1873	0.1423992673992674	observed_trait_evidence_summary	-7.496875	data_limited_pending_prior
follicle	wfo:wfo-0000506487-2025-12	wfo:wfo-7000000499-2025-12	Proteaceae	austraits_6_0_0	1	8	182	0.5852090032154341	215	1873	0.1423992673992674	observed_trait_evidence_summary	-7.496875	data_limited_pending_prior
follicle	wfo:wfo-0000506490-2025-12	wfo:wfo-7000000499-2025-12	Proteaceae	austraits_6_0_0	1	7	182	0.5852090032154341	215	1873	0.1423992673992674	observed_trait_evidence_summary	-7.496875	data_limited_pending_prior
follicle	wfo:wfo-0000506491-2025-12	wfo:wfo-7000000499-2025-12	Proteaceae	austraits_6_0_0	1	7	182	0.5852090032154341	215	1873	0.1423992673992674	observed_trait_evidence_summary	-7.496875	data_limited_pending_prior
follicle	wfo:wfo-0000506492-2025-12	wfo:wfo-7000000499-2025-12	Proteaceae	austraits_6_0_0	1	7	182	0.5852090032154341	215	1873	0.1423992673992674	observed_trait_evidence_summary	-7.496875	data_limited_pending_prior
follicle	wfo:wfo-0000506494-2025-12	wfo:wfo-7000000499-2025-12	Proteaceae	austraits_6_0_0	1	7	182	0.5852090032154341	215	1873	0.1423992673992674	observed_trait_evidence_summary	-7.496875	data_limited_pending_prior
follicle	wfo:wfo-0000506495-2025-12	wfo:wfo-7000000499-2025-12	Proteaceae	austraits_6_0_0	1	7	182	0.5852090032154341	215	1873	0.1423992673992674	observed_trait_evidence_summary	-7.496875	data_limited_pending_prior
follicle	wfo:wfo-0000506497-2025-12	wfo:wfo-7000000499-2025-12	Proteaceae	austraits_6_0_0	1	7	182	0.5852090032154341	215	1873	0.1423992673992674	observed_trait_evidence_summary	-7.496875	data_limited_pending_prior
follicle	wfo:wfo-0000506498-2025-12	wfo:wfo-7000000499-2025-12	Proteaceae	austraits_6_0_0	1	7	182	0.5852090032154341	215	1873	0.1423992673992674	observed_trait_evidence_summary	-7.496875	data_limited_pending_prior
follicle	wfo:wfo-0000506500-2025-12	wfo:wfo-7000000499-2025-12	Proteaceae	austraits_6_0_0	1	8	182	0.5852090032154341	215	1873	0.1423992673992674	observed_trait_evidence_summary	-7.496875	data_limited_pending_prior
follicle	wfo:wfo-0000506501-2025-12	wfo:wfo-7000000499-2025-12	Proteaceae	austraits_6_0_0	1	7	182	0.5852090032154341	215	1873	0.1423992673992674	observed_trait_evidence_summary	-7.496875	data_limited_pending_prior
follicle	wfo:wfo-0000506502-2025-12	wfo:wfo-7000000499-2025-12	Proteaceae	austraits_6_0_0	1	7	182	0.5852090032154341	215	1873	0.1423992673992674	observed_trait_evidence_summary	-7.496875	data_limited_pending_prior
follicle	wfo:wfo-0000506503-2025-12	wfo:wfo-7000000499-2025-12	Proteaceae	austraits_6_0_0	1	7	182	0.5852090032154341	215	1873	0.1423992673992674	observed_trait_evidence_summary	-7.496875	data_limited_pending_prior
follicle	wfo:wfo-0000506504-2025-12	wfo:wfo-7000000499-2025-12	Proteaceae	austraits_6_0_0	1	7	182	0.5852090032154341	215	1873	0.1423992673992674	observed_trait_evidence_summary	-7.496875	data_limited_pending_prior
follicle	wfo:wfo-0000506505-2025-12	wfo:wfo-7000000499-2025-12	Proteaceae	austraits_6_0_0	1	7	182	0.5852090032154341	215	1873	0.1423992673992674	observed_trait_evidence_summary	-7.496875	data_limited_pending_prior
follicle	wfo:wfo-0000506506-2025-12	wfo:wfo-7000000499-2025-12	Proteaceae	austraits_6_0_0	1	7	182	0.5852090032154341	215	1873	0.1423992673992674	observed_trait_evidence_summary	-7.496875	data_limited_pending_prior
follicle	wfo:wfo-0000506507-2025-12	wfo:wfo-7000000499-2025-12	Proteaceae	austraits_6_0_0	1	10	182	0.5852090032154341	215	1873	0.1423992673992674	observed_trait_evidence_summary	-7.496875	data_limited_pending_prior
follicle	wfo:wfo-0000506508-2025-12	wfo:wfo-7000000499-2025-12	Proteaceae	austraits_6_0_0	1	7	182	0.5852090032154341	215	1873	0.1423992673992674	observed_trait_evidence_summary	-7.496875	data_limited_pending_prior
follicle	wfo:wfo-0000506509-2025-12	wfo:wfo-7000000499-2025-12	Proteaceae	austraits_6_0_0	1	8	182	0.5852090032154341	215	1873	0.1423992673992674	observed_trait_evidence_summary	-7.496875	data_limited_pending_prior
follicle	wfo:wfo-0000506511-2025-12	wfo:wfo-7000000499-2025-12	Proteaceae	austraits_6_0_0	1	8	182	0.5852090032154341	215	1873	0.1423992673992674	observed_trait_evidence_summary	-7.496875	data_limited_pending_prior
follicle	wfo:wfo-0000506517-2025-12	wfo:wfo-7000000499-2025-12	Proteaceae	austraits_6_0_0	1	7	182	0.5852090032154341	215	1873	0.1423992673992674	observed_trait_evidence_summary	-7.496875	data_limited_pending_prior
follicle	wfo:wfo-0000506519-2025-12	wfo:wfo-7000000499-2025-12	Proteaceae	austraits_6_0_0	1	7	182	0.5852090032154341	215	1873	0.1423992673992674	observed_trait_evidence_summary	-7.496875	data_limited_pending_prior
follicle	wfo:wfo-0000506522-2025-12	wfo:wfo-7000000499-2025-12	Proteaceae	austraits_6_0_0	1	7	182	0.5852090032154341	215	1873	0.1423992673992674	observed_trait_evidence_summary	-7.496875	data_limited_pending_prior
follicle	wfo:wfo-0000506523-2025-12	wfo:wfo-7000000499-2025-12	Proteaceae	austraits_6_0_0	1	7	182	0.5852090032154341	215	1873	0.1423992673992674	observed_trait_evidence_summary	-7.496875	data_limited_pending_prior
follicle	wfo:wfo-0000506524-2025-12	wfo:wfo-7000000499-2025-12	Proteaceae	austraits_6_0_0	1	7	182	0.5852090032154341	215	1873	0.1423992673992674	observed_trait_evidence_summary	-7.496875	data_limited_pending_prior
follicle	wfo:wfo-0000506526-2025-12	wfo:wfo-7000000499-2025-12	Proteaceae	austraits_6_0_0	1	7	182	0.5852090032154341	215	1873	0.1423992673992674	observed_trait_evidence_summary	-7.496875	data_limited_pending_prior
follicle	wfo:wfo-0000506527-2025-12	wfo:wfo-7000000499-2025-12	Proteaceae	austraits_6_0_0	1	7	182	0.5852090032154341	215	1873	0.1423992673992674	observed_trait_evidence_summary	-7.496875	data_limited_pending_prior
follicle	wfo:wfo-0000506528-2025-12	wfo:wfo-7000000499-2025-12	Proteaceae	austraits_6_0_0	1	7	182	0.5852090032154341	215	1873	0.1423992673992674	observed_trait_evidence_summary	-7.496875	data_limited_pending_prior
follicle	wfo:wfo-0000506529-2025-12	wfo:wfo-7000000499-2025-12	Proteaceae	austraits_6_0_0	1	7	182	0.5852090032154341	215	1873	0.1423992673992674	observed_trait_evidence_summary	-7.496875	data_limited_pending_prior
follicle	wfo:wfo-0000506530-2025-12	wfo:wfo-7000000499-2025-12	Proteaceae	austraits_6_0_0	1	7	182	0.5852090032154341	215	1873	0.1423992673992674	observed_trait_evidence_summary	-7.496875	data_limited_pending_prior
follicle	wfo:wfo-0000506532-2025-12	wfo:wfo-7000000499-2025-12	Proteaceae	austraits_6_0_0	1	7	182	0.5852090032154341	215	1873	0.1423992673992674	observed_trait_evidence_summary	-7.496875	data_limited_pending_prior
follicle	wfo:wfo-0000506533-2025-12	wfo:wfo-7000000499-2025-12	Proteaceae	austraits_6_0_0	1	7	182	0.5852090032154341	215	1873	0.1423992673992674	observed_trait_evidence_summary	-7.496875	data_limited_pending_prior
follicle	wfo:wfo-0000506536-2025-12	wfo:wfo-7000000499-2025-12	Proteaceae	austraits_6_0_0	1	7	182	0.5852090032154341	215	1873	0.1423992673992674	observed_trait_evidence_summary	-7.496875	data_limited_pending_prior
follicle	wfo:wfo-0000506537-2025-12	wfo:wfo-7000000499-2025-12	Proteaceae	austraits_6_0_0	1	8	182	0.5852090032154341	215	1873	0.1423992673992674	observed_trait_evidence_summary	-7.496875	data_limited_pending_prior
follicle	wfo:wfo-0000506538-2025-12	wfo:wfo-7000000499-2025-12	Proteaceae	austraits_6_0_0	1	7	182	0.5852090032154341	215	1873	0.1423992673992674	observed_trait_evidence_summary	-7.496875	data_limited_pending_prior
follicle	wfo:wfo-0000506539-2025-12	wfo:wfo-7000000499-2025-12	Proteaceae	austraits_6_0_0	1	7	182	0.5852090032154341	215	1873	0.1423992673992674	observed_trait_evidence_summary	-7.496875	data_limited_pending_prior
follicle	wfo:wfo-0000506540-2025-12	wfo:wfo-7000000499-2025-12	Proteaceae	austraits_6_0_0	1	7	182	0.5852090032154341	215	1873	0.1423992673992674	observed_trait_evidence_summary	-7.496875	data_limited_pending_prior
follicle	wfo:wfo-0000506541-2025-12	wfo:wfo-7000000499-2025-12	Proteaceae	austraits_6_0_0	1	7	182	0.5852090032154341	215	1873	0.1423992673992674	observed_trait_evidence_summary	-7.496875	data_limited_pending_prior
follicle	wfo:wfo-0000506543-2025-12	wfo:wfo-7000000499-2025-12	Proteaceae	austraits_6_0_0	1	7	182	0.5852090032154341	215	1873	0.1423992673992674	observed_trait_evidence_summary	-7.496875	data_limited_pending_prior
follicle	wfo:wfo-0000506544-2025-12	wfo:wfo-7000000499-2025-12	Proteaceae	austraits_6_0_0	1	7	182	0.5852090032154341	215	1873	0.1423992673992674	observed_trait_evidence_summary	-7.496875	data_limited_pending_prior
follicle	wfo:wfo-0000506545-2025-12	wfo:wfo-7000000499-2025-12	Proteaceae	austraits_6_0_0	1	7	182	0.5852090032154341	215	1873	0.1423992673992674	observed_trait_evidence_summary	-7.496875	data_limited_pending_prior
follicle	wfo:wfo-0000506546-2025-12	wfo:wfo-7000000499-2025-12	Proteaceae	austraits_6_0_0	1	7	182	0.5852090032154341	215	1873	0.1423992673992674	observed_trait_evidence_summary	-7.496875	data_limited_pending_prior
follicle	wfo:wfo-0000506548-2025-12	wfo:wfo-7000000499-2025-12	Proteaceae	austraits_6_0_0	1	7	182	0.5852090032154341	215	1873	0.1423992673992674	observed_trait_evidence_summary	-7.496875	data_limited_pending_prior
follicle	wfo:wfo-0000506549-2025-12	wfo:wfo-7000000499-2025-12	Proteaceae	austraits_6_0_0	1	7	182	0.5852090032154341	215	1873	0.1423992673992674	observed_trait_evidence_summary	-7.496875	data_limited_pending_prior
follicle	wfo:wfo-0000506550-2025-12	wfo:wfo-7000000499-2025-12	Proteaceae	austraits_6_0_0	1	7	182	0.5852090032154341	215	1873	0.1423992673992674	observed_trait_evidence_summary	-7.496875	data_limited_pending_prior
follicle	wfo:wfo-0000506551-2025-12	wfo:wfo-7000000499-2025-12	Proteaceae	austraits_6_0_0	1	7	182	0.5852090032154341	215	1873	0.1423992673992674	observed_trait_evidence_summary	-7.496875	data_limited_pending_prior
